8.8818e-16,0
5.4469,20.868
5.7205,29.079
2.5861,24.612
1.5713,17.204
3.6473,13.111
4.1414,9.3611
0.17105,1.3588
-4.6437,-8.6832
-4.9698,-14.266
-0.81569,-13.192
3.054,-9.6601
3.6291,-8.0092
2.4595,-7.7149
1.8682,-5.6675
1.4635,-1.0109
-0.1079,3.9302
-2.2038,6.2356
-3.1272,4.6608
-2.7522,0.52388
-2.1858,-2.5037
-1.7624,-0.94063
-1.4812,4.2986
-2.5667,7.2967
-5.8139,3.2778
-8.451,-4.7294
-5.7774,-8.0649
2.769,-2.2519
11.481,7.6664
14.107,13.242
10.263,11.943
4.5591,7.6694
0.8206,3.5998
-0.65716,-1.1748
-1.1145,-7.2709
-1.3443,-11.709
-2.0221,-11.938
-3.8592,-10.28
-6.4485,-10.464
-8.092,-11.215
-7.3865,-7.6551
-4.2473,0.90789
0.50688,8.8628
5.2599,11.32
7.44,9.6354
5.3381,7.7717
0.81608,6.2975
-1.6956,3.3334
-0.16316,-0.45672
2.5781,-1.8152
2.6849,0.20081
0.18154,2.5153
-1.8817,2.1769
-1.9943,-0.12464
-1.411,-1.8789
-1.0693,-2.1992
-0.023469,-1.8857
2.0655,-1.442
3.1032,-0.91567
1.1713,-0.93757
-2.1943,-1.9889
-3.5303,-2.9924
-1.9919,-2.5737
-0.23107,-1.5723
-0.32745,-2.0959
-1.0267,-3.8584
-0.3668,-3.975
0.83906,-1.2357
0.49777,2.0198
-0.78019,3.6553
-0.15807,4.6072
2.7236,5.9073
4.4791,5.6886
2.8016,2.4329
0.033284,-1.0128
-0.40292,-0.81449
0.70391,1.6614
-0.21436,1.5825
-3.4717,-1.606
-5.0895,-2.9341
-2.6327,0.42933
0.98656,4.5514
1.5688,4.0942
-0.54756,-0.82214
-1.3668,-5.7138
0.8519,-7.4837
3.2394,-6.512
2.3643,-4.4977
-1.2718,-2.6735
-3.9055,-1.4906
-2.7807,-0.32474
1.1959,1.9914
4.6553,5.2245
4.9099,7.2417
2.1277,6.4976
-0.99481,3.8834
-1.7163,1.0975
0.11076,-1.2745
1.7599,-2.8103
0.40308,-2.4057
-3.5648,-0.37249
-6.3805,0.59864
-4.754,-0.85116
0.14347,-2.0761
3.3672,-0.81748
1.511,-0.18025
-3.1758,-4.1964
-5.0174,-9.3531
-1.2794,-6.9883
4.843,4.3455
8.1252,15.023
6.9741,16.07
3.9198,9.3943
1.4455,2.1573
-0.39612,-3.6831
-2.0273,-9.7507
-2.5211,-13.288
-1.3415,-9.5175
-0.2734,-1.1901
-1.4407,2.748
-4.1009,-0.38977
-5.5567,-3.4758
-5.0299,-1.3103
-4.2794,1.5731
-3.9197,-0.12468
-1.718,-2.2906
3.6052,2.1077
8.7236,10.218
8.8292,12.005
4.2305,5.2721
0.76824,-0.68074
2.2419,1.1075
4.95,5.1951
2.6857,2.4796
-4.0803,-6.11
-7.9784,-11.235
-4.5189,-8.4139
1.7157,-3.0965
3.3453,-1.7783
-0.14847,-3.5725
-3.0605,-3.4541
-2.3988,-0.28066
-1.2508,2.4406
-2.5208,2.5078
-4.1024,1.8278
-3.0038,2.6099
-0.62703,3.7814
0.042208,3.1394
0.26664,1.3231
3.7833,1.1108
9.5912,3.1149
11.326,4.5025
5.4642,2.6671
-3.3829,-1.4379
-7.8358,-4.6536
-6.1874,-5.3339
-2.8682,-4.6546
-1.8218,-4.5166
-2.2563,-4.8564
-1.0749,-3.3876
2.5452,1.4987
6.0261,7.442
6.3103,9.137
3.32,4.31
0.12065,-2.2403
-0.73195,-3.228
-0.47362,2.2074
-2.4286,6.8583
-6.9785,4.0278
-10.086,-4.4282
-7.9717,-10.623
-1.9359,-9.797
3.0862,-4.6018
4.1516,-0.59155
