,EEG.O1,EEG.O2,MarkerValueInt
25108,4166.025879,4169.743652,1.0
25109,4179.871582,4188.7177729999985,1.0
25110,4183.589844,4185.384765999999,1.0
25111,4177.05127,4173.0771479999985,1.0
25112,4175.384765999999,4176.410156,1.0
25113,4174.102539,4177.307617,1.0
25114,4169.3588869999985,4171.2822270000015,1.0
25115,4171.794922,4180.0,1.0
25116,4170.6411130000015,4189.102539,1.0
25117,4160.512695,4170.6411130000015,1.0
25118,4157.05127,4153.0771479999985,1.0
25119,4159.230957,4156.538574,1.0
25120,4161.794922,4158.974121,1.0
25121,4166.9228520000015,4157.692383,1.0
25122,4172.307617,4165.128418,1.0
25123,4173.0771479999985,4176.2822270000015,1.0
25124,4172.307617,4178.461426,1.0
25125,4171.9228520000015,4173.974121,1.0
25126,4171.2822270000015,4172.692383,1.0
25127,4171.538574,4176.025879,1.0
25128,4172.05127,4174.871582,1.0
25129,4172.563965,4171.9228520000015,1.0
25130,4171.025879,4178.7177729999985,1.0
25131,4168.974121,4183.846191,1.0
25132,4168.7177729999985,4186.666504,1.0
25133,4174.871582,4194.615234000001,1.0
25134,4177.692383,4194.3588869999985,1.0
25135,4172.820313,4185.6411130000015,1.0
25136,4171.666504,4183.974121,1.0
25137,4174.230957,4188.7177729999985,1.0
25138,4172.179688,4187.179688,1.0
25139,4167.94873,4180.256348,1.0
25140,4168.589844,4177.307617,1.0
25141,4171.153809,4180.128418,1.0
25142,4171.794922,4186.666504,1.0
25143,4169.871582,4186.2822270000015,1.0
25144,4171.410156,4185.0,1.0
25145,4177.436035,4191.666504,1.0
25146,4174.487305,4191.025879,1.0
25147,4164.871582,4180.769043,1.0
25148,4165.6411130000015,4178.7177729999985,1.0
25149,4173.0771479999985,4184.615234000001,1.0
25150,4171.666504,4189.615234000001,1.0
25151,4170.384765999999,4195.256348,1.0
25152,4175.6411130000015,4199.487305,1.0
25153,4179.102539,4194.230957,1.0
25154,4180.512695,4187.820313,1.0
25155,4183.461426,4188.846191,1.0
25156,4183.846191,4192.563965,1.0
25157,4182.563965,4195.0,1.0
25158,4182.820313,4194.871582,1.0
25159,4182.436035,4197.563965,1.0
25160,4183.7177729999985,4201.666504,1.0
25161,4184.743652,4195.769043,1.0
25162,4179.3588869999985,4190.512695,1.0
25163,4178.846191,4197.820313,1.0
25164,4180.769043,4205.256348,1.0
25165,4177.05127,4199.743652,1.0
25166,4174.871582,4194.230957,1.0
25167,4176.410156,4198.846191,1.0
25168,4173.974121,4200.0,1.0
25169,4170.0,4191.410156,1.0
25170,4170.256348,4183.7177729999985,1.0
25171,4170.769043,4184.3588869999985,1.0
25172,4171.153809,4184.230957,1.0
25173,4170.256348,4180.897461,1.0
25174,4169.230957,4181.9228520000015,1.0
25175,4172.05127,4186.025879,1.0
25176,4171.025879,4186.666504,1.0
25177,4169.487305,4183.589844,1.0
25178,4177.05127,4183.974121,1.0
25179,4183.846191,4188.205078,1.0
25180,4182.820313,4189.102539,1.0
25181,4182.563965,4188.333496,1.0
25182,4184.615234000001,4189.743652,1.0
25183,4182.94873,4187.436035,1.0
25184,4181.9228520000015,4185.128418,1.0
25185,4184.102539,4187.563965,1.0
25186,4183.974121,4185.897461,1.0
25187,4182.94873,4182.436035,1.0
25188,4182.692383,4185.512695,1.0
25189,4182.307617,4186.2822270000015,1.0
25190,4183.846191,4186.025879,1.0
25191,4188.205078,4194.102539,1.0
25192,4187.179688,4194.487305,1.0
25193,4182.436035,4185.384765999999,1.0
25194,4184.743652,4182.179688,1.0
25195,4183.461426,4176.153809,1.0
25196,4172.94873,4170.769043,1.0
25197,4171.025879,4181.9228520000015,1.0
25198,4176.538574,4189.871582,1.0
25199,4178.7177729999985,4185.256348,1.0
25200,4180.769043,4191.9228520000015,1.0
25201,4182.179688,4199.743652,1.0
25202,4179.743652,4191.9228520000015,1.0
25203,4176.025879,4184.3588869999985,1.0
25204,4173.461426,4186.025879,1.0
25205,4172.692383,4187.436035,1.0
25206,4177.179688,4185.897461,1.0
25207,4181.9228520000015,4185.128418,1.0
25208,4183.461426,4182.692383,1.0
25209,4183.974121,4185.128418,1.0
25210,4184.3588869999985,4193.589844,1.0
25211,4186.2822270000015,4193.846191,1.0
25212,4182.179688,4184.615234000001,1.0
25213,4172.307617,4184.871582,1.0
25214,4167.820313,4188.461426,1.0
25215,4174.743652,4186.2822270000015,1.0
25216,4182.820313,4192.05127,1.0
25217,4186.410156,4202.94873,1.0
25218,4187.820313,4207.307617,1.0
25219,4187.307617,4205.512695,1.0
25220,4182.436035,4198.461426,1.0
25221,4175.897461,4190.256348,1.0
25222,4174.102539,4186.666504,1.0
25223,4172.563965,4186.666504,1.0
25224,4168.205078,4185.512695,1.0
25225,4166.153809,4184.230957,1.0
25226,4172.436035,4184.3588869999985,1.0
25227,4178.205078,4187.436035,1.0
25228,4176.410156,4188.333496,1.0
25229,4173.0771479999985,4186.410156,1.0
25230,4169.871582,4185.897461,1.0
25231,4168.461426,4183.205078,1.0
25232,4171.025879,4180.0,1.0
25233,4175.384765999999,4181.9228520000015,1.0
25234,4172.563965,4182.94873,1.0
25235,4167.307617,4181.538574,1.0
25236,4175.769043,4186.666504,1.0
25237,4187.307617,4192.94873,1.0
25238,4185.897461,4188.589844,1.0
25239,4182.436035,4184.871582,1.0
25240,4183.7177729999985,4187.179688,1.0
25241,4175.897461,4180.512695,1.0
25242,4168.589844,4175.769043,1.0
25243,4173.589844,4185.128418,1.0
25244,4174.871582,4189.3588869999985,1.0
25245,4170.769043,4184.102539,1.0
25246,4172.179688,4179.615234000001,1.0
25247,4173.205078,4170.256348,1.0
25248,4171.410156,4164.615234000001,1.0
25249,4168.846191,4171.410156,1.0
25250,4167.563965,4171.410156,1.0
25251,4177.307617,4171.153809,1.0
25252,4185.512695,4183.846191,1.0
25253,4174.230957,4188.846191,1.0
25254,4166.153809,4184.3588869999985,1.0
25255,4179.230957,4188.589844,1.0
25256,4186.666504,4192.307617,1.0
25257,4175.769043,4182.436035,1.0
25258,4168.589844,4175.384765999999,1.0
25259,4171.9228520000015,4178.461426,1.0
25260,4173.7177729999985,4179.230957,1.0
25261,4171.794922,4180.128418,1.0
25262,4171.794922,4187.94873,1.0
25263,4172.307617,4191.410156,1.0
25264,4170.6411130000015,4185.512695,1.0
25265,4171.666504,4180.769043,1.0
25266,4173.333496,4177.436035,1.0
25267,4169.615234000001,4170.384765999999,1.0
25268,4167.94873,4169.743652,1.0
25269,4172.05127,4172.820313,1.0
25270,4172.692383,4170.256348,1.0
25271,4170.0,4173.0771479999985,1.0
25272,4171.666504,4185.384765999999,1.0
25273,4174.230957,4189.487305,1.0
25274,4171.410156,4182.307617,1.0
25275,4170.384765999999,4182.179688,1.0
25276,4173.461426,4183.7177729999985,1.0
25277,4173.589844,4174.743652,1.0
25278,4169.743652,4167.436035,1.0
25279,4170.256348,4168.205078,1.0
25280,4172.179688,4168.7177729999985,1.0
25281,4168.7177729999985,4170.128418,1.0
25282,4173.205078,4173.461426,1.0
25283,4186.9228520000015,4170.128418,1.0
25284,4186.025879,4165.897461,1.0
25285,4174.871582,4167.179688,1.0
25286,4180.897461,4172.820313,1.0
25287,4193.333496,4179.743652,1.0
25288,4182.94873,4178.0771479999985,1.0
25289,4172.563965,4170.769043,1.0
25290,4182.05127,4168.846191,1.0
25291,4184.615234000001,4171.666504,1.0
25292,4174.102539,4176.666504,1.0
25293,4171.794922,4178.974121,1.0
25294,4174.487305,4175.6411130000015,1.0
25295,4174.9228520000015,4175.974121,1.0
25296,4175.3588869999985,4176.307617,1.0
25297,4175.794922,4176.6411130000015,1.0
25298,4176.230957,4176.974121,1.0
25299,4176.666504,4177.307617,1.0
25300,4174.3588869999985,4179.230957,1.0
25301,4174.615234000001,4191.2822270000015,1.0
25302,4170.128418,4190.256348,1.0
25303,4166.538574,4180.769043,1.0
25304,4170.512695,4183.589844,1.0
25305,4172.820313,4183.974121,1.0
25306,4169.102539,4175.0,1.0
25307,4168.461426,4171.666504,1.0
25308,4170.256348,4176.025879,1.0
25309,4168.589844,4175.512695,1.0
25310,4167.436035,4172.563965,1.0
25311,4167.436035,4172.436035,1.0
25312,4166.410156,4172.692383,1.0
25313,4166.538574,4177.692383,1.0
25314,4167.436035,4185.256348,1.0
25315,4168.333496,4188.7177729999985,1.0
25316,4171.666504,4182.820313,1.0
25317,4173.0771479999985,4173.461426,1.0
25318,4169.615234000001,4174.230957,1.0
25319,4169.102539,4180.897461,1.0
25320,4171.538574,4184.615234000001,1.0
25321,4171.025879,4181.794922,1.0
25322,4168.589844,4173.846191,1.0
25323,4167.563965,4173.0771479999985,1.0
25324,4170.512695,4183.461426,1.0
25325,4172.307617,4184.743652,1.0
25326,4169.102539,4179.102539,1.0
25327,4168.7177729999985,4186.153809,1.0
25328,4172.820313,4184.487305,1.0
25329,4172.436035,4169.871582,1.0
25330,4169.743652,4172.563965,1.0
25331,4170.897461,4186.794922,1.0
25332,4172.05127,4188.589844,1.0
25333,4171.538574,4185.897461,1.0
25334,4170.0,4190.769043,1.0
25335,4167.563965,4185.769043,1.0
25336,4169.230957,4172.692383,1.0
25337,4167.563965,4168.589844,1.0
25338,4158.205078,4168.7177729999985,1.0
25339,4156.794922,4164.743652,1.0
25340,4166.666504,4167.563965,1.0
25341,4172.436035,4177.436035,1.0
25342,4165.384765999999,4174.3588869999985,1.0
25343,4159.102539,4168.974121,1.0
25344,4163.589844,4173.589844,1.0
25345,4167.436035,4176.153809,1.0
25346,4163.589844,4170.897461,1.0
25347,4164.102539,4168.7177729999985,1.0
25348,4172.307617,4178.7177729999985,1.0
25349,4175.512695,4189.487305,1.0
25350,4175.0,4185.384765999999,1.0
25351,4171.666504,4171.794922,1.0
25352,4165.512695,4168.333496,1.0
25353,4166.2822270000015,4170.384765999999,1.0
25354,4169.3588869999985,4171.9228520000015,1.0
25355,4167.94873,4178.974121,1.0
25356,4167.05127,4176.410156,1.0
25357,4170.769043,4165.256348,1.0
25358,4172.94873,4167.179688,1.0
25359,4169.615234000001,4171.410156,1.0
25360,4168.205078,4160.256348,1.0
25361,4170.769043,4153.589844,1.0
25362,4170.6411130000015,4162.94873,1.0
25363,4168.205078,4167.94873,1.0
25364,4170.897461,4166.153809,1.0
25365,4173.846191,4168.333496,1.0
25366,4170.769043,4173.205078,1.0
25367,4168.333496,4175.897461,1.0
25368,4171.410156,4175.128418,1.0
25369,4175.384765999999,4173.846191,1.0
25370,4173.0771479999985,4170.897461,1.0
25371,4167.820313,4166.025879,1.0
25372,4169.615234000001,4165.0,1.0
25373,4172.563965,4166.538574,1.0
25374,4169.743652,4165.384765999999,1.0
25375,4168.205078,4166.410156,1.0
25376,4172.179688,4172.179688,1.0
25377,4173.589844,4172.05127,1.0
25378,4170.384765999999,4168.205078,1.0
25379,4171.9228520000015,4169.3588869999985,1.0
25380,4174.230957,4170.897461,1.0
25381,4171.153809,4166.538574,1.0
25382,4167.94873,4156.025879,1.0
25383,4169.487305,4150.6411130000015,1.0
25384,4173.589844,4161.410156,1.0
25385,4173.846191,4174.743652,1.0
25386,4171.2822270000015,4170.384765999999,1.0
25387,4172.05127,4167.820313,1.0
25388,4177.05127,4183.205078,1.0
25389,4174.615234000001,4187.05127,1.0
25390,4170.256348,4173.7177729999985,1.0
25391,4172.307617,4172.692383,1.0
25392,4165.769043,4176.2822270000015,1.0
25393,4157.05127,4166.410156,1.0
25394,4164.871582,4164.487305,1.0
25395,4173.461426,4178.333496,1.0
25396,4168.846191,4185.256348,1.0
25397,4167.820313,4183.846191,1.0
25398,4173.333496,4185.6411130000015,1.0
25399,4172.05127,4185.0,1.0
25400,4168.974121,4177.05127,1.0
25401,4171.538574,4172.563965,1.0
25402,4173.846191,4176.025879,1.0
25403,4171.2822270000015,4173.205078,1.0
25404,4168.7177729999985,4170.256348,1.0
25405,4170.512695,4178.461426,1.0
25406,4172.94873,4182.179688,1.0
25407,4164.230957,4171.2822270000015,1.0
25408,4151.538574,4166.538574,1.0
25409,4157.563965,4178.0771479999985,1.0
25410,4171.794922,4186.794922,1.0
25411,4169.871582,4185.769043,1.0
25412,4164.487305,4182.692383,1.0
25413,4170.128418,4177.307617,1.0
25414,4171.794922,4172.692383,1.0
25415,4166.410156,4172.692383,1.0
25416,4165.897461,4171.025879,1.0
25417,4168.7177729999985,4166.794922,1.0
25418,4170.256348,4173.974121,1.0
25419,4169.230957,4182.436035,1.0
25420,4166.9228520000015,4173.333496,1.0
25421,4168.589844,4165.384765999999,1.0
25422,4171.538574,4179.487305,1.0
25423,4171.153809,4187.05127,1.0
25424,4170.769043,4173.846191,1.0
25425,4171.025879,4174.487305,1.0
25426,4168.846191,4188.974121,1.0
25427,4167.307617,4181.025879,1.0
25428,4169.871582,4167.94873,1.0
25429,4171.794922,4180.769043,1.0
25430,4171.025879,4186.794922,1.0
25431,4171.025879,4170.6411130000015,1.0
25432,4170.128418,4167.05127,1.0
25433,4168.461426,4175.128418,1.0
25434,4170.512695,4174.743652,1.0
25435,4172.94873,4172.563965,1.0
25436,4171.666504,4172.94873,1.0
25437,4170.6411130000015,4169.230957,1.0
25438,4172.820313,4167.179688,1.0
25439,4172.94873,4170.256348,1.0
25440,4169.615234000001,4170.128418,1.0
25441,4172.307617,4167.820313,1.0
25442,4180.128418,4174.743652,1.0
25443,4186.2822270000015,4184.3588869999985,1.0
25444,4187.179688,4179.230957,1.0
25445,4183.846191,4168.589844,1.0
25446,4180.384765999999,4171.025879,1.0
25447,4182.820313,4173.589844,1.0
25448,4187.307617,4172.179688,1.0
25449,4186.666504,4179.743652,1.0
25450,4187.94873,4187.94873,1.0
25451,4185.256348,4183.0771479999985,1.0
25452,4172.820313,4172.05127,1.0
25453,4166.2822270000015,4164.102539,1.0
25454,4171.410156,4158.7177729999985,1.0
25455,4172.179688,4152.94873,1.0
25456,4169.487305,4150.6411130000015,1.0
25457,4178.205078,4158.205078,1.0
25458,4184.871582,4168.7177729999985,1.0
25459,4178.0771479999985,4166.410156,1.0
25460,4170.0,4158.7177729999985,1.0
25461,4170.512695,4162.436035,1.0
25462,4173.205078,4173.0771479999985,1.0
25463,4171.410156,4170.897461,1.0
25464,4172.179688,4159.615234000001,1.0
25465,4177.179688,4159.871582,1.0
25466,4180.897461,4168.974121,1.0
25467,4182.563965,4168.333496,1.0
25468,4186.025879,4163.7177729999985,1.0
25469,4187.692383,4168.333496,1.0
25470,4186.538574,4173.205078,1.0
25471,4187.05127,4171.410156,1.0
25472,4183.205078,4170.0,1.0
25473,4176.2822270000015,4171.666504,1.0
25474,4171.666504,4168.333496,1.0
25475,4170.384765999999,4157.820313,1.0
25476,4175.128418,4158.205078,1.0
25477,4183.846191,4169.487305,1.0
25478,4187.307617,4166.666504,1.0
25479,4180.0,4153.7177729999985,1.0
25480,4171.666504,4152.179688,1.0
25481,4171.153809,4157.307617,1.0
25482,4172.692383,4160.6411130000015,1.0
25483,4171.025879,4164.871582,1.0
25484,4172.436035,4168.333496,1.0
25485,4175.6411130000015,4169.102539,1.0
25486,4174.102539,4165.0,1.0
25487,4178.7177729999985,4167.307617,1.0
25488,4183.333496,4178.846191,1.0
25489,4174.615234000001,4177.179688,1.0
25490,4166.666504,4164.615234000001,1.0
25491,4169.743652,4165.6411130000015,1.0
25492,4172.307617,4169.615234000001,1.0
25493,4170.897461,4165.128418,1.0
25494,4170.769043,4167.05127,1.0
25495,4170.0,4173.7177729999985,1.0
25496,4168.461426,4172.94873,1.0
25497,4167.563965,4171.666504,1.0
25498,4165.897461,4171.410156,1.0
25499,4165.512695,4169.615234000001,1.0
25500,4166.9228520000015,4168.461426,1.0
25501,4168.0771479999985,4168.974121,1.0
25502,4168.589844,4169.102539,1.0
25503,4167.563965,4167.179688,1.0
25504,4166.025879,4165.897461,1.0
25505,4167.436035,4169.487305,1.0
25506,4168.205078,4177.563965,1.0
25507,4166.2822270000015,4180.897461,1.0
25508,4167.05127,4180.0,1.0
25509,4169.487305,4175.512695,1.0
25510,4169.615234000001,4170.769043,1.0
25511,4172.436035,4178.205078,1.0
25512,4175.512695,4183.7177729999985,1.0
25513,4175.256348,4174.230957,1.0
25514,4175.384765999999,4168.846191,1.0
25515,4173.589844,4172.563965,1.0
25516,4169.230957,4166.9228520000015,1.0
25517,4168.0771479999985,4163.205078,1.0
25518,4170.384765999999,4171.794922,1.0
25519,4169.102539,4164.743652,1.0
25520,4165.384765999999,4149.871582,1.0
25521,4167.436035,4157.820313,1.0
25522,4170.897461,4167.436035,1.0
25523,4168.333496,4162.820313,1.0
25524,4167.307617,4164.743652,1.0
25525,4167.179688,4168.461426,1.0
25526,4161.025879,4162.436035,1.0
25527,4156.538574,4163.333496,1.0
25528,4157.179688,4169.3588869999985,1.0
25529,4156.2822270000015,4165.128418,1.0
25530,4155.769043,4161.794922,1.0
25531,4156.794922,4167.05127,1.0
25532,4157.820313,4170.897461,1.0
25533,4158.589844,4171.2822270000015,1.0
25534,4158.589844,4172.307617,1.0
25535,4162.820313,4171.410156,1.0
25536,4167.820313,4164.102539,1.0
25537,4161.794922,4155.6411130000015,1.0
25538,4154.102539,4153.846191,1.0
25539,4154.487305,4159.615234000001,1.0
25540,4157.820313,4168.589844,1.0
25541,4163.333496,4171.153809,1.0
25542,4168.205078,4167.179688,1.0
25543,4167.563965,4166.666504,1.0
25544,4166.538574,4169.871582,1.0
25545,4167.436035,4167.179688,1.0
25546,4167.05127,4165.6411130000015,1.0
25547,4169.615234000001,4178.0771479999985,1.0
25548,4174.3588869999985,4185.897461,1.0
25549,4174.615234000001,4178.589844,1.0
25550,4174.230957,4177.179688,1.0
25551,4174.102539,4182.179688,1.0
