,EEG.O1,EEG.O2,MarkerValueInt
0,-1.8324,-25.681,5
1,-5.3481,-53.728,5
2,-9.3124,-68.546,5
3,-10.553,-56.135,5
4,-7.4839,-29.628,5
5,-1.7444,-14.167,5
6,3.6104,-12.022,5
7,6.7054,-3.2106,5
8,7.4002,20.552,5
9,6.0799,42.48,5
10,2.9451,45.197,5
11,-1.1715,31.982,5
12,-4.0281,16.738,5
13,-3.2638,5.9616,5
14,1.044,-0.79404,5
15,5.885,-2.7959,5
16,8.1299,-0.47455,5
17,7.2571,0.38508,5
18,4.4595,-4.4047,5
19,0.0097962,-10.642,5
20,-6.4788,-13.079,5
21,-13.134,-14.361,5
22,-15.617,-18.142,5
23,-11.542,-18.57,5
24,-3.9059,-8.2961,5
25,1.7339,5.6803,5
26,3.1224,8.0109,5
27,2.7054,-1.6629,5
28,3.417,-5.5192,5
29,5.1512,6.6191,5
30,6.1471,21.196,5
31,6.0274,20.141,5
32,5.7493,5.8998,5
33,5.3382,-4.9232,5
34,3.5073,-6.1041,5
35,-0.25282,-6.0855,5
36,-4.3719,-10.073,5
37,-6.4632,-11.435,5
38,-5.3871,-3.4401,5
39,-2.0013,10.23,5
40,1.5256,20.358,5
41,3.0579,21.135,5
42,1.8994,12.187,5
43,-0.62505,-1.8667,5
44,-2.2583,-11.758,5
45,-1.8886,-10.162,5
46,-0.55065,-1.335,5
47,-0.18611,1.6981,5
48,-1.4137,-6.6156,5
49,-2.7798,-16.66,5
50,-2.4866,-17.093,5
51,-0.70622,-10.155,5
52,0.47886,-6.0109,5
53,-0.23807,-5.8135,5
54,-1.4872,-0.68885,5
55,-0.91969,12.021,5
56,1.5722,21.839,5
57,3.6193,19.404,5
58,3.5811,9.8887,5
59,2.6691,4.6046,5
60,2.9877,4.1026,5
61,4.3713,-0.7013,5
62,4.5005,-11.63,5
63,2.0086,-17.963,5
64,-1.698,-11.794,5
65,-4.0703,-0.16543,5
66,-4.1332,5.0854,5
67,-3.0858,3.8679,5
68,-2.5367,5.362,5
69,-2.6397,11.763,5
70,-2.1645,14.766,5
71,-0.37492,9.4294,5
72,1.5846,1.7271,5
73,1.8986,-2.3601,5
74,0.61045,-6.9315,5
75,-0.34974,-17.562,5
76,-0.26838,-28.113,5
77,-1.0375,-26.203,5
78,-3.6532,-10.893,5
