,EEG.O1,EEG.O2,MarkerValueInt
0,13.119,9.8621,5
1,22.416,13.667,5
2,25.662,11.222,5
3,22.611,6.1994,5
4,14.642,0.66993,5
5,4.3764,-5.2104,5
6,-5.1398,-9.8184,5
7,-11.836,-10.738,5
8,-15.3,-9.0847,5
9,-15.993,-9.1296,5
10,-14.343,-11.924,5
11,-10.994,-12.57,5
12,-7.1958,-6.6952,5
13,-4.0472,2.5521,5
14,-1.5726,7.7749,5
15,0.79818,6.9951,5
16,3.1566,5.9601,5
17,5.237,9.499,5
18,7.1587,14.226,5
19,9.0275,13.197,5
20,10.167,6.0873,5
21,10.034,0.49269,5
22,9.5338,2.3222,5
23,9.5767,8.1282,5
24,8.4483,9.3313,5
25,3.3752,2.5595,5
26,-4.3234,-6.8637,5
27,-8.8025,-11.761,5
28,-6.909,-11.062,5
29,-3.2311,-9.4041,5
30,-4.3355,-10.043,5
31,-9.7116,-10.891,5
32,-12.855,-8.514,5
33,-10.62,-3.723,5
34,-6.4601,-0.46532,5
35,-3.7851,0.0061479,5
36,-1.4071,0.54902,5
37,2.2541,3.2583,5
38,5.269,6.4426,5
39,5.931,7.8355,5
40,6.3826,7.625,5
41,8.3098,6.1709,5
42,8.4292,2.1493,5
43,3.5587,-3.4958,5
44,-2.1782,-4.8497,5
45,-1.5939,2.333,5
46,4.6115,12.505,5
47,7.7003,14.825,5
48,3.0964,6.5712,5
49,-3.301,-3.386,5
50,-4.0261,-6.4044,5
51,-0.22349,-4.0922,5
52,1.4693,-3.265,5
53,-1.2486,-5.698,5
54,-4.6906,-7.9443,5
55,-5.7346,-8.2143,5
56,-5.1583,-7.6237,5
57,-4.5008,-6.0172,5
58,-3.6343,-2.3197,5
59,-2.3889,1.2178,5
60,-1.6746,0.8978,5
61,-1.7366,-1.4884,5
62,-1.2023,0.52546,5
63,1.0638,8.0184,5
64,4.3746,12.892,5
65,7.0225,8.1372,5
66,7.5853,-2.1212,5
67,5.3996,-7.58,5
68,1.2799,-4.1495,5
69,-2.0344,3.3494,5
70,-1.9656,8.9932,5
71,0.74855,10.852,5
72,2.691,8.7211,5
73,2.209,2.4654,5
74,1.1555,-5.4928,5
75,1.0635,-10.112,5
76,0.11774,-8.8694,5
77,-3.5649,-4.6879,5
78,-7.5481,-1.8663,5
79,-7.5188,-1.3331,5
80,-3.5626,-1.9079,5
81,-0.3442,-3.6685,5
82,-0.49522,-6.7232,5
83,-1.3169,-8.1034,5
84,0.40203,-3.9876,5
85,3.382,4.5122,5
86,4.2095,11.104,5
87,2.5858,11.256,5
88,1.2182,7.0691,5
89,1.469,3.7587,5
90,2.0224,3.3213,5
91,1.7039,3.5406,5
92,0.98837,1.7421,5
93,0.28734,-2.5179,5
94,-0.92797,-7.4762,5
95,-2.372,-10.022,5
96,-2.3268,-7.5923,5
97,-0.23214,-1.2627,5
98,1.5843,4.0062,5
99,0.61227,4.5008,5
100,-2.1702,2.2781,5
101,-3.2767,1.932,5
102,-1.2947,3.7329,5
103,1.327,3.6451,5
104,1.6279,0.2167,5
105,-0.21872,-2.8857,5
106,-1.6794,-2.8681,5
107,-1.3275,-2.3025,5
108,-0.16742,-4.5239,5
109,0.27793,-7.542,5
110,-0.024183,-6.6479,5
111,0.11161,-1.6085,5
112,1.4778,2.9906,5
113,3.5278,4.3522,5
114,4.7509,4.3747,5
115,3.8795,5.1751,5
116,1.0818,5.4987,5
117,-1.9683,3.6419,5
118,-3.5912,1.1331,5
119,-3.6954,0.70036,5
120,-3.3849,2.0352,5
121,-3.0785,2.2244,5
122,-2.0167,-0.1549,5
