,EEG.O1,EEG.O2,MarkerValueInt
0,14.361,28.178,5
1,26.391,44.182,5
2,32.19,44.584,5
3,27.802,34.422,5
4,13.791,20.427,5
5,-2.4565,6.5937,5
6,-12.092,-5.1453,5
7,-13.494,-13.517,5
8,-12.981,-18.328,5
9,-15.54,-20.567,5
10,-18.158,-20.906,5
11,-15.207,-18.836,5
12,-7.4212,-14.013,5
13,-0.94564,-7.9036,5
14,1.2816,-3.1231,5
15,2.3316,-0.75846,5
16,5.2252,1.294,5
17,8.6315,6.2697,5
18,10.123,13.96,5
19,9.966,19.116,5
20,9.4212,16.497,5
21,8.091,7.6553,5
22,5.4905,0.28266,5
23,3.2064,-0.26709,5
24,2.8863,3.467,5
25,3.3692,5.4792,5
26,2.1516,3.6642,5
27,-1.1411,0.087793,5
28,-4.675,-3.6918,5
29,-6.9191,-7.3427,5
30,-7.4198,-8.7764,5
31,-6.1522,-5.4014,5
32,-4.2737,0.61108,5
33,-4.4415,2.6714,5
34,-7.5473,-2.1792,5
35,-9.7794,-8.6759,5
36,-6.4236,-9.6904,5
37,1.1281,-5.0298,5
38,5.9012,-0.72974,5
39,4.1611,-0.82595,5
40,0.071226,-3.1521,5
41,-0.65683,-3.2626,5
42,1.7599,0.2393,5
43,3.3932,4.95,5
44,3.3396,7.3769,5
45,3.7291,5.8558,5
46,4.6602,2.1927,5
47,4.0815,0.5695,5
48,2.4636,3.2505,5
49,2.8789,7.4213,5
50,5.6987,8.3977,5
51,7.4107,6.0573,5
52,5.9334,4.9869,5
53,3.1607,6.9846,5
54,0.60029,7.0323,5
55,-3.4082,0.14397,5
56,-9.3995,-10.191,5
57,-13.37,-15.189,5
58,-11.597,-12.041,5
59,-6.5834,-7.1123,5
60,-3.9922,-6.5504,5
61,-4.8565,-8.2827,5
62,-5.0319,-6.6142,5
63,-2.0435,-1.3609,5
64,1.7648,2.417,5
65,3.6395,2.5032,5
66,4.1265,2.1758,5
67,4.7361,3.9315,5
68,5.0418,5.2138,5
69,4.3576,3.2071,5
70,4.014,0.60487,5
71,5.392,2.3851,5
72,7.0397,7.9291,5
73,6.2131,10.708,5
74,2.7202,6.7929,5
75,-0.78198,0.2318,5
76,-2.1036,-2.3152,5
77,-1.5394,-0.076379,5
78,-0.75154,1.7088,5
79,-1.1039,-0.62925,5
80,-3.0809,-4.7348,5
81,-6.0134,-6.2549,5
82,-8.1167,-4.7626,5
83,-7.7247,-3.3795,5
84,-4.7752,-3.6195,5
85,-0.80402,-3.5924,5
