valorAbsMedio,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,FHist2,FHist3,FHist6,FHist8,FHist10,Decil 1,Decil 6,AH0,AH1,AH4,AH5,AH6,AH9,Etiqueta
0.019648882066984487,0.11995482062756807,0.39858669797326085,0.08538233562740219,0.27365113081293474,0.3225675061448166,0.15904136355496692,0.109869216878831,0.39080992855645175,0.991557013934676,0.17802914291163402,0.10397602079136524,0.2483394903561757,0.14204247419958785,0.10323960163821805,0.23151639695920218,0.16915750100390994,4
0.016598488275454952,0.12512364915877885,0.49569654242358463,0.17480240711302544,0.47798601384853917,0.362553948213053,0.1780931461717851,0.2850801041703533,0.124753145741898,0.9937174006408683,0.177332115796104,0.1635704571337945,0.09762688622088996,0.28232709845936366,0.29861919103909906,0.3528429012229681,0.20636304674469239,2
0.019031913109523804,0.0830231109200186,0.2982998630439395,0.086045689273438,0.2688171329443699,0.39785245753618403,0.13822873134618222,0.0077973816907268055,0.0010768641476437961,0.9739248454171564,0.18776228019169494,0.006491576019563895,0.01223602571264934,0.08120072883306392,0.12317192786217432,0.1663207223626474,0.12895295258056955,2
0.012155052771479758,0.08988524363734612,0.4878962043100151,0.16326381317066788,0.4035332938488613,0.6159594306613392,0.25786936055639315,0.14798521288858243,0.11710601255996941,0.9906961120992421,0.18193295377857172,0.4254572776503493,0.3952254368896801,0.3431553891652796,0.24998750673115278,0.15259274156817473,0.2851798159761847,4
0.012599720877355773,0.06455818452155407,0.4069164099479421,0.18466426465075733,0.3512801689909013,0.4927262968080702,0.2529295817658907,0.054981118681135484,0.07384077281326555,0.9967298975365301,0.1731582634154245,0.22876611509080214,0.1927190808916505,0.4203478630822121,0.5828970836138561,0.6781933431094848,0.23157951288813933,5
0.014549403306922979,0.107288091761751,0.47494564828145125,0.20438797972622116,0.38832702639029165,0.48359035323353555,0.24039613828546327,0.27570401112044074,0.20780752199230093,0.9638909708029246,0.19851739968960241,0.16668452268565537,0.3748869138971055,0.1053530261857624,0.08015652025052773,0.06159596333824348,0.04357624887602908,4
0.014637520703404554,0.1146945131013857,0.47768587872136226,0.08406451253594718,0.30885594119495713,0.4359413508926968,0.376396857224453,0.07186718907120375,0.07252122044292865,0.990521282676575,0.1793406968373154,0.2046738776348893,0.26837230387983385,0.3316420289958576,0.29059529263810674,0.26964420841156783,0.09617052611970968,2
0.02057527738846082,0.1354566578653531,0.42208394803488447,0.2656962317779452,0.44785152613345036,0.5689235071784522,0.12642302872330477,0.04663074446324985,0.15673940345007478,0.9789331263400698,0.1852990522001987,0.3992267251920764,0.3630566268190054,0.22429172067513323,0.20078200702379512,0.19963746610049382,0.2825052804847302,3
0.01700708306208899,0.12075626142581233,0.4143968154230413,0.23397355233941705,0.3358290402893572,0.3806099628426259,0.1746266333492494,0.2279003928101094,0.21741498919862534,0.9920864730085492,0.17888847908578565,0.0942386344495755,0.1908103466615667,0.4579297778684926,0.27681014826760103,0.2649539828396279,0.16787209896034969,2
0.023149873735121347,0.1457343026344819,0.3315568978811062,0.23397355233941705,0.18056608250135145,0.20090206942049066,0.3163196600519114,0.08038407097810031,0.18496878650450968,0.9852103439288781,0.18320889752486236,0.04854526232443483,0.06627504263263224,0.2067699193313534,0.19860215883967322,0.18583895142228427,0.06939262384066902,3
