valorAbsMedio,frecMedia,Frecuencia_en_PSDMAX,FHist2,FHist3,FHist8,Decil 1,Decil 5,AH0,AH1,AH9,Etiqueta
0.009646282254925174,0.3100855112309785,0.0911574069470272,0.3494170182029648,0.6313928299103873,0.009794470180891733,0.9869213144061232,0.5082462869528391,0.21773083088570377,0.3539441248522113,0.08143475170915991,4
0.00990826066089423,0.5141456208537523,0.06457010998231894,0.3847736790859754,0.40338427711331926,0.19913464840021472,0.961387264219103,0.514645852683351,0.0719165314724721,0.14593969709974633,0.03733682931616917,3
0.01207073087431684,0.3408059703066071,0.09061435885224431,0.41658980610394547,0.303562280630039,0.063404787891369,0.9847326971975574,0.5174279448548181,0.023941238692563684,0.05737004702211187,0.09260465524545468,3
0.03023297830679137,0.38849629225573046,0.08953556824242909,0.12524200009222136,0.15831204696747542,0.2357793146932049,0.9735969114243351,0.4944467747281114,0.3922190010603491,0.5173320525415863,0.011499015745824312,5
0.007187924669858401,0.46902301901954047,0.0911574069470272,0.29138872325523113,0.2764253626416838,0.44216364749365983,0.9962008775493715,0.5155538983631217,0.1898887157387738,0.194657261438481,0.02381052426555914,3
0.021437440651267705,0.4818198806754994,0.1921747891191403,0.15229062248673716,0.4592677369306064,0.2698913684788593,0.9898166489940777,0.5139119542199103,0.2693998924404933,0.43738841371184306,0.05998141847166181,4
0.011609145605647471,0.32723293324044733,0.10378973419789142,0.2127942779433647,0.30574626631067914,0.039697684705169795,0.9912182452253921,0.5101948532440713,0.10323999955643104,0.047332373818515065,0.164903079812639,5
0.010694146759070038,0.22695616708574307,0.1921747891191403,0.1951940278448038,0.42196921962988,0.0071977901666035,0.9780799351920538,0.5046822196312792,0.11071861332286402,0.21976132743395582,0.02818095550379923,1
0.019198044249381277,0.3869482571069342,0.07585033879220088,0.3480647178071673,0.3996200254713933,0.2084818715386086,0.9744020151256091,0.5162719916089581,0.08500342781972355,0.1328921251843761,0.016784274648669256,2
0.007509798693445633,0.41979127294130136,0.08533069615511402,0.29091138671539485,0.49581578727233355,0.17638892809401432,0.9768856359707307,0.5308872735805967,0.2052415153119826,0.13499311331452754,0.14452125369949154,3
0.014605543569219784,0.22941912026224387,0.09061435885224431,0.306225351278692,0.19283375540048198,0.03315168440535397,0.9981622059618238,0.511996523262267,0.3515714841486257,0.2234766729583233,0.5223640423262143,5
0.01007271585264656,0.28179032049631336,0.1112346707941422,0.3252341810647116,0.19459473798778798,0.06647554470636821,0.9964941741702159,0.5147619187850666,0.05265235483897146,0.0,0.5718136172301916,5
0.041559494496977975,0.35092811019956055,0.138728420050006,0.18278153896825375,0.3326407010965088,0.28694616511425625,0.9363882816632729,0.579046154995948,0.10648331944126785,0.03253265411918037,0.012758308555104202,4
0.011456479311949704,0.18172710941208783,0.09804635992084407,0.0844928660889989,0.1606491397476365,0.04226107788826419,0.9879233701733895,0.5120014433646688,0.28599289525443095,0.24694679945430326,0.05939790011134202,5
0.013624704599396756,0.1380267266743832,0.06264178587338518,0.1812365160444865,0.22722752432337828,0.006165591820823757,0.9837394899899218,0.5060277215800968,0.1450995229584451,0.16565241939667802,0.07612732701270261,1
0.007707777778075637,0.4575230962653867,0.15796171549356994,0.2571810156860458,0.5258170356323071,0.16376816246456816,0.9816613210190458,0.5161779654685222,0.35350753999627,0.3668609516722324,0.06564935249964367,3
0.003369499549902645,0.703701384779557,0.13807969113498,0.34716608159626583,0.49724716088515053,0.5751446389119046,0.9808073172473174,0.5150750677236305,0.10547226144003771,0.08701521763504498,0.03245703241250835,1
0.01947152329976304,0.1281439579347272,0.12560217181611158,0.13943645079952888,0.18564298814519165,0.019808327655526245,0.9736967067621156,0.4993223982047381,0.16082136115010442,0.3260901194227458,0.027125629336661666,1
0.004364780838124649,0.5714398790175569,0.07484227501573318,0.2910983829316175,0.48060211067006314,0.37294869039980605,0.9796154923143515,0.5081582949025099,0.3202322372563702,0.2909095981166432,0.04717181739269249,5
0.031955785875367994,0.10248230178637752,0.11006341241777126,0.06103252532208987,0.08532342598685563,0.0037346510588480487,0.9885136811082128,0.5093511989259337,0.1499456413923031,0.027380939921705077,0.1910290430982256,2
0.01448551078215338,0.34931410759971954,0.0911574069470272,0.4779236297974351,0.5385628806744944,0.04208545860492343,0.9830594514756575,0.5122524730264387,0.04134894480611411,0.058036969832777896,0.03247275401055149,5
0.052348594075261275,0.05069780510864553,0.16622216930586972,0.01134331133512436,0.05548333400484738,0.008077932218468226,0.9856037063646228,0.5056576731492153,0.0468165414176295,0.11999936791492068,0.07518165772306612,5
0.011199078017254945,0.31955661266249563,0.09637818296754308,0.5019405619027151,0.29083400939429965,0.05401541310073689,0.872531693529147,0.5666998776747246,0.010973726154607455,0.009350312937514833,0.013802353196356955,2
0.008394349542611413,0.3304709201948378,0.13059125659311352,0.29892606307762015,0.36576771312601364,0.13880602596877417,0.991579897165384,0.5118234048809805,0.41818466193651865,0.5692446730264829,0.0874250923146837,2
0.00741532900170644,0.4310664279685741,0.1504455547999882,0.35591459639148326,0.5149287775124515,0.2401973304454164,0.9889246651366074,0.5071287561827099,0.10179330515250912,0.10502592384131561,0.025815534666299284,3
0.9999999999999999,0.08773750062740279,0.14493768252239767,0.09325522465549226,0.052000172899911365,0.06180011691283323,0.9860572331704456,0.5106400545488579,0.09194220467039836,0.2251924652191462,0.14693795932751,3
0.003597709895381252,0.551158958398539,0.09007375142305601,0.46930209436396186,0.38266469354419247,0.43782650646641186,0.9067864266361327,0.6084572086556835,0.4253774609824941,0.1830179616147403,0.0062591495358171375,4
0.013278270759127311,0.3024609934769086,0.09007375142305601,0.41210331578794,0.4006533362515035,0.01458831804361472,0.995200550733321,0.5110530438797052,0.13015730745396636,0.39669465842728463,0.02170782263907754,3
0.014113325205036584,0.2932030340947111,0.09637818296754308,0.3623707387971252,0.36274497163865377,0.0973478250907418,0.9853297669296343,0.5170148439741282,0.061097216819587165,0.08482707575725777,0.29675373084821993,1
0.013807369489892758,0.217496428038885,0.12252674638137193,0.1302874897772687,0.2141565496413088,0.014466446355855103,0.9834984157762191,0.5196860588703313,0.1172757299442755,0.17445751817624874,0.17149159562484234,4
0.009232201684054166,0.3659486041890699,0.09637818296754308,0.50638568988782,0.44067176420886567,0.10444901237021882,0.9909390287496159,0.5100176792486671,0.2960467458122307,0.4876287761426427,0.09700716817247831,5
0.01878810755420061,0.2678090717950889,0.13313014531464915,0.47943242625861016,0.5363335682365441,0.022016952763899,0.9910968315825608,0.511210641371547,0.1461013352401841,0.2668559220418835,0.1353085002154131,5
0.020090451455108942,0.24180032701590154,0.18458208911096,0.13527038135965094,0.24545533397020408,0.06630641059946422,0.9809584711265,0.5205345256758878,0.11352277949572932,0.1949331656274336,0.1964871857507901,1
0.01061508395084439,0.28828333082868496,0.09637818296754308,0.3940334027105903,0.4145251175249334,0.05801766005731526,0.9902439688469435,0.5158849292295358,0.05309171800384399,0.03698348908484667,0.01290844542500883,2
0.010802609708504319,0.31222645066711785,0.10209054436752676,0.29135999105910826,0.3388474990153061,0.04428484374022659,0.998180954104751,0.5119660009428744,0.4253408557945654,0.6892293103646185,0.06308970659658558,2
0.008886349485116345,0.3993905002404365,0.13938007776374536,0.41669621493995257,0.34225150929154236,0.07254886476362353,0.9753757406764496,0.5275740765535039,0.2832308751197077,0.2896268239144713,0.12419599675131361,2
0.00738218715740602,0.4996436921302253,0.138728420050006,0.31476278869567975,0.32902901268721213,0.3303590960971149,0.9733981628475628,0.5103144022941924,0.13036969044880867,0.3774681671652209,0.05667619340782129,1
0.010631744157735233,0.22343274590436585,0.10378973419789142,0.3045665590653478,0.31221545057880684,0.005691483424451409,0.9923783213227133,0.5133076717560753,0.27395549168037686,0.49811506826533997,0.1444271745100643,1
0.012956228460199674,0.24118286994118793,0.08426845397321028,0.24803389146814095,0.30924518445391075,0.008732883549644868,0.9584886340981996,0.5102944955641309,0.014053983470675754,0.010504588994702099,0.010771294833132756,3
0.00796001284649088,0.41523911133650054,0.15247529467793788,0.414261524699576,0.6207313256629279,0.1388893108617251,0.9859062442986577,0.5135460274809133,0.22797509671362506,0.21899979039681614,0.011968920822604682,3
0.009591667599160823,0.340245226061121,0.09582709990243324,0.45871000138541984,0.3192784181123649,0.061857744217655684,0.9867405830356956,0.5134186783018819,0.050360697126599796,0.058551775457438664,0.1219970053051684,1
0.011135001346791986,0.11617903087881476,0.13185498273604004,0.09765933352736961,0.09822192416115562,0.007920173291111892,0.9782472259165964,0.5271640379182794,0.2645175046333279,0.2044436541474596,0.09713464673273532,4
0.005868717793425707,0.6690447596051295,0.14003468415492262,0.21112971159009866,0.49297484704602235,0.07059726716326759,0.9925001087031321,0.5134553943772544,0.23432111584395499,0.49749639256845907,0.0192849389592023,4
0.03139121386709773,0.24980312033948182,0.1641001685243769,0.09732134849746796,0.2517849586755208,0.015769161003739294,0.9822100867862399,0.512984932130131,0.31551513264632897,0.4850890209610638,0.024303910368229265,3
0.012332971665613712,0.2895788598043498,0.12436370836014457,0.20721092858370005,0.22030537959805924,0.008123120081590744,0.9883918056534993,0.5152092837940889,0.2972901337260553,0.3545864035766792,0.15679565467387135,3
0.039887096018716525,0.21535290868142368,0.07635776864822061,0.10787810232203972,0.15075646177071383,0.04287297592001414,0.9929600818299712,0.5132191359182174,0.12701983114700133,0.19361817718444788,0.15732569807463265,4
0.00924163998221032,0.21547447793151722,0.06803020767778475,0.258447363637456,0.13670597999244039,0.10075989618720411,0.908378982161797,0.43028900938770887,0.014310882436010657,0.008305765192568032,0.0012397676463092658,4
0.011474170859277731,0.4786312354299779,0.1921747891191403,0.33497847030110794,0.9480467615845645,0.06085011972260023,0.9704518044785198,0.5139553759615887,0.029410393298323664,0.06276205890721326,0.02298074612675754,4
0.020411177723509904,1.0,0.19901740384425434,0.07234825298920887,0.4015841338961421,0.36938506956064765,0.9936858147148174,0.5144537744610393,0.529887924710653,0.4805193715941593,0.17767436289138908,4
0.0161546904434345,0.2771984586215391,0.09860745111328162,0.39498790200342315,0.36418686284384366,0.05786505256638636,0.9949730898592709,0.514459906283857,0.43913395563734814,0.47315071468296716,0.14440909834115204,5
0.055208516773025414,0.16448795900937185,0.17309560661983572,0.08033595144259004,0.14339685673423586,0.0008662873138108521,0.9856037063646228,0.5056576731492153,0.0468165414176295,0.11999936791492068,0.07518165772306612,5
0.02830672969005215,0.36015784061288586,0.11064772558530914,0.2429194777718006,0.3536465425054698,0.11124769177669905,0.9755888639735044,0.5004991927007342,0.2510594725007183,0.3513087438036842,0.019047819100112186,4
0.026140400546968402,0.14729943892576805,0.0539509237365462,0.13895377453867605,0.15541601693127016,0.06452166619323912,0.9937164135188624,0.5143234633114103,0.3986800763719308,0.2713925736020368,0.13100753741662882,2
0.009912056253554555,0.35192862145861764,0.11064772558530914,0.3481107189448651,0.42796037677887244,0.018428226811276423,0.9951607320180189,0.5088011717940085,0.3273136972013936,0.44597096234166045,0.6664220771487636,4
0.011053040589098291,0.23285463603429601,0.08899979304023892,0.2695125459959281,0.26434039672315535,0.026222463355620017,0.9852261806531337,0.50634291428968,0.08401555142712247,0.13523722847279007,0.043749890550091715,2
0.004405929945217179,0.61967802835164,0.08846640969162997,0.3005696436866364,0.44323812437725724,0.7410041497722246,0.9862898734912036,0.5178645729791033,0.10447837735825605,0.227488709533236,0.026527143232011746,3
0.020623187095407086,0.26739525253024476,0.07534517931585019,0.20059997912549501,0.4765307441477341,0.03344741764945599,0.9917602068470625,0.5082300310709413,0.26611558635515103,0.27653397667620155,0.09975349634284349,1
0.02040250343633411,0.46359802095869956,0.22893646642336488,0.14739791630247415,0.485736059061165,0.07080787007157927,0.9833382780216653,0.5089491604173768,0.19397046302179924,0.3534403079504887,0.024351404753514074,2
0.010074318884540794,0.25188613865337794,0.14427648604334173,0.1745682971611621,0.18005941480772997,0.048062380056948385,0.9804193154483242,0.5143375183772859,0.2577624849669842,0.36138639608305523,0.009906948423737105,3
0.011814650664531464,0.49386694461979674,0.21351759639657478,0.12467090393784286,0.39258118797929586,0.2158325372424395,0.9942510531987129,0.5134648408037741,0.2950255449325804,0.3064148638375471,0.02090628723194339,5
0.008769224947801493,0.48704260446323033,0.11571467904342356,0.34882588921076163,0.44905337572544085,0.19569491623006297,0.9636226099403213,0.5293227953809991,0.1394409184667804,0.15925546250458003,0.04512679045800627,4
0.0467701407666034,0.11206966712201863,0.1262256064743756,0.03732510763326733,0.12154678150049204,0.008586405541076833,0.9486894401782204,0.5062628032123325,0.0555012839050532,0.02574524882640325,0.06484937332682425,5
0.007310479391071601,0.3092221017738936,0.14910746347733098,0.1940491003309207,0.4363179865307722,0.06344671028249282,0.9859267272795769,0.5096742442912617,0.03388412105471479,0.0,0.026537681748796227,2
0.003482896376181284,0.6975256518218562,0.13807969113498,0.36791107852596117,0.8569282845252293,0.45883450124736014,0.9281450536248581,0.497234023400692,0.03094810314726068,0.00585698648643753,0.13233326031411294,3
0.010472863176124163,0.25230542737498374,0.09170291227300822,0.4232483993468199,0.3002672035723097,0.010774486338366696,0.9891477650506549,0.510033930952801,0.09593003496848779,0.11740495245984064,0.18768386533057696,3
0.009780194289647659,0.30925715110610413,0.07484227501573318,0.18504815702669664,0.35602672360522997,0.07409120845549272,0.976895626919323,0.5151318085114147,0.06299590275955239,0.12624848117024934,0.06675881984091647,4
0.01107161431727401,0.29044981695827654,0.1112346707941422,0.602616341486051,0.17810430900640772,0.03940821625518745,0.9964843592758816,0.5100899585834692,0.28778293919789905,0.26156289100328206,0.3357143083286261,5
0.1342604946891139,0.019522488214469502,0.06949977726080289,0.02412791232490616,0.025201495990153942,0.00041634477172061636,0.897869725530105,0.4413417199643026,0.03134381097344431,0.0550509240326108,0.010867561947041339,5
0.0105317933013983,0.3980479702722085,0.09693174281047373,0.5924868990924197,0.4260822373487775,0.08100808260381419,0.9889973831914194,0.515723781174015,0.2185997812016769,0.3482405094919962,0.1539619497173759,3
0.01681551632085235,0.25843631123604743,0.12436370836014457,0.2536311391772361,0.3216423196389358,0.038927432005352786,0.9865866763512521,0.5143661587014137,0.11730625103874001,0.2281954106280141,0.014192476845704353,4
0.005406236920918065,0.44230743448461435,0.1287167763900199,0.23041250533128227,0.40242399646918087,0.14061670296756568,0.9639854095409733,0.5054395421781916,0.09859524130068034,0.13569613645897002,0.06031444419008607,3
0.008399432085538169,0.3816609575363022,0.09582709990243324,0.37914719489341764,0.3760938128735846,0.10556166097591893,0.9921131036930305,0.5104558828456086,0.1635691492150131,0.3171044343660441,0.10778186512828902,4
0.006512596637604259,0.4149448754494354,0.056247172282414604,0.13413211009140044,0.4297054795069048,0.14337258212145915,0.9863062852087875,0.5214837264306554,0.24819994295166156,0.37627427258428786,0.17488129145449344,1
0.005768775323459351,0.6429037112093536,0.11690602714288537,0.3382312231212986,0.5049942094268604,0.3640097216795484,0.9842351148569839,0.5110715510573067,0.3544384388033001,0.3961172000339329,0.027477944256887002,4
0.0046664808084722975,0.5162787321393254,0.13679094107559944,0.23547807494515074,0.6073432255982141,0.33488949962997294,0.9788757112126946,0.5104540035325755,0.13355906798989434,0.0991939843656644,0.034234224071802107,4
0.0127397921422394,0.4428510106398337,0.15315798371137915,0.5246883624783711,0.5088006087000692,0.04948151931243651,0.9809344224915726,0.5024224974477736,0.1606472714567095,0.29316621874332877,0.04618604043277751,3
0.0451859693051619,0.1632942446860839,0.07789383459246121,0.08096759190551137,0.1235684897699189,0.03633230479865612,0.9806497523758347,0.5117181604809969,0.06334715221198259,0.10740802422891742,0.07857668828483634,1
0.025237102547239824,0.07441116151141147,0.11750571697272685,0.12146384280213995,0.05128214172442577,0.009198886961187223,0.990955863103055,0.5143260065603905,0.06848377942785829,0.11065545985527149,0.23934285028294702,1
0.02510996267522975,0.0712294316400868,0.08953556824242909,0.19539894188088694,0.050789526870752985,0.002303848062447309,0.9932573210576201,0.5101604695204597,0.7829735871755688,0.9147611784509446,0.020340909688032347,2
0.01440123116729259,0.3360273502283219,0.10378973419789142,0.26657521882190216,0.2180767319267773,0.07194673364227208,0.9722770432295088,0.5158791480261269,0.14194656762912924,0.22229219191023755,0.07445610937106599,4
0.009588204629415044,0.3184370119408479,0.1083260893027089,0.2832024041496475,0.4373627778824671,0.14371439361177255,0.9788196829868554,0.5075917436609055,0.012474760332872894,0.03773367171771433,0.027945003149211188,4
0.07622027882297397,0.02567663091668934,0.08269295351731498,0.028185468785537203,0.008533157174734081,0.009589336901588972,0.9974133801617422,0.5132146651923714,0.20833336090723215,0.4505606917093739,0.05405120598436749,4
0.029115631122593272,0.11937001718199353,0.15865366529723315,0.13847011830631095,0.1621122956094893,0.05348276673780741,0.9897512829347227,0.510140351695377,0.09146234288962367,0.21003298485140712,0.04769704741273628,4
0.0182169231489094,0.2519182675493424,0.055783794485967486,0.43073752784217234,0.23472747621496787,0.04331733813909909,0.991901511596354,0.512397220022695,0.0334177187248964,0.09455525826579392,0.1647105693493953,5
0.03613586473412145,0.09323437654821573,0.09364720591539111,0.13179293158336275,0.11050158379199225,0.04025410810187939,0.9916949538562212,0.5140850127115739,0.2678872072021007,0.3653541893543827,0.09362650037620085,5
0.023074240099702437,0.130071152484644,0.15865366529723315,0.12987982835424597,0.18867010411038482,0.030489207639327685,0.991086717301421,0.5148437579094378,0.3313400744349559,0.376194220137778,0.10869914190541648,4
0.01771510665251288,0.1472054290791452,0.05486325872926706,0.1299387197333042,0.139506340765924,0.007820932339442426,0.9794568835537124,0.5297678619027151,0.032407475380179095,0.0,0.07020618550474088,5
0.018594894694634028,0.1419267500396586,0.09693174281047373,0.09992983987766052,0.2224727433705927,0.033032033281991904,0.9709649669613579,0.5080021089708593,0.012390713984772317,0.04375658066475847,0.020439635596590622,3
0.01387172631644008,0.2982942502081606,0.07737950099939342,0.17430993700760739,0.4162659269228898,0.05280745930323563,0.9911650562713291,0.507906142306652,0.3381910298382887,0.6757328329228968,0.03446151139941101,2
0.011975933297065415,0.3977351792952178,0.09748779616621034,0.16337549177330682,0.293590341216699,0.10859285021814018,0.9909000566973802,0.5046183293682704,0.359639601486772,0.5149427900058549,0.05734603880976053,3
0.005307278829288408,0.44080893483189265,0.11810810810810815,0.39342958601808886,0.4164583412743384,0.25110683807716894,0.9862408125159653,0.506638770856773,0.3299135155198487,0.34960941806617274,0.08627286440310758,5
0.01116712726450509,0.19965902155950857,0.056247172282414604,0.21160145359435273,0.22898688968044795,0.04565805081323066,0.9929350250842673,0.5102883780653521,0.06544895085941245,0.0,0.08708457882221515,1
0.013843336146527552,0.34912217973493964,0.1814619171965635,0.3215379232743484,0.5967411503911839,0.020242948660099833,0.9898408198357854,0.5156553432981179,0.10385793919887272,0.1587060065129208,0.05426730834793247,5
0.014359855022335371,0.2983392302209231,0.09637818296754308,0.37584545269148195,0.26040951344348434,0.13465963651483154,0.9934549723045404,0.5133456134340857,0.325167687391219,0.35866739957633054,0.245763801693507,4
0.0013952450688424524,0.8435298311431928,0.17996904393380173,0.3349273640361735,0.6330910998218093,0.960090406074239,0.6275475943571511,0.429591406958206,0.0014760621767501468,0.001973112328181844,0.0,4
0.008687419332231733,0.3990622514697897,0.0704905480255765,0.26553234689809124,0.5147632959800358,0.09445669632569509,0.9904132516981461,0.5083124646027933,0.6578228548359016,0.3451811551946672,0.01684954682526772,5
0.007074698671322808,0.44161509329042103,0.25466554472108105,0.19064635204472194,0.3994073987063335,0.5090408126872128,0.9918984592623402,0.5158331208874986,0.06966192401668536,0.032148594703792666,0.13035093677536078,4
0.0028180521920862086,0.7312627770418975,0.1112346707941422,0.39416675913294286,0.7150082422756087,0.41757255467468535,0.9915874192107863,0.5079470527750355,0.2229302128682357,0.18841732073631337,0.04942520689178783,4
0.004534881129072418,0.6832700502563004,0.12560217181611158,0.254550921431542,0.6637306245137108,0.36795299878963406,0.9937768142072668,0.513874484021309,0.4398266133882002,0.5320921832276677,0.07642102058585641,3
0.014933392620927022,0.17289713787570754,0.15179567390981544,0.12603475787723423,0.2683992370406394,0.002539801621422892,0.9901898807512212,0.5117526195036042,0.21326840324520993,0.3074405051165207,0.131227103305726,5
0.00979081539809962,0.2990288222285664,0.10493531289466099,0.2224489109426992,0.3179980691403045,0.04919829941926558,0.9109781276790305,0.5643776624788815,0.09492934740406278,0.12280044939244353,0.049534726194383226,1
0.021461798577761596,0.059561707205832405,0.15865366529723315,0.05590836335075834,0.09721199926749834,0.0037019770272436795,0.9928460639982637,0.5164316907822364,0.3158917092088548,0.3689795354729321,0.16665538240932107,2
0.008665721503334885,0.34726412827453174,0.1429629483952171,0.21339511759612392,0.4403908559356834,0.09651382704861536,0.9893128217747,0.5138108666666256,0.2810603407854755,0.3251602629559458,0.025682656005874424,3
0.013522239045357036,0.19414553084144173,0.1249815454220741,0.18666589268797515,0.20041186664086136,0.023317551919333303,0.9864383433945633,0.5094804096220512,0.29182577454565894,0.38309436636663846,0.1538992820619261,3
0.010377589169632051,0.33311071467424763,0.09335433955826722,0.361944427148699,0.20474093841319202,0.22728247659154413,0.9771802074378004,0.5167777264793916,0.30925406300474934,0.29034712170794436,0.020415315482230814,2
0.04327798790746064,0.12429285184950503,0.06457010998231894,0.14226084222322916,0.1503250765593504,0.034423901533398756,0.9132599326591826,0.5100799812546326,0.09780859891308817,0.10010873862623786,0.047014502171003454,2
0.024471521325451242,0.19629247949195452,0.056247172282414604,0.09307105464464396,0.2508325901187069,0.0624400875950235,0.9904953921553986,0.5102763156961034,0.20332272807283533,0.30863036039348407,0.052723268047735736,5
0.013178935330505702,0.3369395371052513,0.08533069615511402,0.3411692621756254,0.465946903043986,0.08949330976203654,0.9871331062186927,0.5107372929665875,0.3769470729319889,0.3849769461119244,0.048598000926754835,2
0.008686403329757016,0.2556123730085526,0.056247172282414604,0.13654634431348603,0.23157384783178026,0.0195856743194108,0.9917722537656064,0.5126727287017621,0.23706528204818975,0.26961815817789747,0.06166585454003092,2
0.02356040895568882,0.3458340380104407,0.15247529467793788,0.10158235539601805,0.2657550309950646,0.11486330116329757,0.9193000844226744,0.6041671646018091,0.008106672632079395,0.0,0.3498796983111715,4
0.021013685249113758,0.08911495617128812,0.06264178587338518,0.08388720090074242,0.07460273707547062,0.028380799419196943,0.9893923089819849,0.5142795382044456,0.11531163843360637,0.09238440301643945,0.06033831862997157,4
0.004487156653966794,0.6098478949327821,0.16480433021868388,0.24628848681166712,0.9355904090876682,0.49131716166276523,0.9554881315576038,0.5114284913810198,0.008577443410560973,0.03621283904011281,0.03559981335845191,5
0.01351683826137207,0.253940140878527,0.15111910076845583,0.24120209010113097,0.30656506724844346,0.03113446087618237,0.9952435582490468,0.5122360704421641,0.04727858603928842,0.1101350017642003,0.20501347366101588,4
0.012647317071120032,0.35466872292639445,0.1262256064743756,0.26450399104763034,0.36277041814159505,0.08917108341453038,0.9933945083022379,0.5141125060013771,0.21907655157798372,0.4786218277073245,0.13871481977399586,2
0.01059450847208818,0.36082353506155995,0.09693174281047373,0.3821629684659509,0.2666230797176319,0.22337766095056172,0.9975271898367536,0.5152525833816491,0.4752245682981369,0.4618741821268453,0.2511094444528154,5
0.021121888598684427,0.4014585163391197,0.2098942131918847,0.4482830894062796,0.7466615330833632,0.11380662703130008,0.9932085360475095,0.5119253203361407,0.2709788805383167,0.43113967259769015,0.14284942775080955,3
0.04248538296063976,0.33342124261251016,0.138728420050006,0.25679395196680976,0.25203860948667145,0.10048260616187642,0.9781014633241791,0.5135505874761597,0.01626077621581635,0.06400764891047431,0.026593591741758127,3
0.00443074555592101,0.531540820609703,0.09582709990243324,0.5237798913053164,0.3708972357689231,0.37049972182491164,0.9813920724839721,0.5208333896541503,0.022752865188732305,0.1312396191268741,0.049736558516944036,2
0.00977963054024682,0.32367053915038657,0.13743387131822762,0.28770071823227905,0.24468152326808446,0.20032493444205307,0.9798015783414581,0.5189789650134935,0.06456056440572641,0.09947264773577144,0.08007741057769696,3
0.019514846494270065,0.5163037724621783,1.0,1.0,0.4835070819634747,0.30048931021584335,0.9413549077843388,0.5438867666558307,0.01473328420082532,0.0036551172674250273,0.13555968091329615,5
0.013294967060651176,0.39777883494800365,0.1043612334801762,0.6543606346011728,0.4710686605046726,0.16735360909029243,0.9885826903733419,0.5079795335953876,0.018318803797542943,0.0,0.01939680664128398,4
0.008218362794541093,0.4112962069351506,0.08217248617804451,0.25809204273268993,0.5985344313192189,0.11929003708606611,0.9862954266544973,0.5116472636807656,0.18978230824838974,0.20998939547985793,0.012937149190283206,3
0.010775436063507754,0.3515854012361934,0.09007375142305601,0.40051675814623855,0.43511455319524767,0.051968617017495534,0.989852889890472,0.5135160192545789,0.07809696261420704,0.12587001778052434,0.20923130770544238,5
0.02940659404536964,0.2687154735060335,0.15179567390981544,0.15819699184535907,0.2505603696646017,0.0048951405285631725,0.9875522056120226,0.5096717720475303,0.08851191434450698,0.04067243309689864,0.022295647400939242,5
0.030527609582267336,0.30378710374440915,0.05440607300188799,0.11077657964534735,0.25510861588235434,0.10245346390333045,0.9742086588128916,0.5057712840923984,0.017642893427177064,0.11213722244151066,0.07934675874126638,2
0.015128394574774162,0.221865636584902,0.13807969113498,0.07800176476536493,0.24565076143014702,0.01791384464161819,0.9569630514417252,0.542491144447492,0.027457138358774634,0.15023456827258644,0.021427767838465474,3
0.008261379823160227,0.3204904634419344,0.07635776864822061,0.7003455992246859,0.21916919076077862,0.010046259461167448,0.983937554565585,0.5087807967472375,0.11589043521088149,0.22547446559409076,0.10728535313775475,3
