EEG.O1,EEG.O2,MarkerValueInt
-81.30688191406372,-14.397912572615907,2.0
-63.97387386045631,-9.234069658192682,2.0
-51.434044229612134,-10.981359219094713,2.0
-45.50402817425886,-13.190631589826705,2.0
-50.436446688010896,-11.819206426671736,2.0
-46.887745442516945,-12.456646426064468,2.0
-47.47357529633093,-16.48886630157483,2.0
-47.827240256996525,-14.969382556581735,2.0
-44.42446295972226,-12.254976698637899,2.0
-39.79262317012767,-15.975041865512967,2.0
-42.76409980142716,-17.551772300440525,2.0
-44.872233787988584,-11.927574900373038,2.0
-42.82353408996057,-11.898757448810171,2.0
-35.82904707645407,-13.585943776239283,2.0
-34.19738636767836,-7.0935911496635065,2.0
-36.893538661319404,-2.8162759409297733,2.0
-44.62416822571015,-8.302801610765727,2.0
-51.066021741738396,-16.7761535892584,2.0
-45.05850565333355,-19.02595400140133,2.0
-36.240147691398654,-11.894477243168431,2.0
-37.935322357895444,-9.764138187454524,2.0
-40.39339847774581,-19.43356085719864,2.0
-36.640005799471155,-19.228880600727926,2.0
-34.3629853211366,-10.300376308290124,2.0
-37.31846689221742,-11.414738747731242,2.0
-39.26930973796124,-12.639504393526554,2.0
-38.56373488183078,-8.08498056533626,2.0
-27.76539868528296,-3.453086130088174,2.0
-16.889390495389605,5.209424553765308,2.0
-17.430668192475093,11.51586394693706,2.0
-23.828824805065903,2.6317256727437845,2.0
-25.5680043446595,-12.24548858447718,2.0
-28.81228153727365,-17.273008013999426,2.0
-32.961487428825556,-19.93412232152138,2.0
-30.482672077626923,-23.4270985726241,2.0
-23.192749181993186,-18.459122386464614,2.0
-23.967245067391463,-11.049770550357628,2.0
-30.497310811325235,-12.255841896654506,2.0
-28.199463002564578,-13.380630808210888,2.0
-22.798579985940645,-8.569042993572257,2.0
-24.73768082290554,-6.961731011055229,2.0
-24.835595422765955,-8.511092567106783,2.0
-16.020658923139827,-6.278433621827434,2.0
-9.417150600703627,-1.8082084435479873,2.0
-11.177337960044325,0.912374079997182,2.0
-14.388513718239532,1.0211281908580905,2.0
-17.202318328600636,-1.8522568530947763,2.0
-17.188133709690014,-5.608049996103754,2.0
-16.710870393289532,-4.706628091541205,2.0
-19.481158300449174,-3.908177576820451,2.0
-21.320977332086887,-5.3551386616683185,2.0
-19.10390318814157,-1.6256917802045328,2.0
-17.090044126544672,3.7436239372957925,2.0
-15.365447358896507,5.790486379013808,2.0
-10.635432431650516,9.63299919866281,2.0
-13.53962200264522,7.217803367568384,2.0
-25.522199010864433,-3.2855561962925584,2.0
-24.254657998525943,-2.421742090152379,2.0
-9.07134758588874,8.005852155569166,2.0
-5.324601559567449,7.802754777221046,2.0
-13.770516115656154,0.20464726814543122,2.0
-15.240692214093,-2.059418084714716,2.0
-9.781690797927247,1.1470105337231788,2.0
-10.330243515182719,-3.0579875591420294,2.0
-20.912630966739272,-13.423581667134268,2.0
-22.34746841758865,-12.66083632570853,2.0
-15.90444271843851,-5.087170140655289,2.0
-13.492237399989058,-3.82724456481308,2.0
-17.391021878009916,-4.597068490728394,2.0
-18.71428987885031,-2.0263428768556526,2.0
-10.629552943931245,-0.022953856584461918,2.0
-2.8912561104310512,6.551813327405455,2.0
0.6653126789922847,12.245168422572455,2.0
0.9959809790859886,7.965618516397257,2.0
1.9681794867936668,3.695299630069246,2.0
2.0909519532725795,3.2865652314416867,2.0
-1.4736098666645638,0.06478831808937269,2.0
-0.7027613449418393,-4.218327120477235,2.0
-1.5188566378082236,-2.8727165045392447,2.0
-6.827964921756388,-3.4065047603845575,2.0
-10.437121647574097,-10.684730138863861,2.0
-5.865036384946982,-9.83314458896521,2.0
-0.7727307904289304,-1.9267050935343306,2.0
-5.401639999183505,-1.5200630663461105,2.0
-8.527115945902978,-3.897034809161032,2.0
-3.501242267524306,1.1978350807460552,2.0
1.4978993078479705,6.273236426526138,2.0
0.35912726175876486,6.920771745068969,2.0
-1.5350326355411354,7.151554072010972,2.0
-4.3384529451400375,2.3951316097024797,2.0
-10.225110548871633,-4.696829749705805,2.0
-8.310057199624165,-8.72666775287989,2.0
-1.4878422036919678,-12.674657127767873,2.0
-3.802222240882368,-12.51335078068032,2.0
-5.585545930165389,-5.595604912560641,2.0
-0.04050719431108174,-1.4903584803113432,2.0
1.3598885469654651,-3.883089145334476,2.0
0.949311691996624,-0.9052534049366698,2.0
3.7692217733947304,6.101487126414844,2.0
4.094537169593806,2.4989687135506498,2.0
0.36960087984841916,-3.1536824007916375,2.0
4.563965966856817,5.5452923647903125,2.0
4.374129437324804,11.131134119910449,2.0
-7.287469382522884,-1.558864184356278,2.0
-10.158310545925858,-7.4807733460280454,2.0
-2.3071773652681893,-0.26794890149844464,2.0
0.8051842029187881,-0.030075167637624023,2.0
-1.6602555044862726,-1.9922412659912065,2.0
-0.537422845215989,1.5981494701791,2.0
2.1502016219984963,2.9889146491304115,2.0
5.125088567178019,4.344273437266416,2.0
8.998129123441705,8.245664071616023,2.0
4.1047850543980955,5.8507166025655515,2.0
0.6704721906080469,2.593361671064369,2.0
10.66907312557289,12.015143345607235,2.0
15.065661682532445,21.095933054655255,2.0
3.4554874330342593,14.217282858512604,2.0
-0.35637086889316727,5.3579881184560865,2.0
3.4173841049908162,8.22750487059633,2.0
-1.4138613774462252,6.476826185755732,2.0
0.509871331596724,0.5621754388559437,2.0
11.280758271464478,5.415062507130032,2.0
9.464570065811191,9.883925903980163,2.0
-1.523557320386373,3.6273932996484244,2.0
-8.556351618050547,-3.3617883877654795,2.0
-9.278213051194136,-5.7482997542001275,2.0
-4.553385226071293,0.1017303239152878,2.0
-2.3712286937750795,7.345814586796208,2.0
-3.1495910424600004,7.553242512014473,2.0
-1.8585176791814475,3.2184047882304836,2.0
-0.009698069167037637,1.2156092682254696,2.0
0.16671183252228827,3.145104238728093,2.0
