valorAbsMedio,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,PSD_max,FHist2,FHist3,FHist6,FHist8,Decil 1,Decil 5,AH0,AH4,AH5,AH6,Etiqueta
0.013265571934671972,0.02895618643448959,0.22846528650137657,0.09981550093400524,0.0022958859356705104,0.22831749848930585,0.311888103713126,0.11871059097262403,0.07763469886434238,0.9502326272355738,0.23517125014819337,0.06273487748051734,0.12404191935082425,0.3210266155435655,0.21508593695180714,3
0.002892406252513107,0.022966997185775006,0.634495164333496,0.18889235764058324,0.00038031365576311006,0.34454259687827765,0.5418505012231514,0.279442030768851,0.6324435122416506,0.9816606684505648,0.226172135300472,0.08108581002568782,0.32356436263277166,0.5100316442002252,0.7016034426283159,5
0.009747533014633436,0.022582930651723353,0.21268302778956202,0.13028623593725416,0.0026682740739229706,0.23651059802807878,0.29948829978880975,0.17421251958486483,0.007848688829227679,0.9487830881122731,0.2061705579200337,0.06771983472159242,0.2779506601876318,0.26662450093458867,0.12473129601620832,3
0.009065054097006899,0.03297356922267995,0.39601722715004617,0.16996491567871116,0.0019940136709375965,0.40999311645660713,0.6232752105286831,0.2338401228383138,0.17951790789110617,0.9697065342726907,0.20688200775397278,0.0711143478859099,0.3579646523603981,0.4273529312319014,0.3236423403351045,4
0.016784947791705286,0.036518907470687936,0.17658040801738992,0.11885753343901564,0.0006405625571670268,0.10713219956517862,0.15258077162425407,0.13248677065821698,0.1174745318726095,0.9643895954987822,0.16915249757976172,0.08584131058887805,0.32874638013549784,0.33874591431812867,0.2824915629725852,2
0.012137149388791842,0.029074117068672533,0.2245124450552422,0.24932227516162506,0.0006867827996558591,0.11250068059879319,0.42760446411378605,0.16118568794429303,0.06360887668322418,0.9523857020043388,0.22873306438973717,0.0727663124004937,0.22775243297104703,0.30064508006451324,0.34762188350755335,2
0.016612217141499876,0.04221049663737998,0.2698158991275551,0.13028623593725416,0.002051379805205589,0.24010419743981898,0.49670351112175026,0.14112698258318052,0.0475958235977318,0.8793370008318632,0.1976211664554924,0.023399987908218036,0.07204811387647492,0.14964258698351962,0.12064182385259614,5
0.021641744059973662,0.022270730553979576,0.07249089820562941,0.11810806972196317,0.0007821243900369155,0.07749252291246847,0.08711701100435341,0.049674442855397676,0.009841672644143772,0.9328457569753524,0.1726627632243916,0.21010736208263744,0.21498859435985682,0.20413557336133206,0.2337673262016058,4
0.02737719622499022,0.09928641733986052,0.4671376141932052,0.16004524574334686,0.0020719399800098186,0.11603822899789801,0.3006067575720461,0.3918265462793986,0.40597299676844106,0.9762831495056653,0.21344218613305416,0.03037118689571444,0.22139084930473274,0.4584095159521803,0.6301708098822598,1
0.008453582750015964,0.03436905644739481,0.4561428204918674,0.09910696018963275,0.0021368107934339317,0.42250865960247813,0.5522989603189014,0.27809903371620315,0.0804039018121719,0.9695707786625979,0.20283372652196768,0.025951990272301755,0.3609378842973743,0.36588298942914466,0.18178065900327267,5
0.012467196237263362,0.028353648274288903,0.2157529445072786,0.11044689606652572,0.0013141966539515354,0.2666824564748664,0.38044527468914363,0.11830225093802238,0.006230265263255208,0.9694259444956748,0.2002301395160847,0.0852998428338746,0.16540729577571306,0.33092776063703433,0.5498202357418107,1
0.006996582376082948,0.02089008674081101,0.3380571657214365,0.10124215729767408,0.0024522437699115223,0.5825776055111511,0.22960217865847352,0.22751025131525332,0.018820659151670232,0.9527913129520256,0.19962718402919138,0.40812067549275094,0.24315969564895207,0.2934658224622027,0.20524149569670178,1
0.008103700880259586,0.02488394814980847,0.26502588782469283,0.1807782495722163,0.00029746295711891095,0.12897407354999268,0.22229977727201353,0.3761220238890247,0.12329950642157604,0.9812553989045503,0.19386611827010342,0.04847563431768806,0.2589591201017642,0.5199333314383711,0.2647924826802564,2
0.008406680265186622,0.0309939672066406,0.40821207608191123,0.13343533750403638,0.0016798866188066344,0.5957147618994648,0.4593488404668,0.20911022866769988,0.05082495561266578,0.9707619926884947,0.20396832511286284,0.06198191284918404,0.17939455530928664,0.4509277590167506,0.24624577692270927,5
0.016721383190360175,0.04422186795423114,0.24562938313273588,0.18167594813061963,0.003078458565436523,0.23915355650441428,0.3840958122199069,0.1543281659572658,0.09537589443703955,0.9765514099993907,0.18760545159706862,0.2689968262412133,0.36281740652547806,0.47275107192991156,0.37994811825235286,1
0.013992001132426747,0.04053583314575991,0.3260792047993565,0.0793563869402498,0.0031921276956330845,0.44444177520450157,0.3587911190634283,0.18027161883826093,0.0393079799328858,0.9717214329852444,0.19069030552193703,0.10534875855543975,0.4105729567887667,0.27309454022531027,0.11855967471087862,4
0.007476011790960329,0.0266790423194599,0.3835105042841175,0.15752104401872288,0.0005954557506380379,0.2825924510299715,0.4405905045566141,0.2617419898618124,0.10189611354344039,0.9716735644763745,0.2108768013738363,0.34535029628768976,0.3761175109828525,0.4031230149735509,0.4230681145044077,4
0.020361224371091443,0.061545276895599396,0.32280250196423843,0.20066227264085182,0.003063913048402657,0.4098893735190951,0.4186474917119136,0.20012490959965412,0.0911606795655789,0.9842346128381008,0.20228999622043287,0.09851640763908019,0.48260669842341186,0.6513825456918895,0.5047538063889901,1
0.016585029860086163,0.08560561631768172,0.5707031075810935,0.28019836491539396,0.0017488771230624485,0.16898094504167957,0.6059134179835373,0.743608805719556,0.10938283305035881,0.9716107733037072,0.19540204146957382,0.1515480989982867,0.2563707238327837,0.4586671131696568,0.5183660484178129,2
0.02983469257957578,0.08105322956889605,0.2016093276758123,0.24620023618643225,0.0030716272708657586,0.08368747651077729,0.2823237063499833,0.2007833627966425,0.020203613940508534,0.9738539162076991,0.15948749505759136,0.019638164599944608,0.4342677463180272,0.21712772557996263,0.055963540823801984,2
0.010673133320489893,0.04682663238421106,0.438917104847506,0.08991807241105207,0.0010506232793469556,0.41922654753846705,0.4899639707874255,0.34552685227096946,0.18965085695107556,0.9777955942378129,0.19935238853539028,0.08365754340217597,0.2790658769603013,0.5510881684897677,0.6141468610602713,2
0.019923769553506627,0.0834037301138037,0.4417781671395189,0.22948293529089667,0.004123239021339002,0.19589636795384394,0.539087976443229,0.5494999670258545,0.02193498035581233,0.935080021105994,0.21848770378438764,0.05062081733557985,0.2083358124022493,0.23942671314275696,0.1132081390254485,1
0.007190623566125705,0.03390913278592954,0.46064548012344864,0.35843864445063167,0.00037853198498230734,0.12207170383723978,0.5347162671072797,0.23033816096825618,0.40080824207846066,0.9620005028895858,0.18545751474351874,0.05118503501887538,0.18146623258699907,0.3611080395232938,0.19306944565594902,3
0.022667911226528673,0.07468969369932017,0.3591244534864154,0.08203140814784113,0.003735681509612747,0.33584870172358255,0.3519333388071398,0.24012651239917515,0.16429285513701214,0.9692805814843386,0.1681447634926156,0.10046836313979006,0.38340270175941077,0.3379702209646482,0.29269976918384544,5
0.041911704006714755,0.04517328810153862,0.05438792011001159,0.1484833933130901,0.0026942336674156677,0.04022734795615834,0.050299572161251825,0.05078930138677937,0.006888157094315113,0.9520784767450435,0.1955068487056039,0.1739779690537257,0.26995820217379307,0.24048378611406152,0.23911290303757554,3
0.01925007274204439,0.041489918973611276,0.17297880506169674,0.2691616150323536,0.0007467274862435398,0.09854144951525821,0.20541873218691087,0.20244501356692526,0.00748898575715028,0.9608792151097367,0.22086947249677819,0.020869537082944457,0.3024793087510051,0.08419249198886629,0.007773985782991594,4
0.011088675723720857,0.019283213934517474,0.20147341599817312,0.16823396656247305,0.0005036832541270031,0.1909580720151905,0.2238468823702877,0.16156851787658005,0.05930323646767109,0.9416274570849836,0.17085936882153552,0.1237342252000498,0.22468381992697023,0.26552913208545054,0.21868203281086773,2
0.011161992196636394,0.04283982267156827,0.45138660926588503,0.11885753343901564,0.00429334530019148,0.6187098596455346,0.39824732192665785,0.18637526912386507,0.18105327756195463,0.8525742882859785,0.11481260568967522,0.016481205741373378,0.08440987357956263,0.12002255904855333,0.10098478437552195,4
0.022320756156797385,0.08335743833828628,0.36945998541472613,0.1781092531871644,0.0023165538188862217,0.15442979653453567,0.3234325781284755,0.41753110972792284,0.017865850327261516,0.9720205273745697,0.20973605875324344,0.17819339015931224,0.30501667527204684,0.5427086851366131,0.46356362568081716,1
0.01673379229101054,0.03650112887198689,0.1740469458209244,0.1402059058726184,0.0007022122490229645,0.0718409015100957,0.160032597374113,0.15457042083738148,0.04348194102870568,0.971746107926594,0.21561006639926356,0.2113773248755783,0.33130175094301,0.4887004505319788,0.3876642253551774,2
0.0258796756696459,0.06536993682709576,0.25565308415808075,0.17083623803789852,0.006859848317383544,0.30392467836801296,0.2711619841840223,0.1706837495801989,0.041394342088040055,0.934608004201471,0.2021681869912295,0.009400120987540466,0.2249937585610006,0.09026678479070972,0.033194587778503544,5
0.0019106683035433622,0.025936592935337396,0.7867894363685276,0.21156931012545308,4.618757722310198e-05,0.19203020274548593,0.5638518630068707,0.42117362744346887,0.761415115565123,0.9646733768045922,0.1883071716803332,0.0692674486023712,0.387853642580466,0.18587360126091382,0.08923737859059151,2
0.015311364923636859,0.04749314719320362,0.2658856512361617,0.20868721468648946,0.0012057680627581375,0.10301965036218369,0.19271173176200926,0.2971477613403156,0.12370241620447633,0.9634322553811284,0.19708439806697042,0.16927311315381552,0.39003257560945154,0.38544858512933416,0.21976448428408776,1
0.012366100030387323,0.04426477310076472,0.3823450293825168,0.0793563869402498,0.0013144054783804115,0.40550483467662585,0.49566752713215156,0.2600187526574683,0.08305024173122093,0.9556027575566844,0.12946117514226996,0.02216923691040743,0.2693056663093195,0.13239548949966684,0.013131389208752172,1
0.002872474412246446,0.02724733027260001,0.7265230119420986,0.187984539811856,0.0001528277140905977,0.2713224405493811,0.4846982681929275,0.43642698062969076,0.9999999999999999,0.9810490594919838,0.21776391534314804,0.1783528354180439,0.5954255990182339,0.3970508062824303,0.13256364951149488,4
0.0105317933013983,0.035949019707979535,0.4033069182256138,0.1402059058726184,0.004330552023420705,0.5945972584302275,0.4314152770256371,0.12196268858982255,0.08118205073036473,0.9775086226878908,0.1747831621100614,0.6081011097013583,0.3979148823402401,0.39419424133830316,0.2066026413133713,3
0.02040250343633411,0.09200566439356171,0.4682842915426819,0.3311427581047873,0.0010647556231476484,0.14919063999076193,0.4905147750722108,0.5821415529665,0.07098376913117836,0.9609991714640238,0.18736153869146172,0.12163064235832936,0.31851487058642125,0.35711598020804414,0.2729311592706526,2
0.008979391011979785,0.025376678977776793,0.2529489383768695,0.187984539811856,0.0008092093195168307,0.17688762252550813,0.2676348609335648,0.15259576382064632,0.14410450152294452,0.8782061701057492,0.1939150732688065,0.015822664780864335,0.11338371185785831,0.08744065136078372,0.02030695481902227,2
