valorAbsMedio,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,PSD_max,FHist2,FHist3,FHist6,FHist8,Decil 1,Decil 5,AH0,AH4,AH5,AH6,Etiqueta
0.0471082329526587,0.09646012473804642,0.1693951411401124,0.22411169480168505,0.0052295077942356065,0.06152621390616641,0.1674033245079585,0.14780577690851882,0.06288612903303781,0.9346536028067771,0.432896102157594,0.09225419770806599,0.35550073250659764,0.43350647501952516,0.4135599593021535,4
0.034080016135933554,0.14889429704101137,0.5100100942387568,0.09659609992754306,0.054904140832266767,0.7208428270312913,0.4339736896924749,0.2127942376921838,0.24725844045997397,0.967817737040929,0.4615739247717959,0.032745708568395336,0.250076265585356,0.33286932390077517,0.5038063995002405,5
0.00879948693503092,0.027552524922235325,0.435895190924073,0.23297852187036336,0.0008332870510955138,0.2522515250226021,0.5551800122235675,0.29257907346940604,0.17335487287561102,0.8731212487666205,0.5024942360228939,0.030072722802792783,0.13986559682447142,0.2605672371570028,0.08752340953292743,2
0.021651782473528985,0.0514515335985999,0.2435177625655709,0.13535497696209767,0.0042143277183718615,0.2405454177538492,0.2768230647746815,0.23640410984736804,0.034927063799590555,0.9743864247270931,0.44781356647874904,0.3523465420956771,0.4094657671669238,0.23867173586977034,0.10125067193519764,4
0.022083139379709925,0.08950412019679986,0.4366755975755709,0.11417514869314319,0.010170716801997045,0.35601385065523783,0.661019067587989,0.43300848473341186,0.09923626384151345,0.9633216394407649,0.43620413179564865,0.48964358806260966,0.3471330794444166,0.35253765176233276,0.31333635103762986,1
0.0038360137755423388,0.03184773695273932,0.7599321261606409,0.08406451253594718,0.0009699284765364711,0.27294256383791127,0.7303551515980017,0.4504971803740221,0.5120586648462186,0.9930544555885036,0.4481185587923905,0.1700905175169001,0.3778071849603467,0.7989887486430765,0.6334558690209942,2
0.014216982214873476,0.03933681565331787,0.31532204106520145,0.1873416920365669,0.003879035316164158,0.19260437509720374,0.559841835778506,0.27073956468932986,0.013792066428618483,0.9546133691601271,0.4304243497806481,0.20883117601754236,0.30395143196977065,0.35752177473635677,0.2238389792649749,5
0.02603260578155354,0.06480456029854316,0.2796925162701015,0.14442081012458655,0.02658132030108495,0.4535802618862211,0.3529562299978002,0.11602685278683333,0.03441986126592418,0.938409027534506,0.45983155779098006,0.15354218430466665,0.2794939070088165,0.3363637304394715,0.3780327652138926,2
0.014499296413552496,0.0964701151205553,0.6980754184222371,0.17480240711302544,0.004922162580140848,0.2454410165665702,0.5584109300766638,0.902801020873945,0.10183644315027778,0.9333868741297353,0.4401141338367203,0.33199114962153525,0.23845417501884872,0.2256719577197843,0.22758150873909055,2
0.024257179728379017,0.07910350098158066,0.3135948632200951,0.15426055587411738,0.004170076059776494,0.1314607896570445,0.30353748366319866,0.21953254783347995,0.11831366238674694,0.9520780803122174,0.43620289167774784,0.058155548443039405,0.2555377449445194,0.3802366313143851,0.40067006800369825,1
0.013267493853848657,0.0403378168097598,0.41371798207989535,0.1452168344998296,0.004976214455407243,0.4858016942453011,0.6536115625199095,0.2232126485115306,0.09311568132749592,0.9868941974517808,0.44157789863665853,0.1540459818007721,0.3098031380747921,0.40817991888429994,0.2863008976636907,4
0.015873640832327906,0.022937837968139793,0.20942712414593487,0.12700690342564283,0.004269937302142501,0.23394587443613896,0.3624236176044182,0.18691214214417537,0.027224065461080516,0.9640194218872083,0.44292069721270616,0.05113562513356753,0.2849505276570604,0.2793447536614458,0.3578653359273104,1
0.01397528224005334,0.04071631524021334,0.34802378521955746,0.134581064375056,0.003393454174586888,0.32865015985079027,0.3468410027224531,0.29542425423588436,0.058402887697206994,0.9680330710020999,0.44716246365084517,0.08929572911663777,0.3166921661475038,0.3940208449470913,0.39625035792273644,2
0.006760298923033504,0.015011595857407661,0.3837393219101387,0.254741202784866,0.0010144541849464485,0.25445766293654315,0.5979532414129154,0.23695141775728304,0.13467445212636062,0.8810588893101922,0.36456481514982164,0.014884201738824022,0.21687818740757242,0.34162349904208766,0.17551167281419444,3
0.031515175872592206,0.09716259058324807,0.29363287557146356,0.13228001024654648,0.0037954334407655165,0.13108961071608508,0.278619156134327,0.2466395671187592,0.12528390158854688,0.9596659596074222,0.47031776442805595,0.12351377883632852,0.29911092285786056,0.3087121669437946,0.25847047516287414,2
0.019739203662109465,0.0685245042700382,0.3867341855180871,0.21424983726395305,0.0052724164793212305,0.20883716510389697,0.48985899995595844,0.21777219525168534,0.1167102525140929,0.9627849006873639,0.44517378653179357,0.16097952122487713,0.3249230296095956,0.5186566019490388,0.5242326807486166,4
0.020860990659599954,0.05603678356185844,0.3206740925842547,0.1134519674753939,0.004986484043302643,0.2714748961201141,0.5465691041944077,0.15769291872447946,0.04705208324959436,0.9545568123525373,0.43175632460237273,0.02493273889174246,0.36231229696955974,0.07410922043829969,0.005808802818093212,4
0.015248179266476071,0.03166935841818798,0.2540001933583734,0.1550786920375615,0.005706530734967794,0.3146651258244841,0.3244780289577227,0.14158023580427792,0.03263611651910027,0.9855185411866095,0.45425592917950847,0.15656475707779913,0.46819497404277277,0.3909101508300784,0.362701238786884,1
0.010758022333672967,0.037817563309519575,0.4540475594968196,0.17566865135620455,0.003561428808145735,0.3721621432228112,0.4758923495823299,0.31708890101347365,0.12463581407240382,0.9629261743222917,0.4560185902970283,0.027858730807116507,0.12420766470991654,0.17303469330669613,0.2552758228698688,5
0.010647817843703763,0.0331280421539273,0.3905162882515737,0.19361953887224034,0.002274287702017493,0.3508697085733256,0.37608619508750535,0.26246192200233925,0.08924664877607114,0.9636447459796739,0.4322098277055788,0.4556599230723143,0.33180320779959543,0.09645199335141641,0.053119535856930605,2
0.02290981606801484,0.03522666918045937,0.1779343377765073,0.17480240711302544,0.004328256055151617,0.14367425993616195,0.20001191638441276,0.11296143784279893,0.018755282171546376,0.9600802814179175,0.43841505298146394,0.06624110806611287,0.331175294336317,0.21952371528689843,0.16285219723287736,3
0.012795162978797965,0.037505167212457294,0.37181105138372167,0.23397355233941705,0.004591334347698043,0.324241234385333,0.4159766586726402,0.22889757427676877,0.11708045884301192,0.9622866236674339,0.4505240114659165,0.04802077448639305,0.2868670631165141,0.22125712137471443,0.07169373394908464,3
0.026859172942729704,0.07955155628569584,0.3307927184025575,0.19452612218848922,0.0074404285475787,0.1845195886306225,0.34270802185171695,0.2050276993815413,0.13187703165228426,0.9613311515543393,0.4272019166922344,0.15276150373436703,0.4936928099743018,0.23603360970687437,0.19913170324531396,2
0.04115966808449691,0.05589990681121741,0.08961370684307238,0.24079760554632965,0.0017495841899497345,0.04969437265110964,0.08806327751552356,0.110456348418517,0.008530821297275917,0.9682157657498996,0.44565514778655346,0.03398427317217223,0.09117708235112044,0.37539859668738096,0.3847956325585704,2
0.020224542795543744,0.08159690058665019,0.4229083950765457,0.18202269566743626,0.011672937926818831,0.4116365236243026,0.37192907972408734,0.3597251134736099,0.12297051681352834,0.9579828475655014,0.4266242046999463,0.05014524252688521,0.2990054321700188,0.10479337297175657,0.012454558608924379,4
0.016661837847445286,0.04038883000254577,0.29689384910700983,0.254741202784866,0.0011894914723558675,0.19820509027020086,0.330902863465731,0.2235719460809939,0.06526873334523968,0.9530961698290797,0.46961283556511857,0.14047356191884333,0.278094878184989,0.24147766017960642,0.14599286655544974,2
0.07364639049488067,0.12268902285198989,0.08480743295744889,0.1247413186255252,0.0074470554112086185,0.062235616387085003,0.07588706553381654,0.07700889772088729,0.005966332819884558,0.9727400129619015,0.4321153348399724,0.046616881069577024,0.23865917553381555,0.3022153606086395,0.28920957909842904,4
0.028003105073690356,0.08497615784482172,0.287955376702333,0.20438797972622116,0.005958796258699228,0.19310094708478626,0.24682726494402563,0.32834797333183835,0.06619267294353726,0.971746107926594,0.4657381104906426,0.03811042448315719,0.29051280394975565,0.36485707709012244,0.18413544423707467,2
0.021620589749347982,0.043949937757079935,0.25173794105521424,0.13381061448415302,0.006174522725772362,0.2320212491969872,0.31650184439347245,0.09768035020370253,0.03920706642590333,0.9511899657788598,0.46745556657180815,0.030966134541631846,0.04791302935703041,0.24552515066073427,0.22723532528248408,3
0.0006569589479324756,0.010888194194692724,0.8133122004374554,0.15590051349903913,0.0002950493134299734,0.2616111829722004,0.7089210778937115,0.6081740365037527,1.0,0.9738313228434368,0.4429114223883598,0.021172569650671835,0.25201720023932084,0.2099649520079509,0.028352640408878062,5
0.0734230414898895,0.08230281600788901,0.05474752154813757,0.11065032369820524,0.007897834181142286,0.03553395500631942,0.05032949875964783,0.03658629459154129,0.002852853059577512,0.8570996880801144,0.41873717771906493,0.0,0.08820264595489628,0.0009209470437787827,0.0,5
0.02688733021043495,0.06449100353487194,0.2621941305457199,0.1730815460661728,0.010332766650105728,0.28746899542949755,0.53381205815367,0.13189819597424204,0.004985829485151032,0.9645171261063207,0.45819980126452153,0.15797786481806703,0.4231076524020167,0.3153761767561404,0.12350129967450069,5
0.009340850564261545,0.03152551631682163,0.45779947690456696,0.12549311942436572,0.0022011297255675054,0.27879743100662674,0.46071228779157003,0.47923632722435455,0.1090046493043609,0.9519620575661201,0.4869019496791665,0.020986152044580937,0.08995543347061574,0.30540125138216045,0.132359415845168,5
0.015131192503802102,0.037360699317886534,0.31023908419332297,0.2516234092302123,0.0019407282641834924,0.19305328042589545,0.4928499680969255,0.15451486007344364,0.0975000923386862,0.9537244133100835,0.466644960050856,0.1822218874941753,0.390466246050132,0.3221326656535826,0.3203789630961817,1
0.02544686635792109,0.0465751109807756,0.21586202826010423,0.32273027017900446,0.00377451886104403,0.10972976241053493,0.3389178731695261,0.1380006224064758,0.05912594723724511,0.992114498461134,0.44184984572978714,0.3434623393114273,0.5111514071616047,0.6471945250980713,0.5676023156896977,5
0.009648677966798028,0.02801096334152116,0.4045120608536344,0.0873813810392707,0.0013950203969918173,0.1998304277732142,0.5475654696738919,0.34430391932740156,0.022704582487950535,0.9805157896609656,0.43904460629323977,0.07969261527731401,0.27519259926054424,0.42208540119741433,0.38193636042284745,2
0.017764573310280928,0.04070252204249929,0.28431318848884535,0.0873813810392707,0.00910116138016902,0.32474123959147116,0.6221971997737826,0.11293530988242378,0.04588817705759354,0.9558621420395541,0.42736726217069365,0.08349124258364052,0.30523714534881796,0.4174585137409866,0.2773119661649816,2
0.01717654530735261,0.05285600531416694,0.3543541218239098,0.27450934064203125,0.0025691451534363206,0.16348137515219616,0.4498115133120054,0.17272815750453585,0.203828687920331,0.9817897355793,0.444201317389656,0.039362532393082954,0.1948054287005121,0.39605349921481675,0.3737806640083072,5
0.13744946104711206,0.16836045497734298,0.08174620783519299,0.18377979312270956,0.022652823282622164,0.029803678696133207,0.06802125802939812,0.0514058764740079,0.012044989472124892,0.9709760269025929,0.4685808183268434,0.06854485199488843,0.1568988936993165,0.4971057520651035,0.44440409931311503,5
0.015299881584402812,0.022362307241482568,0.21920059756061633,0.2132990303713018,0.005491606782074093,0.22619456399665785,0.19176359007080868,0.1535655685772445,0.021533101401628812,0.974024389542577,0.4621507384626958,0.13757507514603717,0.3593451923437451,0.24767876453495843,0.2045614074437782,1
0.02697774571978326,0.04505905402752772,0.20433825158353816,0.13535497696209767,0.02384219910103417,0.5014567454646461,0.12230850420011359,0.06364836985035931,0.0035770276017333827,0.9806849186960318,0.44748755258096284,0.06554915939374373,0.2441623929928516,0.32809350593655917,0.17893802283340587,2
0.016148713417091204,0.05969188544062434,0.39557349128908226,0.27342098249034474,0.00387837659435403,0.26050086361021585,0.48565611787416174,0.3181456189510182,0.04432024888590979,0.9397351285172572,0.4604914626407032,0.06180271926897492,0.26453077315307316,0.13734614996283906,0.07309884431222771,1
0.013764452740311434,0.04154322743531562,0.3797659573573421,0.11563126188663383,0.004121468749313751,0.33264700770438715,0.7075245406000191,0.17952936425089702,0.07129655370720354,0.9877394449198982,0.4536759593619343,0.033858554549076804,0.21443003059984536,0.42954571517126006,0.18014815539809975,2
0.02295252100028131,0.06281787618210188,0.3133597975191624,0.1518280129382645,0.005356748899779672,0.19319679842699658,0.2951956822803797,0.17713045273709344,0.08401508259553539,0.9358028849544973,0.41672893080666473,0.14625242100686447,0.3053245643025536,0.2670373192001723,0.29674799520942513,5
0.08687186266682068,0.07725086689459255,0.05889735860779398,0.3510554708647322,0.010538334179769737,0.03579477951451879,0.06520836413447863,0.032796402487889606,0.024593686899097765,0.9878467495504407,0.44519280030214087,0.1284346942001091,0.6014464036668747,0.6368099563063508,0.3543883202591371,3
0.022153496868609925,0.05924075491669134,0.24974716106406825,0.16160201428412355,0.006662937799111024,0.1903012357869853,0.28270684994633055,0.16208277860750014,0.03057976202450943,0.9724062890839412,0.4481553125457052,0.4543966339780615,0.6076824502931673,0.4643553889793056,0.26730974957550746,2
0.029035340407914407,0.030330837304367156,0.11934648483205473,0.13613237564187378,0.015610257634571264,0.17208398323247565,0.1282883382419448,0.07435893392474756,0.020350747477538855,0.883814479779575,0.4286015497547306,0.05328544166137759,0.2833881619985629,0.23668387338176225,0.11353630376023063,1
0.025737270856676698,0.053281538091623934,0.19083295397890968,0.1641003016236481,0.00358521760463667,0.1113922428126976,0.23134556477317145,0.1462485889486349,0.018069097233483003,0.9069632554756858,0.45945381913878314,0.0393457901291283,0.23869752994631785,0.3650471989714976,0.2906011499958315,2
0.025200149826408672,0.09283456142649103,0.366518390409586,0.3608952166142628,0.004838108748984484,0.10650242111317357,0.47677839478273915,0.4965752031837538,0.03996770634653161,0.9724239851665696,0.45985619588595283,0.16158068832168498,0.305479652104961,0.49450644931018095,0.35077610169068674,3
0.016146661378925443,0.06384747795517948,0.38619445949698533,0.19452612218848922,0.002206877877506893,0.15466646185675095,0.428021938204968,0.4439734125927169,0.08727737162566644,0.969635759872542,0.44836055593443147,0.49248684195090403,0.4715655018920151,0.40486254993350457,0.33391829157360414,5
0.0221209182923496,0.059477665205835306,0.30384580067892714,0.086045689273438,0.005283394421486628,0.2516946061794366,0.28381873779523364,0.14953060749737684,0.17868238790067398,0.9327530130888578,0.4467281482428356,0.030257035278521225,0.10631634691800877,0.21272014975078912,0.3544102706917206,4
0.01559924361142772,0.0471412840327944,0.3742179660516701,0.24383540987714894,0.0063658585905657615,0.3527216674943436,0.7590155981452854,0.15172386334825638,0.05570519458400798,0.9616726695989983,0.40448743989811875,0.7463272977364553,0.2206087761749372,0.13369557237024166,0.06577446966343141,1
0.09159936189091475,0.07622191302654814,0.07561876060603845,0.10506182712646364,0.027038047269561237,0.11693617478239414,0.044990924470712026,0.015330290361670303,0.060797565120643014,0.9767472601534503,0.4383665279054735,0.05826867066255168,0.14629531066083762,0.300771340604187,0.5870245385400085,4
0.01017129728335622,0.037969380669960265,0.4881831465697698,0.086045689273438,0.00440714336547671,0.6704545135035416,0.4717045829444104,0.30054389621611755,0.16400084733858036,0.960317281780968,0.4671419356529569,0.031200739699173825,0.3080278262437315,0.289776858884527,0.09535139077418488,1
0.017457498067815765,0.06793813896162734,0.4184571651933569,0.1918185139805851,0.013049571994888922,0.3828896907675089,0.37419831856672925,0.49385764005099314,0.04246179899395291,0.968563715521158,0.4399705203956473,0.05890363672006344,0.5050921606605133,0.3298646288652219,0.1308507493358975,5
0.02920804166903287,0.05024469150091081,0.1953170552331908,0.10648016885612568,0.01674823898069384,0.3274092615710198,0.23639116237692612,0.07200834764965765,0.0102420111586832,0.9579528249393617,0.44256165970278355,0.010582305017853972,0.3128631071615088,0.10632753731814187,0.04193765048186705,5
0.01451899056508051,0.024620430324880038,0.2613495043666224,0.17480240711302544,0.003783377219416278,0.2366561697691827,0.4705501262022166,0.17000257149469822,0.012032225839959132,0.9526414656611708,0.431032784101085,0.029636244230201326,0.2390465783004369,0.3065534381028397,0.12269255269793233,5
0.016090711250292287,0.020795653656649773,0.202772490743495,0.11784013947992669,0.0021792555818870235,0.1972080996817464,0.3682055985062867,0.11273185325185564,0.02589190317597801,0.9892380161425331,0.4471293624749742,0.03314054547575184,0.2529028278651692,0.4303459995231448,0.605347512483203,5
0.02060133693289139,0.0822446340907358,0.48711166101950343,0.16494054957529344,0.02295741833132721,0.6507684724238235,0.6282209310930894,0.21160423700789827,0.11943291833182018,0.925763419224277,0.445831218778341,0.14373253080032128,0.224895873394459,0.18287001943577413,0.17562158805154357,2
0.016073554636179547,0.05032336763340789,0.43300164308055816,0.12549311942436572,0.010080552778948457,0.7764110941715467,0.4184441397874634,0.16918784130871706,0.1187150902082517,0.9786830316494385,0.4328004341337655,0.0502155358418773,0.3038101053393104,0.37181099145567537,0.3217592237304179,5
0.025732592135740636,0.08862689870183078,0.2966235402089486,0.25369726741488086,0.003460435827561516,0.09914083398587178,0.29544805636763377,0.3288364332259687,0.06951600637968298,0.9726175801356138,0.45424933595958616,0.3583985506799011,0.7271445038006203,0.6573376874002402,0.6487680509328654,4
0.05130530479589332,0.09694566667038333,0.1520731766720658,0.14442081012458655,0.011988058702087504,0.15909704564962607,0.18779300552456116,0.045148336341440415,0.008138782449086114,0.9579505015653365,0.49044086698626327,0.10302362240470819,0.19094767007669555,0.253251848853637,0.4131452191793071,1
0.020013936811416316,0.05370318360395694,0.3194657555160968,0.1730815460661728,0.007891063963699155,0.23369324525919502,0.24884114780806155,0.13623182830345154,0.1508367185980446,0.9655993832936124,0.4384996589768254,0.0952689348643118,0.25302753112667176,0.25779894337791753,0.2678856547091193,3
0.039235053447986654,0.17467867365603196,0.42486126979378747,0.32273027017900446,0.003608924660692805,0.10050290616286658,0.24710864727365106,0.6401728637190967,0.07314969585002654,0.9907717461687444,0.44530025799469547,0.24603048515454956,0.34204036179047254,0.4909005717241359,0.4016988577255053,3
0.011701180587480733,0.02096994699227034,0.29051548138595096,0.16578458242762187,0.003028935523308463,0.2549327982750247,0.42863302228387734,0.21804460486935134,0.03881299038279737,0.9695707786625979,0.4570359189001367,0.01571274506118475,0.40246952469840164,0.24238937355400886,0.028115706577322687,5
0.020474153577461768,0.05205243336073183,0.318559414215998,0.12324778578854276,0.008344053569049954,0.34196735785375443,0.5432717182575832,0.15809132363610526,0.051883608999811794,0.9599272951007796,0.4340567851187047,0.08509973947647863,0.2882317396197298,0.2562932239041578,0.16203246173406213,3
0.01587830160770336,0.03876969577361446,0.3328207406933656,0.259342027742714,0.005560672632418068,0.294139951727792,0.6931286354866497,0.19396909677923221,0.011712103284196793,0.9823513427695345,0.43716365420733994,0.08652092994626454,0.49193459565912234,0.46518697179143054,0.4940119591589168,3
0.014337074408496693,0.048516992023752675,0.3875192128593068,0.14442081012458655,0.0029282494254780325,0.29296443243546055,0.4401624855069357,0.2692812647685793,0.026448092412676788,0.9762222254686534,0.4439062579921096,0.17934147385642385,0.4722226512784923,0.29975587604895765,0.222922415266614,5
0.14351851228381599,0.1267786093333641,0.07823821890735279,0.1641003016236481,0.03923339545521648,0.04608448487570421,0.09118469053139357,0.06553985313845496,0.01376342017902807,0.9201418479360869,0.42972190483480016,0.013809344477585122,0.2967698131440929,0.08924884357646332,0.01142089355631677,1
0.0032861855784171124,0.02476419261678793,0.7456616083563223,0.0873813810392707,0.0002929867911810113,0.2231666453893093,0.583272554361201,0.4476013663470121,0.6438830654662784,0.9646733768045922,0.44714162486945447,0.15557916782939593,0.30223851922182055,0.252773257397688,0.16735153291897903,2
0.03669020420102932,0.06711092374901545,0.17039797868121664,0.2025347447526876,0.004752292193406234,0.06484150119447979,0.21025178227628216,0.09644739252464973,0.074993355167353,0.9549635032319713,0.4503699281783799,0.020226437585447392,0.2745783413286494,0.15030383978271708,0.020803266624521324,2
0.016375483397706038,0.024752599251002108,0.1944737170379349,0.09659609992754306,0.0035372142553463343,0.17546431130785864,0.2507542794915334,0.10733147677223721,0.007546029729063012,0.9765957331503149,0.42115167011501803,0.06270259102195638,0.35984864415312484,0.3986147493147148,0.36136822916586947,2
0.030652893079557483,0.08306109482156286,0.23189236725121853,0.09590754681116995,0.003875352792600642,0.11418960315814215,0.26610251396869855,0.26036486439370105,0.07330524264628928,0.9779022749013617,0.45438936144083303,0.3906906582227481,0.5030874326862211,0.2910874711737104,0.18513215941649816,3
0.00999489763728427,0.026883887369543058,0.3817194569452796,0.22411169480168505,0.0013292371372559337,0.22049977077276584,0.317363942569468,0.3667755977279491,0.17862223708774225,0.9722893832014116,0.44007486958343306,0.2263609053665523,0.41479367660679684,0.39536329378194557,0.4188198684905012,1
0.0349313090023785,0.057994733518667366,0.13750319117252593,0.086045689273438,0.003283895141758746,0.07829505521228225,0.19755303764254056,0.09981412135265269,0.013909967556822353,0.979286676043287,0.44784780440395316,0.05175262539830066,0.2964056697034322,0.4342447251056071,0.33504831691987963,4
0.015628318076734635,0.036373723902140775,0.28978978678916817,0.11563126188663383,0.0015967213585365734,0.1621037123563066,0.46139985140670564,0.19499566113443093,0.06218807390002816,0.9551795208917185,0.4221053703403489,0.10418704951643852,0.2574122466588352,0.2983837447972993,0.28100747401600307,4
0.034893830972316124,0.11503541270420338,0.3481702878431211,0.16326381317066788,0.04450355186209799,0.5866028155953851,0.3497293089822943,0.1442263126258855,0.007691267184890167,0.9564812955449942,0.44936837860365675,0.3970479576599551,0.38912373425975605,0.1828519603691098,0.1330196933894351,1
0.03985782450613062,0.04122500243996963,0.07706354016469465,0.10791134625754953,0.004917276706150053,0.06703044943081278,0.12238677148053102,0.06211597249786873,0.003048432532430799,0.9853829873784827,0.4587095118762822,0.4164622318834904,0.42211687779543305,0.42867809924278377,0.5048146842584343,3
0.013021454677680105,0.03783512230954526,0.36944089019557497,0.23100178723318074,0.004130613317873754,0.24380463377392741,0.5588843016580125,0.25499560591008624,0.048356243104788955,0.9804473776002877,0.4363024635679464,0.510332903837885,0.4866204557305458,0.4388559447950513,0.28664076543490175,1
0.038024747856568335,0.06383375119474233,0.11858381247679439,0.33137597936567076,0.0023131905918944715,0.060055085799357276,0.15679064796602635,0.1334537454374403,0.005282907871674125,0.9605186877310364,0.45680151846878625,0.2453309177611778,0.3244384955598236,0.3308506287073633,0.27391695071847094,4
0.028303325191387053,0.06839661670752985,0.27089717558155846,0.11490157287599442,0.024536377888546193,0.3628657378455255,0.1515181056504673,0.14079604808463358,0.09636417185881581,0.9858447057415622,0.4356805717039625,0.2917041029840732,0.5376188862888736,0.2977520462946329,0.2997567556070771,5
0.05780157409851388,0.10330053771807042,0.15310883299884057,0.19635156760179398,0.007028032425627491,0.04737289693311827,0.1549745810663177,0.059563783867751456,0.08716590040851137,0.9819273809608016,0.4436272489550525,0.03679953880505424,0.2908896900527963,0.33435115215292127,0.13360909742515015,5
0.024684109381068495,0.0654237536527403,0.29216736534944204,0.13535497696209767,0.03223763238290077,0.4141500206920957,0.30223562243664065,0.17861815395756267,0.02015045599900437,0.9736671759740793,0.43123234327120397,0.08596119061373113,0.3673635493631999,0.40457326900659557,0.24754523341311438,3
0.012100123817757564,0.022886675242065238,0.27980797438772603,0.10576940434890184,0.002474423189706691,0.20455751384824286,0.39532228879616943,0.27693940424831637,0.01095345264827528,0.9811810007079377,0.4507184143987068,0.06439908048323299,0.43303731222760744,0.38432785500478395,0.34229163348672725,2
0.013032594566840389,0.03251067141981047,0.3141235402660304,0.13848572538677442,0.0030347051985776903,0.2106437381126162,0.2503438268067391,0.3133089983517508,0.048885640566204404,0.9696881187236904,0.44498692545703417,0.14533255614006704,0.36292906458375823,0.3060729673060978,0.22750128698415814,3
