valorAbsMedio,valorAbsPromWI,valorAbsPromWII,LogDet,valorAbsMediana,Varianza,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,VarianzaFrecCentral,PSD_max,FHist1,FHist2,FHist3,FHist4,FHist5,FHist6,FHist7,FHist8,FHist9,FHist10,Etiqueta,Decil 1,Decil 2,Decil 3,Decil 4,Decil 5,Decil 6,Decil 7,Decil 8,Decil 9,AH0,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
14.004597521247543,11.681171484555977,12.067526447393218,9.671294339223495,11.472494862706414,111.01264093435468,3.410889458798436,1.870596524234181,13.172259507829978,31297.13418313764,3.5461299790965,0.9291791420891798,0.028116510857941,0.0166189794199482,0.0116269309764954,0.0045570162598403,0.0071305075842343,0.0024102784116699,0.0001726374536652,0.0001096479155972,7.834903142818364e-05,1,-7.150975987924131,-4.317888103953566,-2.4570972742763235,-1.2546708191943885,-0.1760686864584166,0.8299308062430204,2.250367990802709,4.818617755116913,6.911574422403421,0.000749889263696276,0.000749889263696276,0.005999114109570212,0.0266210688612178,0.07761353879256458,0.041618854135143345,0.010498449691747857,0.001499778527392553,0.00037494463184813826,0.0011248338955444134
6.6915605842094426,5.351357926943495,5.458243954793649,4.527077887810592,6.192058451640039,21.585704303078423,3.702288207226566,7.289846178787335,12.6561797752809,5314.256292495374,3.4364004683012603,0.6929790309293961,0.1050307235289867,0.0632028164579959,0.0322696362852614,0.0554050058756853,0.0304124392003086,0.0123955329199495,0.0037654439223208,0.0024832691549651,0.0020561017251301,1,-14.544577833544658,-8.523733171229624,-6.072989393348936,-3.1164571217989443,-0.484258781047352,1.8964770335987369,5.049178689493394,8.869379016562508,14.180534256598644,0.00033838975506025556,0.0,0.0003383897550602557,0.0060910155910846005,0.02605601113963968,0.030455077955423016,0.009982497774277534,0.0008459743876506394,0.00016919487753012786,0.0008459743876506386
9.321564246999785,7.0476926205098085,7.570764513010384,5.793869464205901,7.198830450991276,63.11710457430281,3.8471539792323375,4.853733198454535,11.21797752808989,13466.774239757677,8.38919109609102,0.7864197179634711,0.0890289481169926,0.0370210745837499,0.0321304456620367,0.0213808261800435,0.0189230335186584,0.0062930624211601,0.0041820727570675,0.0018198545434723,0.0028009642533465,1,-7.723369382823995,-4.909479760264299,-2.9293306189570307,-1.295329706573821,0.1542334952053655,1.0604883986996785,2.639624839381636,5.012262487148959,7.286087873006593,0.006448748973891328,0.016480136266611177,0.03654291085205088,0.05230651945489632,0.08096762600552444,0.05445610244619349,0.04012554917087937,0.020779302249205385,0.006448748973891328,0.003582638318828515
5.630248872928386,4.286382000958426,4.3695103946178175,3.668939179923152,4.910856996116107,17.8906741637779,3.712648529168389,10.3650144816159,9.82392776523702,3344.077672569252,9.81141275647138,0.4909059866800337,0.2481299522896508,0.0688172977331165,0.061931963759642,0.0534327896964816,0.0350693198113144,0.0180463317981807,0.0096691454755393,0.0094660172320734,0.004531195523967,1,-12.227643544108684,-7.907348791613376,-5.1225100804053785,-2.049233948375603,0.2443858913301317,2.3749526421681337,4.776646156931762,8.019113389958548,11.999075435080504,0.0011041419599343467,0.002576331239846809,0.011409466919321576,0.02465917043853374,0.03864496859770213,0.041221299837548915,0.027603548998358683,0.013249703519212152,0.002208283919868692,0.0011041419599343478
7.056280599938448,5.381767584701666,5.416451200841784,4.876159086216,6.333028277561184,24.049940594032464,3.235880886206996,6.115383652836928,10.112866817155757,5926.213820645287,10.022175451883548,0.6543683586036849,0.2033912227422492,0.0640725010562097,0.0276551013311148,0.0255084511605738,0.0141805388993703,0.0098954436772487,0.0004755962924522,0.0002495931649865,0.0002031930721091,1,-7.450521303832279,-4.871033841320493,-3.2333058033749684,-1.7656993277922657,-0.0932987981764017,1.4884598668007278,2.6947608175373308,4.919980719704066,7.133817162858431,0.002452994651636264,0.006745735291999724,0.02759618983090796,0.058871871639270344,0.06377786094254287,0.05764537431345216,0.034955173785816765,0.017784211224362915,0.002452994651636264,0.001226497325818132
8.734200071452443,6.33963964242572,5.875565939094684,5.847268185525045,7.591726805895107,43.7344177853689,3.438471664765895,4.444808338482161,9.246049661399548,10557.686629970263,18.303472355283805,0.7405854632916347,0.165503945497064,0.0427959535825385,0.0192965018391309,0.0150627122257675,0.0118808555416471,0.0041249303913021,0.0004668976390813,0.0001332740541534,0.0001494659376803,1,-8.305941937177264,-4.979662096856856,-3.1979542407681625,-1.150298235453635,0.4110382992155105,1.7608540924784075,3.172941771605415,5.753721641016769,9.4456553916592,0.0013525843653115347,0.0002705168730623069,0.0013525843653115347,0.004057753095934604,0.03814287910178528,0.05491492523164831,0.01785411362211226,0.0013525843653115347,0.0002705168730623069,0.0002705168730623069
10.556174597679526,7.498444370677792,6.767014479389078,6.59254689268398,8.958254463504137,80.59431067541988,3.5230766611620976,3.4683472104569795,10.09009009009009,17871.825375665852,25.347624097121063,0.8070210378345155,0.136666078541093,0.0211175637001675,0.0139752095689268,0.0084606998447798,0.0083691919342698,0.0025450732880765,0.0006638171248351,0.0006321373192834,0.0005491908440516,1,-18.47792968489294,-11.423761680767374,-7.304448034795866,-3.709416451739361,-0.3251917764945102,2.464183891926873,5.927544123679187,11.653931920709352,19.76554370931009,0.0017289661914408727,0.004106294704672072,0.01167052179222589,0.023773285132312,0.029392425254494838,0.01448009185331731,0.0069158647657634855,0.0025934492871613106,0.000864483095720437,0.0006483623217903268
5.4184708459930215,4.24513068096887,4.180728581206705,3.501577893341401,4.604451983513231,17.421456402755375,3.47146479693098,9.738380681857612,10.881431767337808,3249.005458847709,4.172159491718244,0.5491048236531371,0.1932883282408088,0.0832218545598775,0.0547506627572389,0.0403142566512045,0.0491675457443927,0.0148548554748002,0.0059401530965536,0.0058918358705257,0.0034656839514608,1,-7.327607455889231,-5.089837709453385,-3.1886630321907576,-1.455173206528472,-0.2092151406418426,1.260261689403006,2.6477145740279884,4.708113607513501,7.271978818801264,0.0018640396452449521,0.01304827751671467,0.033086703703097915,0.06384335784963961,0.06151330829308342,0.024232515388184397,0.006990148669668566,0.0009320198226224768,0.0009320198226224768,0.0004660099113112377
8.29720522823139,5.904320963840057,6.342490910702983,5.116315287086501,7.277852149958473,36.76457060530939,3.38893217211417,4.606117287040014,9.556561085972852,9429.229396357452,10.0484454202016,0.7784383318938909,0.1105300109986421,0.0404641441471648,0.0242038560756112,0.020002779096769,0.0130215212039685,0.007483921471857,0.002278345795102,0.0018639266181483,0.0017131626988461,1,-3.090550989718444,-2.198241710641417,-1.4272797682736136,-0.6775406747204753,-0.1770087133899008,0.602761031981963,1.3344555542616134,2.219203067739908,3.231109429119467,0.002452351900002637,0.002452351900002639,0.006130879750006592,0.046594686100050124,0.12016524310012926,0.14836728995015952,0.12384377095013327,0.06253497345006724,0.024523519000026393,0.00858323165000922
9.670820015607106,7.574720689938831,7.36438927860657,7.070967498717778,8.372600182993974,42.99385588599429,4.3400070229616485,6.50079099592242,10.33183856502242,11189.26202199942,27.151544897571227,0.6324029121624734,0.2436928593234955,0.0344989895906023,0.0334257416371286,0.0201204882067307,0.0111493780355822,0.0053716592544878,0.0124920306024892,0.0046485772152484,0.0021973639717619,1,-7.046234431392304,-4.359985537698072,-2.427692067043459,-1.273934657937473,0.3114749190705379,1.7636695154782005,2.9359821522293057,4.280095255354793,6.397097758573112,0.0016277566504736129,0.007324904927131253,0.02034695813092016,0.03581064631041948,0.050460456164682,0.07324904927131254,0.0765045625722598,0.05778536109181326,0.026044106407577806,0.010580418228078484
