EEG.O1,EEG.O2
-0.3237464805341018,40.843410422801654
1.6705431721318837,18.27069206798376
-0.5044751504601603,-7.607928636340698
-4.71692271108261,-35.6222985483856
-5.891826038867373,-51.001083906030516
-3.9403901806116526,-58.516842369053066
-2.6749710877083768,-55.046758800499866
-3.1365622719087027,-44.790883494991476
-2.5136488231359824,-26.458364867739487
-0.15971130491883123,-9.66923592278973
0.8327412931411391,2.4168926940786175
-1.1152585281512943,8.934403838569326
-3.016741584144151,17.220096433340306
-1.8425493157645585,24.702595867265778
1.2775281294614333,27.305884734424048
3.280033355091927,21.82145007627581
3.4670455501734723,16.14693869366293
2.9978803186161853,13.52082267364608
2.0609857654108854,11.804930740550276
0.028098236602557947,4.370375288252486
-2.1180669576194386,-5.212106974982893
-2.224282427697038,-11.64529720900614
0.04154021841395067,-13.038105210875155
2.1896335924998755,-15.886595985215717
1.6459217019322092,-20.962135214703512
-1.6479134827776218,-24.321944874929162
-5.544551514750042,-21.29047735724056
-7.787202883134674,-16.09810811177771
-7.327058145699266,-12.214005467261995
-4.684947006301764,-9.480785991105952
-1.5623336626655335,-4.443344798468068
0.46069786300188387,-0.10349900055797656
1.5627655771290976,1.2206656623327938
3.2804210782860634,2.072148472672287
6.010421789253506,8.809283933670002
7.69674424773137,17.293318297684078
6.16293400657798,17.438970620978598
2.01214848056944,6.184099380993867
-1.998831523614591,-3.3330916091098315
-4.147111598727056,0.09745246374698224
-4.680280059800607,12.130048126810006
-3.8384762845396274,16.73032373820238
-0.9540284840039363,8.265813815746064
3.4570168081560304,-5.563269481037539
6.4216816971800865,-13.981026651063694
4.998310105812958,-15.282215297663832
-0.29975095172164173,-11.062656063969275
-5.903185546847334,-3.697251392854267
-8.78381525237834,3.696188826425253
-8.692911424231717,4.933812481782484
-6.909447900475556,-0.23705961772166406
-4.205567207483193,-5.939401029162788
-0.6262133277680246,-7.2188994495881875
3.480183337676896,-8.58081270450139
7.160696753727015,-13.858389361090762
9.352324401179358,-18.012298225164947
9.298057006295103,-11.409835586424437
6.696870514865367,3.610662997066706
2.0707006591888577,14.453124385847754
-3.1053584240376972,12.399943302996064
-6.955709712804981,3.6207563698634653
-8.040251294630465,-1.674701412218296
-5.770475371882797,0.17937463675754617
-0.8653173984993157,4.879323639800498
4.082738144799972,9.043080614645689
5.373684209694458,10.348714852127651
1.318274188468708,7.12323432786981
-5.097374733445758,-1.1610373449190134
-8.077255107714953,-9.204034217480162
-4.76479552438145,-11.459898608731287
1.5686292099387413,-7.889939173729714
5.087144296707631,-4.593713271516667
3.6704648245773064,-3.8469052232906282
0.35003366281217785,-2.388659160581983
-1.02817024286015,3.3079517465273836
0.24868874771101934,9.801915615510868
2.466306770041612,11.811183094465328
3.960602237410922,7.481072575564224
3.6741949465766828,-0.13266494030261633
1.007775144683369,-8.433890654603944
-2.8221488356581643,-14.43538427227341
-4.55600205774995,-14.734295498677326
-2.4301746374046536,-7.461352053135814
0.6653074355276365,1.7471224896116548
0.3751166822218266,4.654938206924974
-2.9235855258507057,-0.7079162876261358
-4.277830582028283,-6.1700976571426525
-1.408507084388385,-4.818080701720539
1.642570779542203,0.9998195675449362
0.39747939443675495,3.1548793310202203
-3.154728706204571,0.4109763584458719
-3.093935109580123,-1.218841232918245
2.111353182410113,3.018085074821496
7.393171220238516,9.133224470700384
7.549801448845168,10.90668603734736
2.9131569907207178,6.889921957649455
-2.381568330858618,1.6214326310648128
-5.251724895918935,-1.5580700160330272
-5.061105119731481,-2.4116154992309236
-2.1882187397968385,-2.5114056485153493
2.2440921552310624,-1.5226428134092131
5.632244229819346,0.7718332337911948
5.226656464478404,3.2405799862402556
0.9881641075631444,2.4507689891820803
-3.8535279935361837,-2.9606846333224013
-5.834420779881464,-10.309291148620622
-4.424756331045293,-13.473117741263868
-1.84519186237966,-10.089150586279718
-0.13557351300210296,-4.1109859987911115
0.8030243865542326,-2.0102572010015938
2.07940670797458,-3.631194320640831
3.4583735723926727,-3.1806147916953043
3.31974751142206,2.721855550035383
1.0976393338757833,8.689591142049538
-1.5266517277039657,8.213771737466526
-2.8875768136455644,1.889873486438596
