valorAbsMedio,Varianza,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,FHist2,Decil 1,AH0,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,Etiqueta
0.3663017350756368,0.00013873661757893475,0.03734479091069151,0.3484917115995572,0.04575885808122271,0.781822173740918,0.8460095115064012,0.03910683864578694,0.09641272455269805,0.2296372997486958,0.29058127966939434,0.1659107153260366,0.1839901072205418,0.2879825588279651,0.23357906553630536,0.16489710339321845,0.10931085814745692,3
0.37066191522944436,0.00024675051396465323,0.042787759662023306,0.24780084188627624,0.03297076309937705,0.24987889626894885,0.8149995273276298,0.07650776831449439,0.05327775168409182,0.09715226785608282,0.12046579366937805,0.12611373994757016,0.08400275048907556,0.10164969644377707,0.07369360290770083,0.12906107158505686,0.09659130849252098,3
0.37305631262285655,0.0005420419468443805,0.12461434547601734,0.46827088900658886,0.18574282636464118,0.14917898579039165,0.8542360005838701,0.04139498062098104,0.1179084426876748,0.30144533704982135,0.23956846972982093,0.15571553584301961,0.2549786490676936,0.1967523740169324,0.29824888994605936,0.2224735520991592,0.06804700722343213,2
0.3841903540195082,0.00015350530327300292,0.04417536629838621,0.372058666024852,0.04575885808122271,0.5082579623664697,0.8565127449273735,0.01682337263118465,0.05319886485595649,0.1527966570522166,0.2722171083755709,0.14754547311479874,0.16601840069783327,0.23169566328500418,0.34671520052522414,0.12529714112226642,0.08911555683340926,5
0.3757224835664159,0.038174224575218345,0.11920495545770772,0.05433528318356734,0.0655368624339242,0.01790328257047461,0.8537567413330391,0.02087490377340095,0.13662824478109326,0.5785144598231793,0.5168028008323312,0.20797193665656705,0.1882178183670277,0.5639397982873522,0.614836806132069,0.396459979160781,0.10916492015517028,4
0.37855154219476184,0.00018311059331978328,0.030361153798465882,0.17948721750038046,0.11152290477830645,0.11851557903894885,0.8533976398512841,0.03991856795042807,0.09990911562255836,0.29621701071671913,0.37996540342243146,0.165439052054826,0.21812772433653502,0.44571823829785784,0.2592595414788377,0.23543146060601922,0.09317013476300354,1
0.37879538326520024,0.00024381121972949586,0.03624392072800994,0.2287991355195311,0.07596453122550889,0.22474414702163414,0.8752823170243804,0.1511878317143821,0.09700567348026791,0.3362726057986659,0.5429007179423428,0.34441710371903317,0.3222690010496243,0.40353409411074964,0.4972952661125437,0.5134693921131952,0.29122662105181246,1
0.38588334545229763,0.0009209580213248541,0.13366512256785282,0.3019230858132778,0.12600723308788625,0.1378172878275881,0.7708910719923336,0.03234616338071064,0.19525319776351527,0.2984773214726699,0.30310127140633236,0.1457059073016744,0.16513954536502287,0.22488606072562758,0.28300766532471816,0.18356924060960117,0.08696394138367104,3
0.3840836982066449,0.0003120307987990019,0.06134379547026124,0.36162496314434617,0.08255424815914658,0.6210447088246754,0.8595075420936373,0.29594939747796783,0.40464644980389164,0.30201342334490777,0.1803416657844034,0.3849417181514942,0.3119482219341041,0.2913591564646334,0.2461029196850477,0.6148767248986742,0.2045420383377534,5
0.3915398561309811,0.00018793625490294991,0.035830079477598684,0.25885397011092887,0.04082168684183901,0.42519950908774024,0.8398194546607378,0.048155408385666454,0.2075601605084543,0.2828984688789618,0.23328087244357973,0.140045953734788,0.12480014472988762,0.15167423479492706,0.13264429577171025,0.1715024072535212,0.11585773325537894,3
0.3337444218907031,0.021672870750395888,0.2210240673379646,0.06724377330453886,0.1332493972426762,0.09384245244706596,0.8481260974070288,0.05732430318272452,0.1785119175398636,0.277979967363805,0.22141987423377207,0.1065376262385124,0.11907012057378509,0.15603015946595958,0.1294972374200881,0.05956129529193248,0.03738515327496297,1
0.3727216366131021,0.0014646206959373995,0.07705759718818413,0.20787851993080939,0.0523866650356144,0.1052120828004598,0.8768793380464412,0.06857691864664058,0.15423959937038867,0.44823751506008225,0.7700439238673846,0.5705880022263603,0.5932174922107851,0.393250458276601,0.19615661562938622,0.4725850518111195,0.8970257603391415,1
0.3633637112858432,0.0005370067070987137,0.13918844520768126,0.5627509893192224,0.06458906190728719,0.22294479640452092,0.8549149622992109,0.06771253472841014,0.11372816980535459,0.17920265565749297,0.223107168383385,0.17916429232523107,0.14811172794158178,0.1330711207153889,0.16607060916996383,0.21005310360397195,0.17839216378807393,5
0.35836998834053,0.0006570894021448934,0.04317106043318873,0.11010463661449314,0.04634342738519687,0.2993201772575735,0.8748830609901237,0.12787469241520516,0.12389907994323256,0.5307749447807739,0.7564878627787116,0.5741675313226585,0.3551281081690932,0.392363939359292,0.29679768062108075,0.5440611761686539,0.8258976327662785,5
0.3765825824250131,0.00024430506718566887,0.05669400780555925,0.36010570282433785,0.04634342738519687,0.4598047773848422,0.8746830529486846,0.031326661282807165,0.1083844434272317,0.12065765200391342,0.2772976210183987,0.37165532173115085,0.28876137708330946,0.2881638382671138,0.4224152753247994,0.9646878186814468,0.25209250766937685,5
0.3866616358344217,0.0002480640391932831,0.0303347177858562,0.14739586639030344,0.03185909907561699,0.12450540134948213,0.8696509130497452,0.2019019108927585,0.2905295317469758,0.14166840395857744,0.3983901287476606,0.4099993891819905,0.21537344501964473,0.21564739332307195,0.44828299051209375,0.9329480402270613,0.47119904361656767,3
0.3741025383726102,0.00011972249402335595,0.02770781500769214,0.2446426170162517,0.06806991984956673,0.2653923061414547,0.859587773324801,0.28873662575720754,0.49504139552431653,0.27522135073649273,0.30360899438768724,0.2688577393065499,0.3909511416633212,0.285458037716781,0.3179660903076372,0.6499828816578874,0.3761841833620395,1
0.3845893531694937,0.0001885821735733927,0.025117051165850435,0.23281219038045028,0.6740628988557739,0.15681483060226567,0.8351468716497372,0.006088479974085923,0.06840621129196395,0.16237767447257007,0.15505746184674035,0.07859708668090738,0.08691424026152225,0.13788543598158878,0.1926497244575486,0.18641534638521715,0.12109455245166097,1
0.3816114022355892,0.0009388584784225902,0.07859809269043683,0.13909911644994685,0.02515520387827766,0.13028028922233031,0.8549149622992109,0.2410235192950357,0.3722476006620017,0.33124456762183013,0.5586597898402659,0.3765448035258147,0.32959968285268787,0.4018304132319179,0.42950650473849883,0.4346063390234466,0.28605552871103307,4
0.3808486819960759,0.0009924911881630403,0.15531777713398948,0.5501236093849814,0.14611355460040149,0.10429365939469992,0.846908102043014,0.10652135297888363,0.1754595060625505,0.5912077419480749,0.17755203061492625,0.05729543236229647,0.06230466354385614,0.09925395641894684,0.2751497508156863,0.13159002903281508,0.08183893523375152,3
0.37650652207457114,9.415801900680573e-05,0.047150448884593674,0.5373508594509729,0.03967215454891515,0.3159846813365785,0.8638204130920206,0.09095021189162028,0.20389119330017277,0.40313302743591467,0.33672240598171277,0.24752474452684187,0.2373975916837547,0.47979724948297225,0.3856581699209933,0.3597933124239726,0.18380639040648403,4
0.3697547248894244,0.00017407620673214028,0.031917577473320566,0.26017894504733174,0.03185909907561699,0.5058295960282844,0.851161352210756,0.05255148462231272,0.13376623415884192,0.2349488926711159,0.23396229994898826,0.19180784634125114,0.16038052249755827,0.29954682503390717,0.2218699146435294,0.1916500403204677,0.12010048877078226,1
0.3746689235166434,3.0829819198412616e-05,0.03272350053754439,0.6459077631518438,0.13654860535763597,0.22432494512073542,0.8716874957337986,0.21706335176324962,0.5849777922630215,0.7961764349634658,1.0,0.48172530856982376,0.3892818954955088,0.4527355933769374,0.40649093681861465,0.5875964157134438,0.20735809529363405,1
0.3732858103778671,0.00017184320057722356,0.03326792612940786,0.21910769123604698,0.14692182374118096,0.19605768951276117,0.8760808275354091,0.06571933481574453,0.10291317287778656,0.43004985807856483,0.7092467236341955,0.4460588485933987,0.23524748324019398,0.24314499169059142,0.6452481505196024,0.6347732590113063,0.30879050452370665,1
0.37840543767157,7.909007361639526e-05,0.03992778708659729,0.4772885000545759,0.01633786135685017,0.342528720629816,0.8557934760268164,0.015675147502784856,0.027115779150480676,0.41426817209999006,0.44453047699045695,0.16301164253083808,0.26323554621177175,0.5381830123182871,0.13945464157153598,0.11759207090884943,0.04007439879729925,3
0.3835993064709866,0.00011202283703375742,0.03554231247046845,0.3392571349069958,0.11951538323742139,0.19586243676360918,0.30865993839104444,0.005291083926092988,0.0019098866053069413,0.004868819357475423,0.002775717117929983,0.0028566027137035856,0.010023397063479699,0.01070522294598562,0.016571962820540624,0.013574688981193695,0.24207409950540718,4
0.36630467143417,0.00014366050295304002,0.06408897972723779,0.4669305395126022,0.08255424815914658,0.2196594213085416,0.8469283308617443,0.030315803043994536,0.17639994654279467,0.4581763308329795,0.23133459301766546,0.15764477521779122,0.2107246611389392,0.6053307701728615,0.5289945957059108,0.6762892191713662,0.40347983484337746,4
0.37096482355659965,0.00016238198068163102,0.05136947567219807,0.38391726516823815,0.0523866650356144,0.3741725716453055,0.8550347391094864,0.18836612754861132,0.19659871866369805,0.17295137239775846,0.17617444816570063,0.18466580782515682,0.314164871991489,0.41652675960257834,0.6322053891228454,0.90100283171771,0.3843073318072496,5
0.36719190565495996,0.00017980492119092176,0.052943106917468424,0.39280514380335374,0.024616934920827088,0.17924796107450391,0.8597075501350782,0.08366782182575563,0.40462261864580606,0.5109628841171203,0.23509832081540694,0.2529468777713984,0.43219983825575525,0.5381538327870654,0.320826487401528,0.29512353366431704,0.21838416204765146,4
0.3800896424350544,0.0001380784862459684,0.030095178945219406,0.2648935950328191,0.04634342738519687,0.2819926679890164,0.8309535494470417,0.037968730426944874,0.12165849675523528,0.36203664660107326,0.2925682157563604,0.1362090909238042,0.2929114555364868,0.3063308844772905,0.20279500847133722,0.2565036711655286,0.1018032878666087,3
0.3714545039211776,0.0004748754887156208,0.12021070467213639,0.4933436047730629,0.08911441479263343,0.2836543108967749,0.8741437912854249,0.03981843326393367,0.19213374091501564,0.37127783258780184,0.2867206788451247,0.1425366361578929,0.26206166431696815,0.4291386183654027,0.18568880662393572,0.223682882215153,0.13417755569632203,5
0.3657401175141253,0.0008479254293177208,0.059798271299701763,0.11933949230706022,0.11801811926690714,0.11356158082751527,0.8571112473969675,0.0510445296587294,0.15054583383512543,0.5097830148552139,0.16039355165265626,0.0666618705694063,0.40989357439349594,0.7416593930932388,0.3704135984801645,0.19876382321786223,0.32826111754782994,2
0.37519565311384095,0.0006073427858152962,0.057450308537361924,0.1264032035368567,0.01633786135685017,0.09050972901832899,0.8494835663660165,0.30082253588618246,0.2800620607331652,0.22016121603132371,0.2329854628488412,0.26157246531611394,0.3569296702827709,0.5708749388579769,0.44319352321352123,0.5686940420277861,0.23636260219996788,1
0.3799304370158829,0.0006335552042776933,0.08120648667629835,0.24916308706932747,0.09186092064765494,0.2527744992389837,0.8796348856116012,0.12289677455622922,0.14895201793006027,0.22684770634256926,0.1983978816915382,0.46961234782030636,0.283389823262918,0.5065948543849469,0.27976807793675373,0.4870364938536137,0.14636719331918444,2
0.3788493574986527,0.000187799499703208,0.04264017846505583,0.2807940996212278,0.12524404538547557,0.21325659237119693,0.872806019111132,0.03982900200841099,0.2291800052027325,0.3941090677994327,0.34512426674734353,0.18509449953999224,0.19659610165654826,0.38270256201264424,0.2122696069513028,0.2237396187669981,0.13421242261295885,2
0.3491758966882461,0.005622712783464955,0.071731898843554,0.05424560182093581,0.02248783543656807,0.05234653407648746,0.8789959245700594,0.056773938924359245,0.06299735426520586,0.5482507859544501,0.3369767378504056,0.11559879518226107,0.31508962035777577,0.34293141243333947,0.14662033282612152,0.22478978736633573,0.051972318706280246,3
0.34130558560040214,0.006858727265434654,0.04056793687008807,0.03420168525110322,0.03130700584408594,0.02989047760012585,0.8690919546017897,0.31663022306561944,0.4102367145321772,0.27348706678343654,0.45398825023463574,0.6955172042811507,0.5216265678784695,0.5927863544941722,0.46465066766274987,0.2849501778375632,0.25938553004257336,4
0.3866284890603717,0.0002639209995602005,0.05278514578372871,0.3085430652535173,0.03910126323040697,0.4140525559773834,0.8652381124780266,0.4160192643846906,0.39292986462144747,0.23922354873055648,0.3971108454250112,0.6316007326218572,0.40847491668325053,0.5857353138929788,0.20937685990672866,0.35310489890288876,0.30306447701171546,3
0.37957789471746306,0.0001597979608429055,0.036326704495381196,0.2576252668283703,0.09986318471050398,0.16614731780271752,0.866576112666908,0.10413678016075313,0.2846067282845138,0.38546587467836335,0.39401267985254856,0.05764380885550191,0.11903329840295679,0.1397337921220131,0.4586168090512276,0.08001073975050942,0.007641968761739542,2
0.3748715508102656,0.00041003174391636334,0.052668289189139156,0.20300918077879265,0.030210213486803167,0.1831663485431047,0.8481260981857677,0.05325445625065164,0.17458512734127363,0.21154218507360995,0.2463579290165047,0.17821072341788932,0.14440266471001517,0.20892607479057734,0.20951088849881516,0.17255696691273037,0.03711277067782066,4
0.38194814169560676,0.00010921896249977095,0.04157584500746683,0.3977516224097444,0.03910126323040697,0.2591072177486224,0.858709030025131,0.11197311430484085,0.4891100303400547,0.505958917893817,0.19175203913520408,0.2504697161770762,0.4332164521125191,0.8003488338700698,0.23148090322258638,0.2376240691450201,0.05929946938418184,2
0.3800445483735917,0.00013332784792958826,0.046969819899056256,0.41249566849970565,0.05358559153998682,0.3633070090662351,0.8709291382177895,0.10751118505222923,0.22197502273625805,0.12238107207711876,0.3777365942910851,0.21709080620570909,0.12046114277669871,0.46973546031963614,0.3079476229182274,0.24838008185225008,0.2742419774152154,5
0.3752216801477246,0.0004894381979922756,0.04116823085646304,0.15961739101366648,0.07466256255549653,0.07522540893041926,0.8657975269551557,0.40679186372939097,0.32183059628587257,0.4246323866187222,0.3404295040681873,0.5386627665527178,0.3483089179553295,0.49801496358517755,0.2671257324640188,0.332975187413468,0.5504113364967821,4
0.3822400821794707,0.0002295423971832937,0.06470148105337803,0.4658620669715352,0.03130700584408594,0.8599879197865712,0.8534175644948165,0.05009699052027573,0.12763824772371973,0.2518997033619668,0.39632493674147723,0.07404082466736864,0.05712524452541875,0.07520076863501228,0.09301140397062058,0.08714425380171864,0.08240123134070836,3
0.37176937940167143,0.0005813861787973495,0.07816244759864042,0.2415555439797483,0.09325289975144985,0.19318513572978369,0.8542360005838701,0.047427606234333904,0.09636874522235048,0.47492321298207824,0.3103454281473175,0.16265181980243276,0.27671331660798976,0.6481416928077093,0.30587000371860756,0.17194545247035148,0.20805027029872952,1
0.36204967729351534,0.0005076668365263981,0.11794035814501454,0.46215699062391463,0.2129132029453656,0.2357162649048717,0.8693716618403542,0.11333930819027252,0.19677137706343084,0.3025643065102881,0.4030344496511877,0.2726788183314295,0.28389253210353305,0.7226072316058735,0.6111113490016233,0.4981293797944746,0.25005664171085656,1
0.3773213639943158,6.740708163800071e-05,0.03151421966105068,0.4305043507178378,0.048113005956955446,0.29821735138988303,0.8525190491843286,0.06703321547661278,0.12996852319245314,0.22774665515939294,0.20084395737015004,0.1785107319903512,0.19516301865236046,0.17094691144635693,0.23919825501080516,0.11765756768212073,0.08967936483102455,1
0.38218537501931316,0.00010840488111501481,0.039563289055276826,0.3894263455674814,0.12938690969345484,0.14798411757931323,0.8565524425162128,0.05576624838639467,0.13859581425169898,0.42956458225815397,0.5375745019117393,0.32502829737128813,0.22647756228115437,0.5719409111023401,0.3392900216688907,0.38662010347935005,0.034730337465406644,4
0.3967911476102346,0.0021604451885763195,0.1404897335592452,0.17061288856626644,0.02623904861160581,0.08270572956462313,0.8619433808119457,0.06976369265968282,0.14242563556767737,0.201258351619759,0.31510634711021773,0.2285649145440575,0.10601944341466948,0.32313317468350394,0.10879753172919311,0.15727051673736805,0.05040929258463565,1
0.379160776658205,0.00018481839363979047,0.0659696240047741,0.4958072676939134,0.12754394512073103,0.17922117315315886,0.8595475437019253,0.3415987992502559,0.5201904015729701,0.24288213625478614,0.22253667689412832,0.23283851664546804,0.5143056595877706,0.4577420803047556,0.2125789843279324,0.32436179461399683,0.5212771857502124,2
0.3837108035066672,0.009483952034761454,0.22782708983808975,0.1654356995530036,0.009128100621097285,0.187788101807453,0.8742837969144333,0.11093473095919126,0.12309511509957625,0.26820103499331327,0.4452134428871222,0.1718201830952439,0.21192554910927008,0.46290998625786833,0.17950627469875416,0.17465161496579534,0.22568709918044855,3
0.3752745606899168,0.0003819388665813957,0.049350278413334586,0.2655392336274103,0.06021071031835967,0.2546179634416365,0.8753420909549803,0.04668780294030368,0.11912673603273977,0.3640841827269745,0.6085417620927328,0.35318993252304576,0.1703493216015745,0.31619407564055363,0.7725073365728592,0.6188298908688892,0.09679325998997733,4
0.40212358766383627,0.00046297136838238786,0.06277307230245562,0.19207942457638472,0.10644355887788809,0.08364786713388914,0.6507258142586405,0.008229844709490272,0.031498550165181306,0.03272787639823723,0.022669693389696464,0.014689446918565368,0.02425557643352,0.07235680847362648,0.08707954749959199,0.16038203671884232,0.07033942292908317,4
0.3717876414536265,0.00010129618641283486,0.03910095756191387,0.4101075418777657,0.03185909907561699,0.2882405380563042,0.8635012370579425,0.23437629654592082,0.3672986707385968,0.1757338152643646,0.48840657285594996,0.33509263423576074,0.22309872307237402,0.18653375389462357,0.4956048868317959,0.3314442454084926,0.17383355872629158,3
0.32457742378402,0.0005862910682941871,0.04371543252338708,0.14588694740429892,0.05358559153998682,0.059104783254117575,0.8631016017781157,0.38363881960722035,0.5207464774464321,0.2855939013512605,0.30805767750967006,0.398435389872345,0.4850585349605515,0.3809002608475378,0.15906661444541983,0.40238831194785996,0.7974443767201079,3
0.3736768969022908,3.5782946878128176e-05,0.02614926645807419,0.4262376738947358,0.017896728542958845,0.1790086694044258,0.8588086540215363,0.18493741769750796,0.412470883655595,0.2102704730614896,0.3578970337854406,0.28024827778174105,0.14484898937064528,0.297999317741431,0.3680722204343236,0.19099620617583507,0.04073093392549383,2
0.3718713582718234,0.00024632596123868954,0.0462845782824627,0.30368495900793213,0.04634342738519687,0.18785335249544566,0.8752819362213282,0.31101764999275827,0.394705177169331,0.4876651735523923,0.48653191331621526,0.3308260276202713,0.3932145926181697,0.5268787254201585,0.5572394469880335,0.5798518580984083,0.19331810987461,2
0.3693867751167881,0.00018742338524027575,0.06141520533431924,0.4180102415618007,0.060827755694776775,0.29356002193397884,0.8546157102856764,0.06856830199828265,0.05003928838124549,0.2845604271104878,0.2053199221685808,0.0821734018729114,0.2658167936217275,0.3932023436432701,0.2552837219547673,0.5670326766019514,0.17740069432420746,2
0.3680245245603091,0.0034198377916401014,0.19695579893743687,0.23428376269668413,0.1324699715040441,0.1162153009611259,0.7884628778555474,0.0758275676205821,0.18379782088875055,0.1699450854966552,0.08068574346208901,0.05899994588726841,0.029988386080930064,0.04066288752643542,0.04829282901151814,0.06515499186849082,0.04075976432469047,2
0.3722904460685381,0.00019066863764100622,0.04285085476318318,0.22980842508763952,0.06617855108592735,0.061861947939619015,0.8643798275691497,0.3578983325833964,0.3817771045988043,0.20129062216789345,0.36309489074468193,0.49823417693053523,0.46619470622822207,0.3004610427089875,0.18718766833656506,0.1485570822100106,0.7498938350817289,2
0.37773426892359385,0.0002595450275491594,0.0415674559687821,0.20767907719308598,0.13969589762261253,0.07304443073740047,0.8571112473969675,0.06925731877235251,0.16702105802813974,0.41562372500338357,0.33172630257358116,0.14021496173778789,0.3422564132157266,0.5924234437420773,0.20209360869020995,0.31355625370194856,0.24805410814286497,4
0.3724221294117518,0.00023073191093239773,0.04286024851671533,0.2197349817135285,0.060827755694776775,0.1748429289751409,0.8718875037752376,0.10841682253467842,0.12030119993303201,0.16709677527609787,0.4126034573061537,0.3501793268493822,0.14964030981366588,0.33636178680849893,0.504558953801122,0.09865699301585533,0.04218688359184682,4
0.3858059646172549,0.0022824312749540336,0.13350782255861154,0.18083209313446538,0.11152290477830645,0.055964987031094475,0.8676945612853606,0.038614287989842615,0.2374067971894724,0.2514026591253144,0.24775967587149517,0.15177351181246646,0.1817773531340455,0.34728071644369185,0.12880182174947225,0.16291397101236807,0.041211893105715075,5
0.3742817668798226,6.441578843506462e-05,0.046345717943542364,0.632084257099586,0.08979641231393654,0.3780463735224727,0.858808654021538,0.10195872018506226,0.4586946248544723,0.4404683917088616,0.18833348985770054,0.2457381115398056,0.42424749428166075,0.5009334864154198,0.17439892871647214,0.2631565559396785,0.4343117034886231,1
0.38349921123648656,0.00037744830060667763,0.06354720640113444,0.3009418185965276,0.0626956441871887,0.5243040769145193,0.8623230905137529,0.06648367865364509,0.1875055865516245,0.18017893698356977,0.31480177918167834,0.19069428624924095,0.1343032723432097,0.3391662077881392,0.21207788476631215,0.11004924891197876,0.05307344799457697,5
0.37645884009656605,0.0006057958559819865,0.12001407956749165,0.4012203427979534,0.1187650689330963,0.16587394858876073,0.7960107079911412,0.026658319531685005,0.03861820637828309,0.1999524204177148,0.14486611228638252,0.10265046035490469,0.11777487787273432,0.1566538819854291,0.06481681029835158,0.14756945871679322,0.12434949436861208,3
0.3732587734310018,0.001198417844072526,0.11917894999101332,0.2303449598613301,0.009995097165270111,0.09180860401013952,0.8628623521770136,0.031401896813518904,0.2562164878494079,0.2343043576675897,0.21329241568500804,0.2444519225369586,0.10269608331624162,0.42806855879817457,0.5887534056337884,0.11156256384286806,0.1064109013489728,5
0.37687260941858636,0.0002224753346658419,0.03846708853117338,0.18493815760626872,0.01013260661124718,0.11221131213596924,0.8530780827026607,0.07514993460968,0.140347004019262,0.16335759135245714,0.3093255405419859,0.12066090934703547,0.18016226037118702,0.621044120249522,0.3336113827500583,0.3559438837008934,0.2930754375486719,3
0.3542352282827341,0.0006646785460513317,0.04829000561111366,0.138270926328982,0.05479534356584337,0.387038434179676,0.8760808275354091,0.1548803187801184,0.3022898165498874,0.5462678303187465,0.38843829089659615,0.39975755047730016,0.42905818158116626,0.25930705837212653,0.280631431658319,0.2979864591796542,0.4060530962309519,1
0.3862815809368083,0.000162063705485905,0.03115000212349624,0.22678584454589218,0.10428074062351644,0.2570958566520348,0.8713282413078307,0.0596116217047134,0.17331344354137052,0.18361327660680232,0.40960975991634996,0.2924475133916322,0.17010139195833476,0.33774155637699527,0.4192298992933794,0.10605192804468917,0.05464708564103439,3
0.37237348502733525,0.0012132615122339718,0.11679222086105688,0.20613752994117107,0.03185909907561699,0.11586710685659005,0.8572312522218297,0.060304874480098816,0.115191995602719,0.18649170036288573,0.1812256381242435,0.13241970836408742,0.1762582584457645,0.32392272781098624,0.24730923089892756,0.1751719957283943,0.09923943950389671,2
