,EEG.O1,EEG.O2,MarkerValueInt
4664,4169.358886999999,4170.641113000001,5.0
4665,4166.282227000001,4167.820313,5.0
4666,4168.717772999999,4172.179688,5.0
4667,4168.589844,4165.897461,5.0
4668,4162.05127,4164.871582,5.0
4669,4161.666504,4171.922852000001,5.0
4670,4166.025879,4169.102539,5.0
4671,4160.641113000001,4163.205078,5.0
4672,4157.563965,4171.410156,5.0
4673,4169.743652,4185.897461,5.0
4674,4170.384765999999,4182.820313,5.0
4675,4153.717772999999,4168.974121,5.0
4676,4157.94873,4170.641113000001,5.0
4677,4179.743652,4181.666504,5.0
4678,4184.743652,4188.205078,5.0
4679,4173.461426,4192.307617,5.0
4680,4166.153809,4186.153809,5.0
4681,4172.94873,4173.717772999999,5.0
4682,4184.358886999999,4178.077147999999,5.0
4683,4189.871582,4190.256348,5.0
4684,4183.333496,4188.333496,5.0
4685,4172.436035,4181.922852000001,5.0
4686,4168.282227000001,4179.153809,5.0
4687,4164.128418,4176.384765999999,5.0
4688,4159.974121,4173.615234000001,5.0
4689,4155.820313,4170.846191,5.0
4690,4151.666504,4168.077147999999,5.0
4691,4161.025879,4171.538574,5.0
4692,4168.846191,4171.666504,5.0
4693,4168.717772999999,4171.666504,5.0
4694,4179.487305,4181.410156,5.0
4695,4177.769043,4185.641113000001,5.0
4696,4176.05127,4189.871582,5.0
4697,4174.333496,4194.102539,5.0
4698,4172.615234000001,4198.333496,5.0
4699,4170.897461,4202.563965,5.0
4700,4166.025879,4199.102539,5.0
4701,4173.461426,4202.179688,5.0
4702,4166.153809,4192.179688,5.0
4703,4165.641113000001,4192.692383,5.0
4704,4176.153809,4201.153809,5.0
4705,4172.436035,4190.641113000001,5.0
4706,4168.717772999999,4183.205078,5.0
4707,4176.153809,4188.589844,5.0
4708,4173.589844,4180.0,5.0
4709,4167.563965,4167.436035,5.0
4710,4178.974121,4172.307617,5.0
4711,4187.820313,4178.974121,5.0
4712,4184.743652,4184.615234000001,5.0
4713,4184.230957,4186.410156,5.0
4714,4177.94873,4186.153809,5.0
4715,4168.589844,4194.230957,5.0
4716,4175.0,4196.410156,5.0
4717,4187.307617,4184.871582,5.0
4718,4183.974121,4180.641113000001,5.0
4719,4173.461426,4186.153809,5.0
4720,4168.846191,4176.94873,5.0
4721,4164.230957,4167.743652,5.0
4722,4159.615234000001,4158.538574,5.0
4723,4155.0,4149.333496,5.0
4724,4150.384765999999,4140.128418,5.0
4725,4150.769043,4155.641113000001,5.0
4726,4137.05127,4157.05127,5.0
4727,4134.743652,4137.692383,5.0
4728,4142.05127,4148.888672,5.0
4729,4149.358886999999,4160.085449,5.0
4730,4156.666504,4171.282227000001,5.0
4731,4153.974121,4151.794922,5.0
4732,4145.641113000001,4135.0,5.0
4733,4137.05127,4144.743652,5.0
4734,4137.179688,4153.333496,5.0
4735,4139.615234000001,4141.153809,5.0
4736,4131.538574,4130.256348,5.0
4737,4125.384765999999,4136.153809,5.0
4738,4133.846191,4140.0,5.0
4739,4137.641113000001,4145.102539,5.0
4740,4141.436035,4150.205078,5.0
4741,4145.230957,4155.307617,5.0
4742,4149.025879,4160.410156,5.0
4743,4152.820313,4165.512695,5.0
4744,4148.397461,4160.063965,5.0
4745,4143.974121,4154.615234000001,5.0
4746,4148.269043,4154.615234000001,5.0
4747,4152.563965,4154.615234000001,5.0
4748,4145.0,4147.820313,5.0
4749,4140.384765999999,4152.692383,5.0
4750,4142.436035,4156.538574,5.0
4751,4151.025879,4152.820313,5.0
4752,4157.307617,4156.666504,5.0
4753,4148.461426,4161.538574,5.0
4754,4140.0,4156.025879,5.0
4755,4147.436035,4153.205078,5.0
4756,4161.282227000001,4165.256348,5.0
4757,4167.436035,4176.025879,5.0
4758,4159.615234000001,4167.563965,5.0
4759,4149.102539,4158.974121,5.0
4760,4150.256348,4159.102539,5.0
4761,4154.230957,4157.563965,5.0
4762,4147.436035,4153.974121,5.0
4763,4144.615234000001,4147.692383,5.0
4764,4151.538574,4147.436035,5.0
4765,4156.282227000001,4149.871582,5.0
4766,4152.307617,4147.307617,5.0
4767,4148.205078,4143.589844,5.0
4768,4151.794922,4150.384765999999,5.0
4769,4155.0,4166.025879,5.0
4770,4155.641113000001,4168.589844,5.0
4771,4148.846191,4151.410156,5.0
4772,4143.205078,4139.358886999999,5.0
4773,4147.563965,4148.461426,5.0
4774,4153.205078,4156.153809,5.0
4775,4155.128418,4151.153809,5.0
4776,4155.769043,4151.153809,5.0
4777,4154.487305,4155.128418,5.0
4778,4149.358886999999,4148.974121,5.0
4779,4150.384765999999,4136.794922,5.0
4780,4154.487305,4141.922852000001,5.0
4781,4146.794922,4150.384765999999,5.0
4782,4141.538574,4144.358886999999,5.0
4783,4151.410156,4148.205078,5.0
4784,4157.94873,4160.641113000001,5.0
4785,4148.461426,4148.333496,5.0
4786,4143.205078,4130.641113000001,5.0
4787,4140.769043,4139.615234000001,5.0
4788,4136.666504,4156.153809,5.0
4789,4145.769043,4155.384765999999,5.0
4790,4151.794922,4138.077147999999,5.0
4791,4140.0,4128.333496,5.0
4792,4135.128418,4138.205078,5.0
4793,4145.256348,4146.538574,5.0
4794,4152.94873,4153.974121,5.0
4795,4158.974121,4166.025879,5.0
4796,4163.974121,4169.871582,5.0
4797,4166.538574,4168.589844,5.0
4798,4168.461426,4170.0,5.0
4799,4171.025879,4170.256348,5.0
4800,4176.153809,4172.05127,5.0
4801,4170.384765999999,4174.230957,5.0
4802,4160.128418,4174.358886999999,5.0
4803,4164.615234000001,4181.025879,5.0
4804,4173.461426,4186.666504,5.0
4805,4170.128418,4175.384765999999,5.0
4806,4167.436035,4164.102539,5.0
