,EEG.O1,EEG.O2,MarkerValueInt
291,4250.384765999999,4273.205078,5.0
292,4259.358886999999,4284.871582,5.0
293,4258.461426,4279.358886999999,5.0
294,4247.05127,4249.871582,5.0
295,4246.794922,4244.102539,5.0
296,4246.410156,4248.077147999999,5.0
297,4239.487305,4235.256348,5.0
298,4237.179688,4215.256348,5.0
299,4243.461426,4216.025879,5.0
300,4243.461426,4225.641113000001,5.0
301,4243.333496,4230.256348,5.0
302,4239.743652,4223.205078,5.0
303,4232.692383,4205.256348,5.0
304,4234.871582,4209.743652,5.0
305,4235.256348,4215.641113000001,5.0
306,4228.205078,4207.179688,5.0
307,4221.025879,4190.897461,5.0
308,4223.974121,4183.333496,5.0
309,4225.897461,4181.025879,5.0
310,4230.0,4180.256348,5.0
311,4235.0,4184.487305,5.0
312,4228.589844,4177.94873,5.0
313,4220.897461,4176.922852000001,5.0
314,4221.538574,4182.563965,5.0
315,4219.615234000001,4178.846191,5.0
316,4211.282227000001,4164.230957,5.0
317,4212.436035,4156.153809,5.0
318,4218.717772999999,4157.94873,5.0
319,4210.769043,4148.717772999999,5.0
320,4203.846191,4135.897461,5.0
321,4211.153809,4137.307617,5.0
322,4216.794922,4148.974121,5.0
323,4210.897461,4155.769043,5.0
324,4208.974121,4156.025879,5.0
325,4208.846191,4155.0,5.0
326,4210.512695,4158.589844,5.0
327,4212.436035,4162.179688,5.0
328,4209.615234000001,4151.282227000001,5.0
329,4200.0,4137.94873,5.0
330,4193.589844,4127.436035,5.0
331,4197.820313,4130.384765999999,5.0
332,4196.410156,4124.102539,5.0
333,4191.794922,4106.666504,5.0
334,4188.461426,4086.281982,5.0
335,4190.0,4082.9487299999996,5.0
336,4182.05127,4080.7692869999996,5.0
337,4175.897461,4076.4101560000004,5.0
338,4175.641113000001,4073.3332520000004,5.0
339,4177.307617,4073.718018,5.0
340,4179.871582,4083.205078,5.0
341,4174.871582,4087.3076170000004,5.0
342,4170.769043,4086.538574,5.0
343,4175.769043,4090.0,5.0
344,4181.153809,4095.897461,5.0
345,4176.025879,4091.6667479999996,5.0
346,4172.05127,4084.358887,5.0
347,4178.205078,4086.923096,5.0
348,4174.230957,4086.281982,5.0
349,4164.487305,4075.7692869999996,5.0
350,4166.410156,4073.8461909999996,5.0
351,4173.077147999999,4077.5642090000006,5.0
352,4173.589844,4081.281982,5.0
353,4171.666504,4082.5642090000006,5.0
354,4175.512695,4087.9487299999996,5.0
355,4177.307617,4092.0512700000004,5.0
356,4182.05127,4097.692383,5.0
357,4178.717772999999,4093.461426,5.0
358,4166.538574,4079.743652,5.0
359,4164.230957,4071.794922,5.0
360,4172.563965,4074.615479,5.0
361,4174.871582,4079.2307130000004,5.0
362,4171.538574,4078.974365,5.0
363,4166.538574,4072.179443,5.0
364,4161.794922,4064.743652,5.0
365,4161.666504,4071.4101560000004,5.0
366,4166.794922,4082.820557,5.0
367,4168.205078,4085.897461,5.0
368,4163.461426,4074.8718259999996,5.0
369,4160.256348,4070.0,5.0
370,4157.563965,4067.4357909999994,5.0
371,4156.794922,4065.0,5.0
372,4157.820313,4066.281982,5.0
373,4159.102539,4070.0,5.0
374,4155.641113000001,4069.2307130000004,5.0
375,4156.282227000001,4064.743652,5.0
376,4162.179688,4060.0,5.0
377,4159.615234000001,4056.6667479999996,5.0
378,4153.333496,4065.256348,5.0
379,4152.307617,4073.974365,5.0
380,4149.358886999999,4059.615479,5.0
381,4148.333496,4046.6667479999996,5.0
382,4150.256348,4048.205078,5.0
383,4148.205078,4049.2307130000004,5.0
384,4142.94873,4045.641113,5.0
385,4139.615234000001,4037.3076170000004,5.0
386,4141.025879,4040.897461,5.0
387,4147.692383,4062.3076170000004,5.0
388,4145.0,4063.718018,5.0
389,4137.692383,4038.974365,5.0
390,4139.615234000001,4037.6923829999996,5.0
391,4138.846191,4045.641113,5.0
392,4137.05127,4037.6923829999996,5.0
393,4142.820313,4038.076904,5.0
394,4143.846191,4046.923096,5.0
395,4135.0,4041.794922,5.0
396,4132.179688,4039.2307130000004,5.0
397,4133.846191,4042.6923829999996,5.0
