0,4.4409e-16
22.15,-1.1509
36.012,-2.6781
39.405,-2.6952
35.689,0.3659
28.204,4.0446
17.32,3.8583
3.3012,-0.55295
-10.54,-4.2527
-20.133,-3.6402
-25.039,-1.5907
-27.57,-2.8349
-27.676,-5.996
-22.441,-5.0444
-12.22,0.80897
-3.4968,4.0018
-1.748,-1.122
-3.3996,-8.8447
0.25733,-8.4519
11.085,1.284
20.957,10.204
22.513,10.425
18.465,5.8803
16.183,4.7432
16.453,7.426
13.673,8.0045
6.2769,4.7908
-0.030638,2.249
-1.5491,2.2588
-2.7705,0.60525
-8.6006,-5.0145
-15.087,-9.3698
-14.544,-6.8703
-7.7912,-0.6164
-4.0445,1.1151
-8.2219,-4.3443
-14.911,-11.672
-16.908,-15.023
-13.86,-13.196
-9.2022,-7.6513
-3.7823,-0.29308
2.7179,5.7925
7.7865,7.6704
9.0899,6.4494
9.4895,6.6236
13.586,9.8541
19.957,12.482
22.027,11.15
16.988,7.7342
9.1484,5.7618
3.4866,4.5194
0.42666,0.68765
-1.4888,-5.2419
-2.4958,-8.5326
-3.9403,-6.9645
-9.1793,-4.3782
-17.811,-5.2336
-22.427,-8.0563
-16.714,-7.525
-5.1247,-2.3595
1.4707,2.2894
-0.43151,1.422
-3.5792,-3.394
-1.58,-6.3575
2.4542,-4.7779
2.534,-1.3823
-0.1264,0.60194
0.58506,1.8828
5.8433,5.032
10.382,9.4931
10.535,11.126
8.5002,7.3742
7.3853,1.3941
6.3476,-0.79796
3.0944,2.5835
-1.5895,6.5994
-4.5471,5.4604
-4.2498,-0.49335
-2.1449,-5.9056
-0.70934,-7.6347
-1.4196,-7.5353
-3.8621,-7.5282
-5.7656,-5.8182
-4.77,-0.69614
-1.2742,4.6497
1.3527,5.0035
0.58454,-0.018866
-2.2265,-5.3938
-4.091,-6.9955
-4.4849,-5.4362
-4.8707,-3.0821
-4.8122,-0.33251
-1.8581,3.3605
3.8984,6.8603
8.2207,8.083
7.7174,6.6776
4.3089,4.2472
2.3508,2.1936
2.8289,0.66274
3.1177,-0.59075
1.7018,-1.5156
0.22158,-1.9107
0.57531,-1.3632
2.2964,0.6111
3.5096,3.252
2.9251,3.9692
0.41378,0.96333
-3.0066,-3.6243
-5.4156,-5.5376
-5.6074,-4.0791
-4.7458,-3.3267
-4.9558,-5.9465
-6.1175,-8.4453
-5.9963,-5.8666
-4.0528,0.42389
-2.6613,4.009
-3.0352,2.5152
-2.295,0.88148
2.6617,3.7411
9.6305,8.4786
12.721,9.1998
9.7492,5.1491
5.1671,1.2365
4.2646,0.99911
6.379,2.6475
5.9994,2.5367
0.10568,-0.24134
-7.7002,-3.8992
-11.328,-6.7755
-9.2456,-8.5613
-5.5241,-9.1694
-3.8439,-7.5627
-2.8798,-2.636
0.43581,4.2823
4.8795,8.7599
5.7526,7.1619
1.8184,1.5091
-2.3304,-2.0702
-2.5395,-1.0218
-0.52367,0.35449
-0.22754,-2.096
-1.297,-5.0074
-0.18059,-1.8892
3.3101,6.2735
4.9622,10.692
2.3618,6.3501
-1.616,-1.4452
-3.1403,-5.0343
-2.214,-4.2493
-0.98522,-3.8062
0.13299,-4.4623
1.7812,-2.9033
2.9354,0.91399
2.2967,2.8581
1.4931,1.9361
3.1608,2.4904
5.7398,6.3998
4.1385,8.1753
-2.9279,2.2779
-9.7589,-7.8086
-10.467,-12.879
-6.3561,-9.2988
-3.1392,-2.4468
-2.4933,1.2897
-0.65761,1.8185
4.5399,3.0654
9.4608,6.3557
9.33,8.6558
4.3623,6.6107
-1.1055,0.62917
-3.9017,-5.1864
-4.0973,-6.6897
-2.8618,-3.3708
-0.84337,1.4329
1.1558,3.9277
1.8283,2.9675
0.57145,-0.28438
-1.6066,-4.2439
-2.7479,-7.0569
-1.3719,-6.3002
2.2395,-1.2983
5.6255,4.4226
5.8269,5.988
2.5777,3.3363
-0.93633,1.6179
-1.9724,3.7226
-2.0071,5.384
-4.1959,1.1219
-7.4323,-6.7537
-6.5934,-9.7435
-0.21592,-4.2427
5.6494,3.3165
4.6754,4.7429
-0.92734,0.28618
-3.2553,-2.9733
0.4022,-1.1486
4.3763,2.2903
3.2184,2.5407
-1.0793,-0.14174
-2.8907,-1.8102
-0.5342,-0.25716
2.9909,2.8538
4.4608,4.147
2.6687,1.6435
-1.8054,-3.2679
-6.0097,-6.3435
-5.5194,-4.441
0.65237,0.49428
7.1474,3.3733
7.6818,2.5041
2.6227,1.3135
-2.249,2.1651
-3.7429,2.2368
-3.8463,-1.1502
-4.3858,-4.5195
-4.0097,-2.779
-2.0932,2.0092
-1.1925,2.5875
-2.7012,-2.4901
-3.4563,-5.9881
-0.18163,-2.3716
5.0515,4.2865
7.4771,6.5395
6.1569,3.6859
4.1232,0.94928
2.9772,0.98991
1.3073,1.3499
-1.4731,-0.29738
-3.4021,-2.9364
-3.0408,-4.7587
-1.4946,-5.2703
-0.35362,-4.0646
0.15453,-0.7874
0.16096,2.6214
-0.57251,2.9041
-1.6201,0.29081
-2.1006,-0.84107
-2.3982,1.6464
-3.4216,3.8287
-3.7535,1.787
-0.53182,-1.2383
5.5976,0.96008
9.4129,7.0383
7.0821,7.974
0.8757,-0.53799
-4.1816,-10.864
-6.0987,-12.647
-5.9005,-5.6373
-4.0653,1.6363
-0.45645,3.8027
3.222,3.2911
4.4031,3.3069
3.2147,2.6024
2.3688,-0.22932
3.1604,-2.3566
3.8654,-0.84109
2.6159,1.9359
-0.21872,1.5296
-3.2698,-1.6295
-5.9179,-3.1593
-7.6594,-1.7716
-7.1836,-0.4993
-3.7011,-0.56392
1.2752,0.80223
4.8193,4.4826
5.4343,6.2795
4.2145,3.1764
