,EEG.O1,EEG.O2,MarkerValueInt
40724,4167.563965,4165.0,2.0
40725,4171.538574,4169.3588869999985,2.0
40726,4180.256348,4171.538574,2.0
40727,4180.384765999999,4169.871582,2.0
40728,4171.2822270000015,4170.512695,2.0
40729,4165.769043,4169.487305,2.0
40730,4173.974121,4170.0,2.0
40731,4183.0771479999985,4174.615234000001,2.0
40732,4177.820313,4174.3588869999985,2.0
40733,4169.3588869999985,4168.589844,2.0
40734,4170.6411130000015,4170.512695,2.0
40735,4175.6411130000015,4177.94873,2.0
40736,4174.615234000001,4175.897461,2.0
40737,4171.153809,4173.846191,2.0
40738,4168.846191,4182.563965,2.0
40739,4169.871582,4189.230957,2.0
40740,4171.794922,4185.769043,2.0
40741,4169.230957,4177.307617,2.0
40742,4168.974121,4171.153809,2.0
40743,4170.512695,4168.974121,2.0
40744,4169.615234000001,4169.743652,2.0
40745,4167.563965,4167.692383,2.0
40746,4163.0771479999985,4166.410156,2.0
40747,4162.820313,4168.205078,2.0
40748,4166.794922,4167.94873,2.0
40749,4166.410156,4166.2822270000015,2.0
40750,4165.128418,4165.897461,2.0
40751,4169.487305,4169.230957,2.0
40752,4172.05127,4169.102539,2.0
40753,4168.589844,4161.2822270000015,2.0
40754,4168.589844,4155.6411130000015,2.0
40755,4170.769043,4151.9228520000015,2.0
40756,4167.179688,4144.3588869999985,2.0
40757,4158.974121,4137.563965,2.0
40758,4155.897461,4137.05127,2.0
40759,4158.461426,4137.563965,2.0
40760,4159.615234000001,4139.102539,2.0
40761,4156.410156,4146.2822270000015,2.0
40762,4153.7177729999985,4153.461426,2.0
40763,4158.461426,4156.538574,2.0
40764,4167.563965,4156.794922,2.0
40765,4168.333496,4154.3588869999985,2.0
40766,4162.307617,4152.307617,2.0
40767,4166.025879,4154.615234000001,2.0
40768,4165.6411130000015,4151.410156,2.0
40769,4153.205078,4144.102539,2.0
40770,4155.512695,4150.0,2.0
40771,4169.615234000001,4158.333496,2.0
40772,4170.384765999999,4156.153809,2.0
40773,4166.025879,4160.384765999999,2.0
40774,4172.307617,4170.0,2.0
40775,4175.0,4171.153809,2.0
40776,4170.769043,4167.307617,2.0
40777,4170.256348,4161.153809,2.0
40778,4167.692383,4151.538574,2.0
40779,4162.563965,4146.666504,2.0
40780,4164.487305,4148.7177729999985,2.0
40781,4173.846191,4154.487305,2.0
40782,4176.538574,4157.436035,2.0
40783,4171.794922,4156.410156,2.0
40784,4174.230957,4163.461426,2.0
40785,4176.025879,4169.230957,2.0
40786,4169.615234000001,4160.512695,2.0
40787,4171.666504,4156.410156,2.0
40788,4172.307617,4159.487305,2.0
40789,4157.307617,4151.025879,2.0
40790,4154.487305,4145.384765999999,2.0
40791,4170.0,4155.128418,2.0
40792,4173.589844,4158.205078,2.0
40793,4168.461426,4153.0771479999985,2.0
40794,4170.256348,4151.153809,2.0
40795,4173.589844,4153.461426,2.0
40796,4172.436035,4155.0,2.0
40797,4165.384765999999,4150.512695,2.0
40798,4160.769043,4146.2822270000015,2.0
40799,4166.2822270000015,4149.487305,2.0
40800,4170.512695,4154.615234000001,2.0
40801,4169.743652,4153.846191,2.0
40802,4169.3588869999985,4153.589844,2.0
40803,4173.333496,4158.7177729999985,2.0
40804,4178.461426,4162.692383,2.0
40805,4175.769043,4157.563965,2.0
40806,4167.436035,4150.769043,2.0
40807,4166.538574,4159.743652,2.0
40808,4169.230957,4166.2822270000015,2.0
40809,4167.436035,4158.974121,2.0
40810,4166.538574,4158.589844,2.0
40811,4168.974121,4167.820313,2.0
40812,4173.0771479999985,4173.589844,2.0
40813,4173.974121,4174.102539,2.0
40814,4170.384765999999,4173.589844,2.0
40815,4170.384765999999,4173.589844,2.0
40816,4172.307617,4171.9228520000015,2.0
40817,4165.384765999999,4161.538574,2.0
40818,4156.666504,4155.769043,2.0
40819,4157.563965,4161.025879,2.0
40820,4161.2822270000015,4163.974121,2.0
40821,4156.025879,4163.7177729999985,2.0
40822,4152.820313,4170.384765999999,2.0
40823,4162.692383,4179.3588869999985,2.0
40824,4170.769043,4178.461426,2.0
40825,4170.512695,4172.820313,2.0
40826,4170.769043,4171.666504,2.0
40827,4171.794922,4171.666504,2.0
40828,4169.3588869999985,4167.436035,2.0
40829,4168.461426,4166.538574,2.0
40830,4169.615234000001,4171.153809,2.0
40831,4167.820313,4171.025879,2.0
40832,4167.820313,4168.589844,2.0
40833,4169.487305,4168.589844,2.0
40834,4168.846191,4169.487305,2.0
40835,4168.0771479999985,4164.743652,2.0
40836,4168.205078,4158.589844,2.0
40837,4164.102539,4157.563965,2.0
40838,4160.128418,4158.205078,2.0
40839,4161.153809,4154.3588869999985,2.0
40840,4159.743652,4153.589844,2.0
40841,4156.666504,4165.0,2.0
40842,4155.0,4169.615234000001,2.0
40843,4154.3588869999985,4159.487305,2.0
40844,4162.179688,4160.769043,2.0
40845,4171.794922,4169.3588869999985,2.0
40846,4166.153809,4159.102539,2.0
40847,4158.461426,4147.05127,2.0
40848,4158.589844,4153.333496,2.0
40849,4156.410156,4157.179688,2.0
40850,4154.743652,4155.769043,2.0
40851,4155.897461,4155.769043,2.0
40852,4156.410156,4153.974121,2.0
40853,4162.692383,4160.128418,2.0
40854,4168.461426,4166.538574,2.0
40855,4162.820313,4159.615234000001,2.0
40856,4159.487305,4150.897461,2.0
40857,4167.05127,4153.589844,2.0
40858,4172.307617,4161.666504,2.0
40859,4171.410156,4168.974121,2.0
40860,4171.025879,4170.128418,2.0
40861,4171.025879,4161.2822270000015,2.0
40862,4172.179688,4157.563965,2.0
40863,4173.205078,4156.666504,2.0
40864,4172.05127,4152.436035,2.0
40865,4172.307617,4157.307617,2.0
40866,4172.692383,4167.179688,2.0
40867,4174.615234000001,4170.6411130000015,2.0
40868,4178.461426,4171.666504,2.0
40869,4175.0,4167.94873,2.0
40870,4169.743652,4158.589844,2.0
40871,4170.128418,4153.974121,2.0
40872,4170.6411130000015,4156.538574,2.0
40873,4174.615234000001,4161.410156,2.0
40874,4181.666504,4168.0771479999985,2.0
40875,4177.94873,4172.307617,2.0
40876,4169.487305,4165.897461,2.0
40877,4170.0,4156.2822270000015,2.0
40878,4170.256348,4159.102539,2.0
40879,4168.846191,4167.179688,2.0
40880,4170.512695,4161.410156,2.0
40881,4170.384765999999,4154.743652,2.0
40882,4169.871582,4163.7177729999985,2.0
40883,4173.205078,4171.538574,2.0
40884,4182.436035,4176.9228520000015,2.0
40885,4186.9228520000015,4187.179688,2.0
40886,4177.563965,4186.9228520000015,2.0
40887,4166.410156,4174.615234000001,2.0
40888,4166.025879,4169.615234000001,2.0
40889,4169.871582,4177.05127,2.0
40890,4172.563965,4185.256348,2.0
40891,4174.615234000001,4186.025879,2.0
40892,4170.6411130000015,4180.128418,2.0
40893,4168.846191,4178.846191,2.0
40894,4179.871582,4185.0,2.0
40895,4188.974121,4189.743652,2.0
40896,4187.307617,4188.846191,2.0
40897,4185.897461,4186.9228520000015,2.0
40898,4186.9228520000015,4185.384765999999,2.0
40899,4186.9228520000015,4183.974121,2.0
40900,4188.0771479999985,4184.230957,2.0
40901,4187.05127,4188.333496,2.0
40902,4184.102539,4189.871582,2.0
40903,4185.0,4184.615234000001,2.0
40904,4182.179688,4181.9228520000015,2.0
40905,4173.846191,4182.436035,2.0
40906,4172.436035,4176.538574,2.0
40907,4173.846191,4169.871582,2.0
40908,4168.461426,4168.974121,2.0
40909,4164.3588869999985,4164.102539,2.0
40910,4166.410156,4158.589844,2.0
40911,4166.025879,4165.256348,2.0
40912,4170.897461,4176.410156,2.0
40913,4181.794922,4181.153809,2.0
40914,4180.384765999999,4181.153809,2.0
40915,4171.025879,4183.846191,2.0
40916,4170.769043,4184.3588869999985,2.0
40917,4172.94873,4177.307617,2.0
40918,4170.384765999999,4168.7177729999985,2.0
40919,4169.871582,4166.410156,2.0
40920,4169.615234000001,4168.974121,2.0
40921,4168.7177729999985,4170.0,2.0
40922,4171.666504,4172.307617,2.0
40923,4172.563965,4173.589844,2.0
40924,4171.025879,4169.102539,2.0
40925,4172.179688,4167.307617,2.0
40926,4175.128418,4172.692383,2.0
40927,4180.769043,4177.05127,2.0
40928,4183.846191,4173.846191,2.0
40929,4178.974121,4172.692383,2.0
40930,4176.025879,4181.153809,2.0
40931,4175.6411130000015,4185.897461,2.0
40932,4171.153809,4176.794922,2.0
40933,4170.512695,4166.538574,2.0
40934,4175.256348,4167.563965,2.0
40935,4176.538574,4171.9228520000015,2.0
40936,4172.820313,4170.512695,2.0
40937,4170.128418,4170.256348,2.0
40938,4176.025879,4178.461426,2.0
40939,4186.538574,4187.436035,2.0
40940,4183.589844,4183.7177729999985,2.0
40941,4170.384765999999,4174.487305,2.0
40942,4169.230957,4165.512695,2.0
40943,4170.769043,4158.205078,2.0
40944,4166.2822270000015,4159.3588869999985,2.0
40945,4174.3588869999985,4167.94873,2.0
40946,4183.846191,4170.6411130000015,2.0
40947,4174.615234000001,4166.794922,2.0
40948,4164.615234000001,4165.769043,2.0
40949,4169.871582,4169.743652,2.0
40950,4174.743652,4174.102539,2.0
40951,4172.307617,4174.743652,2.0
40952,4169.230957,4170.384765999999,2.0
40953,4168.7177729999985,4166.9228520000015,2.0
40954,4172.179688,4167.179688,2.0
40955,4172.307617,4166.153809,2.0
40956,4168.0771479999985,4166.538574,2.0
40957,4170.6411130000015,4173.205078,2.0
40958,4173.461426,4175.897461,2.0
40959,4164.615234000001,4170.897461,2.0
40960,4159.3588869999985,4168.7177729999985,2.0
40961,4167.05127,4171.153809,2.0
40962,4169.487305,4171.410156,2.0
40963,4159.3588869999985,4169.102539,2.0
40964,4153.0771479999985,4168.461426,2.0
40965,4157.563965,4170.256348,2.0
