,EEG.O1,EEG.O2,MarkerValueInt
37157,4170.384765999999,4168.205078,2.0
37158,4167.307617,4166.666504,2.0
37159,4170.256348,4176.666504,2.0
37160,4171.153809,4184.871582,2.0
37161,4167.94873,4186.794922,2.0
37162,4167.05127,4180.512695,2.0
37163,4169.743652,4176.2822270000015,2.0
37164,4172.692383,4183.461426,2.0
37165,4172.436035,4185.256348,2.0
37166,4168.333496,4172.94873,2.0
37167,4166.2822270000015,4166.2822270000015,2.0
37168,4165.769043,4171.538574,2.0
37169,4165.128418,4169.615234000001,2.0
37170,4165.384765999999,4165.0,2.0
37171,4163.846191,4172.179688,2.0
37172,4162.563965,4185.0,2.0
37173,4166.9228520000015,4192.179688,2.0
37174,4172.179688,4189.3588869999985,2.0
37175,4168.333496,4178.333496,2.0
37176,4158.846191,4165.6411130000015,2.0
37177,4156.794922,4157.179688,2.0
37178,4162.179688,4156.025879,2.0
37179,4162.05127,4161.666504,2.0
37180,4154.102539,4166.153809,2.0
37181,4149.871582,4167.820313,2.0
37182,4149.615234000001,4166.538574,2.0
37183,4150.6411130000015,4158.846191,2.0
37184,4152.307617,4152.179688,2.0
37185,4153.461426,4157.563965,2.0
37186,4160.512695,4161.025879,2.0
37187,4166.794922,4152.05127,2.0
37188,4162.436035,4152.436035,2.0
37189,4154.743652,4158.589844,2.0
37190,4148.7177729999985,4148.205078,2.0
37191,4141.794922,4134.615234000001,2.0
37192,4139.487305,4138.205078,2.0
37193,4144.743652,4141.9228520000015,2.0
37194,4149.615234000001,4136.025879,2.0
37195,4152.563965,4140.128418,2.0
37196,4154.230957,4147.05127,2.0
37197,4153.333496,4144.615234000001,2.0
37198,4154.487305,4148.974121,2.0
37199,4155.769043,4154.743652,2.0
37200,4154.102539,4145.897461,2.0
37201,4151.2822270000015,4141.666504,2.0
37202,4153.205078,4150.6411130000015,2.0
37203,4158.974121,4157.179688,2.0
37204,4160.256348,4156.153809,2.0
37205,4154.487305,4148.589844,2.0
37206,4152.94873,4144.615234000001,2.0
37207,4164.3588869999985,4152.307617,2.0
37208,4173.846191,4156.153809,2.0
37209,4172.307617,4153.0771479999985,2.0
37210,4171.410156,4157.94873,2.0
37211,4171.153809,4160.512695,2.0
