valorAbsMedio_EEG.O1,valorAbsPromWI_EEG.O1,valorAbsPromWII_EEG.O1,LogDet_EEG.O1,valorAbsMediana_EEG.O1,Varianza_EEG.O1,valorMediaDiferenciaAbs_EEG.O1,frecMedia_EEG.O1,Frecuencia_en_PSDMAX_EEG.O1,VarianzaFrecCentral_EEG.O1,PSD_max_EEG.O1,valorAbsMedio_EEG.O2,valorAbsPromWI_EEG.O2,valorAbsPromWII_EEG.O2,LogDet_EEG.O2,valorAbsMediana_EEG.O2,Varianza_EEG.O2,valorMediaDiferenciaAbs_EEG.O2,frecMedia_EEG.O2,Frecuencia_en_PSDMAX_EEG.O2,VarianzaFrecCentral_EEG.O2,PSD_max_EEG.O2,FHist1_EEG.O1,FHist2_EEG.O1,FHist3_EEG.O1,FHist4_EEG.O1,FHist5_EEG.O1,FHist6_EEG.O1,FHist7_EEG.O1,FHist8_EEG.O1,FHist9_EEG.O1,FHist10_EEG.O1,FHist1_EEG.O2,FHist2_EEG.O2,FHist3_EEG.O2,FHist4_EEG.O2,FHist5_EEG.O2,FHist6_EEG.O2,FHist7_EEG.O2,FHist8_EEG.O2,FHist9_EEG.O2,FHist10_EEG.O2,Etiqueta,Muestra
4167.911878521967,3125.983775334809,3122.734625539714,4167.886199678218,4167.241880848233,214.26860247051496,6.3478861080988915,5.727677613347506,14.031319910514542,19479.937318787026,3.4222023136348545,4175.004401901544,3129.883821092667,3125.4164177096714,4174.940978676735,4172.311631798956,530.452067810922,6.863878764236464,3.276873196444672,16.03579418344519,51818.2961846117,14.412675970669094,0.8062177434268583,0.031925085919098734,0.04961241990926409,0.026305022054452832,0.027266208586009397,0.019580418616636917,0.017797456278413726,0.005527635670475643,0.009922785438100391,0.005845224100690595,0.886049535100986,0.023097986262352568,0.036606543390552894,0.016209147885480363,0.01188830302264927,0.011434474593014696,0.00625330300772776,0.0037821412411879686,0.0030185511396384115,0.001660014356410529,3,0
4166.93502454172,3123.063679984548,3125.2492256586534,4166.924966732446,4166.727393539104,83.81771514958882,9.21490100271052,25.683974729821767,15.394209354120267,2250.5147086375173,4.112080282299283,4164.365776884924,3121.0434692252484,3123.2751171001937,4164.352176655242,4163.642364363354,113.28538281417393,8.976551026098342,18.54122802394427,9.692650334075724,5380.281074167889,7.8270618745402025,0.1238518301282624,0.10894270234343238,0.10806155023497437,0.157096262459945,0.15190111063865552,0.18603631609220653,0.10291373474333723,0.02847395823679223,0.019115298437663172,0.013607236684731476,0.32610263430582553,0.13944377743456235,0.08786156710823574,0.11243409842806759,0.09893294823674777,0.11856871555279437,0.06859983387849806,0.021438005565321407,0.01671494310290305,0.009903476387044518,3,10
4166.56542132505,3128.646861497845,3125.8672373361364,4166.546734525533,4166.954341354767,155.75941789775595,5.677276957695102,6.654973649953894,10.784922394678492,13909.495011870475,2.6471509628418817,4164.742575276101,3128.3266683289025,3125.6068346599723,4164.701818498862,4162.747257534344,340.0243790609408,5.604938000009041,3.410653966379189,11.068736141906873,33482.898795882786,5.7369461875515775,0.8021760874876779,0.037307424098340515,0.032589875332975506,0.018465386527492172,0.03103291175410813,0.03309323150610508,0.014483819912852323,0.006438302596796502,0.016420816184588932,0.00799214459906254,0.8944237799035691,0.037122402172845424,0.014747775857003242,0.01528164730631107,0.008146020952957033,0.008859587816036175,0.006713893226069005,0.006463387709783622,0.004560016890269553,0.003681488165155172,3,100
4164.778859364399,3123.235732988278,3123.496276863562,4164.767022550998,4165.728306663909,98.55321120018827,6.911474427404093,15.024182823020265,16.932735426008968,5606.112614043167,20.712033104179568,4164.809467274021,3123.3853747899802,3123.9879439036395,4164.791178073057,4165.020063273018,152.37204102695094,7.570744963900749,12.279530486235009,10.331838565022421,9568.134165950192,13.935568041876966,0.42697565770927265,0.1277517974335171,0.16318037739301633,0.04046719302900904,0.07835004291466127,0.07830484625490644,0.03981477927069469,0.01429731570730373,0.01628145363041904,0.014576536657199483,0.5154188502985476,0.12988129868322298,0.12166341850502324,0.06948959549958517,0.05045730383360062,0.05500420225720852,0.025548798416491738,0.012854760037398124,0.010654695282365349,0.009027077186556648,3,101
4166.31500914632,3125.904280785633,3125.729960803835,4166.276224416918,4165.9132991978995,323.51138799494777,7.074963528832166,4.96975042607728,8.896860986547084,29836.173570600593,3.3979827650420478,4172.513730729525,3129.4012890158947,3129.69217111708,4172.4882692474785,4172.577773243765,212.40314454558464,7.54342548307568,8.281504202583026,8.609865470852018,16908.158084534745,5.852053773647534,0.8593785629739292,0.01703086734920335,0.01878308051109591,0.02350870750956076,0.027975060656477455,0.02986498255333294,0.01071933216801565,0.004824395877253105,0.004146086129668802,0.0037689242714614444,0.7184891237607255,0.06825159446864229,0.03588008925012035,0.03450809660533817,0.048961728558433656,0.05889207589433227,0.01361473378734411,0.012427226708656904,0.0035533390356282486,0.005421991930777012,3,102
4169.666784210531,3131.813656681809,3126.7339201603577,4169.649601161628,4170.2924305840015,143.23447435639952,6.759250306324753,9.240488200253191,11.714285714285714,11581.08387707641,4.57710284409253,4169.596375985273,3132.295791063435,3127.2005557602774,4169.57764923923,4170.061962229676,156.03103657337297,6.551864311355857,8.816253972082285,11.428571428571427,12377.852702737859,6.8124209658967425,0.6974424283768308,0.06952738932447233,0.038658673955181924,0.04276050536921735,0.03761260430837527,0.041858582418567256,0.03186672943279336,0.014453187345872509,0.011967919893377013,0.013851979575312352,0.6924073790509447,0.0827332797331574,0.043409402197333115,0.045493453229135644,0.04751539877258051,0.030100043623280632,0.02847871136019198,0.010134587516485759,0.013417337887946182,0.006310406628943864,3,103
4163.8947304187905,3121.2721803395143,3123.1190518655503,4163.872158763717,4164.942686132456,187.88206112226786,9.229030375416373,12.945495949606395,11.11804008908686,12285.81662122366,3.8894691564586372,4169.027498793893,3126.635045271011,3128.510275021466,4168.9817007309975,4170.960944003164,381.1414347070778,9.912860736033727,7.663231799974267,11.11804008908686,31534.021360498566,12.161263200024152,0.5952994219327742,0.041954008133716664,0.030293921343443372,0.0631553614032627,0.09781973579227918,0.12335062029354171,0.022011815355954527,0.01041410195699616,0.00815454847590531,0.007546465312125992,0.7495127608047244,0.0441983608124104,0.01616259065359684,0.041375349984808296,0.05722302379694318,0.06671408968430312,0.014170476994065312,0.0040261050890193825,0.0036944645162353953,0.0029227776638935687,3,104
4167.674291922261,3126.537991901992,3126.6444275379017,4167.654751050499,4167.967094603667,162.87751232837974,8.086674705709125,11.361740884454179,15.644444444444444,11764.859905312136,3.317244748410829,4166.261616036183,3124.700817574669,3124.6579913599553,4166.2431165799735,4166.486803218699,154.16205987936138,8.301728655486222,13.325883086063595,10.524444444444445,9761.760379105055,5.132775167791404,0.6044883555771827,0.06154972291106838,0.05474927171971099,0.10245769752637934,0.04111047151353941,0.0703449771160615,0.029653517014396794,0.010416181375563044,0.012089193322858157,0.01314061192324047,0.5283879183725757,0.08928458280255305,0.046821193624181655,0.1076068010985853,0.06072487926297668,0.11257781933864608,0.023159972785178347,0.014252824973820837,0.01139360823544311,0.005790399506038911,3,105
4166.307116173553,3121.9265135424052,3124.092363772202,4166.28989982575,4167.536222569921,143.4218971868201,7.156139557733207,10.33111752280962,12.258351893095767,10858.947143849671,5.752154091599962,4171.670933384751,3125.658799717996,3128.1690865109804,4171.650258538933,4170.978792190786,172.56656100517569,7.8344067576285825,10.493672505656782,11.403118040089087,12731.262474900099,9.93183214526769,0.6546867164587283,0.06281200061553491,0.05818766601591022,0.049730744931236005,0.06203898540070851,0.039365675007438934,0.0361595632892945,0.012442410104735674,0.014553402248350937,0.0100228359280624,0.6452039949070308,0.0630469724479007,0.04384520139458499,0.06250593321942384,0.08005189251814593,0.04177776949844804,0.035687984009609174,0.007890418604396257,0.012368609511612696,0.007621223888848265,3,106
4105.670247627299,3091.390797858307,3090.542853639518,4104.067732874842,4164.43683879122,12851.397173200157,7.786365840585963,0.8038488858510086,9.122494432071269,1377464.6900260756,29.191214361579288,4108.0524161111125,3094.7743140804128,3093.3582412306164,4106.187056183052,4171.05177520888,14932.632107358184,8.491532022776191,0.7717255886974973,11.688195991091314,1602518.1848448094,24.269073223596536,0.9870272595617239,0.0068683373991025145,0.0018284342629331077,0.001139536387532343,0.0009013176645666229,0.0010812403300299478,0.00041041053385749065,0.00028478405387274795,0.00023077399259634855,0.00022790581378552904,0.9887596262992882,0.005362112162038059,0.0018473349134998963,0.0010195181605646476,0.0011963277775761004,0.0008924129685435088,0.00035849680408895333,0.00017778814406550105,0.00021515369902000485,0.00017122907131599175,3,107
