valorAbsMedio_EEG.O1,valorAbsPromWI_EEG.O1,valorAbsPromWII_EEG.O1,LogDet_EEG.O1,valorAbsMediana_EEG.O1,Varianza_EEG.O1,valorMediaDiferenciaAbs_EEG.O1,frecMedia_EEG.O1,Frecuencia_en_PSDMAX_EEG.O1,VarianzaFrecCentral_EEG.O1,PSD_max_EEG.O1,valorAbsMedio_EEG.O2,valorAbsPromWI_EEG.O2,valorAbsPromWII_EEG.O2,LogDet_EEG.O2,valorAbsMediana_EEG.O2,Varianza_EEG.O2,valorMediaDiferenciaAbs_EEG.O2,frecMedia_EEG.O2,Frecuencia_en_PSDMAX_EEG.O2,VarianzaFrecCentral_EEG.O2,PSD_max_EEG.O2,FHist1_EEG.O1,FHist2_EEG.O1,FHist3_EEG.O1,FHist4_EEG.O1,FHist5_EEG.O1,FHist6_EEG.O1,FHist7_EEG.O1,FHist8_EEG.O1,FHist9_EEG.O1,FHist10_EEG.O1,FHist1_EEG.O2,FHist2_EEG.O2,FHist3_EEG.O2,FHist4_EEG.O2,FHist5_EEG.O2,FHist6_EEG.O2,FHist7_EEG.O2,FHist8_EEG.O2,FHist9_EEG.O2,FHist10_EEG.O2,Etiqueta,Muestra
4167.771088846725,3125.750332889505,3122.561169212441,4167.743451807315,4166.603318006391,230.5875071797374,6.989593815328164,6.222633641836841,12.026845637583893,20788.872264117155,3.7097010100729153,4175.650502677184,3130.436912822473,3125.979651691277,4175.587961568389,4173.004307047677,523.1637839792378,7.395298747498083,3.599191364267651,16.03579418344519,50779.9275479602,14.025432645747296,0.7924912033516339,0.04068342134158185,0.04773198506040448,0.024184106801400408,0.02271497227968685,0.019507282752147737,0.022515631905661602,0.013505628929030709,0.00981172888109477,0.006854038697357109,0.8732175762221621,0.02976617305499194,0.03927231894146672,0.01459959615443241,0.011868041927331647,0.009668267149733406,0.009613944868821016,0.0034779857338593967,0.005049083422165929,0.003467012525035511,3,0
4167.223327560581,3123.3595141895594,3125.577835713842,4167.2137312849245,4167.062268527319,79.962095035145,8.849267091137442,26.039578959806057,15.394209354120267,2220.733956681393,3.3352414280868494,4164.625537276457,3121.1575879148118,3123.3304835396693,4164.610726905142,4164.742940002878,123.36441228346912,9.74735311887144,20.323218927049496,11.403118040089087,5528.264091035317,7.7211530107493385,0.12197421414364537,0.10929288098058611,0.09458939851983382,0.1559970579000455,0.15798034632142172,0.19845896206293884,0.08764039409753356,0.021951263202705757,0.02778569184961205,0.02432979092167679,0.29351499212606863,0.12063272534194731,0.09434999362389318,0.10068738183311324,0.12066320746161437,0.1298412446572408,0.06743380957126875,0.03204110166042745,0.026852948668262943,0.013982595056163097,3,10
4166.549917635432,3128.632060986726,3125.861535526351,4166.531287980353,4166.090855224532,155.30382020694853,6.34628822354978,7.670768535982578,9.082039911308204,13595.970258497531,3.0906523941650605,4164.862524418993,3128.406445738053,3125.712814369977,4164.820950237391,4162.973528781978,346.71983821234403,6.362100546821172,3.986772432602334,11.068736141906873,33714.446198236736,8.55297882091424,0.7679376305872538,0.05078730199397563,0.028564631367547593,0.032055887816507436,0.028270910430123922,0.026619207000802794,0.021499465829677517,0.011454451418945235,0.014956127344961542,0.017854386210204444,0.8754914249018768,0.04467446943136767,0.012442144922829104,0.013631913099617662,0.015389184723658087,0.011174479466302508,0.008390676410069603,0.006389682378059035,0.006305791309492853,0.006110233356726559,3,100
4164.75376498865,3123.0709779593535,3123.363231938143,4164.741235106043,4165.331696148235,104.34065423867916,7.831215095775261,16.84267124405916,16.932735426008968,5650.742837815281,18.070803786534007,4164.5661956942895,3123.176120740385,3123.804541990209,4164.545571875472,4164.995973567836,171.78447731502925,8.363086684477297,13.024221639759103,14.63677130044843,10341.471224049692,11.714879283783558,0.39305708142136264,0.12078819869093892,0.14049926652581132,0.07268129444511183,0.08829599633467554,0.06143365791894947,0.04683382268981642,0.035662830609468656,0.028163284565646197,0.0125845667982195,0.48131769204076547,0.13591121723737798,0.13377665498672187,0.07436423159275446,0.06192192935120527,0.051165418842652965,0.026280731839472576,0.012480961946324629,0.012691726192052975,0.010089435970672949,3,101
4165.994531591663,3125.7836969794753,3125.5840073955887,4165.954274893945,4166.724905164091,335.7319239552343,7.805497529543744,5.817859950459623,12.340807174887892,30458.76001160381,2.6377345010860886,4172.506964574073,3129.4503748382404,3129.8068752554327,4172.479807354559,4173.204140882202,226.54659984004616,8.17281524969733,9.122615450117657,13.488789237668161,17612.857260964567,4.3042075452713435,0.833309665158762,0.024383305627635944,0.017256435346895235,0.0296821110027532,0.02567184891664951,0.03122818006831478,0.01665571917604555,0.008497911981335683,0.006113844593023794,0.007200978128585241,0.6954809208859475,0.0647985012140741,0.037058617697415294,0.04654477243859272,0.04557698333207945,0.06379193433341973,0.02036891911131851,0.010165346542999618,0.008125223914137687,0.008088780530015858,3,102
4169.650885499129,3131.7755565060033,3126.6592817430137,4169.631705081448,4170.720781355829,159.84635454334233,6.876978612540169,8.793189033662607,11.714285714285714,13099.74282103154,3.431603928600443,4169.5408858448745,3132.12064177461,3127.114889673001,4169.521128721669,4170.007855711539,164.62112739697847,7.5532820180110445,10.555291736771498,9.142857142857142,12348.210621328928,8.320369397946763,0.7246398106257081,0.057960126535087524,0.038825755802010996,0.031623023516776684,0.0383213086333057,0.042604224224059455,0.02727164313225233,0.011901720896705738,0.015945157445225826,0.010907229188867707,0.6202213046298192,0.1023291966581219,0.06885078713749587,0.052770367668920494,0.05019090467608021,0.027792174665555867,0.026021922166454003,0.01689495721798489,0.020689108800828335,0.014239276378739174,3,103
4163.776452715788,3121.145302355769,3122.9897911658463,4163.753211502985,4164.305349569305,193.45611242112867,9.346738291348592,13.724582827083653,11.11804008908686,12502.545539686314,4.148918915885045,4169.169323294718,3126.6473579451686,3128.531398097875,4169.123931724867,4171.660748295987,377.7872747806651,10.599196088036209,8.643224684398685,11.11804008908686,30796.074753084315,11.747642983131,0.5692691833055468,0.04880148869222454,0.03896143098495493,0.07084369572142149,0.09618462082060344,0.09788681306729231,0.03562254678956819,0.022602739492420275,0.011188060570612503,0.008639420555356353,0.7204590687248258,0.05356354999122211,0.01879732349345138,0.04073113154914589,0.051587003829024036,0.06936795700510194,0.02073202235812717,0.009860511917274765,0.009874167403933093,0.005027263727893386,3,104
4167.398039644206,3126.4414054238423,3126.502572449744,4167.37871052106,4167.55905194918,161.12163699484094,7.888323943690713,10.998517636383685,9.102222222222222,11852.597131717455,4.406234625651605,4165.825154644251,3124.3734899647893,3124.2492595503945,4165.805288766822,4166.326397297607,165.49128730875265,8.956294076235592,14.236524462155023,9.955555555555556,10335.661378461962,4.558366666434005,0.6261302712875408,0.05265064180104564,0.05449353796876854,0.09555281559229158,0.04562376523665951,0.05658322006591206,0.026467968263232312,0.017101510279115086,0.01813586387681129,0.007260405628623019,0.5066552188582895,0.09074852037543768,0.044130100137209506,0.12182116250736011,0.05462356378922475,0.10528690780905539,0.024380844066513353,0.02356637423077602,0.014925639210513894,0.013861669015619709,3,105
4166.3503789848,3121.924133126985,3124.085276452776,4166.33193676006,4167.465426000516,153.61674842749835,7.752323737704438,11.055595733618482,12.258351893095767,11515.229553764746,11.510653961166652,4171.188720181101,3125.2462500826673,3127.7916438644424,4171.166475650773,4170.030543220628,185.6100570354227,8.190025942547392,10.915053474804422,13.11358574610245,13632.133877983624,5.96591138523469,0.6354157334451224,0.07430920611729391,0.05585987754476941,0.042503925397846296,0.06515940658066743,0.041524597234730315,0.033945256177067985,0.014789614655892501,0.025085524606899584,0.011406858239710325,0.6272660252103361,0.07423182479365104,0.03781959327872171,0.08069851462005685,0.06414175717965782,0.050817815505980246,0.02685231097753341,0.013817624763887459,0.012059526594668616,0.012295007075507267,3,106
4105.910381112861,3091.606776249567,3090.71141211114,4104.298312876847,4164.192813248458,12927.605379257837,8.51996691159987,0.8339608743062269,9.407572383073497,1384525.3558623441,22.11248392287512,4107.674581912752,3094.4989467638975,3093.067086755997,4105.7893504900785,4170.040254971438,15088.361749263491,9.125285709116376,0.7934706268349698,11.688195991091314,1618718.3829951433,30.315960788152683,0.9863393234347342,0.00663163990474125,0.0021997482014773748,0.0013692580329546936,0.0010556274862884428,0.0008591500683268839,0.00044862125597513823,0.0004195325359905184,0.0004028979551454172,0.0002742011243663094,0.988636216959476,0.0053556851467460405,0.001611287281552478,0.0009820497226478398,0.0010810602427758238,0.0009130229943741572,0.0005854175116735861,0.00023962399480387657,0.00039152382288144035,0.00020411232306878386,3,107
