valorAbsMedio_EEG.O1,valorAbsPromWI_EEG.O1,valorAbsPromWII_EEG.O1,LogDet_EEG.O1,valorAbsMediana_EEG.O1,Varianza_EEG.O1,valorMediaDiferenciaAbs_EEG.O1,frecMedia_EEG.O1,Frecuencia_en_PSDMAX_EEG.O1,VarianzaFrecCentral_EEG.O1,PSD_max_EEG.O1,valorAbsMedio_EEG.O2,valorAbsPromWI_EEG.O2,valorAbsPromWII_EEG.O2,LogDet_EEG.O2,valorAbsMediana_EEG.O2,Varianza_EEG.O2,valorMediaDiferenciaAbs_EEG.O2,frecMedia_EEG.O2,Frecuencia_en_PSDMAX_EEG.O2,VarianzaFrecCentral_EEG.O2,PSD_max_EEG.O2,FHist1_EEG.O1,FHist2_EEG.O1,FHist3_EEG.O1,FHist4_EEG.O1,FHist5_EEG.O1,FHist6_EEG.O1,FHist7_EEG.O1,FHist8_EEG.O1,FHist9_EEG.O1,FHist10_EEG.O1,FHist1_EEG.O2,FHist2_EEG.O2,FHist3_EEG.O2,FHist4_EEG.O2,FHist5_EEG.O2,FHist6_EEG.O2,FHist7_EEG.O2,FHist8_EEG.O2,FHist9_EEG.O2,FHist10_EEG.O2,Etiqueta,Muestra
4167.793502827644,3125.867655214409,3122.650448185708,4167.769880279346,4167.548336743404,197.11134059996903,4.0866880116742585,3.499428843534759,10.595078299776286,18852.57717509429,4.010248553603208,4175.1229556646085,3130.0177821417396,3125.5745869898997,4175.062591535528,4172.684081060548,504.91580033924936,5.241585007080507,2.345227643090182,16.03579418344519,50424.4287086455,14.518799767703177,0.8662521483735478,0.030295462477756763,0.03756727108520474,0.02295461984809824,0.020278414090944805,0.012825524643433383,0.00821582513573116,0.0006490327231561359,0.0005466295225123448,0.0004150720996144727,0.9109473749241941,0.021693302206704134,0.03466055136933359,0.011904031244187405,0.00994456477201562,0.0072791772155910185,0.003118742323208279,0.00020236381619144456,0.00014353971886245164,0.00010635240971149267,3,0
4167.118149640201,3123.218496156371,3125.4359439803125,4167.110515927889,4167.219163438791,63.62485708813811,7.440480392272706,23.254775677284634,15.394209354120267,1705.7692795926491,4.283253215898701,4164.565857180845,3121.1953489525526,3123.3332762060313,4164.554570925114,4163.902198788439,94.02449878692799,7.320164057783953,15.985571051068108,9.692650334075724,4755.880087014541,6.829262610657576,0.14477584874223776,0.12137626882496165,0.1127132638449854,0.16747255462958502,0.1518594839291536,0.2053982911245269,0.08746156912465543,0.006645192202310405,0.0016881907807876656,0.0006093367967965782,0.3740206804815806,0.13894754062559966,0.09453563669785485,0.10683400151941147,0.09425687867258244,0.12781426178020047,0.05597006026698138,0.006208011230619113,0.0008659862025250825,0.0005469425226445932,3,10
4166.4691160278435,3128.5795440740867,3125.8081416695845,4166.45310477053,4167.7987856489335,133.48108372851704,2.9630031378959263,3.245515707357279,10.784922394678492,12844.257722907721,3.0549197865566455,4164.796134868407,3128.3856634656163,3125.6643994657948,4164.757476709243,4162.196251529873,322.500100952518,3.458289428760571,2.0832206679145466,11.068736141906873,32701.399954244123,6.769329552180022,0.8901120726457658,0.040335036853386394,0.019409110178294994,0.01564884482444434,0.013429394389564576,0.014494910347290746,0.005700283466528514,0.0004163486371602362,0.0002898479527525902,0.0001641507048109812,0.9325722691790582,0.03279605520158886,0.009126293058926649,0.007634003688552567,0.008218946194333028,0.005588075757569863,0.003596508724024718,0.0002451077099784022,0.00012076028389617157,0.00010198020207050236,3,100
4164.831522275437,3123.238525129981,3123.4697260067155,4164.821591844796,4167.072090341923,82.67959141255731,5.161280813947974,11.516347964672008,16.932735426008968,5078.396686573362,16.006637317562753,4164.575821179902,3123.199173979433,3123.8299274720875,4164.559417388077,4164.720698832283,136.64108147180275,6.216913604903085,10.067647156814276,10.331838565022421,8891.419700892164,10.779342650566406,0.4963985895655069,0.1405482612330232,0.1475657804607803,0.05047279548213356,0.06846891384930266,0.07319071277329406,0.021189469134820536,0.001361371609642162,0.00044018091368786536,0.0003639249778079355,0.5572536073902927,0.13147436279586347,0.13061193988524838,0.0649401238136656,0.051764136718194076,0.0498849675299254,0.012676014449972154,0.0006775029824105313,0.00038564334808015993,0.00033170108634748824,3,101
4166.189717516755,3125.8682830117273,3125.7148142547426,4166.152413264793,4166.568428634255,311.1587750510713,5.561153743325644,3.701353184566878,8.609865470852018,29549.947619169507,1.8187055114924395,4172.317489518632,3129.3448896439727,3129.626647216211,4172.293656222095,4171.925016815992,198.79805536627293,5.883314348326664,6.293004142846382,9.183856502242152,16744.910956819585,3.1352604465141156,0.8904928881703025,0.02058707324521823,0.014231162279373507,0.01887818482074816,0.021311474662506758,0.027128729157113847,0.006407144947084826,0.00047061404278257143,0.0002314527138848679,0.0002612759609843418,0.7844917949309491,0.054647115756034176,0.026807423722501188,0.031438355575741095,0.0404248294858502,0.048848133576019956,0.01196189032928044,0.000995778397922672,0.0002909103005590894,9.376792514127092e-05,3,102
4169.645486319086,3131.778413135377,3126.6638041766532,4169.6295263827515,4170.30619312654,133.0125247618364,4.5918153673497875,5.562580795116249,11.714285714285714,11681.12795926687,2.66780321735174,4169.639573352656,3132.262218933086,3127.2097705267474,4169.622372385533,4170.0835878646885,143.31219956307754,4.8689634876748515,6.162361317782596,11.428571428571427,12013.535508941917,6.654016056070226,0.8045540372855018,0.05308533132110165,0.02642400591097747,0.03218208697371102,0.03179384744764782,0.0337896332946893,0.01645333322699448,0.0010573589005640853,0.00045487747351129014,0.00020548816530144645,0.7525180887937981,0.09018431716078319,0.04184154490525062,0.03242388387985083,0.04079947031353163,0.02794159109515925,0.012807655410901196,0.0009616994215147787,0.0002986701769721978,0.00022307884223783222,3,103
4163.830877788174,3121.1851995413754,3122.989217333815,4163.810556547048,4165.634576311372,169.12379024948433,7.839498102475145,11.35539942460447,10.547884187082404,11496.212448748754,4.112326491984277,4169.045277361663,3126.6071236478983,3128.530198070147,4169.00293340322,4171.5589371199085,352.3805154158599,8.491878513552072,6.775350456726265,11.11804008908686,29949.596010907433,9.039918074288154,0.6320451197490122,0.04445985099214,0.022720590635036005,0.0599894357045485,0.1084936999895917,0.10602273133647076,0.021979542612591472,0.002885211029576684,0.0008619968149042665,0.0005418211361271348,0.7791593870427557,0.03803363493871789,0.013856812377631584,0.03366275986243725,0.05532842015082581,0.06440774273558417,0.013498937752822902,0.0014379254548321687,0.00027006356420520796,0.0003443161201877021,3,104
4167.322517686214,3126.309806911598,3126.4367482510966,4167.30541149693,4168.696787088365,142.5470419421663,6.290899476876402,8.64081834392068,13.653333333333332,10865.079938987124,3.123131060046555,4166.031363280707,3124.478289062301,3124.380615436131,4166.014585902443,4167.321998757698,139.79202939813717,6.93594604748377,10.772552049720487,12.515555555555556,9495.52910004086,3.173917583332995,0.6760422696270988,0.051720734520607436,0.0512879656325774,0.09092528438454324,0.04138983565435279,0.07194201404494108,0.015032559705694315,0.00100045645970617,0.0004502521169977672,0.00020862785348103554,0.5877908938495198,0.0834145976277194,0.053385927925502674,0.1040150364761283,0.04775641535844878,0.1075201044252802,0.013906684143430513,0.001491683384650286,0.0004953231673760291,0.00022333364194440254,3,105
4166.371979421582,3121.9951487859753,3124.141227955159,4166.356360884822,4168.170101014335,130.11062762151744,5.254281975426137,7.273423925645867,12.258351893095767,10442.389967733636,4.957177329802376,4171.5667213983625,3125.6375856828818,3128.1313695212907,4171.548103644654,4170.632162482474,155.39511965358096,6.408079125278836,8.239225884671937,11.403118040089087,12013.274596456633,7.725930380822339,0.7206247372968991,0.06434992553984782,0.0572893631194658,0.046019592729656285,0.06037202032709879,0.02990572255400515,0.019865463125949015,0.0009805830242025782,0.00037956181470345226,0.0002130304681714921,0.695623798886588,0.06532318701240736,0.033764932377382685,0.07074758119611775,0.07318339873962774,0.035253670703138014,0.024056180193625036,0.001368947975530891,0.0004528971026674904,0.0002254058129145087,3,106
4105.676576061092,3091.393618950562,3090.54403615435,4104.076796841403,4166.02381750984,12829.014117305422,5.594405150476706,0.7534335702591429,9.122494432071269,1376491.4203351887,24.170592081948076,4107.853854231715,3094.5770534494477,3093.1992010978925,4105.987743120651,4170.429829601437,14936.865579467594,6.521349229983619,0.7401447554222343,9.407572383073497,1603723.0757643858,24.475582098118,0.9887408233097137,0.006266165831343865,0.0018681977892357812,0.0010357993509784817,0.0007836389683922756,0.0007219296206273164,0.00024861294713989055,0.00012159403546565187,0.0001229726809147359,9.026546618790774e-05,0.9896652050584283,0.00538014226248647,0.0017783635941566714,0.0009196723019435445,0.001024718469002571,0.0007507421460035342,0.00023783932737630523,7.915033961280657e-05,9.737334352625875e-05,6.679315746519694e-05,3,107
