valorAbsMedio_EEG.O1,valorAbsPromWI_EEG.O1,valorAbsPromWII_EEG.O1,LogDet_EEG.O1,valorAbsMediana_EEG.O1,Varianza_EEG.O1,valorMediaDiferenciaAbs_EEG.O1,frecMedia_EEG.O1,Frecuencia_en_PSDMAX_EEG.O1,VarianzaFrecCentral_EEG.O1,PSD_max_EEG.O1,valorAbsMedio_EEG.O2,valorAbsPromWI_EEG.O2,valorAbsPromWII_EEG.O2,LogDet_EEG.O2,valorAbsMediana_EEG.O2,Varianza_EEG.O2,valorMediaDiferenciaAbs_EEG.O2,frecMedia_EEG.O2,Frecuencia_en_PSDMAX_EEG.O2,VarianzaFrecCentral_EEG.O2,PSD_max_EEG.O2,FHist1_EEG.O1,FHist2_EEG.O1,FHist3_EEG.O1,FHist4_EEG.O1,FHist5_EEG.O1,FHist6_EEG.O1,FHist7_EEG.O1,FHist8_EEG.O1,FHist9_EEG.O1,FHist10_EEG.O1,FHist1_EEG.O2,FHist2_EEG.O2,FHist3_EEG.O2,FHist4_EEG.O2,FHist5_EEG.O2,FHist6_EEG.O2,FHist7_EEG.O2,FHist8_EEG.O2,FHist9_EEG.O2,FHist10_EEG.O2,Etiqueta,Muestra
4166.7702832625055,3124.8768490413327,3121.7010524190464,4166.734178048172,4165.562185517361,301.18182785941167,11.148757310124195,10.932124344041473,10.595078299776286,24275.27862370818,12.292282781776732,4174.794196500478,3129.772528449278,3125.368820901211,4174.724878329542,4172.224745019886,579.3690568408932,11.278282176635283,6.295193668161412,10.881431767337807,53717.43047014384,12.23903483262955,0.6707234971901171,0.04039106868799622,0.0518300408224937,0.05171496830696449,0.0449637293859857,0.03723449082220406,0.022191095158398913,0.02761060148567866,0.03364883563127939,0.019691672508881684,0.8107241018129402,0.02734365786046088,0.050647019521709045,0.017975135713648536,0.016328159445114804,0.012982626277747707,0.017044140457424303,0.01598557886184063,0.01975083413191668,0.011218745917197077,3,0
4166.8426483687,3122.8322510534654,3125.129642920039,4166.823727329936,4166.414533000355,157.7223785357859,12.794262342418603,26.552009536802625,10.262806236080177,5727.831824276229,14.220473794899792,4164.7960463589625,3121.4027413235603,3123.61525463371,4164.774227353817,4164.581971313671,181.7783025104178,12.810888536196124,23.54975792815762,9.692650334075724,8353.471132867731,11.255834682261124,0.1430288538850088,0.1617690130535463,0.09578488921483082,0.12124077107637662,0.0830130452820301,0.14639509532650105,0.07997086229230686,0.07863575929840688,0.05164059167250872,0.03852111889848403,0.22865392569039164,0.15601364370423929,0.06675859961678064,0.11183898887075533,0.0941142855243239,0.10769335259740609,0.10250340261744736,0.042244734507766356,0.04653091909169649,0.0436481477791928,3,10
4165.947588237675,3128.115266625983,3125.348539483104,4165.924788715016,4165.835825180476,189.9732807321226,10.042095213720739,14.761521054105069,14.47450110864745,13954.159321793548,9.211139112226935,4165.750708173056,3129.1695765566483,3126.3848345506103,4165.701240750772,4163.095551417158,412.69968572289775,10.838590317967997,8.433495638699581,13.906873614190687,36483.68820082349,7.197323565121403,0.5755942150736971,0.06375911253795004,0.053846366823784186,0.051522599840413456,0.05364607176927633,0.04063718115794204,0.04070300157916139,0.043793494540077665,0.03710670062316066,0.03939125605453775,0.7644440707264953,0.03921263245554574,0.022257859639344412,0.02368417446630068,0.03423783482910778,0.03470667362751783,0.019068525455745423,0.022874572942342138,0.020672070808336617,0.01884158504926379,3,100
4164.623910847084,3123.008369587776,3123.203149944665,4164.604768603844,4164.747433819395,159.42343915646987,10.826472043334963,20.553927256508437,16.932735426008968,8030.249276083214,24.612727840867233,4164.474976765488,3123.1511589955053,3123.8158209323933,4164.4497636158385,4164.954471443005,210.04456696375988,11.731771035687213,18.681948552653584,10.331838565022421,11171.82782450207,14.67036228464049,0.3216239803793391,0.0910525515901809,0.17038383011857292,0.07104313069349272,0.07930769684746482,0.09329540846018669,0.04457288137324982,0.041803089642064105,0.04733374731240827,0.039583683583041054,0.37342101278581735,0.12965616191186707,0.10411394452820626,0.07317955590341431,0.08005241755192778,0.07564703639576842,0.06415043986294186,0.033495404027497955,0.039373440762028825,0.02691058627052966,3,101
4165.992668055909,3125.706083139045,3125.6516832675156,4165.944339115984,4165.459340838236,403.0501311648982,12.549129770034442,10.422508276377682,16.358744394618835,33421.79158931513,5.344699604245964,4172.303001227765,3129.450919835168,3129.670246264753,4172.269027634391,4173.328934262225,283.33822532227003,12.190925268789954,14.272833023109529,8.896860986547084,19760.385163517334,4.25375978195721,0.7245440848284768,0.02795937388413072,0.027659372579258903,0.03136885928193597,0.03989478574610143,0.043961034553110796,0.02996923325101772,0.02745704300257183,0.02300750037893107,0.024178712494465265,0.5752626939953484,0.06203268139835794,0.05333007740001472,0.05076695205912818,0.05770533635464551,0.07438770239223019,0.03500180052230845,0.03186382855785275,0.03737770062657856,0.02227122669353469,3,102
4169.85182944135,3132.163751503484,3127.123161122055,4169.825018301542,4170.111296544642,223.48896136157555,11.357245953920739,15.122533896488058,15.142857142857142,15043.048754609012,8.950944964590692,4170.136178627375,3132.6606055295065,3127.598677635812,4170.107504975627,4171.681818791857,238.97592051602524,11.132414546107512,14.219313367455172,15.428571428571427,16867.145295867565,7.502472247382865,0.5404584818719639,0.060475571260092044,0.06319757628418729,0.05386152210675161,0.08369108340654462,0.06318076106584679,0.048029017781599855,0.03414706695916803,0.02151020902982815,0.0314487102340175,0.5601165062766391,0.08601059392373647,0.059439664554375354,0.05671741825210524,0.06259238259688456,0.040338999093378444,0.03255493118789232,0.03487834202022194,0.03240878524647261,0.034942376848294286,3,103
4163.49738120184,3121.0167971114943,3122.8209191966525,4163.46818100775,4163.610796860808,243.03371106566772,13.031906127839658,18.98976528451254,10.547884187082404,13538.836177111978,11.961321108957515,4169.332593353536,3126.7908185473952,3128.7282674138623,4169.281420120798,4171.261944862625,426.041867168848,13.558213962558602,11.86733614505821,14.824053452115812,31701.38751547151,8.401606521145876,0.4220033078337177,0.07931358339737257,0.04821499712971279,0.07898718256342278,0.11719820848537316,0.09377814117506389,0.059228104081032094,0.04627773524250531,0.02450916243041209,0.030489577661388198,0.6352691992101764,0.04067015688190483,0.04902527194643161,0.0464535166524493,0.07533929409050887,0.07223885439704338,0.028562475551951905,0.01393311225276061,0.01778946391804098,0.020718655098732497,3,104
4166.861292304943,3125.9873674914106,3126.1690125706937,4166.831651514016,4167.477360757525,246.93486630947714,12.57479558750608,17.136158649718816,13.653333333333332,15292.914675298432,9.05999120022581,4165.696964758179,3124.4715424498004,3124.424919137074,4165.670026548604,4165.632313372362,224.4189174907984,12.490546266836224,18.877417286144357,9.955555555555556,12562.934400683578,16.130652118613394,0.47235344841980376,0.05341023238417361,0.08359386434253624,0.11793688058149769,0.03967293818899409,0.08418104411873766,0.0405933526937603,0.03811637209175294,0.037812307258805904,0.03232955991993713,0.4031426286946035,0.0939199306961224,0.06870049008852705,0.09727130210211918,0.07411227720489737,0.11486657311671418,0.04113279648043782,0.02896460970877529,0.03924667916666996,0.0386427127411342,3,105
4165.551247425007,3121.4063059929126,3123.5713099462296,4165.525970541154,4165.65470967002,210.552450562034,11.418173055871968,16.560866140802613,13.398663697104677,13197.57057085668,14.942863364987481,4171.5657601290395,3125.6365301128662,3128.377852367672,4171.540232107782,4172.079373650178,213.0438944617626,11.038326730036859,15.620269344347163,11.403118040089087,14180.69599803317,17.504846714925467,0.48619000974968496,0.07349638719821247,0.08391041885388673,0.05691058075399675,0.07474160206779638,0.05777986580569588,0.058401341696904,0.05165343872514658,0.041604373927695434,0.015311981220981196,0.5079860299293835,0.09913241805325754,0.058973288149594405,0.06573057630309592,0.047487573744975226,0.07157837365076243,0.057535254754931854,0.025980789454026546,0.03330926342310289,0.03228643253686922,3,106
4105.96412095097,3091.5898084993805,3090.7616770555655,4104.340175092342,4163.703400991289,13024.90969595444,12.321747688541572,0.9431084929898791,11.403118040089087,1391943.0840929437,33.346687420957416,4108.1867265681285,3094.894842973291,3093.4794722926745,4106.30735077314,4170.19986553216,15043.98319806191,12.295411231998072,0.9006143424205196,11.688195991091314,1609414.2280031617,30.162810709073536,0.9828631996135152,0.007032595208883216,0.0026808685392510595,0.001918726319254224,0.0010416679441515835,0.0016560666529243588,0.0008751336564507267,0.0006026939604367393,0.0006696147797166647,0.0006594333254164329,0.984903634284018,0.00606195630470321,0.0022641729980603254,0.001485239284072362,0.0016014474744575032,0.001523151016468926,0.00046974320763328134,0.0006665249810645327,0.0006449498434330454,0.00037918060608898294,3,107
4168.982264763437,3126.0689550773513,3125.1263950479556,4168.950934863856,4168.492855387962,261.39450182194753,11.137603192453223,13.182859381337053,13.488789237668161,18567.728149566778,6.259120202714851,4160.933323575985,3121.46325648024,3122.21993362851,4160.902899039758,4162.506313670802,252.9805285528217,12.74380305096799,17.61839849601023,9.757847533632287,15327.472936876606,17.46541231900752,0.603416993491059,0.06576267918420205,0.05064099766655824,0.04993244422813892,0.06172900623060131,0.04815213295446961,0.03725072296684538,0.034640081563646404,0.029604696161638102,0.018870245552842193,0.4462427277749391,0.11561143686163204,0.05338162920506959,0.06895398553561899,0.09223842465177168,0.06826388506451737,0.03682550948538159,0.03356026884576699,0.050974846434569954,0.03394728614073298,3,109
4166.70528374216,3122.3879272977606,3124.626040272034,4166.687315403246,4168.14740428805,149.68125703088705,12.22541521898797,25.701766552381617,8.837416481069042,5476.918504090264,10.629246273087688,4164.850788986725,3120.753911117433,3123.0525165104964,4164.82834445091,4165.39321857664,186.9221997341626,12.829885412927633,22.65195011593101,9.122494432071269,8398.1441789269,11.015112043344004,0.16980716141682126,0.13338190824501264,0.08633467043591173,0.11210736099625065,0.12474029737318312,0.1369227358597994,0.08918546368845776,0.08007400215008571,0.04564848755467904,0.02179791227979846,0.279825703289617,0.10290516819562821,0.0697409423019082,0.11358167918270848,0.13021530303424755,0.11120780422395644,0.06454076797559426,0.06523076968095141,0.026379802085210638,0.036372060030177567,3,11
