valorAbsMedio,LogDet,Varianza,frecMedia,Frecuencia_en_PSDMAX,FHist1,FHist2,FHist3,FHist5,FHist6,Decil 1,Decil 5,AH0,AH4,AH5,AH6,AH9,Etiqueta
0.066931059131376,0.2295498587681,0.002663083355512,0.438121481630142,0.095683396464647,0.407364820005232,0.325020423251796,0.377975300292306,0.333104573495596,0.012644135220558,0.960615336129144,0.094740267774054,0.034780532995193,0.065047832900836,0.249066034194466,0.405517659757053,0.080300983416576,4
0.037435825558489,0.152495265755508,0.000758079085856,0.327426249259036,0.047242083758938,0.146264910691811,0.762556911021472,0.152012598967924,0.103416038101425,0.055221970627385,0.98590286111397,0.117931394329301,0.406543517340863,0.519218443203517,0.182722863053452,0.070719345166826,0.062596927351593,3
0.026126996072956,0.119710912616363,0.000458813078858,0.345495278487657,0.13415404040404,0.320486592827362,0.452803166533075,0.45339777384312,0.171289485652968,0.005876112263073,0.973646665659855,0.174516279995482,0.385362323002751,0.50515620685373,0.488265271961045,0.356551416408389,0.124726258637278,3
0.044177460918502,0,0.001148642604057,0.507452960919332,0.215072069004653,0.082838121552584,0.483520604017034,0.685512789243119,0.20006290099917,0.009115677482595,0.979597551156969,0.147400526080806,0.091525612425038,0.385734605733948,0.447203358435394,0.623086817462002,0.327990545183271,5
0.036449776278164,0.14880552418951,0.000800329217041,0.325418770704224,0.097811070344703,0.317208312595115,0.536305604009246,0.213117337977918,0.151439637865508,0.008299776642654,0.994495621113344,0.15298946224644,0.116911310504201,0.61148213915638,0.700566231604746,0.600243513271984,0.207098950131127,1
0.030484934885488,0.12123365556868,0.001185921981006,0.202195667605638,0.150522074679378,0.555464865264795,0.422941008516786,0.164561213654782,0.087637851910974,0.105571732694757,0.907008308643278,0.133495887640329,0.001655269963699,0.001539271041577,0.001187532211833,0.110534264636928,0.010123826918323,1
0.013954994400349,0,0.000132659485325,0.679198381112033,0.009384384384384,0.066852679556985,0.257280448686605,0.714240317495367,0.352327479563967,0.00596131135209,0.964225078857912,0.118630145828739,0.033664336516782,0.129224527389962,0.006193639672705,0,0.021678927962624,3
0.091965726955425,0,0.003239449866372,0.514007542694818,0.258095662507427,0.270515277030691,0.274052175954229,0.583107777875201,0.088878904410338,0.002188233776762,0.979792558940228,0.16262997369596,0.188015001205813,0.505631312587076,0.252457466468438,0.080657072402746,0.05319771424432,5
0.051560009955111,0,0.00115728839635,0.75607497136473,0.006779201410074,0.122215726884511,0.214303945787448,0.520507136996932,0.3753719645278,0.004635742371342,0.92457387520079,0.13352396679989,0.193728576701364,0.220709029743296,0.137676146840245,0.027185900337859,0.028831980620318,2
0.021618505848789,0.108061848303464,0.00030421612634,0.322766670308699,0.099957912457912,0.626679635579342,0.193997464837894,0.303153551762801,0.14886386183524,0.004736589732528,0.962391393563222,0.085778067056476,0.031767229580332,0.036175940896849,0.294244867124036,0.20762572570023,0.028050184391677,5
0.017076150524727,0,0.000255585337608,0.530208775262799,0.046286859627667,0.107862750677641,0.526559118137641,0.405689689379245,0.243405998307457,0.067023187241239,0.963255024445494,0.109614153617747,0.02208672244049,0.37317790043432,0.331740120917796,0.220255181759997,0.063610691564194,1
0.047861202634889,0,0.001199832724445,0.718166261680691,0.10704294530933,0.271453505251195,0.191928544093635,0.311671317774212,0.417152164343977,0.010260146724455,0.866186970839166,0.196179190222858,0.083085820851744,0.117113665639835,0.139269239656058,0.154615532739573,0.122987422880004,5
0.036289802134329,0.139536172550901,0.001195830479481,0.549027112417201,0.203470515970516,0.085442251999652,0.548087044861574,0.422175634142844,0.097765628160653,0.00124925768761,0.92988980486192,0.180725969995105,0.029973859013602,0.242584369499502,0.048826961452579,0.006984240261432,0.016856425808923,4
0.02106059953512,0.106143774299486,0.00031967325847,0.401339178576607,0.035262535262535,0.068634558462692,0.729450254722646,0.22463289173475,0.181684017321082,0.012846816738091,0.976994415869051,0.133337321076045,0.081713919982215,0.45038521212189,0.417824466337501,0.483316531983413,0.44181497748544,3
0.050582952932711,0,0.001081236606678,0.267296853157929,0.1541146761735,0.29463867606763,0.709042866119334,0.148905559540554,0.069233279438952,0.028758734485618,0.948802061940593,0.138744506543735,0.340668503966863,0.353945667408917,0.25868183186896,0.22196053187684,0.207602808213355,4
0.022101964239609,0.097972471548444,0.000599679852871,0.338666054293529,0.125836063336063,0.358386637652477,0.410518939076663,0.394287463511027,0.171394503638599,0.077402820323561,0.947153677763717,0.107741133817098,0.044463592589816,0.042532619285483,0.185868992071356,0.381571504272787,0.094503377286803,2
0.022424102903619,0,0.000391672123568,0.31737314816307,0.075102036162984,0.283133843533687,0.577188785915216,0.220929778693142,0.161046584482175,0.069527450329233,0.938599482083813,0.117059972136006,0.037023550615237,0.198077558516431,0.244313026003595,0.115214015675064,0.032636970900509,3
0.012109430945899,0.079445282527143,0.000110618057387,0.739371295305918,0.010260619741432,0.179358161466183,0.142219085217726,0.637775144036443,0.434518598817449,0.038699464200082,0.972561268078774,0.182171885338053,0.089270671164142,0.312136260814843,0.445834281678126,0.614091641722312,0.521695259455198,1
0.047448632494118,0,0.005326528650062,0.01678148647598,0.034332084893883,0.822749208834381,0.364794816486033,0.012238179724812,0.053773931391893,0.323003747333698,0.960301574727201,0.115869028471837,0.047039027405467,0.13808942635791,0.017318002442508,0,0.026784064504118,3
0.016789695288418,0,0.000247329407153,0.551662701585444,0.16465328965329,0.160007842871317,0.430018636485064,0.384595263087686,0.226599371879922,0.02166964333379,0.9641477753241,0.121860862923137,0.066021499755697,0.326295825528498,0.357743690449104,0.389546283575726,0.208797413187124,1
0.010211192894877,0.074371351126237,0.000114322730491,0.545433055614342,0.16465328965329,0.226697571239466,0.422214804744734,0.322999221135,0.261205380885027,0.010134119256123,0.970787921515226,0.126222653749536,0.036686765111815,0.409911987427745,0.40011248995166,0.408267320051709,0.20606459794905,4
0.032385012303006,0.111136924830779,0.001947627882804,0.180898630024745,0.114006886015915,0.438209412031476,0.481625262911684,0.302667256203373,0.062533186572781,0.086311802845361,0.94181361261013,0.149327337374868,0.029653362730693,0.151172721968822,0.256520244835599,0.275973153260816,0.054812369848769,3
0.048636009601664,0.19424486570395,0.001030893000813,0.420528652105004,0.045335909429869,0.366210522216496,0.411104413282377,0.312915708232036,0.231441250092018,0.03701280730645,0.938106365989733,0.154690887183101,0.125408820476672,0.307855909503634,0.22119371634081,0.11661418059538,0.072375585921468,4
0.019242512014052,0.098724106725552,0.000280691310301,0.364806574368921,0.008512087163773,0.143119005801531,0.713181158490697,0.205232213369601,0.181753368882642,0.060466494485539,0.95981781550882,0.149323034055394,0.111369330794174,0.349950889884026,0.350783062891651,0.24278243717417,0.172448326079308,1
0.023051398556206,0,0.000319040013103,0.499356803739666,0.083892617449664,0.368345189937961,0.303322366760187,0.326125181037937,0.346403464019786,0.052937926217093,0.929723654732686,0.167413113290264,0.028859517828787,0.166379815861283,0.285747168256901,0.139707013530038,0.067383948715153,1
0.010432414702148,0.071430581259103,0.000166703835125,0.5231984077024,0.048201610701611,0.142774584075072,0.462387935336528,0.341402595937086,0.355866581911444,0.002797937613965,0,1,0.000310483125578,0.001623043572234,0.016527781542441,0.010101961305496,0,3
0.025014924368848,0.109979041138437,0.000529896826762,0.510723344568505,0.060152082623993,0.435674640658261,0.149377404364485,0.502448668854965,0.20453724443339,0.096055132476213,0.968145434880911,0.135796678913197,0.045163508987903,0.025894871603874,0.156979742095387,0.440165973868234,0.376870519516714,2
0.01296519145095,0.076645537309949,0.000233537665016,0.437565910616369,0.035262535262535,0.389146326128778,0.282002910872089,0.37262790772364,0.311878390018783,0.111786569492146,0.970761512389421,0.131572917058896,0.381952961633543,0.484298167061136,0.238726385690758,0.101927451178903,0.058695421183582,1
0.016416376196545,0.090473219890516,0.000211085086439,0.529837901995538,0.185448232323232,0.42019522740612,0.171820567770341,0.528196189619185,0.369294653850147,0.001065645408473,0.958669193431194,0.134329924745701,0.339383143119997,0.238754727073689,0.104815818782605,0.027873615775213,0.040296512400948,2
0.021892018092792,0.10852687962399,0.000309447243828,0.621945457771493,0.167112299465241,0.306505416049826,0.180013837329271,0.556574266587412,0.299372048049697,0.026003276363687,0.972334604323524,0.132384630694502,0.516465933994229,0.461697407325318,0.298056746198175,0.206724683755989,0.062371728418675,4
0.007469829190915,0.068819590167178,5.79158107396171E-05,0.608070935542,0.087018837018837,0.147377572028174,0.413789178818283,0.440916403404711,0.28053968056062,0.036096130283165,0.962366908281019,0.164639085974944,0.024219283509238,0.401805449793464,0.326819572782221,0.214648154296252,0.021463673221908,4
0.066096965424119,0.245464067631104,0.001965886934674,0.5142060044084,0.137612075814323,0.202472979904454,0.419856214093025,0.483327237500567,0.150887747334969,0.034340259101218,0.990526469420812,0.134326890905472,0.331225729649962,0.717133682480217,0.470607994938935,0.205584901215065,0.122641254569043,4
0.039241041864473,0.155828595547469,0.000961312648766,0.434078708784549,0.076128936423054,0.381223957164059,0.329619068490246,0.324345184673396,0.320002796331189,0.004219789253795,0.96777588201452,0.141876247290254,0.202006514458765,0.343184962192808,0.4205920193746,0.451848778574086,0.105002450112327,3
0.025368669498875,0.123720201014578,0.0003676092006,0.520158523148177,0.073062081489048,0.214241263869863,0.413281339216284,0.416184785467309,0.211626339425272,0.008205996139064,0.972616272516294,0.114659795699908,0.280985743358961,0.47009126404357,0.387437301228159,0.292869060427983,0.139270326743574,3
0.027647454398201,0.116973908990663,0.000614532310818,0.369420970705732,0.125836063336063,0.217273926823496,0.592408713132136,0.336524320497262,0.097209291821276,0.010299447920287,0.977816246876706,0.185413898646068,0.139525796691467,0.260074790642329,0.463707578527071,0.644098180526336,0.412545463496155,1
0.034241578934633,0,0.000797705811643,0.420943992186672,0.117366850321396,0.024835357827779,0.879998264359613,0.169026593667444,0.094186178558204,0.089540537918099,0.968675366345732,0.147228985008311,0.093397355405959,0.248439335851294,0.400935942334572,0.464336611394954,0.137984226177893,5
0.026914354256241,0,0.000554798984099,0.35394609995533,0.087018837018837,0.320098528805241,0.541422200006541,0.24192852821976,0.152691453960979,0.234372080901855,0.971401102939537,0.175364571846608,0.718025946315536,0.425357220833712,0.416748989519506,0.4393413457431,0.076260847283484,3
0.021708088985327,0,0.000335320634372,0.474771981336416,0.112896987896988,0.355212846752469,0.356662797908413,0.380706641528602,0.225238610667481,0.107450275925637,0.97821395781763,0.128418072865957,0.056788907163364,0.032128490827488,0.236334460846224,0.556239672750291,0.067313306437577,2
0.042235314123652,0.181613806578133,0.000777412045364,0.374905241673042,0.096744853456263,0.097345208217194,0.798378229772496,0.2062464598781,0.092916196323847,0.003400607861266,0.954911052402789,0.147366637439955,0.038291330392945,0.15324873589356,0.307733583643931,0.327716295005931,0.051815506311948,1
0.035635225195005,0,0.000758604897387,0.398996524276234,0.061140686140686,0.489907037979774,0.280986640297662,0.307966547429696,0.226182709504588,0.025411673895454,0.91679017888335,0.100339424323437,0.096544030905349,0.190622155721571,0.147804481607787,0.084118167573115,0.026591157444236,3
0.021003086316545,0.103369737568001,0.000327419310693,0.413682028166192,0.051106301106301,0.334497867537564,0.348944897027336,0.386198881174108,0.082380164500137,0.052252782254153,0.953908992228634,0.125369036540561,0.041532603629949,0.340060960140062,0.112822151905071,0.035807251563657,0.023580709899541,4
0.02784862856906,0,0.000564247401794,0.375985873548327,0.112896987896988,0.514887769851265,0.23634685040638,0.339660883871691,0.205477765286637,0.133802182128599,0.947201424064013,0.153310059547183,0.267817586142988,0.264738883798421,0.284023006258084,0.240095844618518,0.102680722638179,3
0.023389921148524,0,0.000466458786954,0.506226479524622,0.279622063329929,0.275149830273479,0.2822278534042,0.574659100161748,0.224145892784277,0.141538292640796,0.974644528357061,0.140443833612153,0.357057510319308,0.51760073009069,0.191198332976758,0.100312019987045,0.060460216597848,1
0.033796405442158,0.144867261642437,0.000650030410866,0.393580493668458,0.12244932546946,0.265771715678117,0.604888503822914,0.215823221196255,0.232793952015676,0.439506174631166,0.96543727522183,0.159081348875489,0.148138489535106,0.379598409163384,0.407408192768913,0.191491164188245,0.129598419674849,2
0.009936361183267,0.075359706430337,7.16466305757836E-05,0.576437856302152,0.010260619741432,0.148079628495741,0.371540093382103,0.471248262223911,0.262474526742772,0.096543401740051,0.946825662429634,0.136870948828152,0.020001982382452,0.003720925898053,0.037247156903867,0.289891292043107,0.048060726343001,3
0.031437515694465,0,0.00071339077897,0.488556138330938,0.084930017665444,0.29140908798099,0.444357018818276,0.16977750662763,0.261885335938127,0.169657100961244,0.941686638932421,0.138913304250066,0.022516949016517,0.280533229537844,0.160343415377322,0.05032178652173,0.008788479198889,3
0.034498786141139,0.126723351817879,0.002282834446792,0.228580814377198,0.062133752878674,0.772821960611053,0.157603497354089,0.183487370946796,0.192373398711666,0.177276759246226,0.961920051880815,0.09889350898049,0.184932566217518,0.443696046590035,0.332405816981245,0.338058169744199,0.161705776400425,1
0.018549946559481,0,0.0002634531312,0.493195088915972,0.061140686140686,0.30559137557955,0.329673039757815,0.354655632934669,0.329324460944149,0.042500709098218,0.935290558536396,0.085838313529099,0.016304806652729,0.008336508023133,0.085947460974686,0.291529659041194,0.023036587616324,2
0.051715891291601,0,0.001372905977969,0.548850949264539,0.315232865568436,0.359866827568388,0.166053918593952,0.506813180231999,0.28370158049781,0.360449777445546,0.959174639613811,0.131450326245408,0.221036206652963,0.440729788688957,0.284984594946146,0.331068585500752,0.062802735109964,1
0.020954616319091,0.101251471047355,0.00033925180012,0.605087680846753,0.384617572117572,0.237107805381106,0.259543297979258,0.571886641551713,0.342962435222585,0.060823900037768,0.958472349251769,0.133973093494995,0.106314625706053,0.14866746332342,0.030032718549735,0.004618197988848,0.029433172617813,5
0.017942957498192,0.087623989958994,0.000311954284173,0.499194120717787,0.137612075814323,0.361038326637302,0.274581358580241,0.430060496136916,0.28895412721435,0.007714400841739,0.98792123539442,0.123270953131472,0.282622588703694,0.643532731651543,0.498031260990081,0.379822649233659,0.205393409088293,2
0.035692202560596,0,0.001205665507795,0.321117375838909,0.194404361071028,0.549571003410449,0.261051851328391,0.328742034545209,0.262030271897203,0.003638445984838,0.963993255703912,0.119994836016632,0.01589757148863,0.004080909082501,0.02466727614303,0.364904962635614,0.047408305580571,4
0.086522354202519,0.290380576165784,0.003687403238725,0.338745168380836,0.02232345982346,0.31268088243907,0.479739912926664,0.325032630844513,0.155485295782461,0.027764577398282,0.954466557083369,0.17006933723501,0.19008619724175,0.29354303276411,0.300649605174428,0.309818007538528,0.194303648559437,1
0.027030679800403,0,0.000547769155137,0.429484941588516,0.16465328965329,0.272519416124432,0.491078717026982,0.352630376983936,0.163539183803294,0.005835780734051,0.963955653306243,0.153145457577339,0.034494501476715,0.029588644352987,0.237696611404169,0.319108709452048,0.041373825560645,2
0.012692723855109,0.063840104820146,0.000265711653453,0.503449271027884,0.484303125148196,0.363689333529212,0.212892497828009,0.607823960330715,0.194794313848482,0.020711530173553,0.989486194716933,0.121666137716981,0.389452961812536,0.739775651936962,0.45667444966615,0.390479127851472,0.242296060986717,1
0.048699482130692,0.180876324007777,0.001583986634023,0.3969680380899,0.151714214214214,0.50542008341392,0.278450176582952,0.226321946071764,0.27346250253434,0.023645343174848,0.893852716305388,0.131504817028235,0.010495177704556,0.005844377317805,0.059888334338331,0.219901733638165,0.045154468533717,3
0.002094015963987,0.046787685615397,8.81554953450077E-07,0.554293358920745,0.167112299465241,0.250721836053056,0.386593763923387,0.297578113555263,0.350931463233322,0.131802855648649,0.98641512819663,0.131812773328026,0.166571541615357,0.136492052558461,0.013030785153488,0.007160857967936,0.046960362396955,4
0.032234905125141,0.136409026596046,0.000805688360846,0.767241922057235,0.011140819964349,0.230943801626943,0.136168896061451,0.340199528644906,0.382962468855616,0.417935538595516,0.967573003961981,0.123246101461515,0.037009665535698,0.159268158546457,0.403367258157527,0.289629172603078,0.050137891007336,5
0.05417267385354,0.177542255246164,0.002918140689437,0.091637851180495,0.125836063336063,0.707062425224267,0.40944684285661,0.083051535814864,0.025857510872558,0.075218618945275,0.970474684797902,0.134623217484387,0.095020169130401,0.399975528067191,0.437376832520761,0.273345996738892,0.026147905178109,5
0.133744767886915,0.335601978904217,0.026535105364011,0.176090433191642,0.074079761579762,0.675567296708397,0.333378499144224,0.145233309446914,0.110079968695208,0.146136386804225,0.975094707759849,0.122128206645401,0.072013269664545,0.318306007726914,0.407783015573655,0.565984996660335,0.325453893010662,5
0.020593835210596,0.104702059407745,0.000279665676016,0.60374961475336,0.151714214214214,0.168104905306651,0.383408637927368,0.421118131993321,0.317663396561234,0.012819644960897,0.971729293168493,0.17292674136512,0.131610280615576,0.327525312964938,0.469599924883166,0.477590255238086,0.389521259490944,2
0.024078158757964,0,0.000468892643347,0.613296943299838,0.162216333740997,0.072121659402371,0.445878021315905,0.469101045649213,0.28129510236408,0.034416808383411,0.968643535478868,0.150255240636246,0.256174773269469,0.468765372827691,0.323625413988726,0.173506381780046,0.094573602151936,4
0.023431485642116,0,0.000483011053843,0.470544682542464,0.02232345982346,0.372328195824698,0.31362690995368,0.278640218762388,0.315621745825041,0.057464307290421,0.95026330860349,0.101081209017606,0.169847333273962,0.312262386593697,0.245781509072915,0.288313916302519,0.14854205552253,4
0.032791673576996,0.13681405645195,0.000708481369529,0.485296781091741,0.023228903025743,0.16315186703051,0.467493514838596,0.609596076901156,0.149983793900297,0.004165713291163,0.972286420786046,0.167051634454527,0.288414293146254,0.433809176307889,0.424887242613697,0.276800722355702,0.061200663277402,5
0.011650887077227,0,0.000186090945484,0.341413355469947,0.136454228382479,0.601254570994336,0.20509060675336,0.26562856322606,0.20950535375326,0.154892801700597,0.870317987736546,0.163407798690715,0.04239209689879,0.14482567244239,0.14713604461184,0.132539354442662,0.063803625320803,5
0.014478561634458,0,0.000208112913006,0.684973047389258,0.098882079219158,0.249560166795328,0.247819606696095,0.388389527217293,0.452216410366124,0.044320993398611,0.956926978155018,0.153814623755399,0.232787350708401,0.344712713412166,0.316832229466789,0.283716509732363,0.049065326251412,2
0.041814684503468,0.154640306818291,0.001130241714682,0.597205077927643,0.009384384384384,0.252014878751623,0.26852147644827,0.442357484059946,0.257016679865946,0.019630910076481,0.968703699315138,0.094256682248269,0.050370171525185,0.096100512701038,0.008213310281777,0.00169313315886,0.020941160169279,3
0.03114180850649,0.126165320652278,0.000655692134888,0.372343584328043,0.098882079219158,0.353096474558063,0.434676447155219,0.339432070595684,0.230336446330366,0.077770642041953,0.948545403714645,0.108496904299554,0.035054694220884,0.249788350199555,0.297062358761819,0.183681811741769,0.030918901572651,3
0.10197943150297,0.325101141300271,0.006634880880795,0.406778011794043,0.021422086028828,0.362487125055436,0.343054249407697,0.37841003225943,0.22048077158584,0.027891473169275,0.939510247134326,0.124767217312254,0.040917776675516,0.136986026652749,0.316224762768046,0.281585224389322,0.055253352372452,1
0.057950644982412,0,0.002092533858838,0.195134659711327,0.023228903025743,0.674591070873977,0.296252212935199,0.218805050207967,0.116603179236077,0.269934435258876,0.954517276596504,0.130606283922261,0.044525210782037,0.303224325195876,0.085238529619787,0.00201087117685,0.039183091926686,1
0.015746446137332,0,0.000324874937055,0.402529086380884,0.111792078084213,0.440777046089398,0.270192063354511,0.500185468516472,0.214722799291617,0.032260406391295,0.987174521734667,0.146913175150482,0.075653149374998,0.595635161664257,0.491123930968492,0.209435702654973,0.066346046365322,2
0.036921842677121,0.140953841055833,0.001408265440056,0.186345810329452,0.035262535262535,0.564349787542923,0.385211811687291,0.239513325647006,0.155074941793714,0.281609443013765,0.944863254508506,0.125915988445587,0.017042974130541,0.240125091344266,0.3058060249517,0.224717787164904,0.068009498970298,1
0.013467198385973,0.080223400365541,0.000231812023413,0.45213816365095,0.240892066734763,0.301984250172548,0.361519981731493,0.343352006588771,0.236468082330478,0.00624656178078,0.968085970624132,0.091987757056099,0.190110787785352,0.406177107079041,0.337696568038157,0.318011581222102,0.334850041671089,3
0.013389637980852,0,0.000557442663996,0.234216609967968,0.010260619741432,0.530000192936578,0.372379304897185,0.253700895736165,0.170474993586392,0.233708242735438,0.970832694602683,0.154283685577963,0.66039380722841,0.398479904954835,0.39114896732877,0.341583738407886,0.306401660593257,4
0.0314046763919,0,0.001278854511884,0.482984606524034,0.097811070344703,0.322326675762244,0.327993369845849,0.393698700934892,0.222374274829784,0.076291567418272,0.954566596950655,0.139265154408482,0.034522593220128,0.35129101308587,0.222694126669409,0.061962845351368,0.030454578013378,1
0.025140968640356,0,0.000382186283674,0.429908194177093,0.010260619741432,0.36470592070042,0.308768229644961,0.40303848226158,0.249336410195594,0.028047391068607,0.926098084017923,0.105167748772209,0.05516697927637,0.09752746171737,0.005827578359174,0.005903812049922,0.017947006272843,4
0.025421471187672,0.122367476957784,0.000402200061072,0.434070209371961,0.073062081489048,0.196594483757227,0.499916053397798,0.44016599297552,0.240707213554361,0.006390031728668,0.966021511544679,0.150259006040785,0.124983241848731,0.414916390257385,0.238966605149842,0.107037953410331,0.064675083652655,1
0.025144169108626,0.102752662400007,0.000852664768943,0.222279556354272,0.114006886015915,0.745691790929574,0.181673813854839,0.258935364411595,0.20198697537338,0.215167979542866,0.997888931436925,0.150016944320425,0.309720693946978,0.603908176154701,1,1,0.475348750793384,1
0.086831536364573,0.312379669445932,0.002694870946036,0.357581048220621,0.117366850321396,0.028768306785532,0.963933848034896,0.054140582358878,0.030050965850111,0.049577944641627,0.949592936555748,0.139965949984669,0.043624673439392,0.120334739029091,0.250905095504085,0.307767910174223,0.283188148238613,5
0.02259287213881,0.108826288997611,0.000331970871838,0.545461117005185,0.210102160557741,0.18485043205312,0.310092530341965,0.612618145366337,0.319460316803486,0.020002905851077,0.917690887478673,0.111514069165102,0.019723417647326,0.022056692366942,0.082853717756157,0.313883023917699,0.067394717373349,1
0.024337282615533,0.120820519940293,0.000331782714846,0.534119216463443,0.085972080354103,0.147222320068172,0.467221634554321,0.444469938840418,0.383498881567847,0.010172302960728,0.988997450994675,0.122741429670312,0.153483593583987,0.597915194028905,0.301871969218919,0.091198487684764,0.079597120716392,3
0.017631437315268,0.084590746788716,0.000592479625156,0.224186155441278,0.063131313131313,0.492573223190573,0.452949853206526,0.175596018949843,0.138149542308774,0.120766895186541,0.924246821788508,0.188022248161676,0.086723134033048,0.221625383178887,0.213878148700697,0.224646148242407,0.115209563312937,4
0.033935970103642,0.154578801027808,0.000525375817023,0.484528403408635,0.091253443526171,0.394194244220591,0.27639974067543,0.347250671521215,0.2635905971454,0.05547609684046,0.969950962101068,0.12897876849755,0.156782206547474,0.467313477866962,0.43398193333823,0.318832490420302,0.276683470122179,3
0.014854054125845,0.090597892113837,0.000128441242511,0.754495751658334,0.034332084893883,0.137624797585444,0.181966433895975,0.591685525315546,0.538534330646593,0.065445848089766,0.967410001940459,0.136257940969215,0.041336608288126,0.073912868716362,0.269940675202942,0.472833087477658,0.075202506884298,2
0.028500468324009,0,0.000526661531464,0.313638249732955,0.037136066547831,0.309184971206324,0.549804595189935,0.313184601224974,0.096301611976943,0.014138822358989,0.957432949022255,0.148683991113645,0.035261483650492,0.124884376965255,0.011675214202256,0.001619969852428,0.01993249430971,1
0.022856944989764,0.113078225993111,0.000341839794898,0.366019495141053,0.023228903025743,0.304475781169871,0.45727892837309,0.327864878480583,0.249539307158333,0.022686594329373,0.981567654452504,0.140382134769208,0.084844688582141,0.537763030203944,0.446589004981452,0.501151245009524,0.189518814622764,2
0.030099410058049,0.137121667261515,0.000448454307675,0.312274419570514,0.075102036162984,0.171487938410295,0.786188501910223,0.14299880146396,0.051125346853553,0.012524999098472,0.853105708822248,0.129776281178894,0.028346408359775,0.109140684745526,0.148949378176604,0.119535709211789,0.025065097194874,1
0.051597109804424,0,0.002668288843827,0.28305934765882,0.126975169300226,0.620562952082822,0.248849964654135,0.22994747108077,0.223151605660268,0.105655269881382,0.916165804187176,0.16257403054281,0.044883802844795,0.248867281868482,0.181068079023963,0.095222125939671,0.03949600759997,1
0.013503059282376,0.083587094212189,0.000128219807612,0.560792058877887,0.126975169300226,0.325229624704679,0.209733502812523,0.49027702503182,0.263848797457408,0.280989821045827,0.958211755891181,0.141362646111144,0.062799677377175,0.311093266461348,0.173774104895165,0.072331961252108,0.0167757913682,5
0.0426989991716,0.178498943122758,0.000768344065582,0.44341372393935,0.048201610701611,0.322335723588969,0.36062582032775,0.407971721731465,0.146188624929494,0.038206794787416,0.978274034206464,0.150458034566414,0.110070721901737,0.428936560322699,0.424761160473667,0.544543105894299,0.096379610960044,3
0.034308597970135,0.134884565986524,0.00073477110227,0.54544810198777,0.046286859627667,0.228024798656347,0.261458270947912,0.687282620871442,0.220939299451535,0.033007562735773,0.957033051895419,0.105983765727288,0.109279152550118,0.379726986708204,0.239549822028272,0.177873452771009,0.046643825362284,5
