valorAbsMedio,LogDet,Varianza,frecMedia,Frecuencia_en_PSDMAX,FHist1,FHist2,FHist3,FHist5,FHist6,Etiqueta,Decil 1,Decil 5,AH0,AH4,AH5,AH6,AH9
0.11074041238554491,0.3595803628559476,0.007339700432089148,0.385095732850428,0.09357463524130188,0.10800354448150157,0.7862798235162617,0.24308332374513017,0.09825317490328947,0.007169308514591456,1.0,0.9661951145975356,0.18062418400372168,0.16076394415073608,0.20820834295202825,0.01605553992398744,0.01287705619235563,0.036100506705085376
0.09470812152447322,0.3375005780252514,0.004802664307186081,0.4331292671462591,0.15291173586884643,0.361239466275488,0.37999284069678363,0.1496818556243701,0.37548045489664456,0.03519468743246859,0.0,0.9824504331057252,0.1776383254380743,0.030645068444327815,0.0714197017754408,0.3101918884801945,0.5876782890545343,0.08457113192961285
0.07074788555490388,0.29918580492446334,0.0026699529548189632,0.5409665648295413,0.24089206673476338,0.09417771522314597,0.3639636811343816,0.7891991634032457,0.21753311035315437,0.08520403998198282,0.25,0.9581885284980644,0.2143545313117468,0.07896011463635433,0.3895368550092369,0.22825760894264865,0.13007598017860167,0.03223989310471973
0.28549342921168686,0.5546469334719197,0.11048819889717298,0.0968088747774194,0.008512087163772608,0.5935621181740822,0.48064119354635326,0.058025903822655434,0.07806306157954379,0.10593314632895448,0.5,0.9513529290336227,0.243260683611043,0.03536637057154493,0.30630568825964716,0.0753504723329386,0.020144495730559542,0.027864486797241798
0.05104373688144043,0.0,0.0017018241328243626,0.500016547735982,0.04438920454545453,0.20325171919695906,0.4019716513229449,0.4449308156089745,0.24019202096023617,0.009263224492863646,0.5,0.9867943593041525,0.18088530281277979,0.020348136752244814,0.34367560646530393,0.36685586650714996,0.42514904181578017,0.21230064615619273
0.08781285117948162,0.0,0.004885914547732475,0.3385989907913257,0.10321468654801991,0.3400936917267566,0.5828044939349916,0.100987389634207,0.1323730990805496,0.0816766710087438,1.0,0.859662294317896,0.08710463260783655,0.00056645796115978,0.0007827592735215549,0.007598337432598191,0.10082166422287377,0.004604184246976228
0.0739047991720935,0.30151724744668756,0.0033967960545390674,0.6780692150626403,0.18010992275698168,0.028491054845534464,0.5116419888538167,0.44035007055459074,0.38894411840133086,0.1620535731218109,0.5,0.9701601509816381,0.22926931753948043,0.10550884629378102,0.32939709021796243,0.30268316246116866,0.3909738981859423,0.02079925184065893
0.13864287548953563,0.40644025707604303,0.00836968014846638,0.5937736029859507,0.14933528106173843,0.24348244471443747,0.3367695414908788,0.3444237196766806,0.4788990366136501,0.06505166826167381,0.0,0.9253604574551737,0.19481324502648706,0.04403444391905864,0.2333977247416427,0.23554204571381318,0.26135917964591854,0.11138678840516424
0.13059065617742888,0.40309412935139,0.011859288462242814,0.2046736425105088,0.09888207921915787,0.5836303961700252,0.31008752606858236,0.2955508866681602,0.07874300076626031,0.040932565583325003,0.0,0.9080083895029313,0.19420479318089728,0.0037081147551031343,0.0008039377944400535,0.005462981928836238,0.13765168883764134,0.0047212902135782804
0.09042731954773489,0.3617053885523259,0.0029767775550625297,0.45437149834682244,0.09995791245791241,0.1563503402160936,0.5898201456693902,0.3149800784415091,0.15236185999664878,0.0010581332691861275,0.0,0.9872224487662707,0.19164629906607505,0.1303712741333876,0.6069217920261435,0.4164792036185183,0.45978196538210386,0.3444680497293654
0.21972084089978713,0.0,0.013622302694899618,0.42500213956548094,0.14229597562930896,0.14600458760029864,0.7443751032524389,0.17090356060587306,0.1834738858574845,0.014048716564708874,0.75,0.9665030938874604,0.19541556408165717,0.01913865190969892,0.5086930903141199,0.33465564605607534,0.2569014734776935,0.04332504747969734
0.0796878888993433,0.0,0.0034884900455533514,0.49218699933971133,0.0631313131313132,0.16345154330286227,0.5054691842365523,0.44379303242095824,0.34500435028543885,0.0004284357409109597,1.0,0.9637533413301729,0.2120194688583305,0.015752744962131315,0.2915384553880452,0.26204321920629253,0.059816772162927134,0.026771470956632862
0.14896035967328242,0.44894347300226,0.013564179477215787,0.22835830965711745,0.03619718631005309,0.4397590595118506,0.4452368994140373,0.25013680907219604,0.1361918981017017,0.11900912334021968,0.5,0.9621173217252513,0.2127097829512428,0.06014757077449095,0.33604365247050866,0.09237860317638796,0.033340766574494994,0.0309222733366845
0.11285181201007682,0.3827518886457413,0.005850348079696331,0.34406612352987354,0.07716049382716045,0.18597957346860425,0.7046259089597283,0.26629288866158163,0.11027684181598946,0.017262857784111844,0.0,0.9681438408606753,0.18697357297570394,0.14654451563770707,0.8775024900447596,0.48917299955726057,0.39012826628096686,0.11478704751156753
0.15204117644780693,0.4381397354127897,0.015643241660970388,0.2886728661558512,0.051106301106301155,0.33554076015148326,0.520604135091823,0.31864127052621904,0.1451297923297844,0.053148481098804295,0.25,0.9845028988397463,0.19918267811854393,0.14693068151174754,0.6361556281610775,0.2733242747368349,0.2545720309557492,0.06058203761521406
0.14744665111613967,0.4580490787251962,0.009444325071294266,0.409004623417799,0.12470207694926805,0.23705915955328932,0.5131561052266336,0.4022600654734454,0.24623056779766905,0.05493444856353941,0.0,0.9529063947811255,0.25262944639811113,0.02798928432885362,0.4244733533326586,0.22465318919494603,0.09729668062024602,0.030032996757259837
0.16645637647838263,0.4355626174238462,0.02219558232813621,0.21721621743781672,0.0352625352625352,0.5107119802962383,0.36490855390130617,0.3508802036195279,0.08436312342239036,0.17205302820037835,0.75,0.9731098537089619,0.17009739431441304,0.04936580804484548,0.396994069708319,0.09686281587858057,0.04293233053479044,0.03430732177672712
0.1286731663489342,0.39581727742381717,0.015071271325778356,0.2681858839022232,0.22934866684866684,0.3437232933966397,0.4768978880649758,0.4045125587157533,0.06719830540125027,0.07917466961459452,0.5,0.9299871503126279,0.22525299011050026,0.048770325899573364,0.27974357826889445,0.2948089543753812,0.2788852664991404,0.12290617838437752
0.09133643869878136,0.3330200771553176,0.004749925658663904,0.4969161766716269,0.26816589316589323,0.4411990793054646,0.12217600659065825,0.44840087113512617,0.22281282944491296,0.20953760271031266,0.5,0.9369460115281254,0.2501993407000185,0.020721134085525818,0.1897685015551284,0.24115822679649537,0.21193521708392674,0.0587083215030238
0.09646036561242871,0.3451428963989916,0.004300622860699592,0.5957875977277581,0.0740797615797616,0.17335609287451223,0.2929428344750211,0.6359007770527882,0.3464526882476921,0.11545657452631908,0.5,0.9178010453787087,0.1633713339569504,0.18029196889228855,0.43222731766171085,0.18575595152315308,0.15859396582925478,0.040624246617426925
0.1254458433828936,0.0,0.010422836354306108,0.3338468921193155,0.11512180629827695,0.30909800255095066,0.5237643639901266,0.26193019135149664,0.2224502853647897,0.0984085684910821,1.0,0.913263647255684,0.22549560049822667,0.016036049843389875,0.16704069630263355,0.31934249086259353,0.48597675543059765,0.11399263492925307
0.12707697342441532,0.4325069650500427,0.005169796309055939,0.6093762329388713,0.04628685962766682,0.13718709719016353,0.31253604684703395,0.6505203723693638,0.37900039277823094,0.006196750539379939,0.75,0.9429633385585344,0.21426899239153813,0.14109541988862928,0.29193491337673966,0.2181675563714374,0.1146696247779723,0.08807910031174442
0.06247128670793148,0.25977080426927185,0.0027506588539557017,0.4711347968468328,0.12583606333606334,0.23688149726434982,0.38102426366553865,0.5933624536312879,0.1490569056129336,0.05091475708919319,1.0,0.9137757788207947,0.09375265745914389,0.1073706383095498,0.2481165824510839,0.3241078197827962,0.253446209955997,0.17003095585396213
0.16386337478111856,0.47522938742366977,0.010746723959618386,0.3474118085453083,0.0802834278861676,0.06267703856238051,0.8995897886355132,0.11018207673232144,0.13078541376642372,0.0011162827144153788,0.25,0.9600987354639992,0.219042164184704,0.14168703937970378,0.33933839699694285,0.38637968820379676,0.38380730311864686,0.17360093849596586
0.07069400299339162,0.0,0.002462547019227786,0.47598989383512513,0.07306208148904786,0.15541158888091558,0.5130653326699024,0.4640293107936786,0.195733868539905,0.025819384750268244,0.5,0.9538488919486441,0.19858120945029986,0.05669403219200412,0.4494596628883031,0.2851247193598882,0.2590141259115031,0.059956026293197046
0.06847703028067204,0.2917109454814654,0.00234933170869895,0.6126170939172656,0.139943452584536,0.04839777444977035,0.5669986585958179,0.4069370643728658,0.42427728111577445,0.005002701631307273,0.5,0.943759987659818,0.16204873217313875,0.05326440042279242,0.23427387010489018,0.25489075705808284,0.32972666786549154,0.2693864017593458
0.12116767996427105,0.40723484560766565,0.005942626526681091,0.4230517052513788,0.034332084893882675,0.09214368698660375,0.7430334682381144,0.17157315651077773,0.1566476416639644,0.05034380501557849,0.75,0.9688039215445958,0.1912684771571065,0.06982866190537675,0.49027530159845506,0.3448756610690885,0.2566403844359427,0.12388791771288343
0.0929109072202394,0.357677011822858,0.004228292433942218,0.3356522256227613,0.10212418300653597,0.45745223100755983,0.2720616606069216,0.5050669088285171,0.16113408166120963,0.16238810405968016,0.75,0.9613054399928005,0.19426588597812,0.03700168595999169,0.21292183813738005,0.36295448271499153,0.2545188727300512,0.053141065678257604
0.06490680176487679,0.28810829722584863,0.002529617703261321,0.5482051326262408,0.20347051597051602,0.13894762831137902,0.4570678108556092,0.5350907793740639,0.280132021353157,0.0033267693196271787,0.25,0.9717957328672733,0.21564161693570572,0.027568884072205216,0.11004424978067763,0.3389742386841467,0.49042886262985635,0.060901100556077045
0.07705794135390054,0.31060195259583107,0.003218992074800522,0.4499490167026,0.2811049686049686,0.2785933934373057,0.36987096665513275,0.5129571408479099,0.2679524764816797,0.007246425103684139,0.75,0.96561093443788,0.19520422292142922,0.04987480702095837,0.36800657579650947,0.26770170958570266,0.1796092643278123,0.08922002979013915
0.14648352780371784,0.0,0.011029278921530782,0.26125203394191077,0.11289698789698799,0.4174136326683445,0.5707918888085665,0.1337882089557025,0.07298758803944416,0.06075285485007811,0.5,0.9764605948465033,0.1694746109479813,0.04397339219055614,0.4373597591876076,0.3665520427835718,0.2884913802791573,0.21612032074033688
0.10674989469797672,0.35136527949116697,0.009703447060961901,0.3090797971785454,0.06213375287867384,0.3561267927798303,0.460458879042132,0.3228822570432507,0.2059267917209076,0.108376603504467,0.0,0.9809231429715503,0.1763602439109795,0.04976501390363326,0.4476448507397718,0.4585049333696663,0.43572034636693047,0.07995518814026287
0.07908320953770798,0.3094424894168437,0.003412400508977575,0.543901344597347,0.14933528106173843,0.19125452299119114,0.46657694188310483,0.3739166929326546,0.4797818708250971,0.004469494561429543,0.25,1.0,0.20113646709252708,0.052584841928721156,0.6430676078987626,0.3411247132478013,0.24427939569955462,0.11305646170950527
0.08846841144428383,0.3310439417087963,0.004272396509196597,0.47120769794641426,0.20978155722031,0.18943638388812462,0.4362076965463444,0.5651599726890422,0.23636958201711467,0.07741937681114983,0.75,0.9618217736630609,0.24847005387451288,0.04860369633383347,0.3494328594585537,0.28129242728059645,0.2598492120691185,0.1225008745871663
0.13857875679493686,0.4158670598904875,0.012470637801683811,0.5219463559358896,0.06114068614068602,0.1825650193288617,0.41254560301839327,0.45147514617273476,0.4532759766704719,0.13772075935679234,0.25,0.9676884377150844,0.19892331010609823,0.027685634883617017,0.25256691058212044,0.43592965699832303,0.27827655535246226,0.045430486144925106
0.06192881505096243,0.0,0.002091857578539769,0.35590632173065606,0.17634207240948807,0.18452758245056777,0.6833992548957751,0.20968578067538282,0.13612965397250296,0.007056078530752374,0.0,0.9729515744149926,0.20036716706101274,0.04712106735972346,0.3548569108804353,0.37676699580933376,0.3740567432892513,0.17919766766014206
0.06267597669956096,0.27926373460119686,0.0022764881873777636,0.601975377144578,0.10212418300653597,0.08863284213530429,0.4876471697014835,0.4545812778953384,0.26642438271843466,0.013143297956296096,0.75,0.9726316016166199,0.19724659720172677,0.06866063583554326,0.532630064041655,0.20463146094117854,0.07574814100798666,0.07243051434575208
0.23965240529061635,0.5865391456787294,0.031029646305059354,0.5961924175938568,0.13645422838247945,0.2921512523195008,0.26035210533109776,0.2884051756701811,0.3988429668489844,0.005550429303093149,0.25,0.967883485429113,0.15775777978980435,0.024571272299380498,0.29269527472484846,0.4028640499111702,0.17994978964818517,0.026469918084709967
0.07799574954737062,0.3088719837979626,0.002884347989867828,0.41229787342290514,0.08597208035410286,0.43181744009534667,0.27937192163076985,0.3451479028966641,0.20921655649613738,0.01415380474099115,0.0,0.9931279822909282,0.19426815200916414,0.40858472247580613,0.8210626731236502,0.5943508240502142,0.41588627130840083,0.16968568323219227
0.14683930488755964,0.0,0.00723095354595545,0.3577848107131266,0.08597208035410286,0.1241252794924588,0.7730822117644599,0.31668115778379313,0.057547839522479625,0.01934400176555368,0.25,0.9611522382425536,0.21038922709832972,0.17169510497494717,0.386341406171618,0.20556918995241796,0.12708965105109224,0.07897709458169397
0.1450222183111013,0.4588428398958901,0.007847543762133272,0.4002545325074419,0.12470207694926805,0.16136015299338177,0.5699390884129132,0.41590036815867737,0.19187559683417216,0.004686190459633086,0.0,0.9602322398463571,0.19230254765918492,0.03602386786118682,0.49302827766195556,0.190230652854208,0.05806809145162537,0.03840858261828728
0.05240392975995163,0.26128667378406323,0.0014551910957765815,0.5809673813384556,0.0880703194472946,0.3176531461016558,0.19569692142694983,0.38171385139652325,0.20940065833848306,0.011746625775795577,0.5,0.8996663353423482,0.07785542421801918,0.030127928789849573,0.3375699725912823,0.33179410549413,0.2574319945734475,0.1002104128428241
0.0715994209149215,0.0,0.0025830728956575816,0.3855923045991997,0.11179207808421293,0.3175122345771458,0.34410663293917254,0.6091548737356803,0.1379834678152675,0.009925857864317602,0.5,0.9754829050483567,0.21344211616285408,0.2133589577739379,0.563456651481425,0.47310260702936335,0.43781932191267,0.06256888983637694
0.07192030683679448,0.29728360764964357,0.002460226828340477,0.5053946606374738,0.20478486900608783,0.12915014203527903,0.34275466766836005,0.901635791187908,0.18051958028238205,0.001535147301871437,0.5,0.9447868771057581,0.2480958836270503,0.03602930716285731,0.39150382655114563,0.3038441278755909,0.2972139965335718,0.13872886635049606
0.09228018227108148,0.34472049045308917,0.004534737639040702,0.39797008769706055,0.15171421421421416,0.21057944228589207,0.5315631110570371,0.4367936869030197,0.21683054978741506,0.04742193974938166,1.0,0.9929316214190405,0.18636699698362755,0.1841846171576577,0.5098618218682299,0.42685317719881966,0.45830711262472,0.3225703007886783
0.15234355014812356,0.0,0.00988946724830478,0.343627193389742,0.08701883701883711,0.24852740277560997,0.6221057194053784,0.20058842451498485,0.09847306659960497,0.029354726858072413,0.5,0.9713229960379401,0.19202647204478035,0.021301967359171406,0.010841203117498572,0.18408511550157045,0.5272933801115773,0.03544858317930874
0.1192767369654257,0.0,0.01055006603971614,0.24888449663548606,0.05624170434860859,0.3673200257139686,0.5129034469291996,0.2975595942754662,0.1270078841098807,0.05209968527776924,0.0,0.9654751539152328,0.19672731092647153,0.07945142585661608,0.16509990240802946,0.0051797352481699815,0.010385783064287342,0.034884497814022954
0.06167545069428579,0.0,0.002535661317451107,0.5028553017131546,0.0352625352625352,0.21431269761148242,0.4356936547547384,0.38734935899491474,0.23113974153711703,0.0010901603627914733,1.0,0.9676816092942162,0.210232155630812,0.046851965464976546,0.25685939415376924,0.3904872178683434,0.35014274120399047,0.049696244365428265
0.021280496146350858,0.1796900457831137,0.0013889477867802993,0.3973548874333982,0.011140819964349402,0.382453027103831,0.3339317595926251,0.305114424148767,0.2912639874397795,0.06564162043341969,0.25,0.8363274791588716,0.21593024826295962,0.005332502623519747,0.0003753655966722261,0.005750837026486545,0.10308613661236328,0.018603939124314756
0.11320220183226848,0.3701229623606802,0.006069366725496076,0.7149176844866495,0.0720489649861848,0.05904832752635958,0.33925713973787897,0.4131979726557289,0.28266153323600823,0.02793797296213928,1.0,0.9715447446284403,0.1952531401787814,0.027879264829994692,0.337134854459774,0.40963003188379776,0.20735492730210012,0.029918307830898945
0.1911993061449158,0.5284611550022986,0.018906358090411825,0.1671095981080618,0.17884830243746708,0.3199500664125092,0.7514871632805441,0.10419517879369941,0.05545442477933641,0.016747973881506114,0.25,0.9664405875733596,0.21409291227508515,0.018583075034533172,0.3884732224604751,0.3695216562070963,0.32500880141800587,0.06410589784530618
0.14314846906740022,0.0,0.0094436214928934,0.2762176806105693,0.10321468654801991,0.22659416759915274,0.7545361732301933,0.21240742005685834,0.04616043049562004,0.03730538011702059,0.5,0.9854856661816154,0.20851337358498115,0.030921567309074638,0.08145984856117214,0.248748237495667,0.6696224610164012,0.050490393063713425
0.18690567242513825,0.4968052522128748,0.023439281580231473,0.15125522731169605,0.024138443256090325,0.5320209751368027,0.4326337455486732,0.22701790658106916,0.08414681664507082,0.13582243079621456,0.5,0.989162420643682,0.19516144745859362,0.18663572564115588,0.44971887927891296,0.3906078907336279,0.4237671606143082,0.14613161288061322
0.15717673518774034,0.0,0.007815818118912127,0.47681311848379726,0.18010992275698168,0.03799859554099806,0.7049958367684469,0.3506434839193152,0.17201500163496508,0.011258926254737999,0.0,0.9482353171880283,0.23783921684366383,0.0720142599692653,0.2804562022885111,0.08131661511268184,0.01321997116077825,0.029343633359168075
0.07495920947541804,0.0,0.002572398387147249,0.4180675934387087,0.11289698789698799,0.0932820353959817,0.6887552139421498,0.3766015869246304,0.1021640913193092,0.002966152384238595,0.75,0.9564127013530604,0.19112176040098242,0.02572165316151369,0.17498536616986898,0.01143583647523349,0.0,0.020323944236946428
0.09287231352152334,0.0,0.004182942269994134,0.5839542886584429,0.17884830243746708,0.19156187340400288,0.34258580323186094,0.6172949032357198,0.1597610630956011,0.22241140335581916,0.5,0.9569247453743139,0.18405474490893356,0.09455571341067896,0.3105774362626769,0.30919561993740796,0.2720944002176901,0.07919738233248416
0.22734626994509935,0.6497848792794136,0.012780240717970329,0.40879570318097447,0.11289698789698799,0.34881098867863397,0.4435855139750975,0.24789840489180562,0.2624708405908959,0.001465616780771785,0.25,0.9484483989366573,0.19481669159467555,0.0610326586181762,0.33780657095178135,0.17800056259676816,0.10425393156743702,0.04793119576884009
0.08488492886229759,0.32957944365436015,0.0043785190324881085,0.5211230147959606,0.15052207467937806,0.3146005217102322,0.2624646474601431,0.33521895286997727,0.2610625377178571,0.0698153273266255,0.5,0.9761029781894985,0.19220905512007963,0.34459553330100023,0.48784234064739873,0.25997275135812586,0.2227228052063802,0.16526756875227203
0.11258229774165585,0.36178003062135233,0.010343602497221582,0.26190679020590457,0.10103860273160503,0.5683747908133471,0.2569375890174008,0.3378722301477829,0.18604201375053667,0.23341080973442555,0.75,0.9508890341338753,0.1983951698022601,0.05379526631292533,0.40797350637927376,0.25939403528636173,0.10235681511838422,0.05693423152144107
0.07367289637273364,0.0,0.002423350011250527,0.5889558934219016,0.1140068860159153,0.152024659743741,0.37640468676187977,0.49043412887374316,0.26909576194724943,0.07349220331735606,0.5,0.94040784582056,0.13817887138648083,0.11006615785794933,0.24950031394726646,0.2601152584308717,0.12872344220825005,0.12862724582973262
0.1067428807919796,0.34551320542576985,0.007714616641380813,0.2570739195084554,0.04916546959436352,0.4835254820984479,0.36639380810018674,0.2386902577911085,0.1710221396266638,0.09269742420574292,1.0,0.9271069574079875,0.20864093162388883,0.06406679601981996,0.3288808783949565,0.314115925431062,0.16237741013565174,0.06764170361853027
0.12800369277319423,0.40191789264333044,0.006714164905376414,0.460948150093209,0.16221633374099742,0.1639147147516443,0.6668714715898086,0.14410111734868838,0.20392247337618682,0.0011498416996195977,0.0,0.9469093779256064,0.2354291202497136,0.060420002704465244,0.3552898836357785,0.3185465998065984,0.23440087772127385,0.06384013376649532
0.09260111565856816,0.33813429337554873,0.005637142999463343,0.4167020416590571,0.13530156147605799,0.2890739386565065,0.4184632119737949,0.4744733766821787,0.2609496408864451,0.06345832625250075,0.25,0.9607350042187386,0.23998219189731324,0.043548348764022464,0.051686073126508796,0.18103271976294324,0.7023761079684652,0.07822842204968251
0.08961897256959725,0.3461109180523655,0.003577079462129532,0.23750834562022238,0.01202501202501205,0.5059949685882433,0.3556487217969182,0.2730500044493651,0.128506709611723,0.19119395036973766,0.0,0.9640329564103377,0.22774662471424495,0.025373304989441105,0.08622936881233359,0.2176757136369513,0.4372807035783224,0.08534115681344996
0.2037390976724824,0.4892185426347512,0.040213141286823816,0.1646544983500552,0.08701883701883711,0.6563794796759816,0.3114868761034413,0.17518187371942676,0.06094715358955682,0.1377040029666966,0.5,0.9670230168558694,0.18692670164925038,0.024224360640808473,0.34176231660945366,0.46463300812324154,0.5021307898609599,0.4155865401682832
0.10922437693294479,0.3831895066291161,0.004425811215519442,0.3983280349866888,0.0740797615797616,0.12400625828473721,0.6898331786626809,0.29032468542688483,0.13857986070850997,0.02730275879810338,0.0,0.9989892186238001,0.20956835360088838,0.3065680615155867,0.6463263855962366,0.41948309122334054,0.2962124629790288,0.1593617854665195
0.13320742165544522,0.44277346361815456,0.006627570641365496,0.3925962745572774,0.1387751387751388,0.13525832869424032,0.648016982594577,0.28000140044592003,0.18712975035211074,0.009357146779903307,0.0,0.9797650252835415,0.17913800779354605,0.03392497326731149,0.0922506662090991,0.2550201568340343,0.42952206534896914,0.1689833063521728
0.25829310943102224,0.5214361517005831,0.07949528130756588,0.11531494147261889,0.15411467617349983,0.4683540163577993,0.5181486176074425,0.2190359039772237,0.0364799460443199,0.11153139933543185,0.5,0.9344159940526205,0.23435162999164616,0.028982376413151913,0.1853910172120442,0.20723500312424,0.16931001220464312,0.074774677650015
0.1309803714025631,0.0,0.010598057131193151,0.5740878186428174,0.36999205538531377,0.1712313204552761,0.37089901054907326,0.4535232164725793,0.3262179666520531,0.17490289063742231,0.5,0.9683471176972884,0.21221655853413302,0.1583361235242462,0.5453032137564874,0.3287620574387109,0.16717708455883695,0.11801953975894412
0.022472594406083332,0.0,0.001205263917055187,0.4087773540088194,0.04916546959436352,0.2723145500464333,0.4285922038794179,0.4063247574534501,0.2499913551337163,0.10958007507165086,0.25,0.9668997551048137,0.1866490753292748,0.11915498569224796,0.46278569055937435,0.3373493303274726,0.30222680072523456,0.15042384195747704
0.10809817141902928,0.37481066160814264,0.0052695451180357475,0.5952892661561725,0.19053144053144055,0.0698967915534681,0.5293983752715364,0.4049903530011991,0.22662707042175265,0.016022422298759678,0.25,0.9001898476089059,0.15906987679394125,0.05827312611094132,0.40421563779151437,0.37040020382565064,0.24795996001881454,0.10381129481825253
0.17828734835967883,0.0,0.012760186220470888,0.5342133317086383,0.19053144053144055,0.056950379624651715,0.5796148785707261,0.45143592940097166,0.08594268466230479,0.016499824778111058,1.0,0.9535516805531652,0.15858765738410976,0.06508785159284561,0.23396423848282982,0.3029899412379903,0.13189558167867674,0.04053901972481282
0.07088274520233981,0.2857760738587296,0.0034722194721801625,0.6031534239548616,0.0352625352625352,0.1265369635113792,0.4085064207381983,0.5378449930261411,0.3839270570663915,0.0018605952795197585,0.25,0.9833031102756704,0.19422971452010665,0.08219318707151957,0.13187858602919592,0.016059320042167386,0.0021466813279921986,0.023502408574466584
0.11536273787550963,0.0,0.007323104626820031,0.3829925043526442,0.08597208035410286,0.33419877576535617,0.3947456625255328,0.3976756110916576,0.21435128583529459,0.049122605059077465,0.75,0.9786210021565555,0.20579663747004884,0.0730707502741754,0.6546785738013943,0.3566275745596247,0.25027337428097857,0.024534872247731005
0.10994694492106788,0.0,0.006402842807816469,0.49096327955887176,0.07306208148904786,0.1834573411189776,0.46047913148679565,0.41116039983824515,0.3386904910574668,0.004341142913621883,0.25,0.9791758551240208,0.18662016217378904,0.6559264580938216,0.2880432938006129,0.07142801196065209,0.030935276245038848,0.018474659053902942
0.17249241811361724,0.0,0.012029926864108842,0.23010510405558215,0.0880703194472946,0.7024398422966021,0.20279391781012723,0.16907785712060033,0.16798693524199082,0.05558487110969652,0.0,0.9737566277265753,0.20485220775452828,0.028824745413924005,0.09106713335916472,0.22158393339912766,0.3554347938733311,0.16136595227403033
0.1365722187075015,0.4130690458882169,0.009813028666339336,0.5400964585680722,0.0720489649861848,0.25306465796827543,0.3910273288721906,0.3139541895969874,0.3710760707704015,0.007600712623023035,0.5,0.9667923387919264,0.20034260588567795,0.17310315340141927,0.595414331112982,0.3367506914683186,0.16027011172811612,0.07672441656357865
0.26374485552342775,0.5618517818025425,0.057316821368253175,0.30780009101503925,0.1376120758143231,0.5384752412303583,0.23633817461344098,0.4391926015073274,0.1877889335070657,0.06536973441458638,1.0,0.8925026215008064,0.1635123981411542,0.04929780079154234,0.40460448608309246,0.1489220903958409,0.029860069100591493,0.03875651587736671
