0,0
11.191,12.949
23.908,22.707
33.911,25.992
34.964,21.968
26.91,14.127
16.028,7.4657
7.0733,3.7863
-1.4852,1.0149
-12.689,-3.2707
-24.424,-9.1967
-30.588,-15.107
-28.119,-18.892
-20.175,-18.758
-12.01,-14.508
-5.7357,-8.4188
-0.14914,-3.1768
5.8032,1.4093
11.12,7.5329
14.069,14.427
14.131,16.958
12.259,11.607
9.932,2.1762
8.2948,-3.5749
7.715,-2.4733
7.6737,1.8589
7.1788,5.188
5.4984,7.248
2.428,8.6594
-1.9999,7.0913
-7.4444,0.4334
-12.655,-7.7981
-15.649,-10.808
-15.254,-7.071
-12.353,-2.8487
-9.0622,-4.1657
-6.7306,-9.1824
-5.0192,-11.575
-2.714,-9.4221
0.91892,-6.5405
5.3493,-5.3517
9.054,-2.9347
10.912,4.1858
11.493,14.524
12.165,22.933
12.552,25.092
10.223,19.231
4.1465,6.5648
-2.7842,-7.4194
-6.7,-15.111
-7.4702,-14.059
-7.9695,-10.294
-8.9714,-10.504
-7.9964,-12.465
-4.0126,-8.147
0.10554,4.0034
1.7843,15.272
2.4639,16.86
4.2738,9.6127
5.4646,1.1657
3.0018,-3.1813
-1.6261,-3.6679
-3.5373,-2.7561
-1.4474,-2.3668
0.54212,-3.5448
-0.80708,-5.8387
-3.4448,-7.0585
-3.722,-5.5379
-1.5887,-2.216
0.32194,0.98791
0.80481,3.6582
0.76127,5.7537
0.98674,5.6322
1.5331,2.3999
2.5234,-0.77041
3.7034,0.32937
3.8627,4.5626
2.4896,6.3743
1.2648,3.9835
1.8579,1.8565
2.8099,2.6196
1.1339,1.538
-2.8651,-5.988
-5.0717,-14.757
-2.9513,-14.26
0.78173,-2.6341
1.6005,9.7714
-1.3458,12.309
-5.1291,5.0032
-7.1867,-4.2718
-7.2137,-9.2132
-5.5334,-8.7054
-2.2096,-4.5478
1.8475,0.33483
4.9949,3.0334
6.7494,3.3597
7.9173,4.3172
8.3327,7.2205
6.3591,8.2053
1.6617,3.3517
-3.1132,-4.1116
-4.8038,-6.6055
-3.034,-2.3033
-0.16762,2.5751
1.2383,2.9376
0.4083,1.2978
-1.195,2.1886
-1.0251,4.4737
1.562,3.6434
3.2398,-0.97409
-0.14009,-5.9814
-7.3834,-9.2819
-11.618,-11.094
-8.224,-10.616
-0.70846,-6.5361
4.1869,-0.83442
5.0391,2.6031
5.386,3.7494
6.3494,6.3587
5.0398,11.174
0.82968,13.825
-2.212,11.247
-1.4414,5.8743
0.35843,1.2044
0.23402,-2.5361
0.19824,-5.5452
2.7882,-5.7466
4.7468,-3.0484
0.82064,-2.5192
-7.3317,-7.9536
-11.673,-14.505
-7.8452,-13.492
-0.14524,-3.9891
4.7419,5.6715
5.0571,8.5428
3.3115,6.495
1.7711,5.449
1.0682,7.1148
1.1347,8.173
1.2807,5.6488
0.61951,0.64049
-0.31304,-2.966
0.032478,-2.6402
1.2122,-0.2403
0.47034,-0.36291
-2.9865,-4.5824
-5.7603,-8.4498
-4.6207,-6.6128
-1.1131,-0.24678
0.95516,4.0157
1.0277,2.9876
1.4776,0.84327
2.7739,2.0909
2.8765,4.2675
1.5547,1.6771
1.2685,-5.3551
2.4796,-9.7527
1.9579,-6.7049
-1.7241,0.65373
-4.3497,6.3102
-1.5896,8.592
3.6267,9.245
3.9852,7.991
-2.1085,2.8464
-7.828,-4.3862
-6.7667,-7.9592
-0.77456,-5.6079
3.5028,-2.231
3.1791,-2.8112
0.97738,-4.7765
-0.048808,-2.3438
-0.053893,3.1066
-0.35432,3.4524
-0.66482,-3.8342
0.12419,-9.6835
1.7621,-4.2165
2.7674,9.8133
2.4376,19.542
1.6247,16.816
1.3286,5.7411
1.3178,-4.5111
0.69239,-9.3945
-0.66269,-9.5614
-1.9605,-6.3076
-2.6763,-1.0755
-2.9836,2.0725
-3.0495,-1.3722
-2.8889,-10.047
-3.0109,-15.802
-3.8876,-11.912
-4.3211,-0.74374
-1.9179,9.363
3.6679,13.824
9.2193,15.088
11.058,16.298
8.6838,15.809
4.0849,10.235
-1.1213,0.17447
-5.8435,-9.9022
-8.0661,-15.938
-6.1891,-16.22
-1.7945,-10.941
1.4482,-2.9373
1.9986,2.4028
1.4535,1.6045
1.2532,-2.5006
0.97693,-3.7875
0.43095,-0.3456
0.47763,3.8118
0.47204,4.6265
-2.1024,2.3949
-7.0396,-0.38425
-9.0231,-2.1846
-3.5026,-1.8607
6.0297,2.0016
10.536,8.3706
5.9552,12.376
-1.7594,9.9105
-3.7449,3.155
1.5606,-1.336
7.3787,-0.57812
6.8888,1.0932
0.38838,-2.38
-6.2173,-10.771
-8.3341,-17.289
-6.4852,-16.519
-3.6766,-10.703
-1.1522,-6.336
1.7283,-5.4126
4.5273,-2.8688
5.1976,6.2599
3.1602,19.408
0.87913,28.356
0.74792,27.424
1.5745,17.774
0.1504,4.5047
-3.9829,-7.7434
-7.2816,-16.122
-6.2484,-19.254
-1.3756,-17.434
3.7458,-12.531
6.2295,-6.843
5.6894,-1.9988
2.896,1.4221
-1.51,3.9325
-6.0789,6.4196
-7.6036,8.4193
-3.432,7.6131
4.4239,2.5151
9.2816,-4.4535
6.2273,-8.224
-1.6478,-6.0289
-5.8628,-0.095091
-2.2449,5.0839
4.2132,7.313
5.893,7.9241
1.8871,9.0069
-2.1824,10.275
-2.5942,9.1191
-1.7148,3.7661
-2.8388,-4.1794
-4.7029,-11.064
-4.0603,-14.7
-1.4354,-15.432
-0.53935,-14.051
-2.3667,-10.798
-3.4024,-7.0733
-0.76603,-5.4671
3.5569,-5.6931
5.6693,-2.2986
5.349,9.749
5.9451,26.588
8.6958,35.879
9.8505,28.508
5.3515,9.1624
-2.9449,-7.301
-8.5157,-10.781
-8.0639,-5.5019
-5.4647,-3.3257
-5.9689,-9.2632
-8.7518,-16.921
-8.6932,-18.366
-4.5666,-14.163
-0.80656,-10.413
0.038996,-8.592
1.9199,-3.5773
8.8116,7.6562
16.857,19.746
17.922,24.073
10.048,18.229
-0.28304,7.897
-6.5106,0.21405
-8.2156,-2.5617
-7.9585,-2.9521
-6.4743,-3.9574
-3.8387,-5.9658
-2.0539,-7.278
-2.749,-6.6676
-4.0801,-4.9036
-3.2721,-3.6732
-0.95884,-3.3893
0.35183,-2.6988
1.0711,-0.25115
3.8223,3.6249
8.0345,7.1947
9.3876,8.616
5.8394,6.7188
0.75222,1.5577
-1.716,-4.673
-1.4054,-7.8133
-0.3762,-4.6398
0.77937,3.4087
2.0107,10.215
1.3931,10.087
-2.7707,3.2044
-8.2177,-4.7072
-10.335,-8.403
-7.5795,-7.9604
-2.8345,-7.0533
0.58724,-7.535
1.8078,-7.4843
1.2651,-4.5511
-0.22999,0.70068
-0.42458,5.8149
3.3446,9.4701
9.951,11.866
13.518,12.583
9.5399,9.9798
1.0562,3.6897
-4.1525,-3.2198
-2.7214,-6.2207
0.5493,-4.2222
-0.74026,-1.5821
-6.3683,-3.5055
-10.154,-9.1618
-8.1298,-11.534
-3.2877,-6.0359
-1.0573,2.3593
-2.0801,4.1581
-1.9713,-2.2043
2.1082,-7.02
7.3197,-1.1717
8.7827,11.386
5.5392,17.334
0.99544,9.7951
-1.65,-3.6458
-2.2091,-10.021
-1.8573,-4.8379
-1.056,5.2299
-0.13064,10.899
-0.13477,8.4864
-1.4035,0.97557
-2.0797,-5.7253
0.11512,-7.5555
4.6414,-5.7775
8.0431,-5.7772
7.401,-10.298
2.9375,-14.36
-2.9762,-10.133
-8.1374,2.6188
-11.093,14.579
-10.6,17.125
-6.3038,11.396
-0.15179,4.5238
4.2399,-0.042134
4.7143,-3.9416
2.714,-7.2187
1.4932,-6.2274
2.3635,-0.034434
3.6721,5.8461
3.7025,6.0019
3.3169,2.6468
4.3927,1.9669
6.1292,4.1906
4.8612,2.8263
