EEG.O1,EEG.O2
4165.6411130000015,4160.384765999999
4161.538574,4156.410156
4164.102539,4156.410156
4164.871582,4156.794922
4157.563965,4152.563965
4153.0771479999985,4152.436035
4155.384765999999,4151.794922
4161.2822270000015,4152.820313
4163.333496,4158.7177729999985
4156.9228520000015,4158.333496
4157.94873,4155.6411130000015
4162.436035,4158.461426
4155.769043,4157.563965
4156.025879,4152.94873
4166.794922,4153.974121
4170.384765999999,4156.666504
4167.436035,4156.794922
4169.230957,4157.307617
4173.0771479999985,4157.692383
4167.436035,4156.538574
4161.025879,4152.820313
4165.512695,4151.2822270000015
4170.256348,4157.692383
4168.846191,4165.384765999999
4170.897461,4171.794922
4173.589844,4173.589844
4169.3588869999985,4169.871582
4170.512695,4175.384765999999
4174.871582,4187.692383
4169.871582,4184.230957
4159.871582,4169.743652
4157.05127,4166.666504
4161.2822270000015,4169.743652
4160.0,4167.307617
4160.6411130000015,4165.512695
4166.666504,4167.94873
4168.7177729999985,4172.05127
4165.512695,4172.436035
4161.9228520000015,4169.102539
4161.794922,4167.94873
4165.512695,4170.769043
4171.2822270000015,4170.769043
4172.436035,4170.0
4174.487305,4174.3588869999985
4184.102539,4180.256348
4183.846191,4185.769043
4174.3588869999985,4182.692383
4170.0,4174.487305
4171.538574,4178.0771479999985
4169.871582,4188.0771479999985
4166.538574,4181.410156
4171.2822270000015,4174.230957
4177.692383,4184.487305
4176.025879,4184.871582
4171.794922,4172.307617
4173.205078,4166.666504
4171.794922,4162.307617
4169.102539,4154.230957
4179.3588869999985,4152.436035
4183.7177729999985,4155.256348
4169.487305,4159.487305
4164.102539,4170.0
4168.461426,4172.820313
4166.2822270000015,4168.333496
4172.563965,4175.128418
4185.384765999999,4182.94873
4186.410156,4180.512695
4187.307617,4182.563965
4191.2822270000015,4187.436035
4185.769043,4178.846191
4182.563965,4173.589844
4182.692383,4177.563965
4173.333496,4167.820313
4164.615234000001,4157.436035
4168.589844,4163.7177729999985
4176.2822270000015,4170.897461
4175.769043,4168.846191
4168.974121,4158.974121
4168.205078,4154.230957
4173.974121,4170.769043
4174.487305,4185.256348
4169.487305,4175.384765999999
4168.333496,4168.205078
4168.205078,4170.0
4173.461426,4168.0771479999985
4184.871582,4176.794922
4184.615234000001,4181.666504
4169.3588869999985,4167.307617
4165.256348,4162.692383
4173.333496,4172.179688
4171.538574,4173.205078
4169.102539,4172.94873
4170.384765999999,4173.333496
4163.333496,4171.2822270000015
4154.871582,4171.666504
4156.9228520000015,4165.769043
4157.436035,4160.128418
4154.102539,4168.846191
4161.025879,4176.2822270000015
4170.0,4173.461426
4168.974121,4171.794922
4166.538574,4170.897461
4171.153809,4170.769043
4167.820313,4168.205078
4159.743652,4159.871582
4165.256348,4161.410156
4171.666504,4174.230957
4168.589844,4182.820313
4167.94873,4186.025879
4172.94873,4185.384765999999
4174.743652,4178.461426
4165.128418,4161.025879
4150.769043,4147.94873
4154.3588869999985,4156.9228520000015
4168.589844,4167.307617
4167.94873,4156.025879
4163.589844,4148.461426
4171.2822270000015,4164.102539
4170.6411130000015,4166.9228520000015
4161.2822270000015,4155.128418
4160.6411130000015,4159.102539
4163.205078,4163.974121
4164.615234000001,4159.487305
4168.0771479999985,4162.179688
4169.615234000001,4168.846191
4168.7177729999985,4164.871582
4169.487305,4163.461426
4170.384765999999,4167.563965
4173.974121,4169.230957
4182.563965,4170.256348
4184.871582,4168.205078
4186.538574,4176.2822270000015
4189.230957,4187.179688
4180.512695,4180.6411130000015
4169.615234000001,4168.589844
4170.128418,4168.974121
4172.692383,4178.589844
4176.2822270000015,4181.2822270000015
4183.589844,4173.0771479999985
4184.102539,4167.563965
4178.461426,4170.897461
4173.461426,4169.871582
4170.6411130000015,4164.3588869999985
4171.153809,4167.436035
4172.179688,4174.615234000001
4168.846191,4173.333496
4170.512695,4170.6411130000015
4171.410156,4171.666504
4158.461426,4165.0
4153.7177729999985,4157.820313
4168.205078,4168.333496
4173.974121,4177.563965
4162.820313,4168.461426
4162.692383,4164.743652
4171.9228520000015,4172.820313
4164.102539,4172.820313
4154.3588869999985,4166.153809
4156.538574,4162.563965
4159.230957,4159.487305
4157.692383,4157.307617
4153.333496,4155.6411130000015
4152.307617,4152.307617
4162.436035,4155.897461
4162.820313,4160.384765999999
4142.05127,4150.769043
4168.352879571749,4147.05127
4158.589844,4162.05127
4170.384765999999,4172.307617
4169.230957,4169.102539
4160.512695,4161.2822270000015
4151.025879,4151.153809
4151.9228520000015,4150.897461
4155.256348,4157.692383
4152.692383,4154.743652
4157.307617,4153.846191
4168.7177729999985,4165.6411130000015
4171.410156,4172.94873
4171.025879,4168.589844
4173.205078,4165.128418
4171.794922,4168.333496
4167.692383,4167.436035
4167.563965,4160.256348
4168.205078,4156.410156
4163.0771479999985,4156.025879
4158.333496,4155.0
4155.512695,4153.333496
4157.05127,4154.615234000001
4165.897461,4160.769043
4168.7177729999985,4168.333496
4161.153809,4168.333496
4157.307617,4165.897461
4160.897461,4168.846191
4157.692383,4166.025879
4153.7177729999985,4154.487305
4156.666504,4152.05127
4158.333496,4162.94873
4157.94873,4166.153809
4162.692383,4162.820313
4165.512695,4168.7177729999985
4161.794922,4171.410156
4162.820313,4166.666504
4172.94873,4170.769043
4173.333496,4170.0
4160.256348,4156.666504
4148.333496,4151.794922
4143.974121,4150.512695
4146.153809,4146.538574
4152.05127,4153.0771479999985
4156.410156,4160.128418
4156.410156,4155.6411130000015
4154.230957,4151.2822270000015
4157.692383,4152.692383
4163.7177729999985,4149.615234000001
4154.743652,4168.272681013453
4168.352879571749,4168.272681013453
4168.352879571749,4168.272681013453
4155.384765999999,4146.2822270000015
4160.897461,4155.0
4156.794922,4155.128418
4152.94873,4153.0771479999985
4155.384765999999,4156.410156
4155.256348,4156.538574
4148.205078,4149.743652
4156.9228520000015,4154.743652
4170.384765999999,4167.563965
4162.05127,4166.9228520000015
4157.692383,4166.538574
4169.487305,4178.0771479999985
4172.692383,4177.820313
4165.897461,4159.3588869999985
4164.230957,4149.230957
4165.128418,4157.307617
4170.128418,4169.871582
4171.666504,4176.9228520000015
4162.05127,4167.94873
4162.820313,4155.256348
4170.384765999999,4160.897461
4169.743652,4173.461426
4168.974121,4174.3588869999985
4171.410156,4169.871582
4166.794922,4169.230957
4165.0,4174.615234000001
4168.7177729999985,4181.2822270000015
4158.846191,4179.615234000001
4148.461426,4171.666504
4155.0,4167.05127
4162.820313,4166.794922
4156.9228520000015,4165.512695
4142.820313,4155.128418
4168.352879571749,4144.871582
4145.256348,4155.769043
4155.6411130000015,4172.94873
4155.6411130000015,4169.3588869999985
4152.436035,4156.794922
4153.589844,4156.666504
4153.0771479999985,4167.179688
4148.0771479999985,4169.230957
4148.0771479999985,4158.589844
4151.410156,4150.6411130000015
4153.461426,4150.897461
4153.974121,4153.0771479999985
4153.7177729999985,4154.871582
4159.487305,4157.307617
4167.563965,4159.743652
4174.230957,4168.461426
4178.974121,4179.3588869999985
4182.05127,4186.2822270000015
4180.256348,4188.7177729999985
4177.692383,4180.6411130000015
4182.307617,4172.94873
4183.461426,4174.102539
4180.769043,4169.102539
4184.3588869999985,4164.743652
4189.871582,4172.307617
4186.794922,4172.436035
4184.3588869999985,4172.94873
4187.94873,4184.102539
4180.384765999999,4179.3588869999985
4175.769043,4164.230957
4185.769043,4163.205078
4186.9228520000015,4159.487305
4179.230957,4152.436035
4180.897461,4160.512695
4185.769043,4169.615234000001
4184.871582,4169.871582
4182.692383,4170.769043
4175.128418,4169.487305
4170.128418,4166.153809
4180.897461,4170.769043
4187.05127,4173.589844
4176.794922,4167.94873
4176.2822270000015,4175.6411130000015
4188.7177729999985,4188.846191
4186.794922,4182.179688
4178.461426,4170.384765999999
4181.538574,4168.7177729999985
4185.512695,4170.0
4184.871582,4169.230957
4184.3588869999985,4169.487305
4188.205078,4177.307617
4168.352879571749,4188.974121
4168.352879571749,4189.3588869999985
4189.615234000001,4181.794922
4185.6411130000015,4182.692383
4168.352879571749,4186.2822270000015
4193.333496,4185.897461
4183.974121,4187.436035
4185.897461,4187.692383
4191.666504,4183.846191
4168.352879571749,4181.9228520000015
4168.352879571749,4185.256348
4192.307617,4186.794922
4187.692383,4179.102539
4185.512695,4175.0
4186.153809,4183.974121
4184.487305,4186.538574
4173.974121,4171.538574
4168.461426,4165.897461
4180.897461,4182.307617
4190.897461,4187.94873
4177.179688,4171.153809
4168.974121,4162.692383
4179.102539,4171.2822270000015
4180.384765999999,4171.666504
4169.743652,4164.230957
4170.6411130000015,4167.692383
4182.436035,4176.9228520000015
4185.6411130000015,4180.256348
4177.94873,4175.0
4169.3588869999985,4167.05127
4170.6411130000015,4174.102539
4177.179688,4181.410156
4179.230957,4174.615234000001
4180.256348,4173.7177729999985
4183.589844,4182.820313
4184.871582,4183.846191
4185.384765999999,4185.256348
4186.2822270000015,4191.025879
4182.820313,4186.666504
4179.615234000001,4181.2822270000015
4183.846191,4181.9228520000015
4187.820313,4180.897461
4180.6411130000015,4178.974121
4176.9228520000015,4180.0
4181.410156,4177.05127
4176.025879,4173.205078
4167.820313,4167.94873
4167.436035,4159.3588869999985
4166.2822270000015,4156.538574
4165.0,4161.025879
4167.94873,4166.153809
4167.436035,4168.846191
4166.2822270000015,4169.743652
4170.0,4168.7177729999985
4170.6411130000015,4168.7177729999985
4169.871582,4172.94873
4168.846191,4173.846191
4166.410156,4169.102539
4167.563965,4166.9228520000015
4173.7177729999985,4173.7177729999985
4171.2822270000015,4171.410156
4161.794922,4163.7177729999985
4163.846191,4168.205078
4169.230957,4171.153809
4169.102539,4172.563965
4166.538574,4180.128418
