valorAbsMedio,Varianza,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,FHist2,FHist3,FHist6,FHist8,Decil 1,AH0,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,Etiqueta
0.3909001878513374,0.0046289378617332165,0.1574525048786983,0.1838921178149378,0.11125178034499128,0.10862669037658008,0.14440733145909376,0.1361251383288472,0.072594355242491,0.9295866807280246,0.04729867265764045,0.0755707057684951,0.2036083416257353,0.22369387950707886,0.2303604011985101,0.22733201661155444,0.2309402052814344,0.20363977835419592,0.16306329339004152,0.1950158658090994,3
0.38258492409942946,0.0003549765662568861,0.037528205474253604,0.23047499087419843,0.12283000327546673,0.18849587471278834,0.18161933438980918,0.09416738510654749,0.023502345990905487,0.9265487311486904,0.08522465895537877,0.09437282941174563,0.09842572366301161,0.5173135325900797,0.17882467149510922,0.17611856954917207,0.565914100307612,0.2886713476641945,0.13236192171356861,0.30608040382541035,3
0.3844934284551398,0.00013031541115560526,0.04628957480250841,0.5331023189817974,0.1834151467255224,0.1790920916765303,0.4445135501813683,0.4461191287021431,0.15175123263530582,0.9307804555400754,0.01835078738456322,0.03540668770936337,0.553908717481683,0.40757868023965343,0.1575185423520822,0.3402418776101919,0.4654685549018146,0.11603933403329093,0.332335923759891,0.3970515026140513,1
0.36938274335574217,0.0010000057224678327,0.039781579666054154,0.1840803464607471,0.05814505533330627,0.131853184035743,0.15564771324160248,0.059867851389020364,0.14899684607037258,0.9506132404091314,0.2458795297483043,0.16878394227124452,0.29338743937741824,0.6846517296788152,0.49595956838853555,0.5453464450874391,0.36008335818689696,0.1352169778343861,0.43703387790105375,0.8537435029119729,2
0.3709380467308119,0.00012900897189931982,0.0406885077467211,0.4529150587354538,0.17605633802816895,0.2824416957784622,0.3366634946236069,0.402812627717423,0.095404938045764,0.9495064058449749,0.09629868696441554,0.3042361419423971,0.4627316957303344,0.5086481952995413,0.30495449472196545,0.355912684532355,0.5876595684497694,0.5650129461642344,0.623644564788291,0.24610879215448184,2
0.375673482691008,0.0011754501479665403,0.15660434747407626,0.46943527227816645,0.09972547769671519,0.13881187396690955,0.3498275053519989,0.47434655279407384,0.18754499739053015,0.9321038147719802,0.030479146553988652,0.13419303063209514,0.26991519266593517,0.39721952203098493,0.22269150881191369,0.20183993227656802,0.3034201855947026,0.2010489580373597,0.1954503557837394,0.16653804928652682,3
0.3761924773937926,0.00021099619329416453,0.05634572007183106,0.42997820898723277,0.026281020326295368,0.1724144029780803,0.2608094219334704,0.4238361287341131,0.04126291092652668,0.9378107134482905,0.251515771366732,0.4152292620362069,0.4236471355046526,0.4809536757875036,0.5042111411192866,0.4118389216379194,0.44969086150599447,0.36683581667155596,0.29800550170418794,0.5557157404143007,2
0.38230785313574334,0.00016859292206293714,0.034189938084437765,0.3508788470093038,0.1451297949912715,0.38690232849923933,0.5359190663476947,0.12556661768771962,0.012524862731298384,0.9276120955888993,0.05236940026017565,0.07421524366369794,0.37008050735560494,0.2791787372879178,0.1100571460601641,0.30930052123826557,0.3514298927419497,0.1945821652799952,0.24321039884279466,0.06539291933285812,4
0.3727375697552686,0.00014049724535208954,0.038987495016675214,0.5034491660102356,0.07938774533798032,0.5592218973674327,0.2487944339017341,0.3172368456084383,0.24493844550946756,0.9491377357434114,0.2629855830280387,0.20052802043308202,0.23528228521880218,0.6133609586396115,0.4559705279965851,0.7439824007275989,0.3954316003285188,0.28916629480585504,0.29206638193981665,0.853985684799628,5
0.381173245203537,0.00016095847804911575,0.044871558252725235,0.4928791429771609,0.11218473632492626,0.5487011915836276,0.4236814322397544,0.3806562395463035,0.0976332787711813,0.9212324024878118,0.03499717445915383,0.13775280456683697,0.10775150719184166,0.26874871373231374,0.10833023555410029,0.18521905169542305,0.19170899460223828,0.18468864940949709,0.03647911253590752,0.06162921050213367,5
0.3820073214204287,0.0001153441186126365,0.036009703510957794,0.5033285017789999,0.13249447034966516,0.49123944205924913,0.4461516657648734,0.29944127910714774,0.04398450684478805,0.9307804555400754,0.008176753218082998,0.06745577164338462,0.4572925350877264,0.38270693133652,0.18339423458155946,0.2733792066081793,0.5075745357360035,0.2210746987249819,0.19649685986320112,0.3118164618452624,5
0.383296102948707,0.0002488842049287275,0.05489530472644563,0.42285966935109726,0.04752371033096936,0.37366372400236386,0.39379727769842215,0.2777517818561048,0.08343380997732358,0.9362267812582967,0.05042602942331824,0.20561037406824528,0.27970490511478663,0.20728334961584202,0.17675880339888705,0.1501474186363191,0.4221543693831741,0.3750136571288091,0.12152355563062706,0.11560101981500279,5
0.382255226945162,0.0003454274477817013,0.045917622731701274,0.22742710361794505,0.05413254722131233,0.10647464123269942,0.1733579708405477,0.14417824543601596,0.046191806386446724,0.9404577622928931,0.1882682684579042,0.24051781311454928,0.17995544641297725,0.5726532925813903,0.206767975764363,0.09961595142995988,0.5589453458309079,0.239903938367561,0.030461824396855353,0.10490980903356358,2
0.37669444683623254,4.870250265046803e-05,0.03629876928627751,0.8020889108630492,0.14311581535200224,0.3698807968806467,0.7499778535385688,0.530632479637193,0.4589369456173363,0.8066183245092047,0.0050462594404166745,0.027276194917112907,0.06206746135166146,0.04281623914025621,0.03554618299715917,0.044755815699214316,0.11194973294280071,0.12677558570120143,0.055377606533229304,0.17974167126356747,3
0.3711813582625556,0.00032907996901305423,0.04675418156330462,0.26734127716969724,0.0353816358428391,0.21584439233566527,0.29221004507262455,0.18842363849622623,0.03388855651088292,0.9250514914209971,0.044362133727115664,0.08532332700691973,0.054962920323917835,0.1609465196156982,0.10172005614653075,0.15098228244145467,0.23961797666312054,0.07237548113290714,0.0487342296234276,0.10058507851254515,3
0.3759633000509641,0.0012236400799849451,0.051643235706855556,0.14555114685472464,0.17497985035901326,0.14026392822177575,0.14846347498489906,0.055928091802146196,0.05366194549519958,0.9301288166568593,0.06633604084326271,0.25742616713806205,0.4667916618452535,0.32904419869115986,0.15617001361070132,0.393061663877924,0.41897856940628087,0.2300918241720405,0.13634100808685795,0.16946947857521458,4
0.37322913255078305,0.00015511068704840067,0.042470109159275723,0.4258316996666307,0.14211559900649062,0.25068597155772376,0.3730317324648833,0.2312882012664147,0.13954581441784553,0.9351200292893402,0.05357526727729087,0.3735197520495943,0.30515593488297,0.47092123267639785,0.19899706534255795,0.10611996918359969,0.18952497346503708,0.08160978632413628,0.16119304509878193,0.04596677384081434,2
0.38216155936970075,0.00552438068376235,0.17781061024152053,0.19600086421358837,0.024076142903935116,0.14094533424406777,0.1991114048845374,0.07447522835108666,0.030936612931039924,0.9313009400176497,0.05119929100837042,0.09527491792590727,0.24220597263503504,0.19976384394760957,0.1354005120384586,0.1054870354000448,0.29664876379799204,0.4683707545709451,0.22356848316311115,0.25443552793450064,1
0.3687245245458346,0.0004927065701706615,0.06657870469559038,0.35299050973781615,0.08024893547330497,0.8003199881304341,0.12361908605353282,0.13645256910640913,0.0032901114596380183,0.9486384074844079,0.06816317244080788,0.2523850762386282,0.23032090840877767,0.5672237298818843,0.40892819164780864,0.19683624578913708,0.2837713081209534,0.45033652146499975,0.5990445033826491,0.22432196298651758,5
0.38023587499064515,0.0007585527687834397,0.03660173843571263,0.08870888415484225,0.27057195538004625,0.023158202623958304,0.058471355267105535,0.07496068477836575,0.03145065031688639,0.9426062279278105,0.5485871031460007,0.26237408238870535,0.3171758212071802,0.21181178765491102,0.7428013277564762,0.6637080827545916,0.9654628326103659,0.5784687393222211,0.2779231597659699,0.2782295153115063,5
0.5518747088204536,0.004920272554645753,0.041677775450229354,0.020275128132775065,0.0988245690782748,0.030537448136215527,0.027224057396706514,0.008736828058903566,0.00040330293807052655,0.9252688420407322,0.07924066316035225,0.15013526449495873,0.4991080189047067,0.1703569760169117,0.17625855351870767,0.15430942407927117,0.21425359433049623,0.15253318348986203,0.10933500317790507,0.05235050240703529,3
0.3825348711955545,0.0004610000208488698,0.07258961130323177,0.40141656454068,0.10939839128418072,0.28853182937443056,0.26033217400000974,0.24774310097525776,0.15569506308470438,0.9500924248737537,0.16863315844365886,0.1855828152284452,0.5322701274921351,0.6917569557461609,0.5759006534072205,0.5272557214172009,0.4494250223190625,0.4189930949272911,0.38042066040018224,0.5439906814400545,1
0.37990430938009556,0.00015275538767512656,0.04227210132752633,0.38211170628345925,0.14311581535200224,0.21691931213069457,0.24936912082786555,0.43553012396863955,0.026546151250027183,0.9402843773682967,0.5104709793500437,0.352210982556011,0.29170869989422443,0.29641579592483175,0.7476196489737761,0.5089861072623787,0.6988436741468882,0.3395032249812123,0.2212900580895558,0.1802236189293677,4
0.3778549985551196,0.00013710773338874652,0.03881901720579799,0.48930381096094583,0.07598134515905691,0.6913656672782672,0.3407164375773442,0.1777385922624011,0.1416611371005222,0.9441034676555011,0.1854283623730999,0.34746855226193585,0.24815890692607942,0.514264010583079,0.4069940361498587,0.3332699997304937,0.3763064092513904,0.25746069636110275,0.44007243727068335,0.3532354225983668,3
0.3809832445898431,0.00025537375033180974,0.05609437523744147,0.3716867086690228,0.10153946937438585,0.08349628306048185,0.15486524299878962,0.3737938578218706,0.11324568856012349,0.9290441301306718,0.050563232602980894,0.05228648111185724,0.33537151376963903,0.3456555910176542,0.09821478848805595,0.2097177924841258,0.4883988458717507,0.26732153132385306,0.5076970732809611,0.42851733711691586,3
0.3169943521195373,0.0026468671315880766,0.0372766542787626,0.06176179237079521,0.0156596753239584,0.06126041685043456,0.046162375027108085,0.024633152964872954,0.006945541850584324,0.929695356037894,0.02755895334722536,0.06958544510422578,0.5533754628355226,0.2975225418748784,0.1031914080913367,0.40702499074077203,0.5837832131927656,0.16723984749325968,0.12387255328156677,0.2704837857619803,4
0.36940225948952676,0.0002587541342354997,0.061193956600971836,0.5028202856374695,0.025542765404608148,0.41924604601017074,0.4281461248907421,0.3663346842098007,0.18964963290793105,0.9381579788686754,0.4742356380277488,0.46201720441131994,0.36139409488197977,0.24692759534786263,0.4805539581225761,0.5018872070273824,0.9190675716508904,0.3533091300558192,0.24299956918934426,0.1388800121099132,2
0.37819442661699654,2.4421900800188126e-05,0.029515492639936646,0.8046245874952163,0.28119330038238305,0.300549911486533,0.6090669350106053,0.5400694092611434,0.5882460052699503,0.92787242076139,0.03217806323170912,0.16162045135144043,0.25916304880951585,0.2232562982528638,0.12183442930083842,0.14383035373962255,0.41515877648422317,0.2807321243463955,0.23539802752627162,0.128030866320785,5
0.3689042130222049,0.0004458475177013447,0.05516853980907603,0.23975296523715328,0.07938774533798032,0.1984876491433985,0.1400112529547453,0.20989804340088367,0.008127847805659826,0.9479222258693856,0.2740190421884492,0.26388228622622545,0.19265040162394745,0.5467753174620403,0.5869844903325404,0.3616252206458551,0.3103920614207852,0.230621024730005,0.6320274607225075,0.5932883456075574,3
0.36861193961647576,0.0056636638573107825,0.15715959196725496,0.18301747448646838,0.05733535638693982,0.07831308946072087,0.09866099405869622,0.12758466681717368,0.10762347798836575,0.9144189989511329,0.09302644765892852,0.17487013127266882,0.24200426717794266,0.2355862882478948,0.13464839643909662,0.14331349722131057,0.20243378286687216,0.14107244365725582,0.13714400498891788,0.09615171081547691,3
0.37217774690005356,0.00017527581584293956,0.039267562062042696,0.3661170887918403,0.27857954657867595,0.15681847263163026,0.4021537050715067,0.31165415179244416,0.10139796684058007,0.9136813293827242,0.23031163090671788,0.37059991853077284,0.19992183130539043,0.44132114326539196,0.3758617761442407,0.16978881272042906,0.2586334170987664,0.41044344532955196,0.3598492191389075,0.2418514396257753,2
0.38413173516821164,0.0002601672473026315,0.04665533020735442,0.37260394869506214,0.21030423305909324,0.2519323889161809,0.6454419777219644,0.148215203635256,0.11744999638117537,0.9406316427886816,0.16823129275259066,0.31885801172209866,0.15286643757940155,0.6850444959162665,0.21862910140535788,0.19596346607113238,0.2775566855057786,0.07416145603326452,0.07989891318902326,0.10314019493943095,5
0.38853502625411984,0.0008366854652522239,0.11170197601309247,0.4398452091889294,0.20456279113733428,0.11218717470921483,0.41831385690892753,0.29635892946084263,0.24669043810472685,0.9570360729148657,0.017364709816533947,0.056015843893406914,0.3067127480694523,0.4311067813656563,0.15229212512137807,0.24995208606821448,0.6627632810622069,0.18358230157133446,0.22844171852579878,0.29420264818035824,3
0.38065820535384365,0.00010280820629261065,0.03557007623366115,0.5113617876889145,0.23628425775505218,0.3074751299044126,0.644258388776947,0.2523026725541994,0.15364046488347283,0.9388523428265243,0.08656778036661822,0.5172402602160452,0.49978774048989266,0.525364613956721,0.32711957687529875,0.35466818567136427,0.5684059430142869,0.2991469519079723,0.1329447400054544,0.01945844978771251,4
0.3725137517824173,0.0004051713387876217,0.03499258542455874,0.23500895187615378,0.027022600720602585,0.12181829654635457,0.1865680342525137,0.10208840914250798,0.18285849939702978,0.9415211267331038,0.08291453626939388,0.1962534891802493,0.3438652655444608,0.32144364450508967,0.19984278874070535,0.12200986535453631,0.18739065057152465,0.12863741659833858,0.12958106488000942,0.18212821069840276,4
0.37730615051118477,0.00022605836839549088,0.04706399921425075,0.42494162962693016,0.0687664003356433,0.16588501121010418,0.34550901962322295,0.16870109719512857,0.187799102562521,0.9377890609815136,0.09001278125776575,0.2877587596133441,0.25971639354691806,0.32760900305452967,0.2872224501149446,0.21363470741884552,0.28716923967430125,0.45703101920210665,0.18269193315218105,0.09489638666786972,5
0.3779532642082053,0.0020790882315612717,0.1506529685409322,0.2664015766239619,0.06960366852276445,0.11576953275372717,0.20938248538577356,0.2714597035726741,0.03539522082128767,0.8961050240198523,0.01536059119617984,0.01997125890418866,0.02231671698561817,0.05630108522038799,0.04442442650025106,0.05864718002339068,0.11252103111152732,0.12342446693903761,0.16621640972333712,0.13998473141689974,3
0.3810028636883125,8.922711085543889e-05,0.041764609832236524,0.5961788463271712,0.17497985035901326,0.2889406027335482,0.5903682639541915,0.3889474409390864,0.22578604174613914,0.9017903535015943,0.03924888658478637,0.12739070802283842,0.11114381641558348,0.13052915789205657,0.09930065987374931,0.11668469327705584,0.1754390242814025,0.14773117699976693,0.12369524253892815,0.05480157952394936,4
0.36911813450701914,0.00016557697015901174,0.029416800748827642,0.28676821003749786,0.027767529107660727,0.30205487954763666,0.24286441116892735,0.19349014894819386,0.055897048156294156,0.9427149032376789,0.039190180996264305,0.26093384901017047,0.6760973155055198,0.6516956613795539,0.3023051738060217,0.24938260268723159,0.7532049295481477,0.5451682271283665,0.2533644426730296,0.06913670496963516,2
0.3727093785127149,0.0006644550365597085,0.0521223397736031,0.17645094232537623,0.29315427448411385,0.10650502675243599,0.11858788137914773,0.13298551869061626,0.050867793761646435,0.9441034676555011,0.12325909409615095,0.22157219695939365,0.24421772481475224,0.4273073934762611,0.24145610800448436,0.15400977923354675,0.4337938439913059,0.19804494450186358,0.05867580796722318,0.2048190961645086,2
0.3370702397657279,0.016591542680350964,0.23471886299992478,0.1615422480029442,0.014945235077164332,0.13618439118356382,0.08855736261819014,0.06459369532350373,0.03323709930382087,0.9303457543006024,0.054874645385237016,0.2152772966272645,0.531763818729687,0.22359083323585738,0.12321715735372864,0.31527787098697907,0.405701328682168,0.25250702784190715,0.4950765878051453,0.2808805443039392,3
0.37840908417472097,5.590987048438581e-06,0.023064679243311324,0.9313644638829304,0.017098232209150632,0.29776752857512384,0.3979350275412905,0.5882940312557708,0.5533422054319149,0.9032223863508424,0.027802466019315065,0.1462024979353394,0.21042412011432082,0.2279246246996491,0.12574997733185345,0.11874783032459629,0.233678210663495,0.10349716914709232,0.09085524668523365,0.031511696817810686,1
0.37645884009656605,0.0007295691546586219,0.12001407956749165,0.45963455068419096,0.18560119536135017,0.16589572563209254,0.47323230473114103,0.41167719425073795,0.08969124303883716,0.8650323229709755,0.027408843005821512,0.04449899944926091,0.2088451530666894,0.148794522688813,0.10265046035490469,0.1276647036913509,0.15907873737875983,0.06481681029835158,0.12962439604219617,0.13547414870475233,3
0.37840543767157,9.833903124927036e-05,0.03992778708659729,0.546777572990089,0.0353816358428391,0.34257369009521427,0.33599959561095366,0.3092099912835717,0.43957446870159744,0.9299988192610105,0.016434139871856802,0.03191349070262236,0.43269243569114096,0.4565850432547498,0.16301164253083808,0.28534003698539806,0.5465135813631089,0.13945464157153598,0.10329238382695309,0.0440683851821326,3
0.37586381176479744,0.00027718858501761794,0.03617384802433957,0.22908519325903626,0.07938774533798032,0.14870923962242652,0.24286421192021246,0.17787483646544255,0.011305613630484072,0.9457524381484914,0.1550192182987301,0.2950292869664036,0.5110009315632227,0.5925995571551383,0.3645935763417165,0.8293973179462367,0.5358532673799906,0.40057608227105795,0.3887818124381231,0.3386342053125777,5
0.3800217518095028,0.00041988001126864034,0.05101045367254778,0.24135220874066315,0.11997221349008658,0.22930055013519787,0.19280869328894246,0.11840384498589256,0.009059610171732561,0.9384614420917918,0.27073841432277473,0.4307801882991982,0.23587215006259843,0.4108770023323651,0.37619603248897066,0.25557519216164587,0.20864366725185451,0.23530133899784764,0.8783958223426422,0.4202393804485052,1
0.371811885624056,0.0003221701624369974,0.04247131851090402,0.27057211584572144,0.03843682600617082,0.4743372347284256,0.21425770197754054,0.1562625709019454,0.006450706538224082,0.9428446514939077,0.027259020037964057,0.18935560835066093,0.25583619805209523,0.40763934752603015,0.28718591686073036,0.12945911160979431,0.24565798794985913,0.09026624931359929,0.09193130434930095,0.14924133263005632,3
0.0,0.11112131646252808,0.03722108038988371,0.0,0.036140295732052075,0.0,0.0,0.0,0.0028910142568669486,0.9191063341997339,0.0361976406319717,0.0970479618424123,0.21255305643786448,0.20108750346333823,0.15031312096817095,0.14759186903093002,0.2249482773918722,0.11026011236516688,0.16961887139003137,0.11144861278519169,5
0.3672938864937496,0.0004444986153524585,0.11706030737558494,0.7066810332275603,0.17497985035901326,0.4475852986144821,0.43748213564000904,0.8428625794535173,0.05898392221309185,0.9630681715687919,0.034099105200329174,0.11112205070126832,0.2808206819255856,0.13494482872726238,0.13943593377733385,0.08785503015410154,0.3149400942123268,0.5546793687450147,0.2821961324232544,0.5260776933630487,3
0.3757752096104072,1.683930921851659e-05,0.027501998854828996,0.870233820980649,0.2997271909904879,0.25639247683019223,0.6233357231769043,0.4024468165095032,0.8473176364533499,0.9462083788787465,0.06909800968661554,0.17052844152944865,0.1417257179799974,0.2313549999881583,0.2792264689411824,0.17901009511384158,0.4479964457005338,0.5379197481155703,0.2276746964944254,0.05986335398289597,5
0.3757752096104072,1.683930921851659e-05,0.027501998854828996,0.870233820980649,0.2997271909904879,0.25639247683019223,0.6233357231769043,0.4024468165095032,0.8473176364533499,0.9312143308275598,0.24365861762864624,0.9390374242063125,0.856944300337697,0.5095947662868004,0.2785082251301098,0.34133182545637164,0.3167444155726652,0.16413513474313787,0.10637631349540058,0.20460560771222167,5
0.3763277210047926,0.0004095174594276955,0.040704336102033875,0.1898368432957936,0.07767692466646287,0.16940464549461617,0.22502406266997474,0.11510190561891842,0.017230776903050013,0.9421068170736069,0.35558147258697426,0.3813500081386512,0.21694216296971522,0.43613468652023657,0.43699365340837804,0.517099265400624,0.377800978788471,0.11361901031815658,0.4712749495660116,0.7633466662148459,3
0.37635674132050045,0.0003338842215804954,0.048422833029053106,0.3455830735856948,0.19510325064370987,0.23892997534967172,0.3487799641653547,0.21268540459200394,0.19534502977142704,0.9307800425640815,0.08654110230086426,0.33120337278688244,0.3701004513850362,0.1867394479838345,0.13740687288693115,0.435893039794286,0.4726505349204973,0.2868721354806499,0.19525442541558202,0.20620990091192787,5
0.35329642974691033,0.0001370863809759643,0.029697502592237832,0.3595007678516538,0.06793288671438374,0.3326431710731912,0.34048062673162965,0.20750293790970153,0.09718030228746949,0.9360315793535383,0.05934471563639261,0.2324764183249836,0.2871239789561062,0.39839934297437557,0.3175327194262892,0.23311207896854627,0.5524045751186649,0.40100079371119,0.08316461668829542,0.015071026961984741,4
0.42223058376236633,0.010145416833199025,0.3021901249980512,0.27706148621608095,0.16331065966137837,0.10244529949389669,0.13717501676891622,0.0993745350118072,0.19082288662596864,0.9427149032376789,0.007468909564362222,0.08306057795654442,0.3167323862809553,0.3483078378721911,0.2591792412914039,0.2524658122164221,0.3017211107828357,0.25860593112048996,0.24195324357369705,0.18063786053081762,3
0.3747735309390041,0.0003891568901825456,0.05139379635269496,0.30511808128030815,0.03920926379067835,0.24303348953058296,0.23245884888318005,0.11449291882106152,0.15042947291554074,0.9507436507809723,0.17648603276541788,0.1797872186386118,0.4781461188133115,0.5942688816923959,0.582108563284192,0.3154879194580677,0.35453173791541914,0.2946108555785642,0.7332015076472052,0.42093603655898587,4
0.37989303896854043,0.00023187461616030217,0.05201609891489828,0.42533570012828903,0.11125178034499128,0.29129345227577114,0.6203337384647492,0.25522186596847063,0.06993600744742859,0.9375067529614531,0.06748548803684583,0.24991484098075575,0.23892694322153632,0.21462263068355458,0.20360674839839377,0.16010439503390103,0.42749495982692115,0.3094200000721335,0.1438015312872191,0.21527752926084234,2
0.3833042564554452,0.0006631021018653625,0.05256428556215592,0.1458891374235779,0.12187312534732825,0.16005854112866852,0.12363355610883493,0.09682283416583967,0.00659490395738427,0.9347294589354052,0.03525774538649776,0.13244112355073018,0.3798544258031998,0.3049151549524882,0.23641094679315275,0.2729844738061525,0.5040074913489844,0.6076742298584711,0.828750084359314,0.6475918783856409,1
0.38349921123648656,0.00045590620964137653,0.06354720640113444,0.344756341635337,0.10336987726633395,0.5243729110665916,0.21959154042094375,0.1682894727041681,0.029091017391534815,0.937094612735943,0.06720349362378271,0.20740578323716316,0.18819225891397723,0.3233384242570716,0.19069428624924095,0.1455810252420906,0.34441618306974187,0.21207788476631215,0.09666680049622771,0.05816730739503989,5
0.3776291141201513,0.00017269719005686763,0.04033659762585892,0.3717513363760256,0.22689584162604154,0.27868459229774817,0.3972598400614878,0.24865702040528587,0.11881354308016917,0.8763588490178948,0.02368347084223381,0.16170078612777197,0.20590392235509541,0.13171990152861368,0.07807227602750931,0.07541531388217664,0.08000925777538666,0.05915682272448845,0.040165354644936355,0.06907951081379246,1
0.3855855263608188,0.0005563616522520439,0.06717745154230677,0.31280141367943,0.036140295732052075,0.20947999411090001,0.2807401743063684,0.15047058649535747,0.10056362569830785,0.9362700861918478,0.020500492643946665,0.1660373919417986,0.20506732241201725,0.14658198279647527,0.14903053876553818,0.13363124583140712,0.3718594851020449,0.5899829344169094,0.2375885890922694,0.19020342407993823,2
0.3685413251397254,0.0009254370555643616,0.17736621018641532,0.6080973392077966,0.10063043534265426,0.1626449385116441,0.2843164731044447,0.5972718575378295,0.1308959928107743,0.9549528141583945,0.007251404876201207,0.04047318383943772,0.5223651776736729,0.5041713061490339,0.1700552991823473,0.2764774762919614,0.2887904164544114,0.09285073306600175,0.167021178926083,0.14614394460562258,5
0.37841521962080105,0.0007455551596089037,0.05520399716916416,0.13917559199405682,0.04595545804874507,0.09534299016485849,0.08402495589876928,0.10729811815436201,0.00526484501481829,0.9176522338766873,0.005627109342331487,0.0,0.08282133515201519,0.1506803470292879,0.2063353861847274,0.0857533592266717,0.05071891172140024,0.013346454265663641,0.043496459273705275,0.08105507011991471,3
0.3769416915256203,5.095214643216762e-05,0.03543435636437088,0.7384585814122526,0.2599506103777091,0.2735532693287648,0.5035364722665798,0.40335027464669776,0.5842848699923038,0.8988826484266959,0.01609829244940554,0.11998866182341708,0.1591475234978226,0.1981766450731271,0.11991380976489632,0.1177011655571122,0.14619039611260962,0.09232643380900572,0.11144235981589952,0.12004265973153339,3
0.3795052382096511,0.0001724599101584757,0.04477382693145775,0.45365929466900023,0.11125178034499128,0.4100148699281381,0.5446412885691895,0.24792372336631952,0.17951790789108243,0.9517196619972932,0.16019867792089848,0.12058764340538868,0.1061153557803692,0.5874748583885141,0.46196426779846805,0.30229341598049986,0.22684203154844867,0.48412646465624753,0.6147200188781082,0.285800002091136,4
