,EEG.O1,EEG.O2,MarkerValueInt
0,2.3348,-10.289,1
1,3.1814,-20.918,1
2,2.3613,-27.174,1
3,1.354,-23.295,1
4,1.5734,-10.607,1
5,2.1876,2.1606,1
6,1.0673,7.7972,1
7,-1.8035,7.3198,1
8,-3.8278,6.4167,1
9,-3.4812,7.6498,1
10,-2.2571,8.7685,1
11,-1.675,7.4701,1
12,-0.86486,4.6326,1
13,0.88705,2.3654,1
14,1.8192,1.257,1
15,0.82873,0.82057,1
16,0.47824,1.1406,1
17,2.9188,2.3966,1
18,4.7376,3.2514,1
19,1.1287,1.3503,1
20,-5.3464,-3.9516,1
21,-6.3153,-10.031,1
22,0.48472,-12.938,1
23,6.7479,-11.02,1
24,4.6957,-6.3307,1
25,-2.2322,-2.4106,1
26,-5.0479,-1.0393,1
27,-2.1753,-1.3592,1
28,0.051295,-1.5037,1
29,-1.1572,-0.17143,1
30,-0.71145,3.0774,1
31,4.7649,7.5587,1
32,9.3841,10.975,1
33,5.4281,10.778,1
34,-4.8983,7.4172,1
35,-11.16,4.9254,1
36,-7.715,5.9803,1
37,0.1335,7.1108,1
38,4.1512,2.1979,1
39,2.9067,-8.3171,1
40,0.83917,-15.362,1
41,0.74153,-11.574,1
42,0.98992,-1.5181,1
43,-0.60433,2.9464,1
44,-3.3927,-2.566,1
45,-4.8357,-9.5015,1
46,-3.0605,-7.6782,1
47,1.7745,1.8823,1
48,7.236,9.3006,1
49,9.6719,8.7371,1
50,7.1092,3.9501,1
51,1.551,0.94809,1
52,-2.8578,0.11081,1
53,-4.318,-1.8017,1
54,-4.7019,-5.1539,1
55,-5.9579,-6.827,1
56,-6.9627,-5.0877,1
57,-5.4268,-1.7098,1
58,-1.708,1.0348,1
59,1.4635,3.0083,1
60,2.9008,5.0159,1
61,4.2994,6.7811,1
62,6.7477,7.2896,1
63,7.9531,6.2582,1
64,5.1356,4.3091,1
65,-0.19763,2.0545,1
66,-3.1041,-0.36548,1
67,-1.4449,-2.8915,1
68,1.0158,-5.0162,1
69,-0.59588,-5.9083,1
70,-5.7547,-5.2846,1
71,-8.9741,-3.9378,1
72,-6.5014,-2.8532,1
73,-0.59918,-2.0296,1
74,3.5156,-1.0592,1
75,3.6054,-0.52991,1
76,1.9873,-1.2473,1
77,1.6776,-2.0419,1
78,2.5641,-0.56891,1
79,2.2872,2.9195,1
80,0.069811,5.0005,1
81,-1.9954,3.7883,1
82,-1.849,1.8143,1
83,-0.14143,1.9338,1
84,1.1483,2.6404,1
85,1.5968,0.76798,1
86,2.0999,-2.6522,1
87,2.4731,-3.234,1
88,1.5088,0.30717,1
89,-0.57647,4.2767,1
90,-2.0113,5.0923,1
91,-2.2445,3.0447,1
92,-2.5678,0.28957,1
93,-3.172,-1.8634,1
94,-2.1708,-2.6834,1
95,0.85177,-1.8452,1
