,EEG.O1,EEG.O2,MarkerValueInt
0,-3.7264,-10.883,1
1,-6.806,-18.441,1
2,-8.596,-19.917,1
3,-8.51,-15.442,1
4,-6.4972,-8.7796,1
5,-3.6342,-3.9214,1
6,-1.6342,-1.5889,1
7,-1.2071,-0.22524,1
8,-1.2615,1.079,1
9,-0.24179,2.5798,1
10,2.1774,5.3865,1
11,5.262,10.167,1
12,8.2685,14.603,1
13,10.151,14.677,1
14,8.9619,9.0344,1
15,3.6226,0.49185,1
16,-3.3978,-6.8443,1
17,-7.1883,-10.289,1
18,-5.415,-8.8394,1
19,-1.0263,-3.5119,1
20,1.219,1.82,1
21,-0.075655,2.6746,1
22,-2.485,-1.0896,1
23,-3.5195,-4.4418,1
24,-3.0948,-3.3085,1
25,-2.4616,0.068897,1
26,-2.3128,0.41646,1
27,-2.416,-3.0828,1
28,-2.1329,-5.808,1
29,-0.82772,-4.2198,1
30,1.6516,-0.073194,1
31,4.5977,3.0818,1
32,6.9118,4.7133,1
33,7.9598,6.3192,1
34,7.5912,7.6055,1
35,5.628,6.7298,1
36,2.1389,3.8257,1
37,-1.8759,1.4027,1
38,-4.9931,0.7342,1
39,-6.7515,0.11142,1
40,-7.8059,-2.3855,1
41,-8.4965,-6.1251,1
42,-7.9385,-8.9094,1
43,-4.9314,-9.1868,1
44,0.4064,-6.3793,1
45,5.918,-0.86194,1
46,8.3841,4.8671,1
47,6.078,6.8061,1
48,1.0126,3.5888,1
49,-2.248,-1.014,1
50,-1.1617,-2.1251,1
51,2.1257,0.39242,1
52,3.9415,2.6497,1
53,3.8341,2.6866,1
54,3.9602,2.3759,1
55,4.4232,2.9852,1
56,2.4861,2.5244,1
57,-2.6731,-0.53176,1
58,-7.4041,-3.7738,1
59,-7.9034,-3.9869,1
60,-5.1694,-2.0022,1
61,-3.1907,-1.3028,1
62,-3.3367,-2.5943,1
63,-3.2411,-2.9551,1
64,-0.98232,-0.53301,1
65,2.3139,2.8932,1
66,4.6706,5.0014,1
67,5.7826,5.9622,1
68,6.0689,6.6383,1
69,4.94,5.7107,1
70,1.8205,1.1079,1
71,-1.9683,-6.2449,1
72,-4.0916,-12.204,1
