Max,Min
35.14413222215052,2.1038308513513524
22.11649297806452,1.5936399414414415
20.484488669716733,1.570905919292925
9.509050230419357,0.0
13.453,1.411
3501.587957051764,2.5557808877466246
14.633995733333336,1.5672575842342342
17.30995163911805,7.837583618243097
30.72,8.552338530066814
297214.7175780229,280.06301383328355
414.9212646805833,0.8417553751761041
0.6402949647598756,0.021730985216685
0.7974323027906679,0.2283375765210953
0.4098548565200278,0.0474896771715355
0.2935809043929597,0.0219198549522093
0.2022553689360454,0.0035837750172826
0.0086309994977743,2.077153891811594e-06
0.002725197272899,9.159383469363641e-10
0.0016189198650572,4.5343222284561207e-10
0.0011946171115009,3.1791162372112955e-10
0.000948851746056,1.3673507725220828e-10
-2.52684,-117.332
-1.28102,-76.05239999999999
-0.8076260000000001,-39.2671
-0.3813439999999997,-18.839
8.04985,-1.9456
27.89200000000001,0.377336
51.34209999999995,0.8641279999999998
83.48520000000002,1.3744600000000002
165.825,2.5065000000000044
0.0218567700118704,5.369792938636371e-05
0.0538126147890339,0.0
0.1231686443229238,0.0
0.1479846906698432,0.0
0.1494794855250942,0.0
0.1477722874811654,0.0
0.1338249713672746,0.0
0.0847537946484832,0.0
0.0342944732219806,0.0
0.0209511837418814,3.579861959090914e-05
