valorAbsMedio,valorAbsPromWI,valorAbsPromWII,LogDet,valorAbsMediana,Varianza,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,VarianzaFrecCentral,PSD_max,FHist1,FHist2,FHist3,FHist4,FHist5,FHist6,FHist7,FHist8,FHist9,FHist10,Etiqueta
3.210738129372195,2.443139767264574,2.4702288100514793,0.0,2.5928000000000004,6.55381691141627,2.290157777130045,13.961235042999487,13.201793721973093,671.2931818508849,3.9583442585495288,0.08657473744332775,0.40149628887617583,0.2835238670085546,0.19517595922223552,0.03273872762128233,0.00025118349435996267,0.00010055254638235,6.0637633975007585e-05,4.368530792399286e-05,3.4360845783030516e-05,1
3.8405394009009,2.768580488738739,2.575227965254444,0.0,2.8178,15.951025129160977,2.4447023036036057,11.03987721567402,12.396396396396396,1602.422955769483,5.969981175472275,0.2551260068340764,0.4656798345548465,0.16083081477249675,0.07177449479065093,0.04618802420828637,6.995330039250908e-05,9.872936424642857e-05,9.131051767130292e-05,7.6858060827246e-05,6.397359650501497e-05,1
4.686331400900901,3.134782195945946,2.7828891775829883,2.418475177609244,3.20325,28.34165392569375,2.868751585585586,10.96335470075467,11.243243243243244,2635.9595435098995,10.669832414000776,0.3312415725109354,0.39519703162318964,0.13954719595732062,0.10236428412862193,0.02986718264850815,0.0006838217401091567,0.00039023697237047106,0.00029400977360996284,0.00022903411616678025,0.00018563052916747633,1
3.7440342375565634,2.855966128959276,2.8116584645379907,2.289272614279651,3.2509,7.756395657614671,2.5551004796380097,13.424298379950855,9.846153846153847,911.9158056620815,10.607411628676447,0.07324691957698092,0.5664836239776104,0.1513676865037127,0.1445097605268582,0.06337635015735824,0.0005904793297273653,0.00018956806177928913,0.00010203891094004417,7.82373122335401e-05,5.533564279934015e-05,1
3.914137470588234,2.854761093891402,2.882252291670932,2.3955476488360934,3.4053,9.519370699806117,2.44782084162896,12.401275787187794,10.425339366515837,1106.571597412592,10.729556484325267,0.07817020027625896,0.6134288293626281,0.19215775263129112,0.07629676220721385,0.03953232931561072,0.00023429544848983615,8.053995388468204e-05,4.3227284766650464e-05,3.289383737605689e-05,2.3169682479285384e-05,1
4.718589745497737,3.6257913410746605,3.4732398603318932,0.0,3.96035,14.566829651376485,2.8063635972850665,11.242213890494401,9.266968325791856,1834.2883038649354,14.823181985475184,0.18078885980829887,0.5654622397536022,0.16094065101472116,0.06706980561912235,0.025353684666011518,9.254312108244569e-05,9.878650391671203e-05,7.575453863555152e-05,6.73802731956914e-05,5.029470141340817e-05,1
4.894530717832961,3.5044929909706544,3.438641965492817,3.063919673229004,4.3201,12.715305079176973,2.756058194130928,11.22873648036704,10.112866817155755,1787.102152737511,24.111263657009996,0.1049967025082558,0.7219795171479959,0.0963481575047187,0.060597530694954604,0.015779758542221793,8.224314884087042e-05,7.55574241841287e-05,5.542029054036801e-05,4.8352602709980686e-05,3.676013557799009e-05,1
3.461504800448431,2.538872112107623,2.3931166453880035,0.0,2.8996,8.14920977497802,2.3642398026905824,13.382370248994754,9.47085201793722,843.9748321794237,4.669721057245078,0.06997568470592286,0.5500706725761286,0.196050127332003,0.1264093820537653,0.056528606350375966,0.00043006923291105935,0.0002152023055299213,0.0001372572695734427,0.00010184127340023019,8.11569003908647e-05,1
3.73517286281179,2.771640094217687,2.6477504417572924,2.222105271435949,3.0777,10.451301361687886,2.415080273922901,12.256694445663534,9.578231292517007,1126.0906569143212,9.717812043350339,0.1277587622712607,0.5426521816628906,0.17590094559068378,0.10197311365233366,0.04867524099705314,0.0012855218872843091,0.0006750444652646329,0.0004638605920337885,0.0003459949233299445,0.0002693339578660751,1
5.130945774831461,3.839927728988764,3.674388313209948,2.5696186833551677,3.8752,20.59922979625617,3.210800961797755,12.175766441916453,10.355056179775282,2126.7457870496064,33.388634486639454,0.051981645924226175,0.7174175379416341,0.09956880340808934,0.09999993700296675,0.031012898528910357,1.7167078156003188e-05,1.2043176421155672e-06,4.01521215433975e-07,2.430275874377828e-07,1.6124957186932116e-07,1
