Max,Min
69.65410356171171,2.346758317528091
54.22051225382883,1.6817728913483143
57.53751508759435,1.581855005120026
9.509050230419357,0.0
36.861,1.411
10704.8485516635,3.7898045782715815
36.836627477477485,1.6849378483069977
17.10745688141263,7.837583618243097
30.72,8.43956043956044
744438.3161326452,334.590563779284
2102.357618412805,0.8417553751761041
0.6402949647598756,0.021730985216685
0.7974323027906679,0.2297318287584535
0.4098548565200278,0.0474896771715355
0.2935809043929597,0.0219198549522093
0.2022553689360454,0.0035837750172826
0.0086309994977743,2.077153891811594e-06
0.002725197272899,9.159383469363641e-10
0.0016189198650572,4.823219660577347e-10
0.0011946171115009,4.2932428908402926e-10
0.000948851746056,1.3673507725220828e-10
-2.52684,-117.332
-1.28102,-76.05239999999999
-0.8076260000000001,-39.2671
-0.3523079999999998,-18.839
8.04985,-1.2453
27.89200000000001,0.377336
51.34209999999995,0.8641279999999998
83.48520000000002,1.3744600000000002
165.825,2.5065000000000044
0.0218567700118704,5.369792938636371e-05
0.0538126147890339,0.0
0.1231686443229238,0.0
0.1479846906698432,0.0
0.1494794855250942,0.0
0.1450553738450061,0.0
0.1147394692300204,0.0
0.0801942526876487,0.0
0.0382464897433401,0.0
0.0209511837418814,3.579861959090914e-05
