,EEG.O1__sum_values,EEG.O1__median,EEG.O1__mean,EEG.O1__length,EEG.O1__standard_deviation,EEG.O1__variance,EEG.O1__root_mean_square,EEG.O1__maximum,EEG.O1__minimum,Etiqueta
0,,,,,,,,,,
1,-221.31229300000012,1.2484,-0.49071461862527743,451.0,14.716483877875454,216.5748977277682,14.724662935520826,48.73,-70.49,3.0
2,151.52628823000006,-0.09610199999999999,0.3389849848545863,447.0,13.156354274636517,173.08965779974653,13.160720672505114,74.7,-42.367,3.0
3,-88.64506400000002,-0.44975,-0.19831110514541392,447.0,11.929874657127275,142.3219093347676,11.93152281266694,30.746,-56.376000000000005,3.0
4,-109.2539094,-0.0966215,-0.24606736351351352,444.0,8.305628278682551,68.9834611036513,8.309272546440981,27.052,-35.94,3.0
5,43.85820499999999,-0.232995,0.09789777901785712,448.0,5.007434987880587,25.07440515785066,5.008391870948927,17.875999999999998,-15.945,3.0
6,80.81346359699998,-0.075041,0.1807907463020134,447.0,6.405531127894911,41.03082903043065,6.408081953625366,38.418,-25.987,3.0
7,44.00027639999998,0.2662,0.097996161247216,449.0,4.111850338514649,16.90731320634303,4.113017925314965,15.085,-11.628,3.0
8,-6.051912799999997,-0.052752,-0.013478647661469926,449.0,3.8138562607046174,14.545499577315807,3.8138800782482125,13.751,-10.991,3.0
9,45.18749690000001,0.1641,0.10086494843750003,448.0,7.594328672219514,57.6738279816954,7.594998467380932,39.131,-24.459,3.0
10,103.58425954600003,-0.0525385,0.23225170301793727,446.0,7.8519614890252925,61.65329922513629,7.855395602940123,53.302,-33.995,3.0
11,-140.419763,-0.32194,-0.31555002921348313,445.0,6.173265317588617,38.10920468134249,6.181324817729538,21.343000000000004,-41.806999999999995,3.0
12,-112.25179369999996,0.036625,-0.25168563609865463,446.0,7.967367484663325,63.478944635670395,7.971341812711884,30.425,-47.824,3.0
13,-67.7024236,-0.041729,-0.15078490779510023,449.0,4.253433124143234,18.09169334155887,4.256104959934334,16.788,-24.944000000000003,3.0
14,12.274222000000009,-0.08662,0.027520677130044864,446.0,4.301011397412799,18.498699040674797,4.3010994441357076,11.841,-13.574000000000002,3.0
15,702.0434379999999,-0.15665,1.5776257033707863,445.0,36.13755616735031,1305.9229657483986,36.17197628839672,302.69,-162.92,3.0
16,-1.5726520000000157,-0.27923000000000003,-0.0035340494382022827,445.0,4.58246935938781,20.999025429728125,4.582470722135991,17.6,-11.059000000000001,3.0
17,50.59775590000002,0.071866,0.11370282224719105,445.0,4.428654506785582,19.61298074047225,4.430113889310208,15.663,-13.715,3.0
18,-20.918687000000006,0.12085,-0.04679795749440717,447.0,4.78063770581152,22.854496874226832,4.78086675437127,13.529000000000002,-15.388,3.0
19,-22.7875084,0.020818,-0.05075168908685969,449.0,4.7804683114604645,22.852877276877667,4.78073770571267,18.250999999999998,-20.633000000000003,3.0
20,111.90728099999998,0.17844500000000002,0.24979303794642854,448.0,7.050030844510399,49.70293490854801,7.054454725232455,44.093,-24.803,3.0
