,EEG.O1,EEG.O2,MarkerValueInt
25999,4185.512695,4164.3588869999985,3.0
26000,4182.179688,4156.538574,3.0
26001,4180.512695,4154.871582,3.0
26002,4184.487305,4168.589844,3.0
26003,4187.820313,4175.512695,3.0
26004,4185.512695,4167.05127,3.0
26005,4180.512695,4162.820313,3.0
26006,4183.974121,4169.743652,3.0
26007,4185.6411130000015,4166.666504,3.0
26008,4175.256348,4154.615234000001,3.0
26009,4173.589844,4159.487305,3.0
26010,4183.589844,4171.794922,3.0
26011,4186.410156,4171.025879,3.0
26012,4184.102539,4166.9228520000015,3.0
26013,4186.794922,4168.461426,3.0
26014,4188.461426,4170.0,3.0
26015,4188.974121,4171.410156,3.0
26016,4189.230957,4171.153809,3.0
26017,4183.7177729999985,4167.820313,3.0
26018,4180.6411130000015,4166.153809,3.0
26019,4182.307617,4168.589844,3.0
26020,4181.9228520000015,4171.025879,3.0
26021,4181.2822270000015,4170.512695,3.0
26022,4189.487305,4177.692383,3.0
26023,4195.384765999999,4186.794922,3.0
26024,4190.384765999999,4179.743652,3.0
26025,4187.820313,4169.102539,3.0
26026,4190.769043,4171.2822270000015,3.0
26027,4191.794922,4175.0,3.0
26028,4187.94873,4172.563965,3.0
26029,4183.0771479999985,4168.7177729999985,3.0
26030,4182.94873,4167.179688,3.0
26031,4187.05127,4174.102539,3.0
26032,4188.974121,4187.820313,3.0
26033,4185.256348,4186.538574,3.0
26034,4182.179688,4171.9228520000015,3.0
26035,4183.461426,4174.871582,3.0
26036,4189.230957,4186.153809,3.0
26037,4188.0771479999985,4178.589844,3.0
26038,4180.256348,4164.615234000001,3.0
26039,4181.025879,4167.820313,3.0
26040,4187.307617,4176.9228520000015,3.0
26041,4186.2822270000015,4184.743652,3.0
26042,4182.94873,4196.794922,3.0
26043,4185.128418,4197.436035,3.0
26044,4187.179688,4187.436035,3.0
26045,4184.3588869999985,4182.94873,3.0
26046,4181.794922,4183.846191,3.0
26047,4185.0,4185.128418,3.0
26048,4189.487305,4188.974121,3.0
26049,4189.230957,4191.538574,3.0
26050,4185.769043,4184.230957,3.0
26051,4185.6411130000015,4182.179688,3.0
26052,4186.025879,4184.871582,3.0
26053,4185.256348,4184.230957,3.0
26054,4194.871582,4193.974121,3.0
26055,4202.05127,4204.102539,3.0
26056,4191.9228520000015,4188.7177729999985,3.0
26057,4183.974121,4168.589844,3.0
26058,4190.0,4168.7177729999985,3.0
26059,4189.230957,4172.94873,3.0
26060,4183.846191,4173.974121,3.0
26061,4193.846191,4181.794922,3.0
26062,4203.0771479999985,4187.436035,3.0
26063,4200.128418,4187.563965,3.0
26064,4197.820313,4186.538574,3.0
26065,4198.846191,4183.461426,3.0
26066,4199.230957,4187.05127,3.0
26067,4203.0771479999985,4199.3588869999985,3.0
26068,4207.179688,4201.538574,3.0
26069,4205.384765999999,4191.2822270000015,3.0
26070,4203.974121,4185.769043,3.0
26071,4201.025879,4186.153809,3.0
26072,4195.6411130000015,4184.487305,3.0
26073,4196.794922,4182.436035,3.0
26074,4201.666504,4182.563965,3.0
26075,4201.794922,4183.0771479999985,3.0
26076,4199.871582,4185.0,3.0
26077,4202.307617,4189.487305,3.0
26078,4201.666504,4188.589844,3.0
26079,4194.487305,4179.743652,3.0
26080,4191.666504,4177.05127,3.0
26081,4196.025879,4182.05127,3.0
26082,4194.487305,4182.179688,3.0
26083,4193.461426,4181.153809,3.0
26084,4198.0771479999985,4182.563965,3.0
26085,4192.436035,4183.846191,3.0
26086,4184.615234000001,4182.05127,3.0
26087,4191.2822270000015,4172.692383,3.0
26088,4198.974121,4169.743652,3.0
26089,4198.0771479999985,4181.9228520000015,3.0
26090,4196.025879,4187.563965,3.0
26091,4197.307617,4180.769043,3.0
26092,4199.871582,4182.307617,3.0
26093,4197.436035,4184.102539,3.0
26094,4191.9228520000015,4181.538574,3.0
26095,4198.974121,4193.589844,3.0
26096,4208.974121,4201.025879,3.0
26097,4198.589844,4183.846191,3.0
26098,4184.230957,4167.436035,3.0
26099,4185.897461,4170.256348,3.0
26100,4190.512695,4176.153809,3.0
26101,4187.436035,4175.0,3.0
26102,4183.846191,4173.333496,3.0
26103,4186.410156,4170.6411130000015,3.0
26104,4190.0,4169.487305,3.0
26105,4188.589844,4172.05127,3.0
26106,4184.230957,4172.307617,3.0
26107,4181.410156,4167.692383,3.0
26108,4182.05127,4165.256348,3.0
26109,4187.820313,4170.256348,3.0
