,EEG.O1,EEG.O2,MarkerValueInt
0,9.609,33.317,5
1,15.427,53.681,5
2,16.186,57.724,5
3,13.074,50.113,5
4,7.8908,35.624,5
5,2.0019,16.885,5
6,-3.3755,-1.7869,5
7,-7.1839,-14.654,5
8,-9.2656,-20.921,5
9,-10.285,-26.324,5
10,-10.475,-34.654,5
11,-9.2533,-40.663,5
12,-6.5976,-36.019,5
13,-3.7802,-20.889,5
14,-1.7228,-4.6773,5
15,0.40362,5.0172,5
16,3.4766,9.7411,5
17,6.2204,15.216,5
18,6.8221,22.796,5
19,6.2223,28.135,5
20,6.9882,26.153,5
21,8.7847,15.987,5
22,8.4664,3.1963,5
23,5.8395,-2.6013,5
24,5.1772,3.622,5
25,7.9692,14.211,5
26,8.0866,14.38,5
27,-0.59798,-0.062248,5
28,-13.908,-15.167,5
29,-20.903,-15.516,5
30,-17.612,-5.1962,5
31,-11.072,-3.0555,5
32,-8.2185,-16.71,5
33,-6.9276,-31.203,5
34,-1.7155,-28.532,5
35,6.469,-10.812,5
36,11.383,4.0652,5
37,10.146,5.9847,5
38,5.8885,2.5949,5
39,2.3378,5.3541,5
40,-0.037235,13.919,5
41,-1.7345,18.968,5
42,-1.3853,15.761,5
43,2.4813,8.6966,5
44,7.8952,3.4545,5
45,9.9824,0.5797,5
46,6.0893,-1.1949,5
47,-0.64663,-0.20855,5
48,-4.6049,4.8581,5
49,-4.4273,9.5012,5
50,-4.0768,7.106,5
51,-6.3104,-1.7101,5
52,-8.1659,-9.0529,5
53,-5.7599,-10.609,5
54,-1.165,-10.826,5
55,0.017789,-13.874,5
56,-2.5554,-15.092,5
57,-2.5802,-7.7,5
58,3.8477,5.2398,5
59,11.886,12.968,5
60,13.712,10.73,5
61,7.9403,4.5496,5
62,-0.25366,1.1633,5
63,-6.5179,-0.44137,5
64,-10.497,-4.2828,5
65,-12.133,-9.2938,5
66,-9.7365,-10.687,5
67,-3.5206,-6.7783,5
68,2.6808,-0.12605,5
69,5.8333,6.701,5
70,7.2783,12.594,5
71,9.4004,15.952,5
72,11.172,15.226,5
73,9.9306,11.561,5
74,5.397,7.3625,5
75,-1.2566,1.7935,5
76,-9.842,-8.1861,5
77,-18.261,-20.385,5
78,-19.515,-25.219,5
79,-8.341,-15.715,5
80,8.7282,1.8098,5
81,16.77,12.303,5
82,9.144,8.4834,5
83,-4.2567,-1.3907,5
84,-9.3324,-4.8427,5
85,-4.1092,-0.49694,5
86,2.3345,2.9675,5
87,3.9905,1.3152,5
88,3.8357,0.69724,5
89,5.6451,6.2508,5
90,6.9519,11.415,5
91,3.7233,5.9667,5
92,-2.2528,-7.7684,5
93,-5.2957,-15.239,5
94,-3.4964,-7.8789,5
95,-0.4471,6.0416,5
96,0.30834,12.474,5
97,-0.97968,7.8989,5
98,-2.5946,-0.37529,5
99,-4.2095,-5.669,5
100,-5.7416,-7.1422,5
101,-5.6496,-5.9026,5
102,-2.7812,-2.8369,5
103,1.0538,-0.42107,5
104,2.675,-1.0377,5
105,1.7217,-2.4966,5
106,1.3981,0.091527,5
107,4.3275,6.6754,5
108,8.9,10.777,5
109,10.917,7.6223,5
110,8.4655,0.21734,5
111,3.8915,-5.052,5
112,0.49438,-5.9142,5
