,EEG.O1,EEG.O2,MarkerValueInt
0,38.223,33.497,5
1,59.868,59.708,5
2,59.416,70.316,5
3,44.82,62.551,5
4,28.494,43.861,5
5,15.495,24.495,5
6,2.1529,7.3054,5
7,-14.127,-10.545,5
8,-28.21,-28.192,5
9,-33.036,-39.402,5
10,-28.836,-40.189,5
11,-22.641,-33.379,5
12,-19.734,-24.704,5
13,-18.654,-17.54,5
14,-14.434,-12.13,5
15,-4.7424,-7.3415,5
16,7.1918,-1.9719,5
17,15.051,4.4183,5
18,15.651,11.301,5
19,12.998,17.825,5
20,14.166,22.915,5
21,20.385,24.685,5
22,24.791,21.75,5
23,20.627,15.919,5
24,9.1909,11.199,5
25,-2.4594,8.633,5
26,-9.2217,4.8072,5
27,-10.667,-2.1853,5
28,-8.4002,-8.176,5
29,-4.6209,-8.0477,5
30,-2.5266,-3.604,5
31,-4.4164,-1.9791,5
32,-8.8544,-6.6998,5
33,-12.042,-14.31,5
34,-12.169,-19.877,5
35,-10.399,-21.793,5
36,-7.8168,-20.26,5
37,-3.9664,-14.844,5
38,1.0089,-5.6657,5
39,4.9642,5.0342,5
40,5.6503,13.938,5
41,3.0888,17.947,5
42,-0.34881,14.702,5
43,-1.5282,4.9789,5
44,1.4644,-4.6009,5
45,7.6327,-5.0136,5
46,13.271,5.9439,5
47,14.767,19.503,5
48,11.322,23.753,5
49,4.899,15.413,5
50,-1.1827,2.4374,5
51,-3.1557,-4.6609,5
52,1.0143,-2.9642,5
53,7.9225,1.1379,5
54,9.4136,-0.34884,5
55,0.78526,-8.0552,5
56,-12.473,-14.919,5
57,-19.902,-15.185,5
58,-17.826,-11.403,5
59,-12.02,-9.7928,5
60,-8.5531,-10.618,5
61,-6.8194,-8.1127,5
62,-3.5321,-0.33916,5
63,0.83427,6.3481,5
64,3.3038,5.6606,5
65,3.5744,0.30058,5
66,4.1719,-1.6375,5
67,6.3969,2.824,5
68,8.9644,8.8334,5
69,10.19,11.007,5
70,9.4039,9.5962,5
71,6.7452,8.2688,5
72,3.4214,8.3435,5
73,1.5192,7.4451,5
74,1.6959,3.44,5
75,1.677,-2.1219,5
76,-0.96168,-5.7023,5
77,-4.9825,-6.2982,5
78,-6.6881,-6.2684,5
79,-4.9631,-7.0368,5
80,-2.8339,-6.556,5
81,-3.2498,-3.3823,5
82,-5.252,-0.85073,5
83,-5.7288,-2.9077,5
84,-3.7345,-6.8362,5
85,-1.3197,-5.622,5
86,-0.39362,1.5693,5
87,-0.36306,7.095,5
88,0.60595,5.7229,5
89,2.9628,2.1056,5
90,5.2045,2.598,5
91,5.5545,4.6802,5
92,3.6004,1.8442,5
93,0.56931,-3.9174,5
94,-1.3472,-3.6998,5
95,-0.29857,3.7167,5
96,3.3869,8.0999,5
97,6.4555,2.4968,5
98,5.1262,-6.1171,5
99,-0.88044,-7.2354,5
100,-7.5018,-1.757,5
101,-10.273,1.7726,5
102,-8.2326,1.6422,5
103,-3.195,3.1606,5
104,3.1386,5.4736,5
105,9.1803,0.50149,5
106,11.738,-11.167,5
107,7.8502,-14.968,5
108,-0.73958,-1.7092,5
109,-7.7819,15.933,5
110,-9.076,17.786,5
111,-6.7839,3.041,5
112,-5.1633,-9.5539,5
113,-4.1447,-7.8469,5
114,-0.5414,0.083915,5
115,5.3443,2.0215,5
116,8.5595,-0.67262,5
117,6.0052,0.11926,5
118,0.75109,3.0735,5
119,-2.148,-0.3697,5
120,-1.7202,-10.229,5
121,-0.56203,-15.32,5
122,-0.057851,-8.164,5
123,0.84483,5.3296,5
124,2.5314,14.144,5
125,3.2271,14.197,5
126,1.4579,8.7035,5
127,-1.6322,1.7714,5
128,-3.4736,-3.5757,5
129,-2.8743,-4.4932,5
130,-0.89006,-0.80619,5
131,0.72424,2.9766,5
132,1.1526,2.3984,5
133,0.45582,-1.2747,5
134,-1.3136,-3.8914,5
135,-3.7803,-5.1704,5
136,-5.052,-7.4715,5
137,-2.5774,-8.847,5
138,3.4388,-4.0984,5
139,8.4889,5.6825,5
140,7.5087,11.136,5
141,0.26738,6.1343,5
142,-7.9316,-3.3877,5
143,-10.683,-6.7382,5
144,-5.2178,-1.4455,5
145,5.602,5.7696,5
146,14.256,8.6237,5
147,13.221,6.6406,5
148,2.0309,1.9817,5
149,-10.262,-3.5053,5
150,-12.75,-7.1491,5
151,-3.9792,-6.0359,5
152,6.4223,-1.1147,5
153,8.4538,2.2581,5
154,2.0684,0.42696,5
155,-4.6502,-3.8418,5
156,-5.7214,-5.2178,5
157,-3.0026,-2.8038,5
158,-1.9153,-0.11422,5
159,-3.9661,1.2787,5
160,-5.1823,3.96,5
161,-1.51,8.9465,5
162,5.678,11.425,5
163,10.441,6.2426,5
164,8.5336,-3.7224,5
165,1.893,-9.4221,5
166,-3.7437,-6.8751,5
167,-4.9311,-2.2848,5
168,-2.9955,-3.1159,5
169,-0.7979,-7.3422,5
170,0.93426,-6.2355,5
171,2.9248,3.064,5
172,4.4787,12.725,5
173,3.5601,13.589,5
174,-0.021407,5.8752,5
175,-3.338,-2.2567,5
176,-3.5913,-4.9162,5
177,-1.73,-3.8705,5
178,-1.0126,-3.6605,5
179,-2.0281,-4.4391,5
180,-1.62,-2.321,5
181,1.5883,3.4006,5
182,2.943,6.4238,5
183,-2.7555,0.31308,5
184,-11.405,-10.679,5
185,-10.791,-12.631,5
186,3.9209,1.1951,5
187,19.428,17.189,5
188,16.871,13.979,5
189,-3.6269,-9.0122,5
190,-19.101,-24.993,5
191,-10.47,-10.951,5
192,12.612,20.529,5
193,23.128,34.149,5
194,10.738,16.142,5
195,-7.5528,-10.129,5
196,-13.343,-18.619,5
197,-9.9067,-13.658,5
198,-9.6113,-13.509,5
199,-9.6359,-14.541,5
200,2.2473,2.3828,5
201,20.881,31.426,5
202,22.93,37.125,5
203,-0.18156,3.7028,5
204,-24.454,-33.988,5
205,-21.532,-31.948,5
206,4.2286,3.5409,5
207,21.263,24.587,5
208,10.243,6.1628,5
209,-14.916,-24.906,5
210,-26.346,-30.527,5
211,-12.376,-7.1888,5
212,14.281,20.476,5
213,30.864,33.233,5
214,23.818,28.39,5
215,-0.59974,10.177,5
216,-21.257,-12.57,5
217,-20.903,-24.324,5
218,-2.6531,-15.09,5
219,13.875,4.7954,5
220,13.549,13.912,5
221,0.636,5.3578,5
222,-8.0675,-6.4717,5
223,-2.9225,-6.8815,5
224,7.8915,0.65936,5
225,8.476,2.677,5
226,-4.7868,-4.186,5
227,-17.362,-9.7499,5
228,-14.107,-5.8287,5
229,1.2477,2.8673,5
230,11.247,6.4831,5
231,7.3644,3.0255,5
232,-1.8912,-1.5982,5
233,-6.0641,-3.0038,5
234,-5.2556,-1.4792,5
235,-3.7221,2.2626,5
236,-1.164,7.1861,5
237,3.121,8.5014,5
238,5.5325,2.4993,5
239,4.6296,-4.5193,5
240,5.2755,-2.0102,5
241,9.4184,7.3522,5
242,10.029,7.5507,5
243,2.299,-6.8406,5
244,-6.2131,-18.503,5
245,-6.2511,-10.625,5
246,-1.3317,7.5109,5
247,-0.52944,13.746,5
248,-2.5405,5.344,5
249,-0.43636,-0.99417,5
250,1.7137,0.58586,5
251,-6.363,-2.8545,5
252,-19.573,-15.313,5
253,-18.88,-18.758,5
254,0.070451,-1.6038,5
255,16.743,17.861,5
256,13.943,15.642,5
257,1.2,-2.6305,5
258,-2.99,-11.562,5
259,1.2698,-3.3649,5
260,2.2142,6.7566,5
261,0.23781,8.7377,5
262,4.7126,8.4408,5
263,12.996,9.8439,5
264,13.084,7.6696,5
265,4.5155,0.86728,5
266,-2.8491,-5.1391,5
267,-8.2582,-11.47,5
268,-16.797,-21.526,5
269,-18.902,-23.302,5
270,-0.01722,-1.1397,5
271,25.8,29.861,5
272,22.302,30.492,5
273,-15.793,-7.2066,5
274,-44.33,-38.651,5
275,-26.439,-23.772,5
276,14.453,16.135,5
277,26.943,28.32,5
