Max,Min
368.4516263874735,2.8322730192333867
259.2322125445698,2.1594916768648167
245.9419053521016,2.198306743583712
254.2727859960798,1.843319820305872
310.4622905666202,2.2736367286869665
116734.83606915885,5.266751028483811
58.14086982450272,2.6207687657198817
24.71536507671861,0.4643056925356159
35.28648648648649,6.1195219123505975
27574159.78713417,610.2280512727878
2246.2213893532453,0.9548983982706404
0.9929598128725464,0.2313854674698909
0.5357925218677377,0.0039680457050947
0.1745034028760946,0.0012563097334485
0.122910721837942,0.0005710875925486
0.1757562575739537,0.0005067936310663
0.1431395068054809,0.0003887600709185
0.1067582469161143,0.0001751674553604
0.0603951425767698,1.9441185945598544e-05
0.0696620461095303,7.06328918932244e-06
0.0476921790001782,1.7064385419242697e-06
-3.977205277372839,-644.7650585289579
-2.4862919745423024,-491.24224667919896
-0.3946421369466156,-392.44896601312337
8.897083463727244,-283.23617239653817
13.483846573146351,-161.49575312517612
131.4237231488988,-26.32270866952392
344.2906182925966,0.6770424274713984
483.6157532948995,2.4555272012605416
796.6429718996523,4.087276343320714
0.0156988192386748,1.843608009482353e-05
0.0263718250553908,0.0
0.0522644345676834,0.0
0.0746634779538334,0.0001396788690435
0.1020744247850674,0.0001449038436136
0.1167654753782928,6.687869705244203e-05
0.0971560062307932,2.229289901748065e-05
0.0454583148419307,0.0
0.0248213536237212,0.0
0.0112826157273783,1.1146449508740336e-05
