EEG.O1,EEG.O2
54.921960736584275,20.076104557930382
43.23193560269744,27.01176235326245
28.031203956497496,12.835601046971664
28.096554497407556,13.82241001048719
41.111902237298345,18.206376498615704
37.80040236955755,17.277063974527263
30.026284584617112,6.703855305162854
40.656110140354,5.476825683164082
46.893925512653574,8.519268404725668
33.628672497773344,21.854229165389462
28.396301653921032,28.376730657933745
35.122383424061596,26.80852497273797
36.18898100068194,19.01698137706701
26.056823100979713,24.56948701766907
23.89013211653173,21.46703676676535
33.77645673741559,7.999104685117993
31.750859486273843,5.754468283957962
24.660555098889937,18.279867831780933
28.640120424927684,19.022302105594182
32.21413746815917,16.645098757209553
29.94469430878322,19.390710650496757
34.0097939873708,18.737493031988755
39.28696490399067,26.362799233196636
37.330532444544005,37.336201312867885
32.92643042335146,34.22866005634693
30.44366624906909,38.73377177898965
35.69949124464969,45.850517508547206
39.27564022548013,37.152114523477536
37.646238400692496,36.140388044906395
38.83769937747126,42.380392278040375
41.268329693697034,36.062233983429536
34.96595904054579,34.27619207667736
44.35880050944968,43.098330558166
55.567266585696316,34.95739589046335
43.40034883851179,25.018337904908563
39.0518987180936,33.261335555682386
58.195656670627045,35.6813354731977
50.374026983141036,27.788753080809503
25.681757030434838,20.485425355355236
31.18175971313823,20.216480202619643
45.45986759952906,17.16987695441651
41.70083922029251,28.437892624680714
37.82767620615254,35.571293425091035
41.61039557424195,21.441353593915238
40.96607697624992,10.574112183874433
42.17842336597012,34.56551727113442
45.7947255339793,52.20315801191737
43.948768003116456,37.705216185306924
34.04362113526767,19.5749524017582
36.30440507516063,29.963602917604188
42.08063531704071,34.44358999768511
34.523838115826976,15.089312608618151
31.09376079604815,3.186417029511963
32.17017949261633,19.77177592524854
29.167421621596084,15.5279504084706
34.628800640143446,4.373627722965982
33.531590376098066,26.057645709489197
20.607136998599387,35.58939483540977
25.924355939675834,15.592410032979284
37.69101059158115,13.994829824565413
30.724036919513587,16.81452261704556
25.341722446602784,7.6200924581454865
31.1394816707383,8.129348541460203
