0,0
-5.0195,8.7923
-10.856,13.132
-14.32,14.188
-11.652,14.838
-4.7014,13.302
-0.07778,5.7552
-1.6349,-6.1844
-6.4926,-15.851
-9.4608,-19.796
-8.8941,-21.156
-6.3338,-23.287
-2.3462,-23.724
4.2594,-17.177
13.07,-2.7774
20.295,14.02
21.678,26.15
16.633,30.039
8.7311,26.64
2.1096,19.233
-2.2464,10.892
-6.3838,3.3606
-11.665,-2.7441
-16.011,-7.3798
-15.821,-10.605
-10.397,-12.001
-3.2052,-10.623
1.6823,-6.3851
3.3359,-1.4334
3.5129,1.3721
3.5749,1.7745
3.2866,2.1462
2.3533,3.2568
1.5094,2.175
1.3603,-3.5056
1.1672,-10.929
-0.099656,-14.284
-1.9615,-11.42
-2.8947,-5.7774
-2.4499,-1.7779
-1.4824,-0.43045
-0.064302,0.51693
2.987,4.1607
7.4117,12.216
10.045,22.691
7.9993,29.041
2.4381,24.336
-2.6337,8.617
-4.6379,-8.8467
-3.7853,-16.995
-1.3903,-13.275
0.58871,-5.4905
-0.71313,-2.966
-6.2645,-7.0396
-12.005,-11.462
-12.192,-11.158
-6.789,-7.8397
-1.859,-5.9718
-0.99716,-5.764
-0.1252,-3.1093
6.1207,4.1227
15.569,12.517
20.034,16.514
14.805,13.769
3.4942,6.6133
-6.3261,-0.453
-9.7941,-4.1192
-7.2709,-4.1061
-2.7519,-2.4709
-0.39982,-1.1454
-1.0202,-0.45492
-1.588,-0.064789
0.56501,-0.087521
3.5395,-0.29268
2.9427,0.46223
-1.7873,2.3837
-5.8366,3.3803
-5.0357,1.6099
-1.1063,-1.3838
1.1363,-2.588
0.09809,-2.185
-1.6983,-3.2026
-2.0866,-6.0669
-1.5679,-7.0294
-0.93342,-3.8398
0.56176,0.21943
3.3206,1.0264
5.6219,-0.040886
5.3663,1.4781
2.6903,5.5464
-0.26383,7.2639
-1.444,4.6258
-0.11872,1.8591
2.7873,2.6873
4.7113,4.3508
3.1766,2.2324
-1.2077,-2.342
-4.6857,-3.9965
-4.737,-2.032
-3.204,-1.6309
-3.1961,-5.1346
-4.2835,-7.4662
-3.5368,-3.6596
-0.60861,3.0777
1.5551,5.6865
1.3807,3.3086
0.79051,1.4079
1.493,2.4084
2.0543,2.1792
0.62519,-2.5329
-1.5534,-8.2989
-1.698,-9.7494
0.65413,-6.4833
3.3661,-1.7947
4.601,2.7599
4.3501,7.6905
3.5371,12.057
2.9107,13.346
2.3978,10.509
0.66908,4.6387
-3.6789,-2.7023
-9.2673,-9.5408
-11.501,-12.944
-7.1751,-11.35
0.86007,-7.1359
5.9243,-4.1612
