EEG.O1,EEG.O2
9.851247556153684,11.30649079467155
7.531524123068292,5.142090519060152
9.22501570072515,6.291821080659389
13.00966619946154,9.230621962767941
12.13260562668599,13.598095531196478
4.906808958261629,3.277731131494728
-2.6708205194840744,-12.741242951460158
-2.0049815518700287,-10.309206948975604
6.551469930100234,3.409310338906587
13.71581884586257,7.152931426138586
15.227616458499769,12.099428982380797
15.803246303777318,21.990000770868228
15.332738696468976,21.445388179415644
10.225406739943658,13.416557646069748
9.356027190551032,14.47951928079091
14.02530966544501,14.419978254109308
11.747155305719993,5.748602583539684
11.59273065692877,1.2699043574161366
17.748680316936543,6.141735925820191
17.74200155502351,8.02206415194355
14.91437813723185,4.643104653024784
13.449343315050905,4.586109739202914
12.991766453500091,14.383850457841906
16.07762914465218,21.965177561245824
19.840470227583346,16.384398837710155
14.61161000299349,5.236422902631745
11.204764269218773,3.779272538965758
16.33332284964017,7.569463936321414
18.409160191882176,4.9452512124511125
15.218835392886021,-2.105764422583781
11.49201735373121,-2.2258681775095557
8.887942370011546,-0.09044273365564637
12.754692188707455,3.0409740767429563
15.250477291758726,8.291815725718559
13.411988175375113,11.712998341800098
14.937601780224703,14.028937249838773
16.87283447845163,13.667963962383265
12.2730707082283,11.38607958263104
6.864378540232421,6.774460175500687
9.193390442184239,5.150824386879581
11.433847361271983,5.967034784972189
8.237011271193829,2.0436092785790136
1.0956861627603405,-4.0033716846814205
1.936069693259701,1.2905782073120877
5.468237537608888,7.141361819267137
5.9196637354398955,3.2923433448830917
9.235526006813013,4.166908028675435
17.04244804942005,19.30195544124575
22.682294710255313,26.8105348275271
24.038625084177845,19.042999813559938
19.806810454790146,10.92352518502181
17.034744602609337,8.816671004417131
19.924931344012027,10.157694548272604
21.091364748856787,12.82033788246823
19.135704050321348,15.53184204596122
17.585186483801277,14.984440748663257
13.63065722578364,9.477985367305582
10.087303782972276,2.339545049772508
11.75638147243943,0.9259717489422647
13.332534725881569,4.118285892114111
13.303173706947726,2.057846559227982
14.433131654268772,-1.7854290582818169
16.10114702682076,1.2582377618254483
13.86515409124954,-1.9629045649734955
12.153282338184848,-6.865782974454026
15.10184663188803,-1.7434807505755319
16.14483657738131,4.913496876449155
