,EEG.O2__sum_values,EEG.O2__median,EEG.O2__mean,EEG.O2__length,EEG.O2__standard_deviation,EEG.O2__variance,EEG.O2__root_mean_square,EEG.O2__maximum,EEG.O2__minimum,Etiqueta
0,,,,,,,,,,
1,1866943.3386295,4167.563965,4167.284238012277,448.0,12.72708150890147,161.9786037342217,4167.303672518874,4202.179931499999,4132.4357915,5.0
2,1871771.006489875,4177.94873,4178.060282343471,448.0,14.567258025707444,212.20500638753796,4178.085677424817,4215.721558625002,4139.743652,5.0
3,1880840.55413075,4172.436035,4170.378168804324,451.0,75.83067727759958,5750.291616379457,4171.067532713428,4327.692383,4035.545044749999,5.0
4,1865779.1073665,4164.487305,4164.685507514509,448.0,10.949299400149172,119.88715735410703,4164.699900792221,4192.820495499998,4136.153991500001,5.0
5,1873569.358901,4172.820313,4172.760264812918,449.0,8.632762968328507,74.52459646734401,4172.769194695297,4195.256835,4150.127930999999,5.0
6,1866024.13648625,4163.974121,4165.232447513951,448.0,11.22050576394743,125.89974959877752,4165.247560658629,4197.324096125001,4134.118043125,5.0
7,1871112.9121190002,4167.563965,4167.289336567929,449.0,12.988343844276315,168.69707581715045,4167.309577143098,4203.077148500001,4132.307616499998,5.0
8,1862351.661148,4167.05127,4166.334812411633,447.0,11.908685802321736,141.8167975384193,4166.351831748084,4197.948730499998,4134.3588865,5.0
9,1883517.7846829998,4167.1794435,4167.074744873893,452.0,11.228032956857655,126.06872408028164,4167.089871611832,4197.135864124999,4137.935669125001,5.0
10,1875269.85944875,4166.538574,4167.266354330555,450.0,10.91766478550006,119.19540436854805,4167.280655696211,4198.28534025,4137.436035,5.0
11,1871046.7985824998,4167.436035,4167.142090384186,449.0,11.376112556572709,129.41593689981124,4167.157618495897,4192.94873,4134.871825500001,5.0
12,1916997.87067475,4167.692383,4167.386675379891,460.0,12.548894203276294,157.4747457250214,4167.405569041677,4201.170105249998,4133.861999250002,5.0
13,1864531.1252025003,4162.436035,4161.899833041295,448.0,12.921778417111781,166.97235746093585,4161.919892624871,4195.2250365,4128.3007204999985,5.0
14,1865125.0505541249,4162.692383,4163.225559272601,448.0,11.141188436527615,124.12607977821663,4163.24046668703,4193.317139625,4134.471434625,5.0
15,1865731.2855431251,4175.5769040000005,4164.5787623730475,448.0,31.73792924505263,1007.296152763967,4164.699696756224,4216.666504,4098.077026624998,5.0
16,1867969.4836600001,4160.384765999999,4160.288382316258,449.0,13.390967084351347,179.31799945418123,4160.309933410621,4197.051026000001,4123.589844,5.0
17,1880971.26838075,4161.089844,4161.4408592494465,452.0,13.452390149429876,180.96680073247794,4161.462602479027,4200.207946250001,4121.875428249999,5.0
18,1879843.9069895,4167.436035,4168.16830818071,451.0,16.093756491917585,259.00899802113946,4168.199377947276,4211.313842750002,4123.3656007499985,5.0
19,1866046.7312229997,4165.1281739999995,4165.282882194196,448.0,16.293433884263077,265.47598774085213,4165.314749774348,4206.410156,4120.0325920000005,5.0
20,1873365.3178178752,4163.3974610000005,4163.034039595278,450.0,13.94399265702375,194.43493121913227,4163.057392080993,4198.974121,4125.4486698750015,5.0
21,1875006.845350375,4166.474365,4166.681878556389,450.0,9.731078667267978,94.69389202855793,4166.693241766452,4194.214476875,4139.471313875,5.0
22,1874440.386219,4164.743652,4165.423080486667,450.0,12.84460231009723,164.98380850455507,4165.442884407315,4196.923338000001,4133.333498,5.0
23,1882732.5673890002,4175.0,4174.573320152994,451.0,10.63143830392872,113.02748041024279,4174.586857739769,4198.589844,4149.743652,5.0
24,1875661.9350595,4168.269287,4168.137633465555,450.0,13.492740513089947,182.0540465535788,4168.159472184143,4200.0004875,4134.615234000001,5.0
25,1873398.0810709998,4174.230957,4172.378799712695,449.0,17.033792289168485,290.1500797505358,4172.413569910311,4208.205078,4122.692383,5.0
26,1866992.4345840001,4174.358886999999,4176.716855892618,447.0,12.059524403523058,145.43212883916817,4176.734265718415,4206.025879,4152.692383,5.0
27,1872333.526377,4153.974365,4142.330810568584,452.0,42.16142661267423,1777.5858940159144,4142.545368499879,4236.794922,4031.923096,5.0
28,1861618.715812,4172.436035,4174.0329950941705,446.0,16.29661783614599,265.5797528973916,4174.064808299903,4212.80450475,4138.57354675,5.0
29,1898774.2978899998,4272.94873,4266.90853458427,445.0,46.55629507481564,2167.4886110933026,4267.1625151989665,4353.333496,4167.243653,5.0
30,1836070.6639840002,4159.871582,4089.244240498887,449.0,213.9345050883549,45767.97246739935,4094.8365572902558,4402.179688,3695.76953,5.0
31,1849144.3169145002,4142.8205565,4146.063490839687,446.0,25.216133884028334,635.8534080572418,4146.140171711736,4200.1928715,4103.205078,5.0
32,1876961.023689,4171.089844,4171.024497086666,450.0,10.577447003113683,111.88238510367862,4171.0379089241305,4195.128418,4143.172912,5.0
33,1850851.856518,4152.692383,4149.892054973094,446.0,16.19263987496298,262.201586120241,4149.923646227112,4181.282227000001,4103.141174,5.0
34,1878908.5533500002,4167.436035,4166.094353325942,451.0,7.826790472586049,61.25864910176375,4166.101705367189,4186.3780510000015,4149.102539,5.0
35,1874392.0762363751,4157.115479,4146.885124416759,452.0,64.02091768805086,4098.677901620184,4147.3792825121045,4272.179688,4009.471618625001,5.0
36,1882408.3957635,4180.128418,4183.129768363333,450.0,26.90828337592276,724.0557142389612,4183.216312203053,4248.910401499998,4117.115477500001,5.0
37,1867775.130871,4170.128418,4169.140917122768,448.0,16.62840148624838,276.50373598786734,4169.174077747685,4203.974121,4123.333496,5.0
38,1880280.1628505,4159.1025389999995,4159.911864713496,452.0,45.04964170843783,2029.4702180586214,4160.155789438921,4264.102539,4043.83020025,5.0
39,1872830.511743,4153.333496,4152.617542667405,451.0,8.249416104651047,68.05286606767606,4152.625736631601,4169.743775749998,4135.89709375,5.0
40,1850956.0307749999,4150.0,4150.125629540358,446.0,12.13218247902358,147.18985170432674,4150.143362682724,4182.05127,4122.307617,5.0
41,1861731.3142195,4162.820313,4164.947011676733,447.0,16.893058934191373,285.375440154063,4164.98127072801,4203.0451655,4124.358886999999,5.0
42,1874526.9693707502,4166.2180180000005,4165.615487490556,450.0,14.38129625969173,206.82168210902336,4165.640312281329,4205.657593250001,4124.246459249999,5.0
43,1868188.3425035,4176.025879,4179.392265108501,447.0,17.647410167957887,311.4310856361434,4179.429522881611,4218.590086500001,4141.153809,5.0
44,1866363.7221769998,4168.333496,4165.990451287946,448.0,12.98206478086247,168.5340059745097,4166.010678602292,4195.769591625,4135.256408625,5.0
45,1861350.72401175,4174.487305,4173.4321166182735,446.0,28.13240887050094,791.4324288570399,4173.526933476019,4237.05127,4096.875365750001,5.0
46,1866839.584243,4176.153809,4176.374908821029,447.0,10.40381621179094,108.23939176872398,4176.387867334836,4204.743652,4148.557861000001,5.0
