,EEG.O1,EEG.O2,MarkerValueInt
44293,4176.410156,4182.436035,5.0
44294,4170.384765999999,4181.538574,5.0
44295,4174.871582,4182.436035,5.0
44296,4178.974121,4183.7177729999985,5.0
44297,4176.794922,4181.9228520000015,5.0
44298,4173.846191,4183.205078,5.0
44299,4172.179688,4184.871582,5.0
44300,4171.410156,4181.666504,5.0
44301,4172.436035,4182.05127,5.0
44302,4173.461426,4181.410156,5.0
44303,4171.794922,4175.384765999999,5.0
44304,4169.743652,4173.589844,5.0
44305,4170.6411130000015,4173.461426,5.0
44306,4171.9228520000015,4170.769043,5.0
44307,4169.871582,4167.436035,5.0
44308,4170.0,4169.230957,5.0
44309,4174.871582,4181.666504,5.0
44310,4173.7177729999985,4186.025879,5.0
44311,4168.846191,4175.0,5.0
44312,4174.743652,4175.769043,5.0
44313,4181.794922,4186.025879,5.0
44314,4180.128418,4183.589844,5.0
44315,4180.0,4182.05127,5.0
44316,4185.128418,4190.6411130000015,5.0
44317,4182.179688,4186.410156,5.0
44318,4173.974121,4170.128418,5.0
44319,4174.615234000001,4169.615234000001,5.0
44320,4182.692383,4180.769043,5.0
44321,4186.9228520000015,4178.974121,5.0
44322,4180.897461,4167.94873,5.0
44323,4177.436035,4169.615234000001,5.0
44324,4182.05127,4176.9228520000015,5.0
44325,4186.794922,4178.461426,5.0
44326,4185.512695,4176.153809,5.0
44327,4181.410156,4171.9228520000015,5.0
44328,4184.230957,4172.563965,5.0
44329,4180.512695,4173.589844,5.0
44330,4169.487305,4169.3588869999985,5.0
44331,4168.846191,4168.846191,5.0
44332,4172.307617,4171.025879,5.0
44333,4170.897461,4166.794922,5.0
44334,4176.153809,4165.512695,5.0
44335,4185.128418,4174.615234000001,5.0
44336,4183.846191,4182.820313,5.0
44337,4185.0,4191.794922,5.0
44338,4189.230957,4202.94873,5.0
44339,4184.871582,4201.538574,5.0
44340,4180.512695,4195.256348,5.0
44341,4185.0,4202.307617,5.0
44342,4191.2822270000015,4209.615234000001,5.0
44343,4184.871582,4203.974121,5.0
44344,4171.9228520000015,4195.512695,5.0
44345,4168.7177729999985,4190.769043,5.0
44346,4170.128418,4189.3588869999985,5.0
44347,4167.820313,4190.128418,5.0
44348,4168.7177729999985,4190.512695,5.0
44349,4172.05127,4190.0,5.0
44350,4172.692383,4187.692383,5.0
44351,4173.589844,4186.025879,5.0
