valorAbsMedio,valorAbsPromWI,valorAbsPromWII,LogDet,valorAbsMediana,Varianza,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,VarianzaFrecCentral,PSD_max,FHist1,FHist2,FHist3,FHist4,FHist5,FHist6,FHist7,FHist8,FHist9,FHist10,Etiqueta,Decil 1,Decil 2,Decil 3,Decil 4,Decil 5,Decil 6,Decil 7,Decil 8,Decil 9,AH0,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
4.719600200672646,3.2184560852017934,2.8050805294445897,2.481498071286381,3.273,26.621436137373703,2.785091112107628,10.038301167811488,8.896860986547084,2711.288620899444,11.770577587572946,0.2575161383274482,0.5149399398416014,0.1555402354939163,0.0564149866004476,0.015155874685458,0.0002020393452105,8.788308931675371e-05,5.981301689328523e-05,4.597898391615319e-05,3.711061579141836e-05,1,-7.36336,-4.664119999999999,-2.238380000000001,-0.8144039999999995,0.52925,1.47822,2.7848,4.187760000000002,6.44176,0.0033209310396216138,0.009547676738912134,0.020755818997635078,0.049398849214371494,0.05770117681342553,0.02656744831697289,0.012038375018628356,0.003320931039621611,0.0008302327599054028,0.001245349139858106
4.565235025675676,3.2791412549549555,3.088605755064524,2.764612686705477,3.82075,15.45947244936185,3.1331549027027035,12.26600394541963,10.666666666666666,1725.5013178032757,5.434575592758745,0.2202666447893645,0.398220188218269,0.2166907093766301,0.1049975057017259,0.0591549530432794,0.0001887995401757,0.0001597125288784,0.0001305408526552,0.0001049726189127,8.597333010883005e-05,1,-12.809599999999998,-8.812339999999999,-5.35255,-2.8265,-0.57116,1.7069400000000017,4.547229999999991,8.110700000000003,14.205199999999996,0.0003074516251001293,0.00015372581255006465,0.00015372581255006465,0.00015372581255006465,0.00015372581255006465,0.004150596938851746,0.04196714682616765,0.019523178193858213,0.000768629062750324,0.0009223548753003871
5.315974826013516,3.750308964527028,3.4585388992218573,0.0,4.016500000000001,21.782446382776303,3.4185312612612626,12.096542354025695,10.37837837837838,2317.968732481228,15.724837923974356,0.1082249958566522,0.6026701300288181,0.1546762172962428,0.1081678788997945,0.0260552473123202,5.32050611988128e-05,4.823803593320896e-05,4.163770434243682e-05,3.420645162950532e-05,2.8243353068993764e-05,1,-7.780729999999998,-4.57056,-2.5683099999999994,-0.6616499999999996,0.5291399999999999,1.64518,2.6906599999999976,4.48134,6.768280000000001,0.002700671797510974,0.010262552830541703,0.024846180537100963,0.041590345681669,0.04915222671469971,0.04915222671469975,0.03456859900814049,0.01836456822307462,0.00702174667352853,0.002160537438008782
4.846447703619907,3.489871510180995,3.3836971262873403,3.0044687964557526,4.0709,15.116880216795227,2.947356018099547,11.45770342448684,9.556561085972852,1916.2350007478128,23.278716491104863,0.1528099107118818,0.5744046746482836,0.1291147557264096,0.100975082576671,0.0418763220871526,0.0003618622820775,0.0001732332086516,0.0001151277134485,9.747674066403798e-05,7.155430475882359e-05,1,-12.882599999999998,-7.69664,-4.418260000000001,-1.7877199999999995,0.5728,2.4717,4.60155999999999,7.221000000000004,11.3496,0.0031060000155300007,0.009318000046590003,0.021742000108710004,0.04503700022518501,0.057461000287304984,0.06056700030283504,0.024330333454985014,0.004659000023294999,0.0025883333462749995,0.0015530000077649997
4.293435776018099,3.263296031674209,3.184435614944411,2.614198707575901,3.4693,12.21520086681728,2.747156520361991,12.361552134900684,9.846153846153848,1369.090380915089,11.833835739663163,0.0973245803087514,0.5555804240926159,0.2377093800089338,0.0897861801437368,0.0191102809141501,0.0001322464494734,0.000121900256911,9.253603900812496e-05,8.168437560840443e-05,6.078741081247262e-05,1,-7.205450000000001,-5.0108,-2.81295,-1.1295,0.44031,1.5083,3.0021,4.5461,7.01165,0.0008376711435442484,0.002513013430632747,0.01088972486607523,0.02471129873455533,0.03937054374657968,0.05277328204328769,0.02931849002404868,0.018847600729745603,0.006282533576581867,0.0012565067153163727
6.440499407239819,4.936496061085973,4.834346656968531,3.8064201848924095,5.18215,28.044742139733867,3.9832525746606335,12.06176790398188,10.135746606334845,3154.4730162631067,49.75771648728445,0.0350339249299756,0.7591601654903948,0.1025359291505019,0.0763632953116748,0.0268785431467252,2.365451322350451e-05,2.919549790177565e-06,8.767049826247277e-07,4.391735379125856e-07,2.520291936749213e-07,1,-7.84532,-5.282139999999998,-3.17338,-1.3711599999999995,0.13674,1.7098999999999995,3.35286,5.02224,7.74484,0.0033554143207815607,0.0074564762684034705,0.027588962193092842,0.04623015286410151,0.04362038617016029,0.026097666939412154,0.006710828641563117,0.0029825905073613893,0.00037282381342017366,0.000745647626840346
5.196314948081266,3.776988615124153,3.5996562111857893,3.304033564403072,4.3779,16.0892504202779,3.253542979683973,12.427776667457088,10.112866817155757,1907.435927038976,34.604363327740664,0.0496268789408772,0.6627927855619324,0.163053286085969,0.0941203722035705,0.0303738537601599,3.033676979426865e-05,2.7537959610764485e-07,6.869350198555244e-07,8.30276632625855e-07,6.940864477977952e-07,1,-19.7756,-11.9936,-7.244120000000001,-3.36588,-0.03901,3.0650999999999997,6.713639999999996,11.101,18.18960000000001,0.0007568168384682934,0.0010090891179577249,0.006559079266725212,0.024470411110474818,0.04439992119013988,0.026488589346390288,0.006559079266725209,0.0015136336769365868,0.0002522722794894313,0.00025227227948943116
4.541365161434978,3.190225905829596,2.869504020732369,2.6051320917645984,3.471,22.35985890653405,3.0697350179372176,11.207432827602975,9.47085201793722,2205.3145816248925,8.561528221279797,0.2072792724182414,0.5198375584897805,0.1199649862622878,0.1169152512504125,0.035979885488216,1.9170522759378186e-05,3.647447912444493e-07,7.679900713603323e-07,1.3528657797549216e-06,1.3899676592212964e-06,1,-7.179539999999999,-4.4227,-2.6504699999999994,-1.3029999999999995,-0.22642,0.972046,2.702489999999996,4.519280000000001,7.770569999999999,0.0015006011408170113,0.0021008415971438157,0.015606251864496917,0.04171671171471292,0.04291719262736653,0.02190877665592836,0.00540216410694124,0.001200480912653609,0.0003001202281634018,0.0006002404563268057
4.517414631065756,3.16026062845805,2.880189559831552,2.512380123203469,3.0971,27.68083456269361,2.9560849419501127,11.654855412796085,10.739229024943311,2331.39158028083,9.943156042214964,0.1323551634657633,0.5760856810149927,0.1746704199025533,0.0773853984835731,0.033647004393142,0.0028189632954971,0.0011936271330057,0.0007980561165217,0.000589043476508,0.0004566427184426,1,-3.29842,-2.1335,-1.2958400000000003,-0.660943999999999,0.14376,0.705584,1.3412599999999997,2.15662,3.2652,0.0006571694725064933,0.0,0.00043811298167099584,0.0004381129816709955,0.003285847362532469,0.03702054695119913,0.046878089038796526,0.007447920688406929,0.0006571694725064938,0.0006571694725064942
5.348035137078644,4.044485625842697,3.978053756278247,3.236085630421813,4.4604,18.12110055403046,3.1761491910112363,11.601761529620456,10.355056179775282,2243.033842217152,34.59022388063128,0.1098626070765294,0.6371463201239506,0.135673611952277,0.0867481416701485,0.0305541815462344,9.576089852762344e-06,1.8563179224949016e-06,1.3888884437294074e-06,1.2956007854588885e-06,1.0207338558295418e-06,1,-6.64678,-4.521,-2.9748,-1.1199,0.23645,1.29618,2.63254,4.29344,6.460810000000001,0.00041576041290663335,0.00020788020645331668,0.0004157604129066337,0.0,0.0018709218580798502,0.014551614451732177,0.04760456727780949,0.02307470291631817,0.0024945624774398018,0.0012472812387198985
