,EEG.O2__sum_values,EEG.O2__median,EEG.O2__mean,EEG.O2__length,EEG.O2__standard_deviation,EEG.O2__variance,EEG.O2__root_mean_square,EEG.O2__maximum,EEG.O2__minimum,Etiqueta
0,,,,,,,,,,
1,1867045.5131970001,4168.205078,4167.512306243304,448.0,11.103002638599552,123.27666759274862,4167.527096415448,4206.282227000001,4134.615234000001,4.0
2,1865766.2851699998,4164.03833,4164.656886540178,448.0,13.793575503358978,190.2627251668649,4164.679729022593,4195.384765999999,4123.205078,4.0
3,1846676.281748,4149.871582,4149.834341006742,445.0,12.806531540055667,164.00725008644056,4149.854101658147,4183.205078,4113.461426,4.0
4,1867962.1870090002,4166.474365,4151.027082242223,450.0,187.99125896997438,35340.713449115974,4155.281765531369,4453.717772999999,3750.512939,4.0
5,1866597.947766,4147.436035,4147.99543948,450.0,24.484867607877142,599.5087417752712,4148.067703725272,4209.871582,4096.666504,4.0
6,1878754.6074299999,4169.358886999999,4165.753009822616,451.0,17.705125514465543,313.4714694829787,4165.790634479326,4204.615234000001,4112.94873,4.0
7,1864692.181161,4180.897461,4180.924173006726,446.0,16.540358505963514,273.5834595057996,4180.956890939141,4235.256348,4132.94873,4.0
8,1856160.3869750001,4160.769043,4152.484087192394,447.0,185.25157598439182,34318.14640470089,4156.614276161639,4593.333496,3827.179443,4.0
9,1873051.924331,4162.3078614999995,4162.337609624445,450.0,15.393677313710908,236.96530123865787,4162.366074938072,4200.384765999999,4126.153809,4.0
10,1868734.110363,4171.153809,4171.281496345982,448.0,10.685329546492351,114.17626751714242,4171.295182317585,4204.230957,4132.563965,4.0
11,1881195.509284,4161.4743655,4161.936967442478,452.0,20.12567539048337,405.04280992310794,4161.985627530952,4214.615234000001,4105.769043,4.0
12,1871315.382822,4168.717772999999,4167.740273545657,449.0,10.984880846335535,120.66760720818931,4167.754749903314,4202.05127,4143.077147999999,4.0
13,1872409.6118339999,4162.692383,4160.91024852,450.0,17.531948674621418,307.36922432955976,4160.947183690643,4207.307617,4114.871582,4.0
14,1870705.2500149999,4167.179688,4166.381403151448,449.0,16.525884398355366,273.1048551478053,4166.414177849026,4205.256348,4127.820313,4.0
15,1871588.203136,4168.589844,4168.347891171492,449.0,9.465447486414266,89.59469611806615,4168.358638184813,4197.307617,4147.94873,4.0
16,1881672.819834,4163.717772999999,4162.992964234513,452.0,10.695883621540569,114.4019264455398,4163.006704557717,4196.538574,4132.307617,4.0
17,1865204.742685,4194.230957,4172.717545156599,447.0,74.99659453656184,5624.489192081458,4173.39145070886,4353.974121,3991.1538090000004,4.0
18,1866767.560551,4167.436035,4166.891876229911,448.0,17.795475367032164,316.6789435386485,4166.929875475992,4205.641113000001,4120.0,4.0
19,1859732.564466,4169.4230959999995,4169.803956201794,446.0,14.35754109275843,206.13898623024693,4169.828674195423,4208.717772999999,4130.0,4.0
20,1866591.1543100001,4167.756348,4166.498112299108,448.0,13.14036995517764,172.66932255893522,4166.518833404522,4204.487305,4135.256348,4.0
21,1874723.3320440003,4168.717772999999,4175.330360899778,449.0,56.69336653795615,3214.137809407046,4175.715239388442,4360.128418,4072.9487299999996,4.0
22,1866052.951182,4166.474365,4165.296766031251,448.0,12.371319389468,153.04954343622688,4165.315137976216,4204.230957,4135.897461,4.0
23,1881617.951177,4171.666504,4172.101887310421,451.0,11.297012699458524,127.62249593172716,4172.117182030619,4200.897461,4139.230957,4.0
24,1878703.333017,4155.640869000001,4156.423303134956,452.0,19.77818044879364,391.17642186504304,4156.4703597241205,4209.615234000001,4103.717772999999,4.0
25,1886027.307139,4168.333252,4172.626785705752,452.0,18.839951631052312,354.9437774603907,4172.669317902699,4246.666504,4136.282227000001,4.0
26,1878303.714859,4172.5,4174.008255242222,450.0,15.25814502006179,232.8109894532364,4174.03614332934,4211.025879,4129.102539,4.0
27,1873310.897954,4161.794922,4162.913106564444,450.0,10.273027715334079,105.53509844002211,4162.925782175857,4201.922852000001,4134.230957,4.0
28,1873664.1049930002,4172.179688,4172.971280608018,449.0,13.849719833013594,191.81473945297012,4172.9942635377265,4207.94873,4133.077147999999,4.0
29,1879463.455098,4167.94873,4167.324734141906,451.0,14.746110684060064,217.44778030655036,4167.350823673382,4220.512695,4123.205078,4.0
30,1877989.6186620002,4163.205078,4164.056804128603,451.0,12.262958522371243,150.38015172139748,4164.074861017923,4201.922852000001,4137.820313,4.0
31,1843898.4628980001,4151.282227000001,4152.924465986487,444.0,23.269639838885325,541.476138231439,4152.989657623454,4243.974121,4114.743652,4.0
32,1888912.050779,4155.96167,4160.599230790749,454.0,22.04264491524538,485.87819485959295,4160.657620791626,4220.128418,4114.487305,4.0
33,1863701.920173,4155.769043,4150.783786576838,449.0,40.51260550558111,1641.2712048508408,4150.981488047616,4287.820313,4082.0512700000004,4.0
34,1868547.9472669999,4159.743652,4170.865953720981,448.0,53.53520795353925,2866.018490628692,4171.2095155241805,4369.358886999999,4096.538574,4.0
35,1861517.310073,4163.974121,4164.468255196868,447.0,25.668060255657654,658.8493172880721,4164.547358100245,4279.615234000001,4102.94873,4.0
36,1857038.8432649998,4160.128418,4135.943971636971,449.0,82.95629703869533,6881.74721837225,4136.775831941897,4238.717772999999,3913.461426,4.0
37,1855060.511008,4189.230957,4168.675305635955,445.0,80.83407513754429,6534.147703342156,4169.458951893203,4382.692383,3988.461426,4.0
38,1867757.817396,4158.077147999999,4150.5729275466665,450.0,27.94788902939457,781.0845011993533,4150.667020056476,4209.230957,4053.461426,4.0
39,1874440.894298,4140.5769040000005,4146.993128977876,452.0,28.91525581109723,836.0920186211921,4147.093934770267,4218.846191,4085.384521,4.0
40,1868001.026145,4170.256348,4169.645147645089,448.0,29.80463256829824,888.3161225312641,4169.751668073624,4234.358886999999,4086.538574,4.0
41,1876153.7133980002,4153.461426,4159.986060749447,451.0,32.74693306436302,1072.3616251218718,4160.114948803075,4287.692383,4106.538574,4.0
42,1884153.975122,4171.025879,4177.7250002705105,451.0,29.419195609338118,865.4890703004992,4177.828582763484,4288.846191,4118.333496,4.0
43,1876535.513679,4159.615234000001,4160.832624565411,451.0,14.646074842432354,214.5075082901299,4160.858401478735,4204.615234000001,4119.871582,4.0
