,EEG.O1,EEG.O2,MarkerValueInt
0,5.885,15.37,3
1,10.078,26.27,3
2,11.121,28.402,3
3,8.6371,20.685,3
4,4.0265,7.4493,3
5,-0.1967,-4.6874,3
6,-2.2453,-12.126,3
7,-2.3288,-15.277,3
8,-2.1183,-15.436,3
9,-3.0569,-13.331,3
10,-5.089,-10.546,3
11,-6.7051,-9.2808,3
12,-6.2058,-9.3295,3
13,-3.3483,-7.4983,3
14,0.12333,-1.77,3
15,2.0571,5.4685,3
16,2.1575,10.121,3
17,2.0062,11.09,3
18,2.5714,10.405,3
19,2.7969,9.7123,3
20,1.5853,9.0602,3
21,0.13866,8.7628,3
22,0.70471,9.6893,3
23,3.3905,11.019,3
24,5.8608,9.9844,3
25,6.1071,5.0495,3
26,3.9367,-2.2565,3
27,-0.063908,-9.5492,3
28,-4.8564,-15.6,3
29,-7.9358,-18.844,3
30,-6.6316,-16.577,3
31,-1.8759,-8.8274,3
32,1.4342,-1.4535,3
33,-0.15855,-1.0712,3
34,-4.3623,-6.472,3
35,-6.2722,-9.1606,3
36,-4.478,-4.0915,3
37,-1.4811,3.9777,3
38,1.0277,7.7896,3
39,3.8845,7.5985,3
40,7.0384,8.8677,3
41,7.8785,12.107,3
42,4.9968,11.803,3
43,1.279,6.2806,3
44,0.54528,1.8017,3
45,2.3337,3.2446,3
46,2.8356,6.2456,3
47,0.536,3.9841,3
48,-2.1102,-2.1597,3
49,-3.0588,-5.3602,3
50,-3.6445,-4.6169,3
51,-5.5177,-5.7346,3
52,-7.0715,-10.743,3
53,-5.5526,-13.768,3
54,-1.5334,-10.228,3
55,1.4594,-4.0055,3
56,1.6346,-1.0723,3
57,0.87637,-0.61123,3
58,1.4463,1.9807,3
59,2.7078,6.1246,3
60,2.4796,6.5305,3
61,0.68819,2.2611,3
62,0.017547,-0.69127,3
63,2.4734,2.281,3
64,6.2636,8.1024,3
65,7.4768,10.957,3
66,5.0593,10.094,3
67,2.3639,8.7141,3
68,2.201,7.0371,3
69,1.9801,1.5612,3
70,-3.0118,-8.1297,3
71,-11.782,-16.294,3
72,-17.033,-17.468,3
73,-13.881,-13.095,3
74,-5.8451,-8.4647,3
75,0.060339,-5.2156,3
76,1.4148,-1.2248,3
77,1.0113,3.2746,3
78,1.8419,5.1582,3
79,4.4033,4.7321,3
80,7.3903,6.5332,3
81,8.7163,11.107,3
82,7.2327,11.815,3
83,4.7038,4.4361,3
84,3.7857,-4.9492,3
85,3.5498,-7.4514,3
86,1.1386,-2.8562,3
87,-1.5662,2.5892,3
88,0.44968,5.9703,3
89,5.0027,7.78,3
90,2.8971,5.9069,3
91,-6.7317,-0.94869,3
92,-11.812,-6.4503,3
93,-6.6132,-4.4314,3
94,-3.8838,-1.8605,3
95,-13.647,-9.8307,3
96,-20.821,-20.807,3
97,-5.1354,-13.003,3
98,22.521,15.045,3
99,29.362,32.636,3
100,7.3875,14.884,3
101,-15.881,-21.089,3
102,-19.364,-37.248,3
103,-12.716,-23.313,3
104,-6.9511,-2.5607,3
105,7.8482,7.0786,3
106,32.951,12.713,3
107,38.522,22.975,3
108,5.5696,29.16,3
109,-29.744,23.127,3
110,-17.015,15.285,3
111,29.689,15.925,3
112,40.579,11.524,3
113,-12.265,-16.08,3
114,-68.132,-50.891,3
115,-54.917,-51.385,3
116,14.75,-7.941,3
117,59.351,32.575,3
118,30.852,22.049,3
119,-31.288,-22.894,3
120,-53.915,-39.471,3
121,-14.689,-2.1281,3
122,40.745,43.359,3
123,54.535,41.393,3
124,15.227,-3.2088,3
125,-37.191,-38.218,3
126,-54.358,-31.382,3
127,-24.111,0.60449,3
128,23.513,24.369,3
129,49.034,26.353,3
130,38.386,13.976,3
131,6.6105,-0.74008,3
132,-23.121,-9.8164,3
133,-34.807,-10.299,3
134,-21.476,-3.5031,3
