valorAbsMedio,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,FHist3,FHist6,FHist8,Decil 1,Decil 5,AH0,AH4,AH5,AH6,Etiqueta
0.015694105218472497,0.06628155918720897,0.3235675407433835,0.2635591249526128,0.7699993431838501,0.16949826411806318,0.022527987057053285,0.9615099011484387,0.42460874186350894,0.07382378091128618,0.278406368062222,0.15944986142762968,0.05257098093537631,1
0.018420238616582506,0.12460995359262787,0.40279972449051615,0.09522208137693292,0.48221379704455003,0.2822598506266239,0.12437941136854076,0.9796679505599118,0.46114398370107496,0.22079307586715213,0.30486720983777676,0.2943250037580344,0.21202328657558192,2
0.014407542080971752,0.09251154408402314,0.4182514986374313,0.2723375048684862,0.6155012673730176,0.3399424282918331,0.10972874859292404,0.9622504579971569,0.42125480090008205,0.5881706957077404,0.453528462590663,0.35520570637079574,0.25038514051638294,5
0.015094101781616135,0.10425624981397034,0.3968196636048752,0.0827584034275273,0.34172957974927703,0.1971156654883453,0.0757668755406993,0.9572879874891765,0.46072109459737237,0.05356263748909586,0.25594316022554875,0.16547619178296832,0.040488636608272795,2
0.020981077720691018,0.09481989271767254,0.2684891241127038,0.19005571296295695,0.4555832492523175,0.12749915348598329,0.009496793738514519,0.9501202258713793,0.392048646569568,0.06192343666802126,0.24578585820668533,0.20851261636699475,0.12859184032516294,5
0.05187192659748942,0.18355171164139877,0.20273243542915692,0.203459284621771,0.14696430498149954,0.14909802775624653,0.10295690273768834,0.9476205228559131,0.45831558577515175,0.2536670978172867,0.360519371636458,0.2734944302238065,0.32858578212052075,3
0.015488536997686334,0.07860056989918472,0.332509956032142,0.1722268773542873,0.47198122247473107,0.20630701386595854,0.07575086507808051,0.9474702597537878,0.4512516291569935,0.08434948168282734,0.22144347062681868,0.22876096219558037,0.1819421637898816,1
0.021061840645840678,0.14427825951795625,0.4377041387852138,0.19361953887224034,0.4998446230692525,0.16010115780579676,0.0742975047577276,0.9526005151537373,0.4597278059182774,0.17261014371460642,0.30386379053560225,0.5022767357829916,0.44000591638549197,4
0.01826891820616818,0.1315213026607256,0.3484434084522459,0.2505934238594786,0.4180428548889759,0.4474932880925551,0.022577836893563134,0.9544903658169197,0.4597066792430786,0.39015218376566335,0.2579858576095147,0.2412050155990622,0.13022825029427967,1
0.017491099177480412,0.07633257948190621,0.27333115967173627,0.1782909553576653,0.3770974798383914,0.20578988929466951,0.0652512168822942,0.9204321949063667,0.5068947098790562,0.029140484301685036,0.04438002692152217,0.23279908882488293,0.43996059495943046,5
0.01587830160770336,0.06475462359635588,0.3328207406933656,0.259342027742714,0.6931286354866497,0.19396909677923221,0.011761198523668331,0.9823513427695345,0.43716365420733994,0.08939000493977471,0.49193459565912234,0.46518697179143054,0.4940119591589168,3
0.013966382707176712,0.16618835489502393,0.6480719273748986,0.134581064375056,0.41711562036819855,1.0000000000000002,0.14915642459389022,0.9413100534411303,0.44662462182663176,0.23495300736533553,0.2663284483668857,0.18004001302915235,0.10112729154933162,5
0.03251602798319312,0.1825610378170649,0.2953972454098486,0.16494054957529344,0.2502699165075524,0.1354144934817462,0.03529196747714858,0.9327396592809877,0.4446289760034821,0.04237985152583755,0.15672821276820972,0.19476086823802385,0.22607070579318014,3
0.008404017418226453,0.012454504895422672,0.31427454208023514,0.26249775911895556,0.3600499032964235,0.21136934302559113,0.07321516520330164,0.9199789245783723,0.46556631481536476,0.026583756215791378,0.24455858168289255,0.44003794030877286,0.3582897163226643,4
0.02798452194592325,0.19172697816290257,0.3534614534541476,0.0873813810392707,0.4579620813328683,0.26509386316665073,0.09392806415958867,0.9692805814843386,0.4334086512118501,0.31987201652128167,0.3113711386381562,0.26406556308509477,0.24498191718676593,5
0.07173538159829902,0.05053010985033575,0.04380659736680402,0.30300655510354046,0.0720068021433532,0.014053449923980532,0.009526969015508929,0.983456696651725,0.4472043796802895,0.09997686450871976,0.382494170364955,0.42278958361923413,0.357988232953537,2
0.02809909269935835,0.10140007386452855,0.17362050716877617,0.13535497696209767,0.21312261370418487,0.21448327891499322,0.007171318379960122,0.9401544295828417,0.4553095007933329,0.2783853383112496,0.21920250155156154,0.22209687180906723,0.1552185741600729,2
0.019842809559714215,0.09248422355701703,0.304754048486186,0.1641003016236481,0.3713297257836809,0.27024085984635154,0.0764605124516945,0.9716694694371318,0.4367881103338995,0.04948303696499133,0.23721896713796867,0.328585536201641,0.3609700005661526,2
0.0278276399413236,0.1477423602529206,0.27096730163689897,0.18377979312270956,0.3129362221301207,0.20840672448707803,0.0538778254475297,0.9328457569753524,0.4364859409246603,0.25778581052824046,0.24927084946478453,0.19602485436421968,0.1536292022645388,4
0.14333515705220856,0.07539135509627119,0.01320031379142578,0.12549311942436572,0.010384266962723727,0.0015396884883256772,0.0027901397589014713,0.9718360522309665,0.4608354644561733,0.07572498939035936,0.3842963842964469,0.35163622308167924,0.4256966133962824,4
0.01809538867777799,0.06898222912108441,0.2913241837756089,0.2025347447526876,0.48093199543251575,0.1727396349253962,0.028143441764715303,0.9841342765834519,0.4548134388015194,0.0870751261423771,0.28770091226947275,0.32956247060424537,0.2716302662054881,1
0.07588394402846849,0.2843393471020693,0.11540517841382178,0.12399288158864805,0.1148165156037474,0.10169479071954295,0.00911356991151619,0.9599205801332846,0.4337448287590756,0.1616468423585915,0.28572134304641655,0.15323489901207787,0.08416551732263362,3
0.021444798991762118,0.09551972030494112,0.23320877257494432,0.1575553123694354,0.30356324844090504,0.17560139047969123,0.014173674618442718,0.8995652605375671,0.5056373253575562,0.03953706109717385,0.20923226211306226,0.27236737287527857,0.09813101366974446,1
0.013899066990807719,0.032352183643346535,0.23927839309216953,0.11563126188663383,0.43643583736812847,0.22539481377407825,0.005482434745872902,0.9572922816233741,0.45068917439254264,0.013949228859349929,0.01340630989842347,0.20011785456110098,0.18539439508168262,2
0.012289825529597488,0.06347662979734427,0.3840364873678399,0.19635156760179398,0.7521349494971495,0.24040825720655876,0.034891763497802805,0.9570340822808283,0.46018817610491375,0.048885307965951696,0.12305809686364624,0.3457761091585336,0.27554498783677767,5
0.029887215614858912,0.10943561505796164,0.1974391743936899,0.1641003016236481,0.3056669194701374,0.20521265804257793,0.005014163625415215,0.9614580715481776,0.43985997235825286,0.07796676652476191,0.31119268032914515,0.2917485395452576,0.11087162671452025,1
0.023131072949508308,0.1597017252957133,0.4072419300391521,0.13304360410169172,0.4022941999837729,0.2000554116062477,0.11971107315080977,0.9668850998453326,0.4580192707747828,0.05832525943005373,0.3546411385217326,0.22735351492844477,0.0502246931218522,2
0.007621367852113027,0.04894175856644219,0.4988441247675357,0.20438797972622116,0.3104917178691274,0.4258380857338305,0.24638036146373848,0.9604008140430436,0.48299105592002667,0.12200161960838994,0.3335448112508621,0.31518276156279995,0.2705392193998122,1
0.03350665501426663,0.06832361112235112,0.11049564279555063,0.134581064375056,0.09819231424181385,0.06357321065188205,0.014226925338633747,0.9743228434294088,0.45131562915322276,0.4863877872688602,0.4214601562814964,0.33401111064268757,0.2871765765886531,3
0.020123725735333477,0.13121216419296272,0.38802083667474174,0.18466426465075733,0.42531375997010384,0.18915761611372406,0.1410872738420889,0.9646028993032233,0.45335372304131955,0.1512025049498113,0.34455080023585616,0.2798912251821912,0.15275171771599808,3
0.011581389455653807,0.07283724643481228,0.4078583701179264,0.18644518700520094,0.4956974571762066,0.2221684095009244,0.18074328769138023,0.9337525859780126,0.45289053543064817,0.19850846745990636,0.1870914843536934,0.1305458551430408,0.09084382283174991,4
0.01784307438918515,0.10532716601410268,0.31992096452306923,0.32273027017900446,0.4606598431987853,0.38168369349593184,0.018065456517733582,0.935080021105994,0.46769812032865987,0.04707715137780691,0.15880487787079214,0.25249084907174385,0.22490132674850646,1
0.023842855128661713,0.10328144171353533,0.27804773951000605,0.23799880031400147,0.4999367551430024,0.1904122418383756,0.011747129882593644,0.9738911761274751,0.4641251722325828,0.017976411805940777,0.16946138824298346,0.326911234267824,0.29301495527719695,5
0.01749366922419471,0.12270454742427715,0.3610989394247389,0.19005571296295695,0.30885188259704127,0.3440711976841132,0.05361405061381123,0.9230078424530614,0.41673761751546134,0.524183728583717,0.2634422957677458,0.17847329492991715,0.06369830338560957,1
0.01872542675281311,0.21328052471612935,0.5609563398050332,0.16494054957529344,0.343545046025838,0.6404748849278262,0.09800575272269521,0.9638563302634215,0.429772104049892,0.12259089077047476,0.29856794151195676,0.2557692254567852,0.13231584362174084,5
0.01867293118875839,0.03938994921726387,0.2163265114882131,0.22217021054369754,0.19490076688948696,0.1295673948668784,0.030532359752765713,0.9747824394988117,0.4466437642638196,0.1602366198089898,0.45367270823289796,0.3698608155376788,0.2111702109730859,3
0.025771791605362474,0.13553007727078525,0.2610726739436921,0.1452168344998296,0.25165360578915746,0.24136019170119768,0.020554473465361767,0.995840029923895,0.45341015476787816,0.049172458368519495,0.22074285172335362,0.7383840628895428,0.8028614309007414,4
0.009435196346519605,0.02637997870471752,0.3467700862955898,0.1247413186255252,0.5930461145183307,0.26267548619382397,0.006332979457144852,0.98558329523759,0.43938345892408054,0.04263487358669013,0.2685458687387871,0.06687185777196354,0.016535556628814042,5
0.012054187861193836,0.0814437763267646,0.47230193967351003,0.13381061448415302,0.6423887451487597,0.3537420295914188,0.14103153353167305,0.974024389542577,0.4621507384626958,0.1421039917784486,0.3593451923437451,0.24767876453495843,0.2045614074437782,1
0.02382284317360706,0.07802771036496352,0.1902837774975691,0.15426055587411738,0.2776404190355753,0.17759047813301385,0.022378863238141124,0.9709558181192081,0.4315277406412191,0.06273705416645706,0.2124406734943747,0.4797587899144236,0.5388554655810536,1
0.016143373351809584,0.06878469386713047,0.3159573421312337,0.11784013947992669,0.3977177112462922,0.2169445820267613,0.11229443605591792,0.9727725323285749,0.4377995510096123,0.8256451916523541,0.4722882229864354,0.2724130727464207,0.13859263524380536,1
0.010708822179101872,0.05401867777295567,0.3887521062277689,0.17394004737317884,0.5848601464661279,0.3235735235433205,0.06076257286642714,0.9687028858962992,0.46034782634514226,0.023933737316344995,0.3368949775508508,0.38603471464170586,0.271087846786525,4
0.023024250574304156,0.08817371067472272,0.258480549673583,0.11636423778470847,0.34217460270484673,0.11857460953966259,0.03667531711433049,0.9757254005937517,0.45026689219753135,0.07387799407410238,0.289749092788672,0.374556878660991,0.4734762190755513,1
0.011174658699946313,0.06050701812999855,0.4040474357484185,0.2908943408122322,0.4969109231061303,0.2625911771837465,0.262201042729705,0.9704161841424516,0.44307584750196133,0.21864104610239793,0.40051284245010804,0.2975564748151086,0.2050685833489052,4
0.017523633931068115,0.09112930805687496,0.3391598698841526,0.12324778578854276,0.5391464047947354,0.2150815473834314,0.048389343550430584,0.9675802941661541,0.45801396725452753,0.09677986162589333,0.20137313363274725,0.2501888040355352,0.1254822750686366,4
0.03157415976970551,0.1696334256688365,0.3199452567481034,0.16578458242762187,0.5388219206793783,0.07265970277452011,0.020463374258028404,0.9705757734722482,0.4574784474629684,0.21301744116128243,0.43835272930091657,0.2204547035985079,0.13181375508193865,2
0.008023446573350686,0.05804490642602962,0.5068502763202848,0.20438797972622116,0.36600565813143554,0.36175335600343966,0.3802940683130583,0.9857964890745013,0.4611452324607618,0.13381698467286401,0.27450941130350276,0.47452192800090764,0.5455228933561037,3
0.027109115713804696,0.14774416073551716,0.35123155890356117,0.2756026123745382,0.7674342928651063,0.11096787125179769,0.1459696101325655,0.9809995903523743,0.4496057733414263,0.3818545356725578,0.4500532478629425,0.4186164896600249,0.35188172803986484,3
0.017907567511211035,0.06826306221747673,0.2728929276533758,0.2723375048684862,0.5542966054988228,0.18046654202993004,0.039918914633973755,0.9527843464139011,0.48011078858335543,0.06996972610460638,0.2537210896787709,0.2934769671552651,0.1996237649130785,1
0.00879948693503092,0.04060063760728609,0.435895190924073,0.23297852187036336,0.5551800122235675,0.29257907346940604,0.17339593817713808,0.8731212487666205,0.5024942360228939,0.031106587662210385,0.13986559682447142,0.2605672371570028,0.08752340953292743,2
0.027869670952540494,0.1244219242729646,0.1897844765140735,0.19543678921336985,0.16020037824420835,0.28897154387114427,0.010809271811777004,0.9509703731032252,0.4318904750188715,0.03793523513495643,0.1704995253427617,0.3251294797844009,0.2692178398566227,1
0.017841213350903697,0.027894968771854198,0.15164444901482152,0.33137597936567076,0.18489948896825822,0.1532337515184015,0.008013187671799519,0.9639849628542302,0.457998027740902,0.02038233137708077,0.2690621693554689,0.11881483044816472,0.026548495444523677,4
0.016150484781402446,0.06312380184488563,0.264003915456959,0.20532085814195258,0.3811689821700046,0.1536165501624577,0.06797013862920329,0.9758668441642246,0.46426537749733493,0.13681157715090309,0.3692439644689014,0.15928796851914367,0.023070336363594644,4
0.020671733489029783,0.10593990348792963,0.2907485920320214,0.13613237564187378,0.39305342057870474,0.21347933941953134,0.04728844956548879,0.9915947376509875,0.4547939484541145,0.08586471144946847,0.36120034800095185,0.45630492318930344,0.4932670118666297,5
0.018635300671089945,0.06683392487438965,0.27476478724125847,0.13691328402223588,0.3460566285942049,0.09359414598808304,0.15866464755190368,0.9673726689780142,0.45082238793562573,0.22543258441241884,0.5176249728819935,0.3334620238777977,0.17089894915494902,4
0.027446895937130792,0.12117622350977113,0.26928952466716066,0.1452168344998296,0.23202372422678066,0.07962482641938695,0.07974782911992062,0.9636789344926326,0.4419230833241048,0.20050549727613315,0.3860040039822504,0.2457859930955975,0.23361683263490238,5
0.027539269930736496,0.10808584914645618,0.23243949051439128,0.11490157287599442,0.34875241134861656,0.13449726023158415,0.07388573323744382,0.9763472419161434,0.44398909117862095,0.4940768323523729,0.421630991374899,0.38177632267451467,0.45985006791293814,3
0.021944304501619494,0.10474677648371404,0.293381274308057,0.16578458242762187,0.3416349139333115,0.14288373958591485,0.1289759947601066,0.953699350213645,0.4790346004403683,0.028167881494417825,0.0652456967178056,0.3113745582746699,0.3171059004973948,2
0.04207909672568517,0.14727255831366254,0.14163700406725918,0.09318400486311026,0.10029729208562699,0.12512892826608132,0.04643494402502758,0.9676223928713514,0.455304825753698,0.13282809212142907,0.3823981955956125,0.3912822472670916,0.3454758898624179,4
0.037626333405703746,0.0730816606033557,0.10027272722929931,0.11490157287599442,0.21162750077722495,0.03308107105641318,0.0018653159706450587,0.9675665155769986,0.4258979611639602,0.11700543951462385,0.3096508122254614,0.1756919305029409,0.06264730064788807,2
0.02014910085974393,0.09336442700913684,0.2902381582773702,0.16494054957529344,0.42443088666954365,0.16115352052141207,0.06159131419957055,0.9743490743466181,0.4436392122940272,0.09852791589466416,0.4524842418644622,0.454737643789669,0.6059866598318723,1
0.04260342488804347,0.20861315165474487,0.27439008764551803,0.1911170850149523,0.2428201831607948,0.05255553813225942,0.002770418415326638,0.9738741938058063,0.4552298696483092,0.5076542711070577,0.34852451304268595,0.40533851258098935,0.399568400409886,2
0.03068643970285521,0.14962802590715574,0.25731302122088273,0.13613237564187378,0.20041223329436228,0.10467641045256916,0.09349243120847404,0.9510779813062875,0.4696458232643203,0.15426281275789666,0.17898631070909196,0.2060165753729465,0.19474875625748425,3
0.013875002378666786,0.056386191025208046,0.33059689688320737,0.11636423778470847,0.3997000540356833,0.21705834540257746,0.10825201946968688,0.9437858336982408,0.4619834580503298,0.10457559919829706,0.14598067573689605,0.31091247763307694,0.2746682481091488,5
0.022083139379709925,0.1740012948753687,0.4366755975755709,0.11417514869314319,0.661019067587989,0.43300848473341186,0.09928101113780327,0.9633216394407649,0.43620413179564865,0.5056187442745561,0.3471330794444166,0.35253765176233276,0.31333635103762986,1
0.11347185715277075,0.07804943061140383,0.025868520450047203,0.086045689273438,0.02477978957684075,0.003827875683853074,0.006677231831901674,0.9608502778487786,0.43261797421696696,0.014067555756940232,0.3479401831563362,0.13805926564951607,0.018000254239258866,3
0.0025585508260766955,0.03262256109144608,0.8180289212768543,0.17394004737317884,0.5155977194845861,0.4214493213541075,0.946166405409825,0.9640980032185176,0.4164510668564867,0.2092337635310897,0.5079265931285739,0.36431017024940193,0.17544672832667427,2
0.021565649093111452,0.10877998898432752,0.3170669097184514,0.24281826761989392,0.6416155652684057,0.10654369132075507,0.04661019218392696,0.9492990154833273,0.4434183040074112,0.03169015106967783,0.0871547824076793,0.24192652243567164,0.17967603338761995,3
0.021638947876544537,0.0799183300749872,0.2182960932978175,0.15590051349903913,0.2842566972771999,0.18422393559401312,0.05349627601423398,0.9748506757314587,0.44193936369741216,0.04273663537627567,0.0921564554722308,0.3987411041040687,0.4474733172726653,3
0.0212618259948683,0.08433557139366397,0.26228489896607143,0.21424983726395305,0.4021969232056863,0.0847892420939069,0.00586799814618543,0.9772831719545606,0.45780126193432313,0.3417495846318528,0.3190864776847042,0.363342298851687,0.30443385559372077,1
0.020014066658874227,0.07372043808582386,0.25074059964499135,0.1575553123694354,0.25780225610033825,0.10442767555858487,0.03677622502939159,0.9338437572687965,0.45122838582114744,0.04295156733149405,0.24545612625396807,0.331825779239043,0.062446318366222595,3
0.018390218886033344,0.17467132158682686,0.5544498101709888,0.16494054957529344,0.7270919153290837,0.4482178995175576,0.13605895941805576,0.9873924697594267,0.45638843950762326,0.4152228644456556,0.3215745404838483,0.3948774663502464,0.4105172985277618,4
0.010883280314172322,0.0652849296730555,0.4416317965762739,0.21424983726395305,0.6862402612761399,0.23162077720826546,0.12433220078614027,0.9724988677766511,0.44720111040501487,0.04287543188118892,0.42478881188142836,0.2031098465139303,0.028053461064099013,3
0.011101610423166697,0.06585444084934015,0.41631712253146375,0.17480240711302544,0.45519578565111857,0.2845758823307029,0.18878547486149388,0.9563904233765862,0.4679899763668203,0.0809372185416294,0.34099050627040345,0.28976963867057093,0.19546549244978775,4
0.01881108461241795,0.10080217172605006,0.3225016004057876,0.3215362336161399,0.530128882585504,0.18711619002703625,0.1225231665832399,0.9085966359225603,0.4871969438123632,0.03364138785559094,0.13300837122294537,0.3289460160037249,0.33212254765437316,2
0.0129051298154137,0.06106089883978909,0.4086904485100409,0.15426055587411738,0.42700906614592615,0.1585395382441176,0.05099174146714248,0.951051585797073,0.4521057283440197,0.1563391271828242,0.43736871718787296,0.47582522452220155,0.5262216181788841,4
0.02043994901414314,0.10091782333135106,0.3212279198449243,0.10648016885612568,0.3883383131309439,0.18262080815245071,0.06935204426804163,0.9713516306424104,0.44906048346287813,0.13322972499074937,0.29757072404513984,0.31242618689056895,0.17481256271719406,4
0.030848451821288616,0.08981189375771696,0.16063896832515281,0.08472195000662833,0.1398700530921756,0.08787031990163448,0.033053491473496885,0.9700674668764271,0.466729286229977,0.43247019084512045,0.44376650524175854,0.39723571514368466,0.23499212786993656,3
0.05597225490128877,0.1261804519464722,0.1072665115411291,0.1882422628503879,0.10475188396283079,0.027736950448510298,0.026730264375305016,0.978173015155787,0.4276556282666162,0.01736525099925955,0.2971292902466124,0.09078387482335254,0.0054121926501923,4
0.01293101873040595,0.07528792434576766,0.4121883976336816,0.13691328402223588,0.6579113581072285,0.2667969925109552,0.02874225637919355,0.9376020794916539,0.4586840718385895,0.02720854791109389,0.05073921871612013,0.24107254529674882,0.1654077735975986,1
0.02465587211473416,0.1764408818817394,0.4534219012080921,0.15590051349903913,0.39543181359438107,0.22897532335815282,0.12011495247661592,0.9842346128381008,0.45666557455246254,0.196243018196483,0.34881896371492815,0.41121654765322957,0.34031214383295894,1
0.016332718011253244,0.08286520268515686,0.342340595688875,0.13535497696209767,0.3085318522727936,0.2674503086324044,0.07789728354313696,0.962234457807557,0.45007251194439274,0.6097835907210114,0.41435331312517076,0.33469528694463135,0.2821211595115931,3
0.00999489763728427,0.039160857265747515,0.3817194569452796,0.22411169480168505,0.317363942569468,0.3667755977279491,0.17866304072208888,0.9722893832014116,0.44007486958343306,0.23377637347030406,0.41479367660679684,0.39536329378194557,0.4188198684905012,1
0.040906281440855896,0.10377741800230446,0.14289022503513266,0.1247413186255252,0.1931141074670911,0.0491187611003007,0.05500655534447391,0.9810490594919838,0.4672051351899463,0.013977429367747464,0.31915329487445876,0.16389180520091556,0.008950269934318722,4
0.009484084912376279,0.03365769056574559,0.34288396661935105,0.24180567633470743,0.44613949473844994,0.2015374864688703,0.20230438068924705,0.8334900870583806,0.45858722827664844,0.11549373392441649,0.17240077056433042,0.23513607609759768,0.23873030046524665,1
