-8.8818e-16,0
-15.767,-25.543
-19.362,-37.19
-11.875,-34.178
-4.1279,-24.907
-2.6523,-14.76
-4.0512,-3.9492
-2.5025,6.2076
2.3489,12.865
6.7358,16.824
8.4429,20.912
8.42,22.819
8.3274,16.98
8.6383,5.4211
8.5421,-1.1595
6.518,2.3808
1.8265,7.1425
-3.6169,2.5086
-6.1468,-8.3119
-4.6305,-13.592
-2.7272,-10.941
-4.7935,-9.6983
-10.053,-15.041
-13.273,-20.059
-11.579,-17.711
-8.0201,-11.53
-6.7261,-7.3626
-6.4381,-1.7753
-1.9558,11.141
7.835,25.246
16.385,26.742
16.282,14.256
8.5429,3.325
2.233,5.5418
4.0666,12.328
10.714,8.0849
13.331,-6.3329
8.1019,-14.393
-0.59392,-7.2796
-6.93,4.3242
-9.7669,5.6752
-10.754,-3.0679
-9.9388,-10.098
-6.7186,-9.2893
-3.2947,-5.8985
-2.9549,-5.6379
-4.9274,-6.0425
-4.7652,-2.1974
-0.91563,3.9682
2.551,5.5892
1.7645,0.75488
-1.3361,-4.466
-2.0931,-4.0038
0.32492,0.9321
3.0304,4.9369
4.8336,5.941
7.3405,5.9457
10.454,5.7825
11.082,4.0337
8.0801,1.615
4.737,2.1434
3.4435,5.1435
0.96673,3.9
-6.6259,-5.0067
-16.002,-13.803
-18.85,-12.124
-12.729,-1.9745
-4.6851,4.0782
-1.825,0.75995
-2.5138,-2.8164
-0.60343,1.4285
4.9056,6.5501
9.5177,1.3662
11.016,-9.6516
11.79,-9.6322
12.749,6.4855
10.376,22.348
2.5455,20.352
-6.7251,3.1592
-11.87,-12.286
-12.385,-16.231
-11.238,-12.687
-8.9972,-8.1238
-4.1279,-3.94
1.838,-0.49175
4.4839,0.52377
2.729,0.42375
0.70788,3.1873
1.8169,7.8277
4.4176,7.8159
5.5274,1.8006
5.4674,-1.8362
5.9033,3.3195
5.8434,11.021
3.1409,10.398
-1.4981,1.094
-5.3454,-7.1238
-7.3935,-8.1039
-7.962,-5.0698
-5.7407,-2.7363
0.42077,-1.1684
6.7909,0.30928
6.6718,-0.72653
-1.1552,-5.7813
-9.7658,-11.261
-12.229,-12.021
-8.9433,-7.0134
-4.001,1.1778
1.8916,10.036
9.8217,17.139
16.34,18.584
15.395,11.939
7.3759,1.0122
0.38953,-6.1782
-0.069018,-5.8218
1.8729,-2.2418
-0.64671,-1.6726
-6.9528,-4.2672
-10.191,-4.9647
-7.2168,-1.3221
-2.3516,2.7006
-1.2104,1.6841
-4.4839,-4.5318
-8.5336,-10.592
-9.3652,-11.193
-5.2468,-5.5733
2.3196,2.9869
9.3447,10.362
12.685,13.793
13.041,12.573
13.129,8.4196
13.066,4.9561
9.8666,4.6892
1.9169,5.2915
-8.2841,0.61074
-16.528,-11.948
-20.022,-25.26
-17.741,-27.11
-10.385,-13.301
-1.3028,5.7532
4.9879,14.78
6.9696,9.7187
7.1606,0.78756
7.8098,-1.0482
7.7988,3.5107
5.3308,6.325
1.2204,4.9223
-2.4582,5.0072
-4.5547,9.6088
-3.7114,12.486
1.6285,6.7067
8.8698,-4.4735
10.408,-11.328
