,EEG.O1,EEG.O2,MarkerValueInt
18417,4167.820313,4170.6411130000015,4.0
18418,4172.563965,4168.333496,4.0
18419,4174.487305,4170.512695,4.0
18420,4170.0,4172.820313,4.0
18421,4170.128418,4171.9228520000015,4.0
18422,4173.7177729999985,4171.794922,4.0
18423,4176.025879,4173.461426,4.0
18424,4172.94873,4174.3588869999985,4.0
18425,4171.410156,4172.692383,4.0
18426,4174.230957,4171.794922,4.0
18427,4175.128418,4176.153809,4.0
18428,4170.512695,4178.333496,4.0
18429,4166.666504,4172.179688,4.0
18430,4176.153809,4169.3588869999985,4.0
18431,4183.461426,4172.436035,4.0
18432,4176.794922,4171.794922,4.0
18433,4169.615234000001,4166.025879,4.0
18434,4172.179688,4161.9228520000015,4.0
18435,4176.2822270000015,4167.436035,4.0
18436,4175.256348,4176.794922,4.0
18437,4171.2822270000015,4174.743652,4.0
18438,4167.05127,4168.333496,4.0
18439,4167.692383,4169.615234000001,4.0
18440,4170.256348,4171.538574,4.0
18441,4172.307617,4169.102539,4.0
18442,4174.102539,4169.102539,4.0
18443,4172.94873,4171.2822270000015,4.0
18444,4173.333496,4170.769043,4.0
18445,4174.3588869999985,4169.871582,4.0
18446,4172.179688,4169.871582,4.0
18447,4173.205078,4170.256348,4.0
18448,4177.820313,4168.333496,4.0
18449,4174.487305,4167.307617,4.0
18450,4172.820313,4171.666504,4.0
18451,4179.871582,4173.974121,4.0
18452,4179.487305,4168.589844,4.0
18453,4176.153809,4165.128418,4.0
18454,4181.153809,4168.461426,4.0
18455,4185.256348,4172.05127,4.0
18456,4185.128418,4174.615234000001,4.0
18457,4180.512695,4175.0,4.0
18458,4169.615234000001,4171.538574,4.0
18459,4165.6411130000015,4167.05127,4.0
18460,4168.974121,4165.256348,4.0
18461,4167.692383,4167.05127,4.0
18462,4168.461426,4164.487305,4.0
18463,4172.820313,4160.897461,4.0
18464,4173.846191,4165.256348,4.0
18465,4172.436035,4170.384765999999,4.0
18466,4171.025879,4168.846191,4.0
18467,4171.153809,4167.94873,4.0
18468,4171.538574,4170.256348,4.0
18469,4172.179688,4173.205078,4.0
18470,4177.563965,4176.153809,4.0
18471,4179.230957,4170.256348,4.0
18472,4172.05127,4157.94873,4.0
18473,4174.230957,4154.871582,4.0
18474,4185.384765999999,4161.666504,4.0
18475,4185.897461,4170.128418,4.0
18476,4180.128418,4177.820313,4.0
18477,4182.94873,4184.871582,4.0
18478,4187.307617,4189.102539,4.0
18479,4181.9228520000015,4181.9228520000015,4.0
18480,4178.974121,4173.461426,4.0
18481,4184.102539,4180.0,4.0
18482,4187.563965,4187.820313,4.0
18483,4187.179688,4187.179688,4.0
18484,4182.94873,4183.461426,4.0
18485,4172.436035,4178.589844,4.0
18486,4169.102539,4177.563965,4.0
18487,4177.94873,4184.487305,4.0
18488,4178.846191,4188.974121,4.0
18489,4172.179688,4184.3588869999985,4.0
18490,4170.769043,4177.307617,4.0
18491,4168.461426,4171.025879,4.0
18492,4165.512695,4166.666504,4.0
18493,4167.05127,4164.871582,4.0
18494,4167.307617,4165.6411130000015,4.0
18495,4165.769043,4169.743652,4.0
18496,4168.7177729999985,4171.794922,4.0
18497,4170.384765999999,4172.563965,4.0
18498,4164.230957,4171.153809,4.0
18499,4162.05127,4167.94873,4.0
18500,4168.589844,4171.025879,4.0
18501,4172.307617,4173.846191,4.0
18502,4168.7177729999985,4170.384765999999,4.0
18503,4167.307617,4168.589844,4.0
18504,4169.743652,4169.102539,4.0
18505,4171.2822270000015,4169.3588869999985,4.0
18506,4173.0771479999985,4173.0771479999985,4.0
18507,4167.307617,4169.615234000001,4.0
18508,4156.410156,4158.589844,4.0
18509,4157.436035,4160.512695,4.0
18510,4166.410156,4168.7177729999985,4.0
18511,4165.897461,4166.538574,4.0
18512,4167.179688,4167.05127,4.0
18513,4172.94873,4172.94873,4.0
18514,4165.384765999999,4170.128418,4.0
18515,4159.615234000001,4172.436035,4.0
18516,4171.9228520000015,4181.153809,4.0
18517,4176.2822270000015,4178.333496,4.0
18518,4161.794922,4165.0,4.0
18519,4154.615234000001,4154.487305,4.0
18520,4157.05127,4156.2822270000015,4.0
18521,4159.487305,4165.6411130000015,4.0
18522,4165.769043,4172.820313,4.0
18523,4167.05127,4172.94873,4.0
18524,4159.3588869999985,4165.512695,4.0
18525,4155.128418,4160.128418,4.0
18526,4158.333496,4164.102539,4.0
18527,4158.589844,4170.128418,4.0
18528,4157.692383,4167.179688,4.0
18529,4157.05127,4157.94873,4.0
18530,4153.974121,4148.7177729999985,4.0
18531,4160.256348,4155.384765999999,4.0
18532,4170.384765999999,4172.436035,4.0
18533,4168.7177729999985,4168.846191,4.0
18534,4163.974121,4158.589844,4.0
18535,4169.487305,4163.205078,4.0
18536,4174.615234000001,4170.769043,4.0
18537,4173.205078,4167.436035,4.0
18538,4170.256348,4156.794922,4.0
18539,4168.7177729999985,4154.615234000001,4.0
18540,4172.436035,4164.487305,4.0
18541,4174.102539,4170.256348,4.0
18542,4168.974121,4166.9228520000015,4.0
18543,4169.230957,4164.487305,4.0
18544,4174.230957,4162.94873,4.0
18545,4170.897461,4158.205078,4.0
18546,4166.538574,4156.2822270000015,4.0
18547,4168.846191,4162.563965,4.0
18548,4169.102539,4173.333496,4.0
18549,4168.333496,4168.589844,4.0
18550,4167.436035,4153.0771479999985,4.0
18551,4168.846191,4158.205078,4.0
18552,4175.256348,4172.94873,4.0
18553,4178.589844,4172.179688,4.0
18554,4173.461426,4166.9228520000015,4.0
18555,4170.512695,4167.820313,4.0
18556,4173.0771479999985,4169.487305,4.0
18557,4173.461426,4169.871582,4.0
18558,4170.256348,4171.2822270000015,4.0
18559,4163.205078,4166.410156,4.0
18560,4160.0,4163.974121,4.0
18561,4167.307617,4174.615234000001,4.0
18562,4172.436035,4184.230957,4.0
18563,4172.179688,4183.205078,4.0
18564,4173.7177729999985,4182.307617,4.0
18565,4174.487305,4185.384765999999,4.0
18566,4172.692383,4185.769043,4.0
18567,4173.589844,4181.153809,4.0
18568,4172.307617,4174.3588869999985,4.0
18569,4169.102539,4169.871582,4.0
18570,4168.974121,4171.794922,4.0
18571,4168.0771479999985,4177.94873,4.0
18572,4168.7177729999985,4182.436035,4.0
18573,4172.94873,4184.615234000001,4.0
18574,4176.538574,4186.9228520000015,4.0
18575,4176.666504,4184.487305,4.0
18576,4173.0771479999985,4172.563965,4.0
18577,4169.230957,4164.871582,4.0
18578,4170.256348,4165.256348,4.0
18579,4174.102539,4165.6411130000015,4.0
18580,4173.333496,4169.230957,4.0
18581,4170.384765999999,4171.666504,4.0
18582,4171.666504,4173.7177729999985,4.0
18583,4174.3588869999985,4179.102539,4.0
18584,4173.846191,4177.94873,4.0
18585,4168.333496,4167.94873,4.0
18586,4165.769043,4166.666504,4.0
18587,4170.0,4173.205078,4.0
18588,4166.794922,4164.487305,4.0
18589,4155.0,4153.333496,4.0
18590,4155.897461,4161.794922,4.0
18591,4170.769043,4177.05127,4.0
18592,4173.846191,4173.846191,4.0
18593,4165.128418,4168.846191,4.0
18594,4171.2822270000015,4179.871582,4.0
18595,4185.384765999999,4183.461426,4.0
18596,4179.871582,4171.794922,4.0
18597,4166.025879,4164.230957,4.0
18598,4168.0771479999985,4167.94873,4.0
18599,4171.025879,4171.025879,4.0
18600,4164.487305,4167.563965,4.0
18601,4165.897461,4170.512695,4.0
18602,4172.692383,4180.6411130000015,4.0
18603,4172.179688,4181.666504,4.0
18604,4169.743652,4167.05127,4.0
18605,4170.384765999999,4155.6411130000015,4.0
18606,4167.307617,4154.871582,4.0
18607,4160.384765999999,4155.128418,4.0
18608,4157.692383,4155.897461,4.0
18609,4161.153809,4162.692383,4.0
18610,4167.179688,4170.6411130000015,4.0
18611,4172.05127,4166.025879,4.0
18612,4167.307617,4154.3588869999985,4.0
18613,4156.153809,4153.7177729999985,4.0
18614,4153.846191,4156.410156,4.0
18615,4157.563965,4150.256348,4.0
18616,4156.2822270000015,4147.820313,4.0
18617,4156.410156,4150.769043,4.0
18618,4163.205078,4151.025879,4.0
18619,4170.512695,4159.230957,4.0
18620,4174.102539,4168.846191,4.0
18621,4166.025879,4161.9228520000015,4.0
18622,4155.6411130000015,4152.94873,4.0
18623,4161.2822270000015,4160.0,4.0
18624,4172.05127,4169.3588869999985,4.0
18625,4171.410156,4171.153809,4.0
18626,4170.384765999999,4171.794922,4.0
18627,4172.563965,4168.333496,4.0
18628,4173.333496,4165.128418,4.0
18629,4180.512695,4170.0,4.0
18630,4188.205078,4176.9228520000015,4.0
18631,4187.820313,4174.487305,4.0
18632,4182.179688,4168.333496,4.0
18633,4174.871582,4171.666504,4.0
18634,4169.743652,4172.563965,4.0
18635,4170.384765999999,4160.256348,4.0
18636,4173.205078,4151.9228520000015,4.0
18637,4174.743652,4160.512695,4.0
18638,4178.974121,4169.102539,4.0
18639,4181.794922,4169.871582,4.0
18640,4184.743652,4176.410156,4.0
18641,4189.102539,4186.9228520000015,4.0
18642,4188.589844,4187.692383,4.0
18643,4186.153809,4186.2822270000015,4.0
18644,4187.307617,4190.128418,4.0
18645,4182.692383,4183.461426,4.0
18646,4171.666504,4172.94873,4.0
18647,4169.871582,4176.153809,4.0
18648,4173.974121,4180.512695,4.0
18649,4170.0,4172.307617,4.0
18650,4163.461426,4165.128418,4.0
18651,4168.205078,4171.2822270000015,4.0
18652,4177.820313,4185.6411130000015,4.0
18653,4176.538574,4190.769043,4.0
18654,4169.230957,4177.563965,4.0
18655,4169.743652,4167.179688,4.0
18656,4171.538574,4169.102539,4.0
18657,4167.563965,4167.179688,4.0
18658,4167.563965,4163.461426,4.0
18659,4166.410156,4167.307617,4.0
18660,4158.589844,4169.871582,4.0
18661,4159.230957,4168.0771479999985,4.0
18662,4166.410156,4174.487305,4.0
18663,4170.0,4184.743652,4.0
18664,4172.436035,4188.846191,4.0
18665,4174.3588869999985,4182.307617,4.0
18666,4170.0,4174.871582,4.0
18667,4166.538574,4173.461426,4.0
18668,4167.563965,4173.0771479999985,4.0
18669,4168.0771479999985,4171.666504,4.0
18670,4168.461426,4171.9228520000015,4.0
18671,4168.846191,4173.205078,4.0
18672,4167.563965,4170.384765999999,4.0
18673,4167.179688,4173.333496,4.0
18674,4171.666504,4184.615234000001,4.0
18675,4177.94873,4189.615234000001,4.0
18676,4182.307617,4186.2822270000015,4.0
18677,4182.436035,4185.256348,4.0
18678,4174.487305,4183.333496,4.0
18679,4166.153809,4175.256348,4.0
18680,4166.538574,4170.897461,4.0
18681,4170.769043,4172.692383,4.0
18682,4170.384765999999,4171.666504,4.0
18683,4168.205078,4168.974121,4.0
18684,4174.102539,4176.666504,4.0
18685,4181.794922,4184.230957,4.0
18686,4176.794922,4176.2822270000015,4.0
18687,4165.256348,4172.692383,4.0
18688,4164.230957,4183.974121,4.0
18689,4169.230957,4186.794922,4.0
18690,4171.025879,4181.538574,4.0
18691,4172.179688,4181.9228520000015,4.0
18692,4172.692383,4176.666504,4.0
18693,4172.563965,4167.94873,4.0
18694,4172.563965,4168.589844,4.0
18695,4173.333496,4169.615234000001,4.0
18696,4175.256348,4171.410156,4.0
18697,4175.128418,4176.153809,4.0
18698,4175.128418,4175.128418,4.0
18699,4174.871582,4170.256348,4.0
18700,4173.333496,4166.9228520000015,4.0
18701,4172.692383,4166.153809,4.0
18702,4173.205078,4167.820313,4.0
18703,4175.769043,4171.410156,4.0
18704,4183.0771479999985,4174.102539,4.0
18705,4184.3588869999985,4173.205078,4.0
18706,4173.589844,4169.3588869999985,4.0
18707,4172.563965,4168.205078,4.0
18708,4181.153809,4172.94873,4.0
18709,4174.871582,4169.3588869999985,4.0
18710,4166.794922,4156.9228520000015,4.0
18711,4169.615234000001,4152.94873,4.0
18712,4165.256348,4152.307617,4.0
18713,4157.692383,4147.563965,4.0
18714,4167.820313,4156.153809,4.0
18715,4180.384765999999,4172.820313,4.0
18716,4177.179688,4169.743652,4.0
18717,4170.0,4155.128418,4.0
18718,4168.0771479999985,4151.538574,4.0
18719,4168.846191,4153.461426,4.0
18720,4166.666504,4150.128418,4.0
18721,4162.436035,4148.461426,4.0
18722,4166.025879,4159.615234000001,4.0
18723,4171.410156,4173.205078,4.0
18724,4170.897461,4174.102539,4.0
18725,4168.205078,4170.256348,4.0
18726,4170.128418,4171.153809,4.0
18727,4175.6411130000015,4166.538574,4.0
18728,4170.256348,4156.153809,4.0
18729,4153.7177729999985,4150.384765999999,4.0
18730,4152.436035,4155.128418,4.0
18731,4168.461426,4164.871582,4.0
18732,4174.102539,4168.974121,4.0
18733,4168.974121,4173.974121,4.0
18734,4173.205078,4184.3588869999985,4.0
18735,4179.102539,4188.7177729999985,4.0
18736,4175.512695,4185.384765999999,4.0
18737,4169.615234000001,4186.2822270000015,4.0
18738,4167.820313,4184.871582,4.0
